milliseconds,FeIII,FeII,FeII_O2,FeIII_star,FeII_star,FeII_star_O2,FeIII_NO,FeII_NO,FeIII_t
2000,0.21544711169496022,0.004449034638413036,0.021655745744921864,0.2372723191535796,0.004897041220517197,0.024250145256094445,0.08435254654229635,0.4107869849648241,0.44602595716640514
2100,0.2137743546679315,0.004258637029985814,0.02131053364275295,0.23349970012203541,0.00480437198310494,0.023559112182870306,0.08235763914469696,0.4311413204673878,0.43813096481749697
2200,0.2040489200873694,0.004280810411057341,0.0209555148063338,0.22728957526555893,0.0046511805829310485,0.02298743647056303,0.08115581841971738,0.4297704874689206,0.43715930328449754
2300,0.19641061784010358,0.003993491828330333,0.020476128746563783,0.22271765247459963,0.004611194126885818,0.022167952841242188,0.07922037501516499,0.4553974337829084,0.42838936824630985
2400,0.19888515785029565,0.004118543335764827,0.020041125922822565,0.21205063210908684,0.004536496581017426,0.021909622624827603,0.07803900062585993,0.45994371211989016,0.41654365741904187
2500,0.194818594622325,0.003985195322386493,0.018866889187185022,0.20731739487232778,0.004367923295097632,0.021053662473608816,0.0763465258526388,0.4815192148282285,0.4056947977898916
2600,0.18282206628648176,0.0037725683206083797,0.019580640151329463,0.20622980720549142,0.004302046734722472,0.020624370095559452,0.0739914679703603,0.48181910058894156,0.40155722306885344
2700,0.1826203435227973,0.003840090114793769,0.018321581760173025,0.20134062813473477,0.004175310911231961,0.020774428808381894,0.07076652850732461,0.49347978970322304,0.3921662489248142
2800,0.18145558959069366,0.0038702621752723554,0.018448591904463015,0.19505567254776462,0.004062194639562558,0.019980870436684398,0.07091934480971925,0.4995249853155004,0.3793786273874715
2900,0.18291292209944823,0.0037499239469323815,0.01759862619290683,0.194944221195084,0.004079197891883614,0.0196632626874208,0.06818940151458311,0.5173572027422613,0.3650567829248926
3000,0.17541234514296708,0.0037688912068595836,0.018280260688525757,0.18868871890067368,0.003922005480487953,0.019561528812247,0.06643846871233464,0.513453922994551,0.37207745775695045
3100,0.16809362447443899,0.0035420682099730136,0.01813099671935115,0.1894969454436872,0.003843622080870896,0.01919521824159495,0.06537550377890386,0.5270448664949606,0.3587950798604969
3200,0.17446233397365274,0.0034655719113215375,0.01762050481250103,0.18232948147234893,0.003860502113323473,0.018510162442074495,0.0649487708876674,0.5291252264179226,0.36439870393778306
3300,0.1641544622259751,0.003593017407719639,0.017528603415121635,0.1847198290507588,0.003708601653127572,0.018504047795222973,0.06399244856210405,0.5434841809313634,0.34399118021836883
3400,0.1599014556850446,0.003497313619539482,0.016226835062047567,0.18130651120929703,0.003640545122470593,0.01765585476740808,0.06375610106824729,0.5530774313355975,0.35250253720651975
3500,0.15764820571044613,0.003322434930591613,0.016850365906364923,0.17751268319851518,0.003685052866704323,0.01804387516095522,0.06051348101179608,0.5650650263736494,0.3350442107443598
3600,0.15891261555827382,0.0033876092783179023,0.016034163769781052,0.17530363567161636,0.003624931427935135,0.01783186298216982,0.061462126025337065,0.5594190525344552,0.3343056518668277
3700,0.1555862059281391,0.003355501442477752,0.01576037458140122,0.17151617967553667,0.0034587309229675988,0.017223848123674963,0.061305718659797656,0.5725257197665179,0.32646293172099916
3800,0.16701022415571318,0.003378099870576057,0.015939922732276565,0.16915240613139207,0.0034216103987663427,0.016660365178147365,0.059023727002166335,0.5630632197722222,0.320127204765142
3900,0.16246602850955463,0.0033654950918372934,0.016055242900500588,0.16805450314514245,0.0034411337931071523,0.016794133173708082,0.05879642017407573,0.5700292117540389,0.33314833376481706
4000,0.15585489966917082,0.003360743985667977,0.01545008502630177,0.16396989920702518,0.003328981987870959,0.016708091397354494,0.05636820858901841,0.5871877493752745,0.3152468842658352
4100,0.1613726436496082,0.0032621431013889323,0.015698100848439343,0.16230463032403777,0.0033971670521756193,0.01613002661202532,0.057161140044458145,0.582835900023038,0.32437795343129266
4200,0.15188745648950933,0.0032762085726754614,0.01584945859027278,0.16236204160676168,0.0033515101208853025,0.016327061988816165,0.056383779038112106,0.5853632022493267,0.3085582976790721
4300,0.15630328661168533,0.0031884479127971574,0.015596872976506715,0.1636270061154553,0.0033524143461219525,0.016186827314235347,0.054732735692861294,0.6029812293696277,0.3124281822812161
4400,0.14874804482089152,0.003132997231910659,0.015629403723756322,0.15579239329541517,0.003279702091094441,0.015572158457176351,0.055963148995693046,0.5880843025624182,0.3084327751976104
4500,0.1569275483226191,0.0031192198826238003,0.014767282486977458,0.15977247104859726,0.0031979354040137095,0.015387727794446516,0.05461396941227464,0.5955322312092035,0.3117074141057763
4600,0.15517146343456029,0.0031938323020709015,0.014495958264448893,0.15393902264370327,0.0032359283660703024,0.015412926856617052,0.05367268692218231,0.6027124216348757,0.29875899310596915
4700,0.15006809675014426,0.0031703949113923964,0.015270004684398571,0.15421641132337957,0.003263423389716278,0.015287049707200736,0.052568271031370316,0.6097862209441148,0.3049177987452416
4800,0.14968475968189177,0.0031378841933079726,0.014298159600013691,0.15280277110538354,0.0030856077691006475,0.015647262239783334,0.052153233843352395,0.6039896957618286,0.29700699526661434
4900,0.14936710787636026,0.0029337818040622915,0.014243681024574085,0.14796999978736403,0.0031067885887274414,0.015628286496780868,0.05305349231923201,0.6151250557003409,0.2969348884441907
5000,0.15017261918117258,0.0030450192981527208,0.014142835034022073,0.15000992567618154,0.00314747086593265,0.014872848527509752,0.05181221322756975,0.6110892771748611,0.30376644328414554
