milliseconds,D_1,E_1,RS_1,R_1,X_1,E2F_1,RP_1
0,0.10173937704548519,0.5750317908462148,0.9988181108635786,0.5003728431036261,0.690039932568668,0.5021537035811693,1.0049970524704555
100,0.10769170806652321,0.6216370289236265,1.0098585137114446,0.4948543563087296,0.6668210882895174,0.49242028463664955,0.9967040340424708
200,0.11140526729631658,0.6206136979638943,1.0186180585989832,0.4964581471972095,0.6205833210604423,0.4826347895811798,0.9886383861169307
300,0.12100643531271232,0.6498549158373302,1.0243532368287038,0.49064723771394203,0.5830401808297577,0.47571446390550265,0.9784635608121576
400,0.12566373091209557,0.6387630614771638,1.0344456430085476,0.49613374554262946,0.5610355058633303,0.4640899095792672,0.9733640229786901
500,0.1314718615264386,0.685959451304747,1.0426978477047324,0.4943397827856796,0.5175235054955255,0.4609393391940892,0.9676718476236552
600,0.14146225236299545,0.6835976859071892,1.0486684084250752,0.48491350290874324,0.4918304869783923,0.454862119659239,0.9638359250058662
700,0.14321959244182017,0.6907339360273024,1.0526846259605702,0.47889084549144173,0.46723951179797735,0.4452411583620172,0.9687091131871599
800,0.1496385711906763,0.7395336342446438,1.0604337479139547,0.4777679489797562,0.44301374631160884,0.442304363711331,0.9664442677625543
900,0.15752456411536037,0.7274933266569091,1.064450268905111,0.47560520058846156,0.4044826569829159,0.43387768068239596,0.9628917667995134
1000,0.15983250346476593,0.7421654133707549,1.0705609671400194,0.47674189687666835,0.395146689503964,0.4310764506319305,0.9612782897879482
1100,0.16583802775318254,0.7608564450466654,1.0744948148412576,0.4719062953712712,0.3822767840058191,0.4261440829989482,0.9619864774434334
1200,0.16721843614391613,0.8079425806021896,1.0750513287902672,0.46006242212957343,0.37120607252107296,0.42126542455809235,0.963462575728437
1300,0.17334226430726224,0.8224215639394817,1.0796886629205704,0.4602627258861667,0.3547861924072177,0.41812352988059337,0.964087966729528
1400,0.17615064700045893,0.8451287538378918,1.086090933909844,0.4516567179374118,0.32132206426251003,0.41527414509560867,0.957040792016093
1500,0.18285815777052272,0.8488326045073893,1.0843509879349773,0.4491848886252938,0.3006416618464965,0.4116450376252202,0.963433566251081
1600,0.18116233411587251,0.8368740530662497,1.0914049091305844,0.4421510510969772,0.3020574621510779,0.41041204704208517,0.9638404403423151
1700,0.18576162292710396,0.8503184575563831,1.0926802166453637,0.44550086041713655,0.29714203038241827,0.40876409986765616,0.964017068732786
1800,0.19185081803094534,0.9043459709873298,1.0909964920628392,0.4376392206817958,0.2894161401636985,0.40843006228047835,0.9673696734824178
1900,0.19443290800277496,0.8823545778554983,1.097331834323623,0.43310542276223146,0.2634004947416962,0.40436226361887506,0.9750665735975425
2000,0.19699315247340518,0.9435950952523259,1.0954680457080868,0.4314678074579523,0.26230025465547224,0.40206671404639005,0.9696327762315188
2100,0.19639806450550204,0.9459478114973137,1.097462733610087,0.42080536822107,0.24666108320328495,0.4017954231235061,0.9723195267327422
2200,0.20158464296989537,0.9653383368674987,1.1005469206083298,0.41741146886481745,0.25772543745988,0.40304875190959955,0.9832995936946088
2300,0.20286409051209311,0.9955471792617333,1.101628582038176,0.411930622579643,0.2480874079950277,0.40116961842419413,0.9799664607545023
2400,0.20428203560107383,0.9776667314556877,1.0974832811782584,0.4099494487740136,0.22173605834344562,0.4006572360032943,0.9907306888931507
2500,0.20568393367929613,1.0318912524248713,1.0985478419593182,0.41370116788352695,0.2358927651422799,0.4022144559285039,0.9926588608202842
2600,0.20452421374874422,1.0120649663663273,1.0978746152720478,0.4020679243715299,0.21632870272313406,0.39849040850369283,0.9934739179752897
2700,0.20970568514875687,1.0570399630492835,1.1011401363423283,0.4048109654070502,0.2292375763068754,0.398501584533729,1.0006289815003624
2800,0.20617018241065158,1.0670012937187554,1.0994072700935928,0.39500870725710696,0.22080437105845063,0.40176055189448884,1.008338442989993
2900,0.2056275885212109,1.073896337327113,1.096944564496094,0.38674551620572944,0.21780127965236035,0.40241058134814073,1.0067343324934963
3000,0.2106645518256412,1.0846668686707555,1.0978371648062968,0.3858822058066323,0.2151805791998019,0.4012572816861337,1.0175530978215233
3100,0.20837999945357538,1.0865158686213865,1.0968524808021238,0.37707186124039765,0.21920051679900437,0.4015399848554231,1.017818618568589
3200,0.2083003549217204,1.127636998434755,1.0959809966110514,0.3799048506124513,0.21270217828514482,0.4038942212820186,1.0266413484619896
3300,0.20669516971551555,1.1268898227174418,1.0984647235568734,0.37629140871906175,0.20233120608566826,0.4046945160961865,1.0297514086183366
3400,0.20844233296532483,1.1751551619940106,1.0949483836859213,0.3643226310669208,0.20263278834603046,0.4063238921376175,1.0372090564195302
3500,0.2084672541159088,1.2039336805838148,1.094427410068211,0.3705292168376462,0.19295264860088113,0.40599801181234674,1.0432179688140761
3600,0.20957347659393608,1.217306049882136,1.0928737288132675,0.3587575435858643,0.20968670114737908,0.40648858441147456,1.045583389931357
3700,0.20831717578597334,1.1893432480894213,1.090068766907178,0.35620931844556625,0.190731336274572,0.40772459110729914,1.047099808379105
3800,0.20962150248996456,1.2434956631792005,1.0895789594276624,0.3500496792536307,0.19492732925797387,0.4102447251008774,1.0542037141309373
3900,0.20449588974200109,1.2353497659046495,1.0904714516369582,0.35241279794163266,0.2066339082425205,0.4115890929309232,1.0568251942660347
