milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,8.3947098631453e-05,0.00016526197138541654,-6.581993162806497e-09,5.593573623677615e-10,-8.283098266670068e-15,1.7815829393278414e-08,7.379550800356451e-09,-4.056329743939889e-07,-2.20288798935846e-05,-2.2847301938697568e-07,-1.6805149182831292e-06,2.425635965306726e-06,3.432794063999337e-07,2.4631637792231695e-05,2.4773702895948683e-07,7.02987964137879e-08,7.751824950189203e-05,6.113523948268438e-08,6.581659783824353e-09,-2.7561424668287086e-10,8.010848286203401e-15,1.910802476126402e-08,1.3075274059169453e-09,2.8179514208561994e-15
1100,8.398936827493874e-05,0.0001659776371521322,-9.389816501681221e-09,5.966412210556999e-10,-9.564007071169307e-15,1.4267358984371364e-08,7.487728340793325e-09,-3.920135677798457e-07,-3.317356121566285e-05,-2.576973266502081e-07,-2.6649758990338117e-06,2.695613103732934e-06,3.296620675979611e-07,2.5540976744939317e-05,2.696730611482998e-07,7.010398690010808e-08,8.706096646421902e-05,6.793567490749038e-08,6.908870412858971e-09,-3.421514806716538e-10,9.100765460791003e-15,2.150703646919422e-08,1.4805049919971408e-09,3.2371112253712766e-15
1200,8.40316379184245e-05,0.00016669330291884787,-1.2197639840555945e-08,6.339250797436384e-10,-1.0844915875668552e-14,1.0718888575464312e-08,7.595905881230199e-09,-3.783941611657025e-07,-4.431824253774111e-05,-2.869216339134405e-07,-3.649436879784494e-06,2.9655902421591414e-06,3.1604472879598843e-07,2.6450315697646934e-05,2.916090933371126e-07,6.990917738642824e-08,9.660368342654602e-05,7.473611033229636e-08,7.23608104189359e-09,-4.086887146604369e-10,1.0190682635378607e-14,2.3906048177124424e-08,1.6534825780773364e-09,3.656271029886354e-15
1300,8.407390756191023e-05,0.00016740896868556353,-1.5005463179430685e-08,6.712089384315769e-10,-1.2125824680167791e-14,7.1704181665572764e-09,7.704083421667072e-09,-3.647747545515593e-07,-5.546292385981933e-05,-3.1614594117667294e-07,-4.633897860535177e-06,3.2355673805853496e-06,3.024273899940158e-07,2.7359654650354552e-05,3.135451255259255e-07,6.971436787274841e-08,0.00010614640038887297,8.153654575710235e-08,7.563291670928208e-09,-4.7522594864922e-10,1.1280599809966206e-14,2.6305059885054634e-08,1.826460164157533e-09,4.075430834401433e-15
1400,8.411617720539598e-05,0.0001681246344522792,-1.7813286518305407e-08,7.084927971195154e-10,-1.3406733484667033e-14,3.621947757650226e-09,7.812260962103946e-09,-3.5115534793741606e-07,-6.660760518189759e-05,-3.4537024843990537e-07,-5.61835884128586e-06,3.505544519011557e-06,2.888100511920431e-07,2.8268993603062174e-05,3.354811577147384e-07,6.951955835906857e-08,0.00011568911735119996,8.833698118190831e-08,7.890502299962826e-09,-5.417631826380029e-10,1.237051698455381e-14,2.8704071592984833e-08,1.9994377502377288e-09,4.494590638916509e-15
1500,8.415844684888173e-05,0.00016884030021899484,-2.0621109857180126e-08,7.457766558074538e-10,-1.4687642289166267e-14,7.347734874319019e-11,7.920438502540821e-09,-3.3753594132327297e-07,-7.775228650397579e-05,-3.7459455570313764e-07,-6.602819822036538e-06,3.775521657437764e-06,2.7519271239007054e-07,2.9178332555769788e-05,3.5741718990355117e-07,6.932474884538876e-08,0.00012523183431352694,9.513741660671426e-08,8.217712928997444e-09,-6.083004166267859e-10,1.3460434159141411e-14,3.1103083300915026e-08,2.172415336317924e-09,4.913750443431585e-15
1600,8.420071649236746e-05,0.0001695559659857105,-2.3428933196054848e-08,7.830605144953922e-10,-1.596855109366551e-14,-3.4749930601638452e-09,8.028616042977694e-09,-3.239165347091297e-07,-8.889696782605404e-05,-4.0381886296637007e-07,-7.58728080278722e-06,4.0454987958639715e-06,2.6157537358809793e-07,3.0087671508477406e-05,3.793532220923641e-07,6.912993933170892e-08,0.00013477455127585387,1.0193785203152026e-07,8.544923558032062e-09,-6.74837650615569e-10,1.455035133372901e-14,3.350209500884523e-08,2.3453929223981195e-09,5.332910247946662e-15
1700,8.42429861358532e-05,0.00017027163175242617,-2.6236756534929573e-08,8.203443731833308e-10,-1.7249459898164755e-14,-7.023463469070896e-09,8.13679358341457e-09,-3.102971280949865e-07,-0.0001000416491481323,-4.3304317022960234e-07,-8.571741783537902e-06,4.31547593429018e-06,2.479580347861252e-07,3.099701046118503e-05,4.012892542811769e-07,6.893512981802909e-08,0.0001443172682381809,1.087382874563262e-07,8.87213418706668e-09,-7.413748846043519e-10,1.5640268508316613e-14,3.590110671677544e-08,2.518370508478316e-09,5.752070052461739e-15
1800,8.428525577933895e-05,0.00017098729751914183,-2.9044579873804305e-08,8.576282318712692e-10,-1.8530368702663997e-14,-1.0571933877977946e-08,8.244971123851443e-09,-2.966777214808433e-07,-0.00011118633047021055,-4.6226747749283477e-07,-9.556202764288586e-06,4.585453072716388e-06,2.343406959841526e-07,3.1906349413892645e-05,4.232252864699898e-07,6.874032030434926e-08,0.00015385998520050788,1.155387228811322e-07,9.199344816101298e-09,-8.07912118593135e-10,1.6730185682904216e-14,3.830011842470564e-08,2.6913480945585115e-09,6.171229856976816e-15
1900,8.43275254228247e-05,0.0001717029632858575,-3.185240321267902e-08,8.949120905592076e-10,-1.981127750716323e-14,-1.4120404286884982e-08,8.353148664288317e-09,-2.8305831486670017e-07,-0.00012233101179228876,-4.91491784756067e-07,-1.0540663745039265e-05,4.855430211142594e-06,2.2072335718218e-07,3.281568836660026e-05,4.4516131865880265e-07,6.854551079066942e-08,0.00016340270216283478,1.2233915830593815e-07,9.526555445135915e-09,-8.744493525819178e-10,1.7820102857491814e-14,4.069913013263584e-08,2.8643256806387066e-09,6.5903896614918924e-15
2000,8.436979506631043e-05,0.00017241862905257316,-3.4660226551553736e-08,9.321959492471458e-10,-2.1092186311662465e-14,-1.7668874695792012e-08,8.46132620472519e-09,-2.6943890825255703e-07,-0.00013347569311436693,-5.207160920192994e-07,-1.1525124725789942e-05,5.125407349568802e-06,2.0710601838020743e-07,3.372502731930788e-05,4.670973508476154e-07,6.83507012769896e-08,0.00017294541912516175,1.2913959373074412e-07,9.853766074170531e-09,-9.409865865707004e-10,1.8910020032079412e-14,4.309814184056603e-08,3.0373032667189022e-09,7.009549466006968e-15
2100,8.441206470979619e-05,0.0001731342948192888,-3.7468049890428464e-08,9.694798079350845e-10,-2.237309511616171e-14,-2.121734510469906e-08,8.569503745162065e-09,-2.558195016384138e-07,-0.00014462037443644524,-5.499403992825319e-07,-1.2509585706540629e-05,5.39538448799501e-06,1.9348867957823474e-07,3.46343662720155e-05,4.890333830364283e-07,6.815589176330976e-08,0.00018248813608748874,1.359400291555501e-07,1.0180976703205152e-08,-1.0075238205594838e-09,1.9999937206667016e-14,4.549715354849624e-08,3.2102808527990986e-09,7.428709270522046e-15
2200,8.445433435328193e-05,0.00017384996058600447,-4.027587322930319e-08,1.006763666623023e-09,-2.365400392066095e-14,-2.4765815513606096e-08,8.677681285598939e-09,-2.4220009502427063e-07,-0.00015576505575852346,-5.791647065457644e-07,-1.349404668729131e-05,5.665361626421217e-06,1.7987134077626213e-07,3.5543705224723116e-05,5.109694152252412e-07,6.796108224962993e-08,0.0001920308530498157,1.4274046458035607e-07,1.0508187332239769e-08,-1.074061054548267e-09,2.1089854381254616e-14,4.789616525642644e-08,3.383258438879294e-09,7.847869075037123e-15
2300,8.449660399676767e-05,0.00017456562635272013,-4.3083696568177915e-08,1.0440475253109614e-09,-2.493491272516019e-14,-2.8314285922513148e-08,8.785858826035812e-09,-2.285806884101274e-07,-0.0001669097370806017,-6.083890138089968e-07,-1.4478507668041991e-05,5.935338764847426e-06,1.6625400197428946e-07,3.6453044177430734e-05,5.32905447414054e-07,6.77662727359501e-08,0.0002015735700121427,1.4954090000516204e-07,1.0835397961274387e-08,-1.1405982885370496e-09,2.217977155584222e-14,5.0295176964356643e-08,3.5562360249594897e-09,8.267028879552199e-15
2400,8.453887364025341e-05,0.0001752812921194358,-4.5891519907052644e-08,1.0813313839988998e-09,-2.621582152965943e-14,-3.186275633142019e-08,8.894036366472686e-09,-2.149612817959842e-07,-0.00017805441840267993,-6.376133210722291e-07,-1.5462968648792675e-05,6.2053159032736335e-06,1.5263666317231685e-07,3.736238313013836e-05,5.54841479602867e-07,6.757146322227026e-08,0.00021111628697446965,1.5634133542996804e-07,1.1162608590309005e-08,-1.2071355225258327e-09,2.3269688730429824e-14,5.269418867228684e-08,3.729213611039686e-09,8.686188684067279e-15
2500,8.458114328373916e-05,0.00017599695788615146,-4.869934324592737e-08,1.1186152426868382e-09,-2.7496730334158673e-14,-3.5411226740327235e-08,9.002213906909563e-09,-2.01341875181841e-07,-0.00018919909972475818,-6.668376283354615e-07,-1.6447429629543357e-05,6.475293041699841e-06,1.3901932437034419e-07,3.827172208284597e-05,5.767775117916799e-07,6.737665370859043e-08,0.00022065900393679667,1.63141770854774e-07,1.1489819219343625e-08,-1.2736727565146157e-09,2.4359605905017422e-14,5.509320038021705e-08,3.902191197119882e-09,9.105348488582355e-15
2600,8.462341292722489e-05,0.00017671262365286713,-5.150716658480209e-08,1.1558991013747767e-09,-2.877763913865791e-14,-3.895969714923427e-08,9.110391447346434e-09,-1.8772246856769786e-07,-0.00020034378104683638,-6.960619355986938e-07,-1.7431890610294036e-05,6.745270180126048e-06,1.2540198556837157e-07,3.918106103555359e-05,5.987135439804926e-07,6.718184419491061e-08,0.0002302017208991236,1.6994220627957996e-07,1.1817029848378241e-08,-1.3402099905033986e-09,2.5449523079605023e-14,5.749221208814725e-08,4.075168783200077e-09,9.524508293097429e-15
2700,8.466568257071064e-05,0.0001774282894195828,-5.43149899236768e-08,1.1931829600627151e-09,-3.005854794315715e-14,-4.250816755814131e-08,9.21856898778331e-09,-1.741030619535547e-07,-0.00021148846236891466,-7.252862428619261e-07,-1.841635159104472e-05,7.015247318552255e-06,1.1178464676639898e-07,4.0090399988261206e-05,6.206495761693054e-07,6.698703468123077e-08,0.00023974443786145056,1.7674264170438593e-07,1.2144240477412859e-08,-1.4067472244921815e-09,2.6539440254192623e-14,5.989122379607744e-08,4.248146369280272e-09,9.943668097612507e-15
2800,8.47079522141964e-05,0.00017814395518629843,-5.712281326255153e-08,1.2304668187506538e-09,-3.133945674765639e-14,-4.605663796704836e-08,9.326746528220183e-09,-1.604836553394115e-07,-0.0002226331436909929,-7.545105501251586e-07,-1.94008125717954e-05,7.285224456978464e-06,9.816730796442631e-08,4.099973894096883e-05,6.425856083581183e-07,6.679222516755094e-08,0.00024928715482377755,1.835430771291919e-07,1.2471451106447477e-08,-1.4732844584809646e-09,2.762935742878022e-14,6.229023550400765e-08,4.421123955360468e-09,1.0362827902127583e-14
2900,8.475022185768213e-05,0.00017885962095301412,-5.993063660142627e-08,1.2677506774385922e-09,-3.262036555215563e-14,-4.9605108375955396e-08,9.434924068657058e-09,-1.468642487252683e-07,-0.00023377782501307113,-7.83734857388391e-07,-2.0385273552546086e-05,7.555201595404672e-06,8.454996916245366e-08,4.190907789367644e-05,6.645216405469312e-07,6.65974156538711e-08,0.0002588298717861045,1.9034351255399788e-07,1.2798661735482097e-08,-1.5398216924697477e-09,2.8719274603367825e-14,6.468924721193785e-08,4.594101541440665e-09,1.078198770664266e-14
3000,8.479249150116787e-05,0.0001795752867197298,-6.273845994030099e-08,1.3050345361265305e-09,-3.3901274356654874e-14,-5.315357878486245e-08,9.543101609093932e-09,-1.332448421111251e-07,-0.0002449225063351494,-8.129591646516234e-07,-2.1369734533296764e-05,7.825178733830879e-06,7.093263036048102e-08,4.2818416846384066e-05,6.864576727357441e-07,6.640260614019127e-08,0.00026837258874843153,1.9714394797880385e-07,1.3125872364516715e-08,-1.6063589264585307e-09,2.980919177795543e-14,6.708825891986805e-08,4.76707912752086e-09,1.120114751115774e-14
3100,8.483476114465362e-05,0.00018029095248644545,-6.55462832791757e-08,1.342318394814469e-09,-3.518218316115411e-14,-5.6702049193769473e-08,9.651279149530805e-09,-1.1962543549698195e-07,-0.00025606718765722755,-8.421834719148556e-07,-2.2354195514047443e-05,8.095155872257086e-06,5.731529155850845e-08,4.3727755799091684e-05,7.083937049245568e-07,6.620779662651145e-08,0.0002779153057107584,2.039443834036098e-07,1.3453082993551331e-08,-1.6728961604473136e-09,3.0899108952543026e-14,6.948727062779825e-08,4.940056713601055e-09,1.1620307315672814e-14
3200,8.487703078813937e-05,0.00018100661825316112,-6.835410661805043e-08,1.3796022535024074e-09,-3.646309196565335e-14,-6.025051960267652e-08,9.759456689967679e-09,-1.0600602888283874e-07,-0.00026721186897930583,-8.71407779178088e-07,-2.333865649479813e-05,8.365133010683294e-06,4.36979527565358e-08,4.4637094751799295e-05,7.303297371133697e-07,6.601298711283162e-08,0.00028745802267308545,2.107448188284158e-07,1.378029362258595e-08,-1.7394333944360965e-09,3.198902612713063e-14,7.188628233572846e-08,5.11303429968125e-09,1.2039467120187892e-14
3300,8.49193004316251e-05,0.00018172228401987678,-7.116192995692515e-08,1.4168861121903458e-09,-3.7744000770152594e-14,-6.379899001158358e-08,9.867634230404552e-09,-9.238662226869554e-08,-0.00027835655030138405,-9.006320864413204e-07,-2.4323117475548807e-05,8.6351101491095e-06,3.0080613954563153e-08,4.554643370450692e-05,7.522657693021826e-07,6.58181775991518e-08,0.0002970007396354124,2.1754525425322175e-07,1.4107504251620567e-08,-1.8059706284248796e-09,3.307894330171823e-14,7.428529404365865e-08,5.286011885761447e-09,1.2458626924702969e-14
3400,8.496157007511084e-05,0.00018243794978659245,-7.396975329579989e-08,1.4541699708782845e-09,-3.9024909574651836e-14,-6.734746042049061e-08,9.975811770841427e-09,-7.876721565455233e-08,-0.00028950123162346233,-9.298563937045529e-07,-2.530757845629949e-05,8.90508728753571e-06,1.6463275152590515e-08,4.645577265721454e-05,7.742018014909955e-07,6.562336808547195e-08,0.0003065434565977394,2.2434568967802772e-07,1.4434714880655184e-08,-1.8725078624136627e-09,3.4168860476305825e-14,7.668430575158886e-08,5.458989471841643e-09,1.2877786729218045e-14
3500,8.500383971859659e-05,0.0001831536155533081,-7.677757663467461e-08,1.4914538295662227e-09,-4.030581837915107e-14,-7.089593082939765e-08,1.0083989311278301e-08,-6.514780904040914e-08,-0.00030064591294554056,-9.590807009677853e-07,-2.629203943705017e-05,9.175064425961918e-06,2.8459363506178682e-09,4.736511160992215e-05,7.961378336798083e-07,6.542855857179213e-08,0.00031608617356006637,2.3114612510283372e-07,1.4761925509689803e-08,-1.9390450964024454e-09,3.5258777650893436e-14,7.908331745951906e-08,5.631967057921838e-09,1.3296946533733123e-14
3600,8.504610936208232e-05,0.00018386928132002375,-7.958539997354932e-08,1.528737688254161e-09,-4.1586727183650314e-14,-7.444440123830467e-08,1.0192166851715175e-08,-5.1528402426266e-08,-0.0003117905942676188,-9.883050082310175e-07,-2.727650041780085e-05,9.445041564388123e-06,-1.0771402451354714e-08,4.8274450562629767e-05,8.180738658686211e-07,6.523374905811229e-08,0.0003256288905223933,2.3794656052763964e-07,1.508913613872442e-08,-2.0055823303912286e-09,3.634869482548103e-14,8.148232916744925e-08,5.804944644002033e-09,1.3716106338248198e-14
3700,8.508837900556808e-05,0.00018458494708673942,-8.239322331242404e-08,1.5660215469420996e-09,-4.286763598814955e-14,-7.799287164721173e-08,1.030034439215205e-08,-3.7908995812122796e-08,-0.000322935275589697,-1.01752931549425e-06,-2.8260961398551532e-05,9.71501870281433e-06,-2.4388741253327356e-08,4.918378951533739e-05,8.400098980574339e-07,6.503893954443246e-08,0.0003351716074847203,2.4474699595244564e-07,1.541634676775904e-08,-2.0721195643800113e-09,3.743861200006864e-14,8.388134087537946e-08,5.977922230082229e-09,1.4135266142763275e-14
3800,8.513064864905383e-05,0.00018530061285345508,-8.520104665129878e-08,1.603305405630038e-09,-4.4148544792648785e-14,-8.154134205611878e-08,1.0408521932588923e-08,-2.4289589197979597e-08,-0.0003340799569117752,-1.0467536227574823e-06,-2.9245422379302217e-05,9.984995841240538e-06,-3.8006080055300004e-08,5.0093128468045e-05,8.619459302462469e-07,6.484413003075263e-08,0.0003447143244470473,2.515474313772516e-07,1.5743557396793656e-08,-2.1386567983687944e-09,3.8528529174656235e-14,8.628035258330967e-08,6.150899816162425e-09,1.4554425947278353e-14
3900,3.89606364949748e-06,0.000264734398155469,-1.1882391217370755e-07,1.3952256390080208e-09,-5.0287488324147134e-14,-1.7948196461266507e-07,3.723269710466291e-08,1.7651418387374198e-07,-0.0004833418966216692,-1.1301081321765427e-06,-0.0001441785941297512,5.18555230463312e-05,-3.24317108803524e-07,4.3408746624784854e-05,6.814111262716161e-07,1.4875589458266054e-07,0.0003925455483549764,5.846281781102348e-07,1.81742755743831e-08,-3.0438751574902947e-09,5.3511253649078097e-14,1.220097880709204e-07,1.227603556026581e-08,6.485580458823437e-14
4000,-8.618002868802047e-05,0.0003527313449449477,-1.5579891801677578e-07,1.1604545799734986e-09,-5.695490149039538e-14,-2.876908106323945e-07,6.696310788512244e-08,3.97680358478557e-07,-0.0006476285904131268,-1.2193510655715086e-06,-0.00027150740258201394,9.825146613141427e-05,-6.402924653762616e-07,3.589830011114749e-05,4.788510188877268e-07,2.4181699070058414e-07,0.00044454189549024864,9.532025445130995e-07,2.0833818766273218e-08,-4.0403274276020065e-09,7.000527378357196e-14,1.613649936220957e-07,1.90486625275711e-08,1.2058350054687014e-13
4100,-0.00017625612102553843,0.00044072829173443445,-1.927739238598459e-07,9.256835209389615e-10,-6.362231465664362e-14,-3.958996566521239e-07,9.66935186655839e-08,6.188465330833877e-07,-0.0008119152842045844,-1.3085939989664785e-06,-0.0003988362110342767,0.00014464740921650137,-9.562678219489993e-07,2.8387853597509626e-05,2.7629091150382956e-07,3.3487808681850777e-07,0.0004965382426255249,1.3217769109159798e-06,2.3493361958163458e-08,-5.036779697713838e-09,8.649929391806673e-14,2.00720199173271e-07,2.5821289494877348e-08,1.7631119650550959e-13
4200,-0.0002663322133630564,0.0005287252385239131,-2.2974892970291414e-07,6.909124619044243e-10,-7.028972782289233e-14,-5.041085026718457e-07,1.2642392944604342e-07,8.40012707688187e-07,-0.000976201977996042,-1.3978369323614443e-06,-0.0005261650194865394,0.00019104335230158646,-1.2722431785217213e-06,2.0877407083872264e-05,7.373080411994805e-08,4.2793918293642743e-07,0.0005485345897607971,1.6903512773188445e-06,2.6152905150053576e-08,-6.03323196782555e-09,1.029933140525606e-13,2.4007540472444634e-07,3.2593916462182635e-08,2.3203889246414537e-13
4300,-0.0003564083057005663,0.0006167221853133919,-2.667239355459804e-07,4.561414028699022e-10,-7.695714098914011e-14,-6.123173486915673e-07,1.5615434022650296e-07,1.061178882293002e-06,-0.0011404886717874916,-1.4870798657564064e-06,-0.0006534938279388022,0.0002374392953866695,-1.5882185350944432e-06,1.3366960570234901e-05,-1.288293032639335e-07,5.210002790543471e-07,0.0006005309368960673,2.0589256437216935e-06,2.8812448341943575e-08,-7.029684237937262e-09,1.1948733418705355e-13,2.7943061027562166e-07,3.93665434294884e-08,2.8776658842278116e-13
4400,-0.00044648439803808825,0.0007047191321028746,-3.0369894138905057e-07,2.2137034383536505e-10,-8.362455415538881e-14,-7.205261947112968e-07,1.858847510069644e-07,1.282345056897817e-06,-0.001304775365578957,-1.576322799151376e-06,-0.000780822636391065,0.00028383523847175463,-1.9041938916671808e-06,5.856514056597037e-06,-3.3138941064782285e-07,6.140613751722708e-07,0.0006525272840313436,2.427500010124574e-06,3.147199153383381e-08,-8.026136508049034e-09,1.3598135432154833e-13,3.187858158267989e-07,4.6139170396794174e-08,3.4349428438141694e-13
4500,-0.0005365604903756063,0.0007927160788923573,-3.406739472321207e-07,-1.340071519915706e-11,-9.029196732163706e-14,-8.287350407310262e-07,2.1561516178742395e-07,1.503511231502632e-06,-0.0014690620593704148,-1.6655657325463422e-06,-0.0009081514448433277,0.00033023118155683966,-2.220169248239903e-06,-1.6539324570403256e-06,-5.339495180317122e-07,7.071224712901943e-07,0.0007045236311666158,2.796074376527454e-06,3.4131534725723934e-08,-9.022588778160745e-09,1.524753744560422e-13,3.581410213779742e-07,5.291179736409994e-08,3.9922198034005273e-13
4600,-0.0006266365827131241,0.0008807130256818401,-3.776489530751889e-07,-2.481717742336942e-10,-9.695938048788576e-14,-9.369438867507556e-07,2.453455725678854e-07,1.7246774061074472e-06,-0.0016333487531618803,-1.7548086659413118e-06,-0.0010354802532955986,0.00037662712464192675,-2.5361446048126563e-06,-9.164378970677689e-06,-7.365096254156095e-07,8.001835674081179e-07,0.0007565199783018921,3.1646487429303346e-06,3.679107791761405e-08,-1.0019041048272517e-08,1.6896939459053696e-13,3.974962269291495e-07,5.968442433140571e-08,4.549496762986922e-13
4700,-0.0007167126750506421,0.0009687099724713228,-4.1462395891825905e-07,-4.829428332682314e-10,-1.03626793654134e-13,-1.0451527327704773e-06,2.7507598334834493e-07,1.945843580712262e-06,-0.001797635446953338,-1.844051599336278e-06,-0.0011628090617478613,0.00042302306772701184,-2.852119961385378e-06,-1.6674825484315553e-05,-9.390697327994909e-07,8.932446635260416e-07,0.0008085163254371643,3.5332231093331992e-06,3.945062110950429e-08,-1.1015493318384287e-08,1.8546341472503083e-13,4.368514324803248e-07,6.645705129871147e-08,5.106773722573279e-13
