milliseconds,acc,toc1_mrna,toc1_1,toc1_2,cca1_mrna,cca1_c,cca1_n,toc1luc_mrna,toc1luc_1,toc1luc_2,cca1luc_mrna,cca1luc,luc_mrna,luc
3100,0.43999265169193674,0.03356173498163988,0.2009543447247851,0.12637912905149523,0.10374413371710876,0.05639287103461134,2.2602090814547675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0.44369142218681096,0.033685011311656396,0.20065840348329633,0.11306461980582896,0.10559866416158713,0.05375029490000325,2.2667743420546986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.4517926395124027,0.033937926975892464,0.2006986490029841,0.10910883498283348,0.09577546000504637,0.05061826213721153,2.221068046243949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.4547805460542325,0.034827250870055046,0.20039777927912222,0.1099400639425295,0.09171783105620938,0.043322064357021205,2.1321201653529966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.45491938609877847,0.035588771594007966,0.20029263181754625,0.1055490659641031,0.08587034223834979,0.042463638195877375,2.1192930889891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.4526051777281155,0.0359242616973673,0.2005637807102059,0.10351439105790765,0.08272290360412748,0.03931382606061983,2.029258513899654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.4626252258541151,0.036904419563825334,0.20052811097240944,0.10660350888447206,0.07807217232206021,0.03986169299370224,2.013620275742847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.46834002256424173,0.037695240928132576,0.20063846610344258,0.10606558111417073,0.07573346466852748,0.03511657511608938,1.9297657580125218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.4721023689756168,0.037585147837049235,0.2006265351635278,0.09854229587553044,0.07305357759626864,0.0334665443677515,1.8945531250159586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.4803864947128086,0.03927001588224727,0.2011165692087597,0.099453947109014,0.0713614914202195,0.035190361410550534,1.875312521002032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.4846441858629953,0.0400686791230608,0.20131375541983992,0.09740623422357693,0.07007853627636902,0.03152550716197497,1.842104402808105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.4840843859623943,0.040638914169317336,0.20169147357806827,0.09284551081787887,0.05940009893801712,0.028041013628043086,1.778419318478716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.48306568353764606,0.042229845901252665,0.20178552130623972,0.09823568607897953,0.0643578615729466,0.02722719380479501,1.70795294027713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.4857719909178147,0.04300002850576095,0.2026423666929534,0.09054743449067983,0.05447497934620314,0.029470410443033005,1.6919827559269685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.4900645002671643,0.04473849212886051,0.20298594020282063,0.08677741592352316,0.05338597894441077,0.02425009353057957,1.6274840974784932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.5000852544519566,0.04541501689561231,0.20384735942425564,0.0957398757713861,0.05519516640185008,0.02524526909204603,1.6358503794455534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.5109636409235813,0.047141038738250755,0.20453005636374716,0.08245106832820799,0.05442622556277601,0.021560705087667338,1.5256246992115539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.5100178684618826,0.0485249982150198,0.20560444468523562,0.08994891636357832,0.05249781077451687,0.02615759852081101,1.4889366293542963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.5177015895350988,0.04999431820217383,0.20658299794823123,0.08296136456681255,0.04498773185709809,0.02490056592135047,1.5089270055583561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.5195001194062572,0.051466288356191305,0.20735921983142416,0.08448804731475582,0.042315287046691255,0.018369319201628338,1.3953788562588836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
