miliseconds,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product
0,6.137535221953139,6.929409361346951,0.28540701887712844,17.344202053337632,0.004582399338584471,0.024708686898703904,0.006893517123131073
100,6.63652943444036,7.676117532544587,0.3657618452403003,17.70488936036266,0.006354322778092656,0.05853740816800375,0.015384551483200696
200,7.047529493404039,8.388695577887965,0.4871947553839401,17.793111862875392,0.009257472679740307,0.14568381040951386,0.03672109247958812
300,7.37231115586988,9.078379135537268,0.6812084631139601,17.71470574674598,0.014479162974024445,0.3486013571520963,0.08931319832378823
400,7.796576245243367,9.963084353248181,0.9884817887627284,17.35906860550169,0.024697019975611113,0.6989413694545512,0.2014756844772076
500,7.772720160947649,10.68476522331015,1.463475111508439,16.732130234852836,0.047262332596080966,1.126852126418773,0.38788443365908576
600,7.77238034224647,11.344660731227597,1.989039075128985,15.740319346614678,0.1202484743421402,1.5640606099861214,0.6390369365869948
700,7.279205577635585,12.090938034216045,2.1520987652522066,14.53294109118727,0.31279273079971004,1.9893414657342259,0.937107591382265
800,6.892248800380276,12.461890345517764,1.756944444382598,13.401101250015245,0.4487504086935411,2.396720434222811,1.265680115650147
900,6.5191133671574875,13.001441735380201,1.0489704171611833,13.11697685996741,0.4763001316428794,2.7709726033592132,1.6110216339196406
1000,6.507331067981627,13.303576736276506,0.6971683452959104,12.978402359911444,0.4808844272525687,3.026320180106703,1.949720360880273
1100,6.45448091366177,13.589698145308349,0.6668238974098605,13.036956612589124,0.48291372343354055,3.1943487575335547,2.252258475752875
1200,6.286583740459418,13.831607922059359,0.6576171390329688,13.154551248157587,0.48480303494180715,3.346989255559218,2.517487704747962
1300,6.194381740985947,14.094995636031133,0.6345685698262202,13.30819664054263,0.48650592338638976,3.481989525904706,2.751334630122277
1400,6.029373474005691,14.29468427346781,0.6014724223750787,13.416372195848723,0.4877848696137339,3.589366874731846,2.955968769508911
1500,5.903963099903275,14.609110597385376,0.5592763896399485,13.444675852396363,0.48862289964568745,3.6615310311314793,3.1308015001851452
1600,5.788315506203325,14.62734720759519,0.5165299800839086,13.496097129660633,0.48907953964772144,3.693953560460219,3.273555981998918
1700,5.44921946506192,14.849104749497567,0.46818460673788204,13.80530311549015,0.4890914248474685,3.686954693312117,3.382444875658754
1800,5.260279034852872,14.838419902647528,0.42263827698104683,13.971274228391186,0.48876682019372036,3.6451251890463867,3.456419664067136
1900,5.014703030148884,14.739036713578113,0.3801379310232614,14.187686208249717,0.48814381474889185,3.575061359928757,3.4963438862985994
2000,4.798975097797254,14.75083600143855,0.3396695876072581,14.531963315864768,0.48737698756783304,3.4837939518432157,3.5046537636470707
2100,4.56272457985963,14.687473047127185,0.2974514067395009,14.759133171040025,0.48650799477445533,3.3789963395592673,3.4852097283407004
2200,4.258797992894904,14.457233268041536,0.26385873147646116,15.162021574710487,0.48548830529893033,3.266288480927557,3.442490736242597
2300,3.9787662459116473,14.337311800901237,0.23010532859973745,15.51274004083061,0.4845241653262762,3.149906916630789,3.381111862570286
2400,3.560438589220027,14.092829373085461,0.19898462272010078,15.696061275549193,0.48354190545609094,3.0334640107794955,3.305258456135331
2500,3.2834919666482407,13.771389469615773,0.1721944476841034,16.121251014351618,0.48256859273412617,2.9181966578786214,3.2191561455576174
2600,2.885704936109941,13.26307345685061,0.1430605244463113,16.49396238879494,0.4817200600353835,2.8059681286156497,3.1257567178861536
2700,2.375614415396183,12.792233195645162,0.12178100393807031,16.79285533634198,0.48088004264527845,2.6969425534928058,3.0279584441977843
2800,2.05967389829111,12.323776312707437,0.10063289503429475,17.152363067429675,0.4801938422618281,2.591453873009409,2.927720859517558
2900,1.5062368618030595,11.7273320266696,0.08157333657366361,17.58219526862164,0.4795773385941069,2.4901286930949147,2.8267052240425183
3000,1.0235811055043997,11.089754046357028,0.06237994753534761,17.90958345758735,0.4790242727371601,2.392693037019018,2.726152893250535
3100,0.5645206963906565,10.370454092681083,0.0437488844262641,18.06550505133793,0.4786346609823819,2.298702783236081,2.62681170710921
3200,0.14503310957529542,9.67236735874474,0.031999365991676416,18.422001154942503,0.4783234009166142,2.2087181990621714,2.5294364215394127
3300,-0.010854125284063385,8.994921418802237,0.029720288501280903,18.484351093856688,0.47807789283362645,2.1219466046841085,2.434443728112697
3400,-0.05999758216201032,8.150520314770247,0.023977944109989713,18.693730551565736,0.47787380137717994,2.038848213568379,2.342093632344919
3500,0.03556062107519127,7.528451624566964,0.021942541310563765,18.976183663542848,0.47770166458242197,1.9588567599945548,2.2525347087994883
3600,0.0794094892423644,6.931660137338147,0.02240831079439105,19.293102564936365,0.4774982220656749,1.8822853413992922,2.165973973400073
3700,0.04514227313221418,6.317349971926731,0.020741312619075563,19.287840779756642,0.477345547396921,1.8084272186126147,2.082243549970225
3800,-0.06672053437802215,5.671131087746082,0.014448727630184871,19.51142818389197,0.4772008128496053,1.7375883259154947,2.0015702661318753
3900,-0.07714673777028926,5.148906447071227,0.01624869246548656,19.65907863330818,0.4770642533781842,1.6693137689341981,1.923805781840625
4000,-0.06379365551966575,4.68510266598394,0.011731342889653058,19.88568488634057,0.47695297150217764,1.603744348019687,1.8488397426313126
4100,-0.0012306726958084798,4.3688912468160055,0.01381718721200087,19.900874820973815,0.4768631425270279,1.5408223049055412,1.776733447691152
4200,0.08356955476429923,3.9665072803950183,0.009246181105565247,20.0851231212785,0.4767723780560317,1.4805912583253829,1.7073343321120105
4300,-0.020982262451360464,3.479342362266232,0.011456551934300133,20.21654129441689,0.47663199664184114,1.4226559774967225,1.6406136068671568
4400,0.05181569254394619,3.278867317620862,0.005824942921210189,20.369510792533475,0.4765841931756256,1.3667545797339644,1.5764285892057897
4500,-0.03737190977238928,2.9056687117709306,0.005023443619848401,20.320768899192373,0.4764883885134727,1.313159098424997,1.51471191817375
4600,-0.07680431136958354,2.700981209278032,0.006066780290183262,20.326054302680493,0.4764622053997041,1.2615954641032037,1.4554328194407864
