miliseconds,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product
0,0.5259696548599293,0.46222708883437114,0.008081142129704413,22.095991165187787,0.475369704743925,0.14165869778491383,0.17515657466649184
100,0.5882213236715297,0.5350380380747338,0.00909943365000209,22.180601766096427,0.4752943948115153,0.13795318929014172,0.16835248617475393
200,0.659225877965009,0.6149004263688433,0.010423673855796048,22.307705392619507,0.475223830630685,0.13750774052766582,0.15941235482107202
300,0.7410403448258452,0.6731189716017923,0.011752897466913789,22.428822272344583,0.4751259036879497,0.11940694855188777,0.15232289674083932
400,0.8148234000731197,0.7639700258338149,0.013227440819388524,22.578737335143742,0.47502349010102757,0.12172203346044147,0.14196924074708436
500,0.9151324563460156,0.8528195449549212,0.014924886447462865,22.723086462931313,0.4749072425954285,0.13194594151878394,0.12634777088225782
600,1.0199728274179387,0.9687038759558948,0.016815283971206543,22.90173044212472,0.47477435349513714,0.12332325793472756,0.1426959132137415
700,1.1363380852267635,1.0916154814632033,0.018970005084731213,23.059605788548406,0.474628564855931,0.12340819847449867,0.12065613597088662
800,1.2523502461698472,1.2166255607214231,0.021500502400532865,23.285664484075312,0.4744634866134634,0.09692088056630765,0.13434314093039593
900,1.395465417232409,1.355528783859513,0.02434988513282894,23.48634099785476,0.4742772391855256,0.11258719159199561,0.11721284450526058
1000,1.5413229104515034,1.5069962139431015,0.027521941932963215,23.732487569301586,0.4740663599860981,0.09334151480630733,0.09805469650994242
1100,1.7089755400985753,1.6800605924157699,0.031100472532107955,23.971611040666463,0.47383657855460853,0.1068667090349002,0.10887759015464059
1200,1.8941490248371289,1.8643933938469952,0.03529740053051247,24.25942180202098,0.47358390721905697,0.09886765141173161,0.10787205745144093
1300,2.0843359401082204,2.090768214240699,0.04018495173580995,24.534483330850044,0.4732921787298729,0.08307223197795699,0.10484472919855872
1400,2.3025312318767575,2.296950690888331,0.0460264842623559,24.853998028089407,0.4729517268044411,0.08555053561539938,0.10140493342025206
1500,2.5432222574956356,2.538992773114555,0.05266850931060615,25.16244635821793,0.4725894121274371,0.07925484408566613,0.09328315594757951
1600,2.791555721305358,2.841488794017054,0.060471303958539335,25.506818598452444,0.47216156898168815,0.08799003743345502,0.09049683222909323
