miliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
1000,7843.935023548639,29186.011314903826,89544.08262351224,118107.44942767853,17352.557076352907,18247.045082775272,581342.9969335761,21585.730907047928,784.2678292590747,-666.8133107391546,119367.45596865936,3067.2643874704136,596887.9645062538,120000.0,102555.44375520466,1893.0042775056957,581801.8585527095,120000.0,120000.0,119997.89953500095,16.48074888777089
1100,7816.687385446382,41673.20196693744,78495.07914086634,118188.09972231157,15489.429740623165,20144.264463966876,573014.648571201,27571.475685455935,783.6805020244681,-637.455131117444,120230.80827786817,3334.43172280551,596465.1058966925,120000.0,104557.93676831372,1837.4762322191564,579312.3109656612,120000.0,120000.0,119969.87729255992,9.024519461776293
1200,7799.074346018627,56124.016306757876,65270.64764796101,118389.80497333479,12831.890038951531,22423.079876491167,565000.0819112012,32583.502836555777,780.342740015481,419.860164493712,119592.30405358694,4078.7685449257738,596251.5786344087,120000.0,107194.24096136278,1636.2048750193414,577439.198947496,120000.0,120000.0,119970.50518053764,24.33040204210812
1300,7789.362925800951,68311.69547835404,50471.7688361317,118704.75062009164,10073.418460472258,24325.335616602708,558359.7255428314,40578.799373961505,779.9274323075136,386.03595765846563,120594.79164667342,4075.20866666407,595610.2390995853,120000.0,109690.58471982228,1316.5852227376652,575852.1513513857,120000.0,120000.0,119951.4003175311,25.894040147397668
1400,7778.273773791651,81285.70838424939,39623.960936606236,119025.02280012549,7668.09225742549,24761.282775194177,552368.4090551198,49380.34077402934,777.5045585532141,4.398214739453097,119248.27210317494,4526.470440238664,595236.962526563,120000.0,112679.85124780331,954.0497928052113,574815.082429481,120000.0,120000.0,119953.2291868833,54.829913680320146
1500,7768.631653193534,92713.44055606307,29023.860266237603,119353.9063012363,5477.207763710613,24885.896738324343,546315.3298385119,53100.06985087004,777.1169155060596,-371.21965898164837,119851.66168329724,4751.064714924954,595135.6577611521,120000.0,114086.66083937742,646.4125894487883,575284.7320987094,120000.0,120000.0,119915.15425730933,59.49800441601933
1600,7742.944069207632,99209.22526114403,21996.306407932112,119594.46671197115,4689.173653531188,24179.266900342864,539088.4305456842,61796.928390488,773.8543929420534,-571.5452886568814,120424.0199648423,4962.185031546152,594786.0863864333,120000.0,115446.99918815341,435.63376403353107,575451.3311969843,120000.0,120000.0,119925.39498880722,78.53546149794806
1700,7736.884477288445,100771.19759323192,15737.291722613521,119763.76921819232,3260.576372725144,23715.857736533297,533589.2822611859,66852.01225872591,773.1292922177025,-177.53119785304116,120086.68672040103,5362.318261644456,594357.5341274267,120000.0,116563.20237626796,260.2367207336702,576755.7046467003,120000.0,120000.0,119882.16576785722,108.49090161554983
1800,7719.895529772673,106695.89368351302,13833.693637815968,119827.35485543111,3091.211265184458,22456.85089780565,526453.7343032913,72915.11511348322,771.0747266326032,759.0096559260993,119569.52826451666,5651.8121607811745,593974.9860553633,120000.0,117475.4935418619,158.59978373696995,577647.3185280358,120000.0,120000.0,119891.19086846709,136.76377627153033
1900,7696.0338850399285,109734.2622349546,11961.78033176661,119890.7727825198,2401.243114031633,21272.193487795776,520353.70325759775,78073.40505796787,769.5295191710039,630.5573122202917,119805.19075341408,6314.578354194786,593812.2815444935,120000.0,117471.60931430447,141.648865578223,578354.752582823,120000.0,120000.0,119862.60018765058,146.39148242805172
2000,7681.461356497698,110867.52160359804,9189.320703191475,119891.0866331695,1924.1832020979537,20310.811836076908,516568.2529721206,84056.84029616069,768.6375387552409,-9.058258787962458,119242.18744361974,6532.708379492469,593353.6580982293,120000.0,118087.57557711987,126.9852472212477,579891.2588637343,120000.0,120000.0,119825.88215224529,179.92633008653564
2100,7661.879127173801,111895.70219892377,10142.473268998261,119907.20777996232,1802.3173444734678,18990.641274690515,513696.0676255188,87252.68690994846,766.7480443497274,354.9594913740257,120330.42298720205,6787.7523705910935,593045.1980144519,120000.0,118336.3592363295,99.73567584405161,580978.3514903646,120000.0,120000.0,119808.48045995725,207.63759433508343
2200,7657.934465831888,112287.53750733788,9231.257541676763,119929.49860040941,1664.4145883841543,18489.457743200303,508311.3793153155,92837.62984183694,766.389724864978,386.7791158581697,119172.59547635038,6977.413771963076,592807.9970560285,120000.0,118537.29215180292,50.961802651963694,581572.0585292492,120000.0,120000.0,119794.70365089743,221.27868079622237
2300,7641.036081542504,114263.46327121675,5289.483573144861,119918.66239350184,1349.4808828187518,17338.668329512475,505233.735309025,95664.19011197105,763.1903012651064,-403.59255477922306,120617.62982546743,7355.406150458764,592800.2535485856,120000.0,118416.11168110627,41.95681408360022,582501.1344653007,120000.0,120000.0,119738.64601524247,242.62304357497004
2400,7630.1914592634,114960.53051353595,5593.478837870802,119929.89894324026,1563.003864159089,16534.41999915025,502262.9047903787,98920.19638579666,762.0494794858502,-539.4490424395249,120417.72687967528,7659.952282381911,592402.5161911213,120000.0,118890.56278445158,67.65599090682957,583908.672490884,120000.0,120000.0,119711.50538556365,268.34058789845307
2500,7618.214858189966,115815.28054547538,4767.980206640481,119935.55464064692,1450.3686254558916,15795.121751405652,500729.99316962704,97527.29581037213,760.1777232919974,268.26167934240044,119284.43996711112,7830.313293900245,591956.7725673442,120000.0,118814.24594935153,43.46797634113029,584196.0919917977,120000.0,120000.0,119706.63609684979,288.0047808723978
2600,7592.214648685759,114325.57194342771,3713.0391542335583,119939.49853415893,1045.39718814537,14738.011455279518,499966.61799860146,101288.52918779136,759.0447182299324,351.5327654324703,120626.62528048505,8511.09537068091,591545.0704698911,120000.0,118795.0675837647,58.43925622199858,585133.4080954713,120000.0,120000.0,119659.18643440104,317.3124812566923
2700,7571.044890230862,114229.44608863557,5825.932693919408,119991.27805643028,781.5213582475385,13394.888284633902,495967.58453745715,101110.70616471706,758.3446086317352,109.08558643955273,120006.67231405227,8753.640224621355,591278.7424314509,120000.0,118840.09508054421,64.70339216805327,586209.5601786494,120000.0,120000.0,119655.03883598007,363.424541949478
2800,7564.351141493028,116523.69174441595,2898.2227647538675,119934.09523874035,1156.8149119703178,12720.713327414871,494419.934233831,102931.21721314394,756.5922535724939,67.91089356312031,119969.31892735425,8882.810056725632,590970.9393708126,120000.0,118951.99171302449,32.86537156685707,586833.5660549443,120000.0,120000.0,119606.90754955128,390.0133176558569
2900,7550.322975809442,114357.76581697902,3094.310781529026,119952.4408442572,977.4802330144569,11885.988522058546,494644.9100881168,103225.05463971062,755.3283031333459,829.4778904881115,120699.46912146265,9163.90186929874,590636.3638855669,120000.0,118928.60089565642,21.022173935265698,587965.2312081264,120000.0,120000.0,119581.99846082155,407.21763850199886
3000,7539.976617031095,115716.6390954605,2042.1740423443312,119972.44939434525,720.5226526129952,11359.558801543826,494097.7495508869,104786.0717272236,752.422527800061,-208.6045106415432,120182.7408322834,9470.466732135608,590236.0323607622,120000.0,119174.9498247687,42.84326721037415,588425.8805285011,120000.0,120000.0,119539.98301988826,438.3955752286548
3100,7517.498166841825,117813.84571446762,2914.974636091687,119993.91857024793,868.4419057797625,11246.615860467522,491843.8576541786,107301.62953336559,751.3386031959182,-404.56311541206304,119174.48243961453,10074.872705195039,590255.1675105777,120000.0,119634.88036025736,5.913261238434266,589384.1229691011,120000.0,120000.0,119500.92252243684,492.9831924286413
3200,7495.452586148867,117664.63028474047,3406.989988537159,119964.51476769519,359.21015763566163,10241.135125671743,495361.3495783135,106446.59056672902,749.4503525615874,-728.0730635876073,120071.4618047464,10357.66385228239,589649.7379270904,120000.0,119259.08109112989,12.09635331213829,590099.4314248007,120000.0,120000.0,119480.55255498497,517.8341434948104
3300,7492.872798183794,118604.26305029966,2562.864134219438,119993.54474824369,358.17152609968093,9458.450192876518,492753.1288298676,107939.20344583466,748.8244088634216,-561.2156361276665,120812.25128927898,10556.930588396854,589324.0047648906,120000.0,119242.74649982866,23.397896162568113,590505.6484518063,120000.0,120000.0,119469.08974512617,558.1015373907967
3400,7470.058309049819,118630.75351632142,1830.384635657895,119976.14739042115,828.1461228639164,9253.248511218935,492977.17539340816,107858.04495122266,748.322154231586,-671.9281953398091,119461.59200922895,10754.72301584353,588871.7698519,120000.0,119182.98914389247,34.52065764102727,590639.7468518757,120000.0,120000.0,119415.8507270343,561.0595908250738
3500,7457.389812517772,117224.92170695882,3399.7974515700635,120005.11492507112,282.0433176521372,8294.14193110217,493823.5271298415,107806.29234498774,746.5828395102935,-613.6959207238242,120384.36864122387,11085.339953418297,588822.2954749594,120000.0,119291.3031086665,35.29057432248796,591062.6738333328,120000.0,120000.0,119400.67684261093,587.6172488564096
3600,7445.710743544492,115625.12318701635,3764.6026891314186,119975.36239035719,259.30089282492844,8191.193335761335,493845.86429016327,106175.86829014614,744.2168624715931,427.0249963295339,119540.94466795448,11482.931980713553,588519.2073860423,120000.0,119581.52497704764,43.604944871468554,591699.5828190988,120000.0,120000.0,119380.50630660531,635.506503043156
3700,7435.43836746478,116966.1385410595,4219.8989838794005,119964.63075285325,323.7472928345935,7311.960533132934,496399.5495673357,105317.45063888273,741.8121963203176,-503.6235179673343,119619.74481047117,11685.655823848148,587997.4532716844,120000.0,119169.81336783149,40.67764944600232,592354.5015258188,120000.0,120000.0,119323.13992808649,672.6577057221144
3800,7419.9342184325715,117972.84174282236,1877.5015079702614,119951.18094993888,705.3373522836158,7005.071323569003,494066.8353153478,103384.88859505673,741.3491588591512,483.52105557042904,120116.4454553434,12394.157316324914,587909.7074876425,120000.0,119316.82371618849,2.0895345896891726,593074.6797892984,120000.0,120000.0,119306.9328706208,681.6547931110589
3900,7408.788017201954,116746.5722300785,718.0421050535949,119973.10639629305,186.55733979370393,6830.924237656102,496533.0916813209,103763.8520896945,740.7683853811042,-22.52142294361178,120626.78878542873,12293.663688738283,587698.5096607445,120000.0,119390.30463289488,37.83610689356287,593028.4105524662,120000.0,120000.0,119290.95646879594,738.5312005213339
4000,7374.528397722686,118436.16051269547,972.7544057997079,119972.96027030329,120.62260399686937,6060.983595628902,495595.906805995,104784.84224302927,737.8408215460361,-494.43559706871696,120400.74579635756,12981.163015643368,587421.6829026182,120000.0,119743.44095148706,38.71656389907466,593273.1101351507,120000.0,120000.0,119246.16615771806,745.6938548455452
4100,7373.333472998694,118051.30805772521,561.5767387939218,119970.74966803675,597.5086086956943,6032.189663130362,500159.6631195466,100465.96237439812,735.9447937591267,48.247454433765924,119615.35594915785,13318.514315404405,586888.55677711,120000.0,119325.41930688925,2.8174609607961116,593680.0117696535,120000.0,120000.0,119223.9945058726,779.7860009433246
4200,7359.742480279957,116662.61405152969,2250.9671705312194,119995.82711725864,246.37947155240596,5966.796100734433,498725.1083716206,99225.82395903184,735.2538306246095,-747.9377215766923,120589.9394631304,13474.23341761037,586607.9188209655,120000.0,119284.4715590255,-3.086993641632418,593992.2794676223,120000.0,120000.0,119176.20318134014,805.1450958295915
4300,7340.845294046579,116911.83605997938,2642.2015553148462,119993.34487477175,154.13791274943648,5561.141738322157,500324.0198037774,97769.53184782133,735.1466945367679,-753.2695222084808,120311.39930495083,13667.425429870069,586190.9502617164,120000.0,119739.04861348908,16.835205552892017,594530.8680261233,120000.0,120000.0,119169.69208361064,832.3180540746944
4400,7336.148123328382,118709.08230604364,3477.6862372553205,120012.35992587467,440.48137889438414,5100.328292469325,500986.44573022943,100253.627960387,732.9921222649995,273.90299459360625,119203.07026395865,14049.838926402892,585858.6928641554,120000.0,119508.40518648342,-14.187803084177515,594726.6059157662,120000.0,120000.0,119128.35118715058,861.836875419086
4500,7311.669217821209,119833.62803516407,916.432538410613,119992.02670025981,590.3743138925298,5067.549518306927,504284.1837508149,98191.5742186616,731.4180521325063,-132.80057932428767,120124.07297234655,14365.27654555696,585482.9310079452,120000.0,119417.0342041987,26.701152797892846,594990.9510201209,120000.0,120000.0,119095.75421000128,910.5542956170995
4600,7299.562233801108,118214.30153324944,1526.3811795119327,119998.02828471732,351.417753686788,4251.897948992654,503318.28956844617,96516.53092073958,730.2552328880319,-290.7378222956768,120387.85091808515,14767.19699362443,585482.9708845048,120000.0,119880.70815081288,14.731373949199966,595811.0038319364,120000.0,120000.0,119064.22904580712,917.299945693785
4700,7280.510911699654,117407.43307785469,1816.0140083242757,119995.31560816159,291.8393885401085,4099.315294469015,504797.66175494716,94674.63088122857,727.6093785859767,0.19544710027931084,119811.90456132057,14876.98861736162,585127.7049017103,120000.0,119534.52448306323,15.746693847419085,595751.8331687585,120000.0,120000.0,119041.46679350817,943.8137665085541
4800,7262.011022841091,119936.16064372032,1307.8564092811548,119980.92442218219,256.36574824833195,3725.076982276088,506681.55705750827,94605.3834252974,726.440517159884,-658.6282441138379,120744.54863818521,15354.866446723394,584849.0252629421,120000.0,119811.09336137767,42.81506559038576,596287.4928665649,120000.0,120000.0,119026.15355745787,992.7582196846547
4900,7247.815895561072,119965.02768504214,211.4014380486451,119998.74198927038,94.1518845156555,3485.1914921354205,509882.52446461294,93320.6835134863,725.5308814579016,-201.46628731415544,120540.32591323629,15854.367166019436,584314.8306975547,120000.0,119968.8155196351,3.988068287275211,596328.2094033713,120000.0,120000.0,118996.04185039885,1017.4278307322321
5000,7235.005119180615,117484.93675800484,875.2840554258507,119965.92555847303,512.0132584556447,3625.46237891493,510887.22151980846,88676.60043523142,724.0901908149543,58.02961946991385,120438.2692404377,15878.244756378084,584226.1957691935,120000.0,119717.6980107227,12.760536870222603,596204.7265220963,120000.0,120000.0,118961.33005976115,1030.03536829336
