milliseconds,x_Malignant_Cells,y_Lymphocytes
0,5.362253366933635,6.627315632843133
100,2.907477367687441,9.46371855472752
200,1.2359721866079822,11.122957051617558
300,0.5456455754805772,11.522446757562006
400,0.17860190603236392,11.159982918960793
500,0.14870256875928597,10.606296656118477
600,-0.04688190367583157,10.310547432718508
700,0.013746641053795186,10.05646751176886
800,0.02485977949318184,9.194638343885833
900,-0.0676554365698264,8.757763339608264
1000,0.08588308410497522,8.619294020522368
1100,-0.03019834593635209,7.91839033037233
1200,0.08537868080456713,7.923896865926581
1300,0.0797281897500426,7.4241726501947225
1400,-0.018127498194436646,7.406531125424368
1500,-0.06540878798398053,6.682200700190716
1600,-0.0639074142640798,6.188850380360359
1700,-0.01734100038717025,5.912893184348793
1800,-0.03624329349166891,5.845413389628784
1900,-0.04314534057752362,5.409103604788373
2000,-0.06362308865515957,5.439877850293911
2100,-0.06275035854605787,5.28847630417413
2200,0.027785458236253304,4.988151060689032
2300,0.05414344542850095,4.61779362113277
2400,-0.0018899086184975067,4.243974331746126
2500,-0.056275426010020474,4.321858024605618
2600,-0.02368322692852225,4.40058400263215
2700,-0.05480374060184064,3.696726786966512
2800,-0.03725689969945283,3.843526462093433
2900,-0.028049892659967116,3.916939312341268
3000,-0.002421563590900847,3.5698827353460008
3100,0.07829729850691201,3.122603127926612
3200,0.03207353666052156,3.48830952058328
3300,-0.06011749512045926,2.762701066423283
3400,0.009971635979810645,3.0795713429552825
3500,0.05474473719475226,3.0018319780221883
3600,-0.060177249670899845,2.829557208360783
3700,0.054988128412188884,2.3533658465071006
3800,-0.03207476811720127,2.731485995753488
3900,-0.02012014304825228,2.602274141799467
4000,-0.011162343434206095,2.3364342579365687
4100,0.0398441402557585,2.080739956126638
4200,-0.007947579547230584,1.9608673868355808
4300,-0.04238990438204638,2.283115460683356
4400,-0.078330853042383,1.8302380735452728
4500,-0.07766651971570654,1.6575815131939806
4600,-0.009388521937930447,1.8586507741995373
4700,0.057777530082851136,1.9356150417709885
4800,0.07923114852197537,1.8011116175368491
4900,0.03627474254542133,1.6629911476352315
5000,-0.06956287301724746,1.6914502480750342
