milliseconds,x_Malignant_Cells,y_Lymphocytes
0,5.351417301768116,6.692729618719427
100,2.809827507237626,9.192352112964358
200,1.2259965612101404,11.192820699555213
300,0.47404706691863335,11.094388472779722
400,0.19744397668910504,10.89319693855972
500,0.08200173478229202,10.621525543133417
600,0.07609750948135191,10.033681799679272
700,0.09048600866185126,9.775950564916808
800,0.040321853124072576,9.336026176621731
900,0.05923842882938065,9.107126791943157
1000,-0.03432594233388922,8.683019178064033
1100,-0.07524937939056443,8.203412864286529
1200,-0.06912887443503271,7.654414555465241
1300,0.03568687506833562,7.2455396962204235
1400,-0.04417905300060158,7.370478070648224
1500,0.014231284772462336,7.050402420691927
1600,0.009020886286661579,6.667372114139135
1700,-0.08454497945152759,5.912866522301845
1800,0.04096132452773396,5.952597896182878
1900,0.06838600466125326,5.722309147184378
2000,-0.052331426575207646,5.141699390909966
2100,0.06082257166406822,5.258937054709505
2200,0.07212067926711424,4.984216999101705
2300,-0.02293937585993057,4.9189216603115025
2400,0.019727816870019767,4.784001233239717
2500,0.07419536538142057,4.28098583233722
2600,-0.0790344273973235,3.900500221203112
2700,0.01005924029857036,3.7237705135437014
2800,0.044998547055309056,3.663867750898914
2900,-0.04947517105102622,3.5604541024412706
3000,0.04593187904098619,3.6843785435923486
3100,-0.02816690774622447,3.295334455605516
3200,0.052992363463028984,3.1676997615778744
3300,0.06794887285361789,3.1230428124958323
3400,-0.0056965386735415265,3.180469560003638
3500,0.029782175875885296,2.542394202202924
3600,-0.07634775621586701,2.972500774293925
3700,-0.060147338110792835,2.319702910087703
3800,-0.0069282999046516875,2.4631082257710744
3900,0.06977613160383017,2.6256895986289575
4000,-0.04643307987383019,2.008338965281245
4100,0.013189467290677954,2.470039840637565
4200,0.0419466479697748,2.223320514613712
4300,0.031227693059232058,1.9593175675922496
4400,0.058196887380535814,1.883185154716012
4500,0.040135792674947504,1.6497453491474505
4600,0.010513533707790004,1.857049653172023
4700,-0.07646580413213278,1.72302643999678
4800,0.06736628459938833,1.9823469953920902
4900,-0.06390884234577543,1.602189306473728
5000,0.048764778570961245,1.2909980037382114
