milliseconds,ACA,CAR1,PKA,incAMP,ERK2,REGA,excAMP
0,3.418935300021295,2.4558516713686256,1.6027947939251614,1.1933338480606488,1.1411760387755763,0.8972412915981339,0.4741768342548447
100,3.407401977853249,2.4675994554611167,1.6542441264001408,1.2084505541785302,1.1216106901838938,0.877949520015791,0.4754247681963722
200,3.4168893811427776,2.4408110502615994,1.6858375653924533,1.2228486044498244,1.1376656354337586,0.849415911995558,0.4799293790850229
300,3.3114266597690514,2.443839809381941,1.7665665573275575,1.2292709069367995,1.1319211607544177,0.8070581890681313,0.4774075428463293
400,3.3185336690228326,2.448619330361027,1.827900191043922,1.2667372092002311,1.1059234834339735,0.8216986384060851,0.48134742361766236
500,3.196999202978058,2.4343368089173443,1.8388357023121935,1.2768469537119023,1.090337064028277,0.7879146032204558,0.4651951842252605
600,3.23324733963669,2.4389147341665844,1.8786200656055774,1.3205363816593283,1.0589053864175269,0.7802821997340701,0.46549150656395727
700,3.091627111782954,2.4031456126814796,1.9173776329166248,1.304846585227383,1.054999717522708,0.7711836345439693,0.4583753652938357
800,3.0890161096782656,2.389858895806791,1.9950917127807664,1.342066858885834,1.0434777632009016,0.7567720991591768,0.46073348999812225
900,3.0250781006485807,2.315517317129538,1.9793023979674782,1.314115716978524,1.03050949647561,0.7726635031645549,0.4474234498572172
1000,2.9652914391594303,2.269770664972629,2.0535295760366834,1.3488240978621369,0.9878551142562408,0.7544188889478665,0.4337628228440277
1100,2.8444032147069853,2.265030851923141,2.0576475479333807,1.3633919615682841,0.9538726428464577,0.7616820304391279,0.422691172223957
1200,2.7543413804150263,2.1906451776266507,2.0629732824457627,1.3497236829390449,0.9285314586464561,0.7714534898400992,0.42478278591578705
1300,2.6918570066391556,2.219732440136088,2.1043087249549384,1.3531237784579224,0.908678105681439,0.7756928378536184,0.4008512287869891
1400,2.673131520904533,2.1245442378687516,2.134924191462021,1.3391312243073965,0.895339381943619,0.7735506806024208,0.40190189171723856
1500,2.590311859136685,2.0478701305189113,2.1265425198851124,1.3244130705116721,0.8611886590858023,0.7849988745310077,0.38482472319025146
1600,2.4289410170942527,2.031459627141831,2.132141029904142,1.3082299197537597,0.8490977645263094,0.8063153740689616,0.3692529486265639
1700,2.3972655163769336,1.951296140158811,2.141647698841194,1.3101019419552133,0.8101345090812738,0.8091653461718061,0.3729526604153646
1800,2.3765964142223597,1.94900390707153,2.148068008419274,1.322584204988579,0.8198497924577529,0.8446612720255766,0.3565665990306761
1900,2.2391223713785284,1.9137150911824814,2.1498887377472196,1.2772304284242484,0.7686489037571272,0.8509290915367196,0.34239387849038627
2000,2.231821685607072,1.8556070442510746,2.1486282944238426,1.2451819910081479,0.7608668782664508,0.8478867506265046,0.3358645330645264
2100,2.1299842253896184,1.7486817542665987,2.1600995079102727,1.247453719447826,0.7555830902779107,0.8883316453304968,0.3165191484751542
2200,2.0391524650466755,1.744536753097379,2.1076487142572367,1.209890570691288,0.7285753297656206,0.9033585094362078,0.3229566799012368
2300,2.068755802801181,1.6584704096536065,2.127522715492325,1.1943880874941386,0.7159807093662056,0.9182827775200179,0.3137334277811316
2400,2.039455691879325,1.6248733673246725,2.070794826801726,1.1594383285823093,0.6914700128274276,0.9156289907325427,0.3016604881481497
2500,1.9166701773144486,1.5688196512677675,2.0466521224304337,1.1265648424843993,0.6784422477062932,0.9308133010027203,0.29091569737761047
2600,1.9217482454497938,1.5474279768624406,2.023390852413851,1.1337250101607395,0.651222967573769,0.9660558984732827,0.28161105885614746
2700,1.8714176672041856,1.5273690746604782,2.028222148277122,1.0962295861366225,0.6409220185401461,0.9945169628215894,0.2745910506666529
2800,1.8464749090527028,1.4884619005746151,1.95450391679891,1.0430630374883214,0.6279838932695312,0.997216531184767,0.26887842944096607
2900,1.7587576417571833,1.4806542008569,1.9287243427000234,1.029556451780515,0.6046546856977615,1.0095616500312288,0.2686142003775476
3000,1.7812484698715627,1.4102144111683426,1.8782500257439396,1.0008095136432766,0.6191545130006839,1.042538184298566,0.26189270778132856
3100,1.7537144203880006,1.3563113374990117,1.8372616961312767,0.9525611250634647,0.6061267024920666,1.0443787140110936,0.2658437135250809
3200,1.7344611533629872,1.3135542928014992,1.826875859094638,0.9105295811586926,0.6021601389568931,1.0781889111507588,0.25350493008204367
3300,1.7320215169938806,1.3448516884053523,1.8093688814562678,0.8914458809504375,0.5750853036629604,1.0982773792452585,0.25753527124759307
3400,1.7031078574923721,1.3121819310666196,1.768167794908984,0.8945348685390183,0.5913334328380409,1.0974755525081716,0.2464508159933686
3500,1.720784380766157,1.3008368641960075,1.719689727555215,0.8525602904399355,0.5811592192634525,1.1282109051468463,0.24107606532006243
3600,1.6780079373034817,1.27901402505371,1.688442887978949,0.819132169036286,0.5667523616058844,1.134157111627572,0.24889410781574828
3700,1.6616763439072344,1.2918504695070645,1.6191424234505667,0.7877410281166055,0.5940726881383833,1.1575315672590865,0.2389840874236952
3800,1.7028945430847908,1.2429662827223884,1.5819481455517053,0.7986925712906381,0.5982380892364337,1.1778248942786498,0.2408806471269104
3900,1.728916334559862,1.2943079884684023,1.5491024871387382,0.7853161784300134,0.5996889315154711,1.1675661635844723,0.24583791788044873
4000,1.777430237173452,1.2385131291050602,1.4809003825523066,0.7529308453861002,0.5788875882453415,1.1901749473964491,0.2536824323061812
4100,1.7182389028548801,1.2340228891324698,1.4759739383849606,0.7118479793768142,0.6007491104852967,1.2015052050672108,0.24271525646942943
4200,1.7773837706810522,1.2921259055275056,1.4026729424434443,0.7041695212245911,0.5998273314634979,1.1832737379971399,0.2526981402497886
4300,1.8633092565692535,1.294646115830586,1.401851941126303,0.685882484065446,0.5916897338824761,1.207281876236959,0.2536148680105703
4400,1.834848053551137,1.2682077234675704,1.384916780664253,0.6993232638666952,0.6334486447826889,1.2107382330427523,0.2539542849862463
4500,1.9193981141304892,1.280742273157101,1.2982322390353267,0.6961161194911776,0.6466223925291843,1.2247203213877562,0.26580781451237834
4600,1.916771660515599,1.3474396258885717,1.2863841715984456,0.6714815203457454,0.6405140774688054,1.223724433042266,0.25909177181137494
4700,1.9093923104557067,1.3688191633441749,1.2889284479865446,0.645853275043637,0.6583478841631795,1.217680354024877,0.2607675152350311
4800,1.9468497630700086,1.3301124750905724,1.2635794547249848,0.638118571730798,0.6640544480175957,1.216011819267562,0.28017228369423214
4900,1.9974522295288464,1.369556357976692,1.232796259190567,0.6506694442082823,0.7016982872949152,1.1902510500187495,0.2764971118920013
5000,2.0997932689108403,1.4245451350187792,1.1780396654021263,0.6493459580351018,0.7103967709684237,1.1785512748709532,0.28491549691353074
