milliseconds,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3
0,0.0,203.2280104526698,0.0,3.146347564218182,-1.2652629876851413,0.0,-0.004815672226719942,0.0,-0.021511641057035253,0.0,2.418618917179742e-06,206.08724214355823,305.11692435543756,0.014872410608561173,60.78860635289015,-0.27402714666755523,0.05483153411242191,2.2493795616487097e-05,0.13963939800612868,0.00020468056078277961,0.0,-3.7623128391646578e-06,0.0,202.9424123046336,0.03854888542613578,0.003526973398637611,0.040773505749076164,-0.03184267765323791
100,0.0,180.62627082347706,0.0,182.24960712992225,15.181226241761063,0.0,1.8775130347799494,0.0,1.6262168184891141,0.0,0.0013911839864746813,5.142323861422037,304.20120556279903,0.7115125706378916,8.157531851009695,45.05737269874112,2.5998734254574014,0.0003453947291260177,0.0585562739299727,0.006378440031372041,0.0,0.0006480343081707224,0.0,-0.8876030195020004,0.2646896906492426,0.10911328354065289,0.04200158027592821,0.06609052722463452
200,0.0,171.65795923898563,0.0,164.02693462762895,28.846095392732607,0.0,0.2861882898194025,0.0,2.339999792700578,0.0,0.0011800344182852972,4.200088218681737,303.9795524286412,1.0401928888193348,1.4036643895152876,50.127332277875176,4.853969106281688,0.000426846223280639,0.23795644395533203,0.01190856589635244,0.0,0.0006747849565764216,0.0,-2.2297763294053756,0.6819506774214745,0.14043035983262508,0.020856048392518724,-0.005904157352982074
300,0.0,154.32803038599098,0.0,149.0731986356427,42.182655550238024,0.0,0.11986386349867728,0.0,2.6088093083401858,0.0,0.0010951379931066004,9.781211705045475,303.5388095076895,1.2632679872054235,0.25150425220504324,49.69401916362519,6.139505983866218,0.0005115189021786785,0.14260200047579624,0.015654904103829435,0.0,0.0006594321118720192,0.0,1.724312182978753,1.1681924177590712,0.26820718891191686,0.08781235674074103,-0.02835431365300272
400,0.0,144.42649028121923,0.0,136.07158794441645,54.95839999928178,0.0,0.11506752974984817,0.0,3.5919149815232667,0.0,0.0010282617666489283,8.110997801661345,303.2309894907457,1.4197376048345811,0.6342108795925983,48.57922508673009,7.124246031385627,0.0006091293531650224,0.2788390237520865,0.01752670890853504,0.0,0.0006316674369018467,0.0,-0.7093424626152061,1.4872224779598535,0.450176561266083,0.12492951495945961,0.022711225391707928
500,0.0,140.0293849047314,0.0,129.16159177388104,61.03268695127009,0.0,0.13958629156329,0.0,4.576153231220287,0.0,0.0009930031889318568,11.099480829723136,302.88346050369745,1.61505928901695,1.730563188375382,46.89243369762942,7.6478451502965035,0.000675018249155426,0.48494179334529663,0.019221136467612025,0.0,0.0005949095955696565,0.0,0.623282985608994,1.7697650318283809,0.6146698813073035,0.11382664475048276,-0.013010949535236259
600,0.0,131.72852248689983,0.0,115.29651645573571,71.39623621258096,0.0,0.12259043102688631,0.0,4.58702601050847,0.0,0.000937962740928857,12.906092736978582,302.70632365547107,1.7254845435387645,1.1632943684550492,46.14066163950593,7.781248000627406,0.0007698118466035152,0.7820354985304212,0.020217122949570565,0.0,0.0005873668411471613,0.0,-1.7805447983911467,1.883791364379596,0.7660089949686124,0.26521113970981564,-0.005537413981303273
700,0.0,120.51625222176405,0.0,109.37058816914417,77.3503788439338,0.0,0.11496725993136309,0.0,5.282817928804382,0.0,0.0008888370987406333,8.273978256806027,302.3694554375561,1.8068076031535676,0.4472331435283209,43.6691912029395,7.756348513791045,0.0008220056233617301,0.9492410809759253,0.02012030679785859,0.0,0.0005357246353211297,0.0,1.6459397551294381,1.958101389856591,0.8954692161817733,0.3763865388080034,0.04450869510068319
800,0.0,115.40257643725396,0.0,104.15693206603041,85.78053761422021,0.0,0.11947358125309693,0.0,6.13259760814906,0.0,0.0008626701751373252,13.012768505909829,302.0935557025209,1.8673342166391316,1.587622064717071,43.832506809772966,7.811638424551029,0.000888024175083942,0.8693224790707148,0.02020368474462185,0.0,0.0005146212141365184,0.0,-0.45285001075087766,1.978371669587491,1.0814074798917939,0.3680320212930911,0.1861834359625715
900,0.0,111.74803172254286,0.0,98.16359492766598,90.36267254009529,0.0,0.08957629551383586,0.0,6.426105503158454,0.0,0.0008449295807143395,11.688496700289468,301.92685345964304,1.99400986187004,1.4053927393726844,43.737961376234495,7.682451596656622,0.0008938993060986241,1.1720206738132377,0.01978998440687219,0.0,0.000516190530309081,0.0,-1.117979630576273,1.9633917375956134,1.1091942169092848,0.44690152058805555,0.21544011817098582
1000,0.0,104.85868320177427,0.0,96.09274836869879,92.69092703424747,0.0,0.11616282318324672,0.0,7.237925166587605,0.0,0.0007757118789451713,8.139897250832961,301.8380118755099,2.019689420377047,0.8837818089608882,41.898702647081144,7.446409756965891,0.0009458019702560559,1.3424404810591262,0.018605781240729556,0.0,0.0005016475423718428,0.0,-1.1360911255124995,1.9901578223476928,1.2292960599215186,0.6030773713274328,0.23878739590609174
1100,0.0,101.9972204266774,0.0,86.50959190903478,95.12737455206387,0.0,0.08540059287475397,0.0,8.004307117066055,0.0,0.000777099595809482,13.16653610151259,301.40054593590946,2.056493528874762,0.37581516344909516,41.552171145206465,7.172025580849855,0.0009987496039729363,1.4625762385239889,0.01846722198893604,0.0,0.00046352551341620056,0.0,0.981479229416058,1.8593097230553906,1.3541331438778386,0.6676175317368821,0.23908648351164707
