milliseconds,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3
0,0.0,207.33826169589227,0.0,2.066153333398801,2.8242926011158223,0.0,-0.002437554594185175,0.0,-0.7535589638572286,0.0,-1.186581577572961e-05,203.4785660965287,304.92917762672045,0.021515180839682152,60.312169819999006,-0.7192581283260108,-0.17324960771778886,-1.1333257158459244e-05,0.05241797955853775,0.00035096717886812397,0.0,-1.6325507604587175e-05,0.0,206.41626106556882,-0.00512445388918003,0.0014099629389073105,-0.011633716582059288,0.023906815854848502
100,0.0,181.55662113740064,0.0,186.3679371594955,19.31537948644397,0.0,1.8865955670117907,0.0,1.1922758852194022,0.0,0.0014240057432878313,5.14623550416055,304.3612199382004,0.7544307255880603,8.175880609632465,44.60270754705631,2.551345904733087,0.00031766341670168323,-0.08124370684611185,0.006354573742259785,0.0,0.0006531292095598737,0.0,-1.715707315904843,0.2452267044342734,0.08034178647421977,-0.034587521532922036,-0.004577161420737481
200,0.0,166.40820968640867,0.0,161.0334716479455,33.51653833964275,0.0,0.3301641652052378,0.0,2.724897885048708,0.0,0.001195696846405985,7.657962754296331,303.7766441734588,1.0162740253331382,1.717266399118811,50.8471336294605,4.713490402847067,0.0004062494056970634,0.15932045303481568,0.01182155241131673,0.0,0.0006774965272701697,0.0,0.6286283230579861,0.7359380792957442,0.2211866568383215,0.06577537406691435,0.05366621862608304
300,0.0,156.19056713894372,0.0,151.85319628682933,43.01171583550286,0.0,0.14355800336485144,0.0,3.3354465844480305,0.0,0.0010786483028432114,10.316586172288185,303.4975251227388,1.2531399169422224,0.5340210615228886,49.16069301525964,6.381649389765366,0.000516472294121114,0.3809687724964401,0.01604727739530877,0.0,0.0006509609269938066,0.0,2.326358525253552,1.136613231234926,0.2774992299877769,0.043767127532504876,0.053534679243662925
400,0.0,144.97873189994908,0.0,140.09554554282292,56.96832157092321,0.0,0.10412137067401375,0.0,3.8020532020018862,0.0,0.0010392510847953374,7.4009858665724755,303.2270511098968,1.4536794659176848,1.4096420967288483,47.45765925844095,7.0050558777599115,0.000611328267636031,0.31395539352919577,0.018074831914950407,0.0,0.0006277788626478228,0.0,1.6646147169392884,1.4752683741871353,0.43815357306923136,0.06868832376333495,-0.036969278799388244
500,0.0,139.67235424733994,0.0,125.35328106618317,65.82790393769973,0.0,0.15024722045731603,0.0,3.5531156204601557,0.0,0.0009975188419476476,8.40289826523881,302.9819551942641,1.591188792481241,1.317134321706022,46.12885057421148,7.453267732813207,0.0006780797149290079,0.47331427621095823,0.01915789616466734,0.0,0.0005894954516259169,0.0,0.5509877567789603,1.761647842401019,0.579124955978683,0.10796526830894762,0.02964946349740314
600,0.0,128.0361379146745,0.0,115.50293946460334,69.81649494893965,0.0,0.15130679194927543,0.0,4.082655452867258,0.0,0.000913884651044984,9.830591424918767,302.52596543960294,1.741458112600474,0.4196441779823302,45.247791297029245,7.710822759031847,0.000769086696900157,0.6812902739814691,0.020141285746251975,0.0,0.0005637117110641072,0.0,-1.8095875331749747,1.8716112587820573,0.7530025122412417,0.1942681622912032,0.08511463682101542
700,0.0,121.62841937131786,0.0,114.2874022970476,80.37897892028622,0.0,0.12381570474416623,0.0,5.7654554544637415,0.0,0.0008797585261395886,9.161630168106491,302.26605251464014,1.795539995900198,1.8311827844823447,44.267337058133016,7.719347607704948,0.0008111060661965676,0.7681616464751827,0.01999786030965824,0.0,0.0005416775395473324,0.0,-2.5105368805675132,1.9306623187971155,0.9394287422031659,0.28590248425268283,0.12357717735648907
800,0.0,116.38247557568093,0.0,107.97907000519382,80.253153751036,0.0,0.10351783042787646,0.0,6.388941064770148,0.0,0.0008672750869186358,9.193840517034626,302.0123599364027,1.8692790783087425,0.9674144504382464,43.570418977372164,7.798287330709389,0.0008816820328398706,1.1151580218152484,0.020339685174214934,0.0,0.0005383011406188483,0.0,0.3610155015845355,2.0003075112480726,1.0127716167455163,0.45521863076964236,0.1356375039700679
900,0.0,109.42924715303322,0.0,95.49727222163169,87.35063900838536,0.0,0.13156439868485872,0.0,7.615956046724012,0.0,0.0008152895504553823,12.857648953778957,301.8504989953266,1.940167283543572,0.523301876475379,43.65547148746654,7.6868719941127726,0.0009129315914220661,1.0286939710159861,0.019772901218194062,0.0,0.000510638547528567,0.0,-1.3803665959286116,2.0178741495349897,1.132900770268198,0.5390592233511554,0.1571137129345591
