milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,ECO2,Estarch,ETP,M1,M2
1600,2.410506458731194,0.1618797942733316,98.29447121009409,5.000000010144223,7.249497721698198,18.75000004442244,0.656638552059691,0.9292693757246907,-1.0694316939114132,2.4012696102992844e-05,0.8568723659216168,2.483240681301169
1700,1.5854861273780712,0.12201144389092852,99.1728833404062,5.000000010767907,8.703142639271864,18.750000047761656,0.5016138195207542,0.7879439828489413,-0.5009419776329403,3.94145859217621e-05,0.9190343043338159,2.308145730147398
1800,1.2247315160105312,0.22058571098362786,96.8519472426426,5.000000012070423,9.284031736681733,18.750000047597894,0.231519886807752,0.6939097310327862,0.21793507305252935,8.808816398792673e-05,0.9928630857734704,2.286956574865343
1900,1.1654869019121845,-0.011988070227879514,96.98779362527956,5.0000000121965265,11.741355923353357,18.750000052335654,0.03183006809295436,0.7234988062011521,0.089535284494941,5.5155823009065103e-05,1.1265208955270818,2.2199866419166643
2000,0.67507971835725,0.12758809435757457,97.31797464271241,5.00000001362814,11.134115108500895,18.75000004862049,0.02463427390355189,0.7994210858963057,-0.8394893896171062,5.0311335754843124e-05,1.2110698635951154,2.2429438897595633
2100,0.570407035286602,0.11006566517470433,98.11066122925094,5.000000014236601,11.7550116256961,18.750000051409554,0.013904140297844998,0.7559677022298535,0.937050960233137,6.939938643996247e-05,1.1752717757864604,2.2082712005503793
2200,0.6404819689505495,-0.05522830864956915,98.44560379384112,5.00000001534353,13.143895890007858,18.75000006022072,0.005648674932239195,0.8213344274989532,2.53926861531418,0.00013752306592329673,1.2291662648290338,2.051339619072161
2300,0.3694981449341021,0.06304522224732728,98.18362582437429,5.000000015886161,13.84925142693024,18.75000005763116,-0.0204194409866773,0.8066057643435103,0.6661056535495586,0.00011912769090573924,1.367023293070955,2.009654184676989
2400,0.6059576559633134,0.3439379078037337,95.29215325610164,5.000000015978271,14.604838040760331,18.750000061222654,0.027455648520617184,0.745978449686177,2.2478812331864693,0.00010665818728494688,1.3840414456387655,2.041633615534476
2500,0.7319429944568626,0.11952242310698397,96.30405896163708,5.000000016376912,14.30361562669858,18.75000006530943,-0.022876163636116918,0.7496700914500111,2.474483654809586,0.0001152993471535697,1.4459580338379718,1.8537220763949487
2600,0.6269404181379823,0.36708522469192445,94.96972068123056,5.000000017371018,15.325468927773786,18.75000007077774,-0.011927182483101224,0.7583519439740644,3.8137149567918933,0.00015028531177134068,1.4527300016802593,1.9106165458057582
2700,0.8219569848192732,0.4446351018929885,94.90437338674255,5.000000017326784,16.380058686890678,18.75000006633092,0.02356165093301113,0.808197653024441,0.9407502256986371,0.0001305566270168073,1.5105907331245598,1.8587504614461567
2800,1.166518822246833,0.10575060591634466,95.92967050743924,5.000000018469898,16.124387149188355,18.75000007376313,-0.010924061972741237,0.7989080611822527,1.9915873687146899,0.0001540570419351682,1.6157438416566579,1.7271266503380216
2900,1.2278091072433222,0.12642534476655537,97.49236786696494,5.000000019362549,16.044689981652894,18.75000007576407,-0.005348516395683094,0.8592616894730482,2.2115964968143835,0.0001690161982164192,1.6494216858341235,1.681789873394716
3000,1.0398122387129731,0.11916937005778536,95.11186579539542,5.000000020255085,17.498898422137103,18.75000007366208,0.0026495588939129118,0.7928668144137905,1.4940105733920968,0.0002112939316603994,1.674946357725034,1.6266593063031418
3100,1.0902979025872617,0.24579837893702913,95.91153833360387,5.000000021479554,18.044029265825888,18.75000008102378,-0.017153927666292385,0.7994761404299403,1.4041188287457416,0.00023495156740806184,1.6953644066465074,1.5683554024851598
3200,1.011812543459358,0.21236972684542282,95.20264904937268,5.00000002077276,17.650235222189462,18.750000078512695,0.022526245039213227,0.8009824014759683,0.3600945707835377,0.00025926490443703356,1.8864398597936107,1.5506402584212264
3300,1.000096206432567,0.19242172918492412,97.86827902886002,5.000000021448424,18.76077521695784,18.75000008550596,0.01237691226806815,0.8758082452453955,0.25575818330040256,0.00025579280324471973,1.8345930302994125,1.5247380503955574
3400,1.2404021603395232,0.16053771336822573,96.29100420533369,5.000000023683402,18.491607913059784,18.750000086387892,-0.021810039488881803,0.8927876887633783,0.06504089870338858,0.00024146251156894453,1.981855432285808,1.3915448748628048
3500,1.0518088963621368,0.2992887227344893,96.50924233550225,5.000000023824722,20.240738380574978,18.750000087183317,-0.012789933314791968,0.9180375401311397,1.8057158226129193,0.00028375738500440313,1.9919662199739823,1.3492773275200967
3600,1.090577318182718,0.09849855627955129,96.07813856572221,5.000000024792803,19.93816199163883,18.750000092855508,-0.017771190155053438,0.8916410903813595,0.6067237410412355,0.00034455460927810974,2.092950540094861,1.2740782485534936
3700,1.0352015654843378,0.33099952758689766,95.72374875240804,5.000000025235748,21.60399943642528,18.750000094001056,-0.013780192144259778,0.854084563414076,2.4587813027098626,0.0003732931546489488,2.1400959441113576,1.30397004423354
3800,1.1649926630826053,0.07394050983324572,95.7437279809098,5.000000025626167,22.00728946621165,18.75000009748585,0.03595261362031137,0.856366835644358,1.2866378193795949,0.0003931543930031539,2.2009141811868083,1.1956504066903657
3900,0.8087918216130227,0.3555596739855339,97.06399697464448,5.0000000260746456,21.770953212334543,18.750000098591798,-0.010476436867063217,0.9661372560983541,0.3391773372720045,0.00045451041897365214,2.182533072664539,1.1651445278118553
4000,1.1575544040034351,0.1931968522556158,95.8504643065892,5.00000002710498,23.908151597719428,18.75000010182279,0.028880926769332863,0.9360776161238761,-0.12487797755275643,0.00048180149610994123,2.182544261957669,1.0766728696725658
4100,0.9596267060778748,0.06011983679150762,98.59587131188829,5.000000027174767,23.887650282907423,18.750000107167672,0.022603616641808585,0.9140820263091632,2.15524989232254,0.0005481808899554947,2.3149209610295145,1.102662888887678
4200,1.0161304835078457,0.3830989148998171,95.29841407376945,5.000000027547713,23.430469848267826,18.750000109466015,0.017590358324629116,0.978636645743152,-0.3198201941453025,0.0005879015807960004,2.313959307963398,0.9342082739650236
4300,1.1015008884295556,0.16632155402750512,96.1779359899632,5.000000028027487,24.648493401032447,18.75000010817886,0.02008943635256109,0.9247754785971217,1.3154000880235228,0.0007051356700223435,2.466893499334611,0.9884928308512143
4400,1.1500945868966022,0.3580598900014911,98.28705027649634,5.0000000284841954,25.691080548558077,18.750000112318755,0.027784371928064752,0.8880529576517981,2.8967528681305392,0.0008136058507782146,2.55153434347521,0.9434313032343964
4500,1.0907177859232355,0.32809376796659667,98.24075297877467,5.00000002962992,26.749297923243308,18.75000011200422,0.04111378044511428,0.9247010412432953,1.5722657498458454,0.0008728402510566798,2.445973492550737,0.882182350549756
4600,1.1810932337193711,0.20364701729915755,98.32031019483087,5.0000000302718295,27.202146860324525,18.75000011454679,0.008807989063743481,0.9051864451834555,1.7410477605490637,0.0009826445043148078,2.5564696574033836,0.6998698501048458
4700,0.9264046308952443,0.2723794467345332,97.23212515541903,5.000000031669586,28.038524669535054,18.750000118794777,0.01376101532756872,0.907621450455983,-0.12827137034436786,0.001088742112610279,2.5738643091015208,0.7277924178408972
4800,0.8878899982912296,0.2905237910622367,97.01213648381169,5.000000031043209,28.673828342672646,18.750000119012885,0.007975353237397953,0.9251139313767256,2.6715271304185317,0.0011703291950711473,2.641110328839601,0.5737316068761844
4900,1.1812709126745053,0.3240236119674973,96.68815375094506,5.00000003270397,28.856875709850417,18.75000012086606,0.06130071449396225,1.015575184271485,1.4752919729487357,0.00134470703966235,2.8019263992677628,0.6256287510523769
5000,1.0886165080215529,0.0012915126547250189,96.85921422073537,5.000000032161472,30.3590096919549,18.750000123877253,0.07500301281545892,0.9319669579929332,0.8717674532288932,0.0015196656959204208,2.81752519975809,0.6101963888151498
