milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,ECO2,Estarch,ETP,M1,M2
1300,4.446414780396878,0.8331769632347691,91.02260949868116,5.000000009151412,5.335542963418686,18.75000003766412,0.7845091662916793,1.3456338412060256,2.0781959142704416,4.3733283397084536e-05,0.7877649780024704,2.6007742293822775
1400,3.45885441337923,0.6028543317773535,94.4171962896397,5.000000009529744,5.107915695201543,18.75000003419754,0.7540950297128456,1.2351523369976098,0.8205713721437781,6.0484920555401674e-05,0.7813729599229725,2.507812588283117
1500,3.0068641639143756,0.4888520707304088,94.96731285642758,5.000000009938296,7.451443803677433,18.750000036326288,0.7675831528940278,1.047985769039414,0.6506090074618094,3.501504496791329e-05,0.842363033970118,2.524799212944693
1600,2.0846433336141956,0.21533966830555606,95.64223832266018,5.000000010647986,7.339994327887003,18.750000038496214,0.6341636294069837,0.8929229574181813,-0.9902618262073803,3.406592620122656e-05,0.9288616772777915,2.45764386392469
1700,1.6618793880495286,0.17247183850570477,97.67213297255606,5.000000012372126,9.210722436608798,18.750000044889493,0.4658609693066317,0.8036339033410368,1.1074568356027061,7.004478295398386e-05,0.8879454083087575,2.414101392115872
1800,1.264546816937935,-0.13809744575589125,98.42962378593059,5.0000000111978755,9.458378714771039,18.750000044190116,0.2668004004535465,0.7224955255200189,-0.5932882691049238,4.578682743965899e-05,1.076826900014309,2.352215778366222
1900,0.7810090921618666,-0.11336978891651077,97.08881505751725,5.000000013568466,10.726441196254623,18.750000051736887,0.025618680716721104,0.7742668228591576,1.2346724470645687,8.426663633010032e-05,1.0626899965025816,2.2512443564161386
2000,0.7665448582688632,0.026718430807183603,99.28026366641436,5.0000000131612445,11.99806097830847,18.750000051275098,0.001722600306273628,0.7125660706818767,1.1625236436706952,9.019687399773542e-05,1.2109442486699429,2.1580881630229527
2100,0.3854525595597198,0.21564982859143583,99.43724461155263,5.000000013286143,11.895027949384886,18.75000005139494,0.0043029484276713,0.808628518843427,-1.2014600711442571,0.00013050970625824889,1.201357875586531,2.1605458882951347
2200,0.5204101245926664,-0.06412575248399652,97.51130031142961,5.000000015227301,13.644818451311556,18.750000057884034,-0.017671918056605923,0.8103262773603312,0.07738525470662394,9.851479850367137e-05,1.3107671354899006,2.0755772448503826
2300,0.6667606281989279,0.2091614204347079,95.29612309389412,5.000000016357819,13.41299165325595,18.750000059513294,-0.0074275128006565366,0.8265531741062961,2.7075437018951796,0.00010003374344483087,1.3610571599022057,2.0727531842180067
2400,0.48287559844782735,0.12341076842932754,95.8311462525237,5.000000015989317,14.934593903857134,18.750000059609338,0.00286175953561213,0.7196774039500442,2.2142374408834344,0.00015535764666545565,1.4056661187739197,1.9312897168604481
2500,0.5030322049978603,0.16337178498288205,96.89393286254868,5.000000017431691,14.715284730656874,18.75000006517219,-0.00014635002774640235,0.8365668182201552,0.768334886265639,0.0001037582451601272,1.4717789175343021,1.9811825867675497
2600,1.0133184996116047,0.24471010072051907,94.67793937867462,5.000000017471174,16.079807120335797,18.75000006499788,-0.02556457709290629,0.7818193702059768,2.5388426510805786,0.00015245148571513026,1.4496619302565954,1.8036892716069879
2700,0.7941759314791434,0.33117397950629507,97.33644013129235,5.000000018398377,16.01330006526831,18.75000007179033,-0.011433311950278517,0.7792701228384142,4.141120301575224,0.00015316430219512137,1.6093770970420342,1.8428569198419151
2800,0.9473650273459724,0.4673325532594853,94.90735564409924,5.000000019727576,15.743923066914094,18.7500000695902,-0.015099134167917503,0.7815318840896625,1.1952692554226831,0.00019890167941750964,1.6603368577901787,1.6916820695129204
2900,0.9355516186157953,0.14567455919710232,95.5168361208479,5.000000020367251,15.682301658999817,18.750000076585295,-0.001042175957543065,0.8847236078310858,2.3433639133653625,0.00020340830166744387,1.5850886771648531,1.7341203965654697
3000,1.1842778382834753,0.30619713254729536,96.11910536382915,5.000000019116738,17.068651108205376,18.750000075445058,0.021918047246897845,0.8906161757729198,2.711040972500726,0.0001911636913374578,1.697379789748087,1.5775002360829922
3100,0.9981679028788171,0.2177569537043463,95.79180166363354,5.000000021029896,17.483203949286263,18.75000007582178,0.01616763375497606,0.81505121944426,2.654127415787,0.00019630227398517947,1.719204312540185,1.6608357128859323
3200,1.2763185574137832,0.20462502491504486,96.39511501918759,5.000000022346481,17.886716169605908,18.75000008006476,0.0036678249017878407,0.897744473886424,2.1206489007477978,0.00023036054641246525,1.767889247588546,1.57286799142591
3300,1.0482922179647045,0.05039955558215323,98.16392297356427,5.000000021556186,18.04702632398213,18.75000008601193,0.010485388996433823,0.82128589651052,-0.0216031293284642,0.00022061981354968676,1.791475123074119,1.4306784226410312
3400,1.1062521461096215,0.0406995007445313,95.40934546206437,5.0000000222764545,18.606382778626056,18.750000085579284,-0.0036939449715412886,0.9191809051103765,1.6712986779161327,0.0002788083169894541,1.9545542038524655,1.3995882378847215
3500,1.2250281650380197,0.32542015943335356,96.13192291533565,5.0000000242253595,20.316156753072285,18.750000085874486,-0.005830550707852081,0.8464766302298534,2.445953202855085,0.00028615926970237667,1.9235739511231695,1.3658934457435807
3600,1.082196857292124,0.22485854335792782,95.56931411760566,5.000000023193512,21.16234802173864,18.750000090120025,0.03132718082117923,0.9170088927941873,1.6965756235279703,0.0003255789192946135,2.0305476366735955,1.3786138688707235
3700,1.110385162988103,0.27633239192527753,98.47660069818721,5.000000025408771,21.506050837025736,18.750000090457437,-0.018008829640521605,0.859617115040166,0.776428670252301,0.0003601235747865979,2.1347047137118316,1.3207012396603486
3800,1.068893372646312,0.25259385227312137,96.23408522678102,5.0000000255599915,22.4700979305209,18.750000096574745,-0.00019040323716196066,0.9278486333370546,0.10777542723169131,0.00042038971789333887,2.124988671577362,1.2528272650932037
3900,0.8396872287912452,0.21439562326793754,97.34759517593575,5.0000000259744874,22.449857161560836,18.750000099489547,0.040350512838763036,0.8732027445457352,0.027797926586526467,0.00046793156353707783,2.142031888276995,1.0851341852318797
4000,0.8806645327742485,0.018402900182618337,98.71360305153917,5.000000026211143,23.267514559578366,18.750000104683533,0.036014603271248995,0.9346222332933443,1.4285590346507349,0.0005298506569328965,2.274694310595481,1.1751826758293717
4100,1.0944128704380172,0.22957378934469708,98.93224524751716,5.000000027951618,24.196111880964878,18.75000010639429,-0.0023231869030147113,0.8849145276000172,2.1845600979631548,0.0005647507405995998,2.276778491896488,0.981662412809583
4200,0.9445856258780227,0.09738773466696185,96.99478954866665,5.000000027299335,23.937313749566123,18.750000107441625,0.0035831162077148617,0.9059694601223929,2.5940525117159368,0.0006059402300995361,2.299035139056833,0.9667614221656847
4300,1.1973957027212474,0.3557523921516482,97.29121040484758,5.000000029381165,24.13911178761226,18.750000106821865,-0.0013510508834659284,0.9813047053050926,0.8402645875937645,0.0007172763787563174,2.3652911899176123,0.9363649148460257
4400,1.010770801753291,0.09847426656685324,96.86833782697686,5.000000028957989,26.478836150574242,18.750000108304796,0.026083076635596794,0.9568683142865341,-0.044427923963469285,0.0007466279483071211,2.4419654728854545,0.9063993285210751
4500,0.9487587994746991,0.38005811047217214,95.37538844250672,5.000000029214811,25.380788489623733,18.750000111605704,0.023759579914305537,0.9297307391034071,2.5999173043788786,0.0008575272773528157,2.447903554954371,0.7444518511749872
4600,0.8936316414715231,0.19801342567251443,97.462022665107,5.000000031245796,26.481398376447615,18.75000011437906,0.05009570883406665,0.9727233586241087,1.401384966994895,0.0009644773654488216,2.5867295108985915,0.7242052968290128
4700,1.0687728512876002,0.1824310496604261,96.05962224976244,5.000000031814375,28.166768955705706,18.750000117274233,0.03311962801040915,0.9177198465092454,0.44396241136268433,0.0011073860895773695,2.6592244933006475,0.6271208306835991
4800,0.8254819424240866,0.17655132446840882,99.24958472139235,5.000000032021609,28.32936823240196,18.750000117689464,0.04609233557621022,0.9944213084473007,-0.4573312241527271,0.0012393902012258896,2.7033656549234077,0.7156765893513833
4900,1.098989110522768,0.3388031125936892,97.514178471314,5.000000033239766,29.831280927672537,18.750000121050334,0.031536011916437956,0.9597612452076699,-0.148305056215411,0.0013464538826566533,2.6905318392473054,0.6021660987197386
5000,0.8100500201166088,0.09048749328577077,98.35861214649456,5.000000033600309,29.95137663604334,18.75000012552209,0.06810919414348923,0.9251108166475575,2.010971489005424,0.0014852249060390127,2.7781287562995076,0.5866754413880937
