milliseconds,Susceptible,Exposed,Infected,Recovered
0,36196937.99051439,-0.08500246271952398,2.028674647159781,-0.060583177642374114
100,36196937.95782858,0.24125176024510506,1.9389410531555387,0.03438875467252083
200,36196937.72503646,0.5051882116817098,1.9073329580948746,0.132964680403843
300,36196937.05386181,0.7158653332387694,1.8361628692363618,0.15135414745395667
400,36196937.1824162,0.9206980578325513,1.818196309606173,0.3107060096034803
500,36196936.92036254,1.0239057232451012,1.7483021683615172,0.3552291577328906
600,36196936.517553665,1.2519182534431317,1.7491151248168622,0.33386609530330497
700,36196936.46929948,1.6152245092247994,1.7327893089755946,0.4779737864609833
800,36196936.01383959,1.6544652532285218,1.7603361007475355,0.5140981895108225
900,36196935.97935569,1.771699438813605,1.7061792562571352,0.5309164199689097
1000,36196935.6414083,1.9639032919539874,1.720113167708179,0.6697919546578167
1100,36196935.36934543,2.2185638861603123,1.7192466180664423,0.6428533592031629
1200,36196935.309828,2.369066559658879,1.7803493591110742,0.7196885037340999
1300,36196934.91382494,2.56332327445289,1.7586015048357753,0.8327735690454925
1400,36196934.63578405,2.571524076341166,1.7408100260826,0.8509532360669472
1500,36196934.41850049,2.7959027923425386,1.8399892707062162,0.9566358765534212
1600,36196934.083600104,2.983729927534479,1.8657073666263733,0.9892558461758018
1700,36196933.90230904,3.102346214261711,1.854831660581366,1.042593901434452
1800,36196933.64174329,3.17142033931064,1.8797646233138605,1.0845194771276498
1900,36196933.4550204,3.2848750086750016,1.9366422624268413,1.1910689238705188
2000,36196933.11346506,3.5452098910449723,1.9994958780772416,1.2052891230319716
2100,36196933.21488608,3.647826312757639,1.9862486297305824,1.3115743164031
2200,36196932.80161909,3.7605290590901936,2.1054437397448464,1.3538195409855853
2300,36196932.55388961,4.0805059164434265,2.079086121069361,1.469509636299139
2400,36196932.10943904,4.217070602051033,2.1817085113710233,1.4928660982718878
2500,36196931.85739388,4.149292161699339,2.25313070420478,1.5422497075911208
2600,36196931.51795611,4.440454470918412,2.278374295149075,1.669350448902561
2700,36196931.23336403,4.463069748948397,2.3174235684176114,1.7943244857671452
2800,36196930.82615629,4.7752839171405475,2.3678308916357986,1.8227793901182197
2900,36196930.913966276,4.812028075805138,2.4655958400903675,1.8478244153460348
3000,36196930.395154476,5.131742113009699,2.5676789587332065,1.9844458123187703
3100,36196930.08988429,5.310634094714611,2.6414110729869513,2.0252966651070445
3200,36196929.72528164,5.399620686095875,2.6733097959401078,2.1094661553219956
3300,36196929.56741605,5.511391428261845,2.7383262276949734,2.2500883691192035
3400,36196929.01373387,5.840293829623749,2.811887161244993,2.367265090601775
3500,36196928.48793582,6.1085651979225855,2.9453147425293325,2.4469279598092704
3600,36196928.03270422,6.095247882285527,3.019796364192601,2.512900738823845
3700,36196927.60749345,6.289480816919188,3.1643255723830954,2.6243697260764383
3800,36196927.64307858,6.730479547271042,3.2573619968697756,2.700636473852024
3900,36196926.832797185,6.802044188633355,3.2795281060495682,2.9018408022414044
4000,36196926.606571406,7.171496254912692,3.424990378529598,3.0385155572134677
4100,36196926.01304834,7.389081093515184,3.511922356154984,3.154241858736511
4200,36196925.68541259,7.457748238664708,3.6126323914810903,3.237512517696633
4300,36196925.253733024,7.653427524805634,3.7528314843483472,3.37198281355461
4400,36196924.630573735,8.121754343858111,3.8466314821778878,3.5312180072600956
4500,36196924.29068186,8.279267826265855,4.012382572286882,3.627706498080069
4600,36196923.46561212,8.50284097743886,4.115685755755684,3.7908542851806084
4700,36196922.941267386,8.79758382819497,4.215501288371527,3.846439052679724
4800,36196922.68564069,9.156961159539964,4.390855606104168,3.9791430003197084
4900,36196922.061788976,9.246806367457676,4.506277988653209,4.12790562671582
5000,36196921.41075561,9.624148098415533,4.6378700590666,4.333902845303256
