milliseconds,Susceptible,Exposed,Infected,Recovered
0,36196938.21281671,0.08546574461118088,1.96169123906696,-0.013189340720173439
100,36196937.8258562,0.17441613176518406,1.9312448280121632,0.12613564787752224
200,36196937.29002934,0.38139134991392,1.8916793410588886,0.18819197226930207
300,36196937.43359685,0.589335000928463,1.8691704933210407,0.24871488957057744
400,36196936.807389766,0.873033216369966,1.823584032183063,0.3071189288637646
500,36196936.73706796,1.2144817711351594,1.741765532483445,0.2914159973381601
600,36196936.34864459,1.1972325336370553,1.7797177935834219,0.3218563494324218
700,36196936.498000264,1.516610533428125,1.7021173124749411,0.47928447768606597
800,36196936.067935474,1.806102265607326,1.7720547578489494,0.5329220404830245
900,36196935.73501138,1.810969838071836,1.7355305982020348,0.5460140305633091
1000,36196935.60028264,2.060077503785238,1.7131846518855418,0.6247028712631445
1100,36196935.458951354,2.1878939605393746,1.7731270784582291,0.6598885585401973
1200,36196935.20960525,2.3496791231541394,1.7613663546653417,0.7386469207722004
1300,36196934.84420984,2.3562474752221405,1.743889437494784,0.7853195485321992
1400,36196934.6322936,2.5094209233640936,1.7837747091016272,0.8212301166884748
1500,36196934.5992852,2.841972039300068,1.7835579850970529,0.9598182929558382
1600,36196934.1727377,3.0050514582424888,1.798151883692748,0.9653447858574254
1700,36196933.98713242,3.0293637368231052,1.8778699323658419,1.0346432081233832
1800,36196933.55812136,3.3479855256005657,1.9265793725550273,1.1451901800524256
1900,36196933.344211124,3.4233223911476203,1.936039998849786,1.1064494421411626
2000,36196933.39120607,3.6021814375397523,1.989240935558229,1.2366251929082492
2100,36196932.80399319,3.7816408268312713,2.018997659520875,1.2912360416948918
2200,36196932.65914183,3.688901684657374,2.0479803324410955,1.385844036459597
2300,36196932.34223991,3.9919943478356235,2.0850261684438225,1.406473118329305
2400,36196932.31798912,3.984886244393839,2.143663503920783,1.519968321709448
2500,36196932.14085317,4.2767414855913515,2.1780566403738737,1.5398528001229776
2600,36196931.726446,4.4138940774066935,2.309416103211875,1.6177873571776953
2700,36196931.29607175,4.493790180725815,2.344579939208868,1.7477590453507426
2800,36196930.88736971,4.693835069409977,2.386124441229593,1.8307415632036024
2900,36196930.87446534,4.8875959409246414,2.43344094722876,1.8573019630420715
3000,36196930.504238605,4.959429193549238,2.547978066356993,2.0217397309176186
3100,36196929.99048854,5.360303172431299,2.651185326790914,2.0121329948737516
3200,36196929.9378367,5.49564032277619,2.6665540831852064,2.1495273952655216
3300,36196929.14480915,5.60321686493805,2.769193581536349,2.233069955097129
3400,36196928.924567655,5.707526396990095,2.8445414537033082,2.372021204533061
3500,36196928.67399766,5.8727740037611955,2.9393892339150756,2.4158211791096846
3600,36196928.24576663,6.092287529229563,3.019404850295219,2.5366669136099635
3700,36196927.605516486,6.512272217357899,3.1310856276275407,2.6931754810745763
3800,36196927.32306778,6.567803402820978,3.243491618805297,2.8221568991099497
3900,36196926.95182313,6.750510798737467,3.324339514931608,2.8474135040924753
4000,36196926.641517565,6.955615952009373,3.4510076373550254,2.9550688423011033
4100,36196926.000233956,7.261990076612171,3.5464290010577164,3.04600273013866
4200,36196925.67843735,7.496299508591576,3.6515977119134266,3.1966754073265222
4300,36196925.13675521,7.8681694250402145,3.7370685442439,3.3005470116990816
4400,36196924.47103752,8.004315892104044,3.8936415351160476,3.467875208468557
4500,36196923.99106405,8.303951838153068,3.993933588182589,3.5505178723730384
4600,36196923.66242094,8.567204093021193,4.103355573968489,3.778224416863003
4700,36196923.201927714,8.84656133529141,4.189179193145845,3.847231692066439
4800,36196922.30665133,9.147728277137679,4.404323744205801,4.011086075011239
4900,36196922.15468703,9.440319506670159,4.539160898745983,4.206805357697486
5000,36196921.176556066,9.619031358831805,4.599100047117627,4.342938449166193
