miliseconds,Susceptible,Exposed,Infected,Recovered
0,36196938.12493234,0.07094828186700054,2.0439876499912866,0.04794438710439989
100,36196937.9619859,0.26466334777562267,1.9590778120731256,0.0854049576957878
200,36196937.42998023,0.44099754476408115,1.870330729775554,0.09167629739048577
300,36196937.245581746,0.7108761109451666,1.862541507580216,0.24092601510980072
400,36196936.90258025,0.9411241815444181,1.8392340802028702,0.23824169302368994
500,36196936.83259742,1.0295300805272392,1.7592134308049687,0.2572589695172418
600,36196936.34211104,1.296599675916791,1.735631060382171,0.3949297641636015
700,36196936.328366846,1.411792679449479,1.722879870514231,0.4845928018887623
800,36196936.175128266,1.7485227398696532,1.7398054728350874,0.5557177366418201
900,36196936.00467018,1.7707202592094822,1.709822269626258,0.5021500247749437
1000,36196935.48170381,1.9123079482566405,1.718590281233849,0.6129682790892144
1100,36196935.58094642,2.198339504110808,1.7136404687141449,0.6527052576629384
1200,36196935.42628041,2.304432769492915,1.7322478646354749,0.6791388447770107
1300,36196934.795752004,2.553988615761063,1.7572493630030535,0.7942282460103087
1400,36196934.846406616,2.5830728512462477,1.7718993265518839,0.8127825433549658
1500,36196934.388028875,2.684060641700699,1.8337527829404565,0.9127441284965223
1600,36196934.09734246,2.9426419884650508,1.8308024137918466,0.9303199942009607
1700,36196934.225312784,3.1610825269647185,1.820184001988911,1.0694599048681583
1800,36196934.00719922,3.2478620841564907,1.932726931428101,1.0645421051126358
1900,36196933.54256021,3.386368159851591,1.9547556278289095,1.168504911395777
2000,36196933.11317923,3.5862167618481458,1.9645456700483193,1.1750068551629214
2100,36196933.13003147,3.5544458530517926,1.9757437092558197,1.2918886252636645
2200,36196932.87923566,3.795156173343173,2.0683765058673775,1.4184472872315612
2300,36196932.67058732,3.8619532465183966,2.0975998610748303,1.443617805607637
2400,36196932.0822825,4.023382768036221,2.2021533284532735,1.5095172198479128
2500,36196932.009687364,4.306116216017166,2.1884995403577663,1.6423594764012108
2600,36196931.823695414,4.3738760054459735,2.2518113116012892,1.7084936472481882
2700,36196931.25086902,4.450182832604006,2.3084178865346803,1.6925050792062466
2800,36196931.16523046,4.7331963202913565,2.3713966678328138,1.8758241309780175
2900,36196930.751991026,4.942851420384834,2.4584837646096838,1.9486053234678382
3000,36196930.154956564,5.062302201235068,2.5605411273923693,1.9268212273795504
3100,36196929.8497475,5.259953383386102,2.6401873317538533,2.081810229697897
3200,36196929.58690511,5.3179118736887165,2.656534548932848,2.115873835881292
3300,36196929.278287075,5.495600672367461,2.776632772094528,2.2093647844217235
3400,36196929.08837264,5.831706057986179,2.8592434264015365,2.3686768379405847
3500,36196928.79383592,5.946040889195083,2.901107063352087,2.403653119825097
3600,36196928.13885534,6.2937987234586075,3.0074966610141205,2.568572869997464
3700,36196927.96633363,6.424334395926228,3.138772112935906,2.653722253143717
3800,36196927.32380727,6.558711745342194,3.1919732994372114,2.727707431275961
3900,36196926.926099725,6.944094914897464,3.3408802456760562,2.9033959873145605
4000,36196926.64846488,7.177285912073687,3.372110217054303,3.00275186408778
4100,36196926.05463605,7.146798723250569,3.52226056459809,3.0936016337944934
4200,36196925.59580277,7.396823365527794,3.6013441653868976,3.2707903667444493
4300,36196924.974142395,7.76650036595668,3.7484891160556524,3.350618959642961
4400,36196924.455541074,7.901055102362809,3.8413158182818545,3.5116774066356076
4500,36196924.0854703,8.192711513693286,3.977102643643507,3.618572338121151
4600,36196923.537073605,8.594908155980413,4.135676277335194,3.8057377907928314
4700,36196923.19311753,8.787553694453278,4.2735261936970055,3.8654979352478827
4800,36196922.30619876,9.053465061718374,4.361890654364188,4.071380186500472
4900,36196921.95357227,9.289993999945366,4.485903149360592,4.175460523014508
5000,36196921.33244107,9.593235120684886,4.675679651893244,4.340093729761752
