milliseconds,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine
0,0.5015731654165659,0.8371003626324979,-0.0022862972902329805
100,0.5015523001246245,1.0829512273671895,0.002704521046347331
200,0.5008868177706121,2.1100545711762986,0.005556214988205802
300,0.5040576922198718,3.9757406710722223,0.0037067936795528913
400,0.5052221217825529,4.780403787120097,0.007829959702672131
500,0.5095896309986584,4.854469694307038,0.008048212305320239
600,0.5107090617557337,7.359176940672942,0.011820743707625234
700,0.511977064981269,5.833283381236057,0.009562468215289388
800,0.5102244248576523,8.819881000640269,0.011953115082864542
900,0.5131049674598419,9.332655152949336,0.017697729764264515
1000,0.5133177394304261,10.501727634737206,0.01714929460011033
1100,0.5144180373439898,10.939221412645356,0.018595784742239312
1200,0.5197080748001838,12.574898473388032,0.023251905737912477
1300,0.5183840077368936,13.356180245061138,0.02418891355498358
1400,0.5210118944626909,13.083976197822004,0.023391235111095515
1500,0.5242390509752504,15.291733956177278,0.02454264966607406
1600,0.523568542572535,15.318836566616238,0.030278531666896032
1700,0.524287289345901,15.561194847943026,0.030407943110994862
1800,0.525407239360663,17.38527747025758,0.03127515074889186
1900,0.5291866090761511,17.353491790453475,0.031339670116483545
2000,0.5315170278967419,19.57208992573014,0.03682123333329703
2100,0.5295738723540014,19.387233522626598,0.035795694294648635
2200,0.5323053008526961,20.856072904334457,0.03745808276614391
2300,0.5334475928320618,23.600477959680646,0.03849750507518617
2400,0.5366595770094371,22.160252591332508,0.04288259847701249
2500,0.5378278218185367,24.78914435481989,0.04093191283903458
2600,0.5391377707822849,25.39241970676535,0.0453727153744833
2700,0.5400557952529644,26.86227472641789,0.04583556880500183
2800,0.542251119927464,26.884953578756974,0.049641964906395886
2900,0.5441054582588768,28.95136921527651,0.0528650225509413
3000,0.5438621101385375,27.940184682998453,0.05111050543563028
3100,0.5467285031381066,31.30707967096901,0.051461607762041006
3200,0.5463215375763292,31.33021501101957,0.05694441818672063
3300,0.5505571989627962,30.912305621170965,0.058112318780247973
3400,0.54865963820583,34.01123005751453,0.06139055512127711
3500,0.5512265873287749,33.47507033062942,0.05996597259476363
3600,0.553794555343079,35.15219033975384,0.06216512082564257
3700,0.5563188114729489,35.5517755563674,0.06425076230955508
3800,0.5576198558674328,36.907737241818154,0.06556183377890666
3900,0.5574523211809624,38.09891770260153,0.06622208091557864
4000,0.5582339516575977,37.90685121254169,0.06853655368185786
4100,0.5606527967250684,40.26864149195895,0.06883968778793002
4200,0.5599003767179677,41.28553572302678,0.07144640451185316
4300,0.5609317944678773,40.016960634746596,0.07499788158453151
4400,0.5658135130103789,41.02669492798888,0.07426770544752183
4500,0.5671231509233731,42.57883382660542,0.07958257824105315
4600,0.5656733103403883,45.06355812205518,0.08008258221841971
4700,0.5698913154446245,45.862980473086544,0.08278795341212793
4800,0.5682931818147714,46.71829906935921,0.08202950215915147
4900,0.5694859800896609,46.16192306261023,0.08345096814196383
5000,0.573742503817286,49.041850808759555,0.08376670266226745
