milliseconds,U,I,V,C
0,100.0,10.0,10.0,30.0
100,99.39196375706702,9.345878412023534,10.131942992074382,32.03616506433517
200,98.70628116289596,8.726607122761681,10.246571391097042,33.377770598171004
300,97.97232929573421,8.143781186484548,10.344964358308781,34.26196910164293
400,97.2093420266373,7.597343573454521,10.42820776072408,34.844812276083225
500,96.42987258756216,7.08628843017979,10.49736147389787,35.22891241169173
600,95.64214919222438,6.609101249672905,10.553441828689579,35.482166469346154
700,94.8514782705098,6.1640018209187275,10.597413174317337,35.64890950103083
800,94.06136039889067,5.74912288465575,10.630183463303226,35.7587985382665
900,93.27404113624219,5.36258512402531,10.65260425615847,35.83123463490195
1000,92.49095071461942,5.002553752568462,10.665471697174299,35.87889573326088
1100,91.71301326484524,4.66727263018507,10.669528488578727,35.91024285964519
1200,90.94082549917562,4.355079620883566,10.665466618600124,35.93096389369306
1300,90.17473608503492,4.06440189662402,10.65393043380787,35.94468884963735
1400,89.41494008584499,3.7937626558555766,10.635519396683064,35.95373406588023
1500,88.6615511920533,3.541783974177544,10.610790849989831,35.95967953658234
1600,87.91462673212176,3.3071797387179696,10.580262880194512,35.963607828673304
1700,87.17417746075279,3.088748188933643,10.54441700813346,35.96620681687654
1800,86.44018703024028,2.885369301394133,10.503700606313997,35.96791595513082
1900,85.71262421383477,2.696000340987175,10.458529213072474,35.96902980230995
2000,84.99144865705878,2.519670663154455,10.409288749297398,35.96975115549877
2100,84.27661559762515,2.355476938825007,10.35633762885719,35.97023164084515
2200,83.56807348442682,2.2025776953343583,10.300008633616633,35.9705597672797
2300,82.8657668072264,2.060189467387546,10.240610662315495,35.970784647304576
2400,82.16963860936474,1.927583082655043,10.17843038364941,35.970935839771094
2500,81.4796317072245,1.8040800418700491,10.113733779272266,35.97103331575869
2600,80.79568957293985,1.6890490750693292,10.0467676066244,35.971094683738414
2700,80.11775636101389,1.5819028390639382,9.97776074511696,35.9711359743423
2800,79.4457758611051,1.4820946533910277,9.906925440037613,35.971165234962534
2900,78.7796919022201,1.3891157304095387,9.834458459243347,35.971185798507854
3000,78.11944877292561,1.302492606422854,9.760542171318631,35.97119934624085
3100,77.4649913920065,1.2217847265859363,9.685345547298253,35.971207293735425
3200,76.81626543544253,1.1465821450968001,9.609025113704867,35.97121189933123
3300,76.17321708903675,1.0765034891652125,9.53172577283423,35.971214753031596
3400,75.53579297226966,1.011193805590516,9.45358167940507,35.97121643759303
3500,74.90394025286328,0.9503228834606416,9.374716935923303,35.971217418106434
3600,74.27760665218392,0.8935830416171718,9.295246501359095,35.971218285258175
3700,73.65674038516364,0.8406885162124317,9.215276438057987,35.97121877423914
3800,73.04129033924538,0.7913725222651277,9.134905130459972,35.971219615203225
3900,72.43120579066677,0.7453878049767388,9.054223038983972,35.971220345410096
4000,71.82643664885632,0.7025034027672392,8.973314045295941,35.97122115432852
4100,71.22693323442581,0.6625051939882683,8.892255213662954,35.97122185374081
4200,70.63264640989405,0.6251934016585746,8.811117823267736,35.97122231440761
4300,70.04352757583246,0.5903825219121444,8.729967398553047,35.971222590347544
4400,69.45952861070268,0.5578996082839723,8.648864408666647,35.97122269615102
4500,68.88060192360028,0.5275839353643588,8.567864409696941,35.97122271570661
4600,68.30670040173673,0.49928574601091935,8.487018555103491,35.97122274649631
4700,67.73777740886251,0.47286577193298407,8.406373792420633,35.971222793482156
4800,67.17378678507905,0.44819441360338974,8.325973199557687,35.97122288689272
4900,66.61468282514915,0.4251509806870496,8.245856295154455,35.971222962889605
5000,66.06042030412469,0.4036233701829863,8.166059171767557,35.97122304031514
