milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
0,1410.1946447599544,-7.774110756392796,-9.328338322765279e-13,4.522362300962679e-11,20.257550187959563,-0.2560917329492374,2.625512022230547e-09,-3.3089984520159103e-07,10.119035037704684,-0.013127968677730946,0.09939251285108129,-0.0010229584474209176,0.694082020401453,0.0006194275304912924,6.833175255675932e-11,5.799259178223092e-10,91.21049596328508,-0.9838874632530044,-7.396760141524494e-09,4.041089993537305e-06,170.56532242246345,-0.4221705611405006,-6.454732226152189e-07,-3.013385983833284e-06,2.0869301890128794e-14,1.9138831294479236e-14,296.62735166653,0.07415153841436178,-5.0108590061052406e-24,-1.453660551370402e-22,2.3702639729552625e-22,-6.277393860513453e-21,59.67268120927655,-0.47251155600745354,0.004983063897152835,7.30779967103883e-06,5.551986923857088e-06,-3.487472870542956e-06,0.0,-1.5551573416825246e-06,-3.820115227709219e-06,3.5645581507380903e-12,-1.2664008400905834e-14,-1.564999938573757e-11,5.895931762819575e-15,4.7697323886109085e-06,-9.423124850841306e-09,-7.701171022746736e-12,-1.5769920013278944e-12,-2.1144598962885278e-14,-4.2678481784905556e-12,6.426370884868451e-13,30.000000000003354,-1.620554862787873e-12,-4.118320347611769e-13,-6.353366089171119e-13,-4.2833644497843985e-21,2.5000000142149936,3400.000000012019,4.954210582547733e-15,8.34425267430639e-08,-4.1881639956654385e-13,8.126797498754088e-20,7.920067021139176e-11,-1.8244832403683738e-08,-2.8679253426623188e-08,-1.1198499831752075e-11,1.7174176107909138e-13,0.9999999999959126,-2.6808020748527436e-13,3.5795073059603347e-13,-2.1528522737643526e-14,-7.3309907739255e-14,170330.50241417182,2600.000000005098,2.0421464049262127e-14,-6.117211695921897e-09,5.449793802333301e-15
100,947.6498069151329,461.9213684055663,6.358839205203916e-13,-2.8737169927413393e-11,0.22770593140441744,19.528513250112628,-3.047260920672711e-09,3.604263046206869e-07,0.3456685585996822,9.668850567678092,0.002162508038942446,0.09922289576149307,-0.0021670393428231483,0.696455772691074,-2.871608935215383e-11,2.3719289620673845e-09,1.315841388176787,89.78090557602162,-2.3685899743192715e-08,-2.901366836960682e-06,73.14534287264112,97.13281259307882,-1.5488318631966848e-06,-1.73338321637134e-06,1.4325121681835495e-14,-1.2095020968926963e-14,7.596051704822765,298.9807909527196,2.4352643650211377e-24,1.5940865730082463e-22,-2.1714044862464527e-23,2.055751829862082e-20,13.817997619245515,46.10202265653054,0.005003710885132535,2.344042592496841e-05,3.953820933624051e-05,1.7665106363789058e-06,0.0,1.263280323395578e-06,-4.88246445900694e-06,-3.5895668283157343e-12,1.2301582948799725e-14,-9.156230228645354e-12,3.3909770400608605e-15,-4.572677443287047e-07,1.9618900578489906e-08,1.1332946397161438e-12,1.3081338874765595e-12,1.927374235137501e-14,1.0907476696638418e-12,1.1179192045056529e-12,29.99999999999677,-1.8387680194320857e-12,-5.924759108214792e-13,-7.118350177252839e-14,-2.6428100698533098e-21,2.5000000693958397,3399.999999998148,7.92495319815048e-14,1.004589328908319e-07,2.5869420546465955e-13,3.145427990869409e-19,-7.127594246260895e-11,6.401342086188706e-10,3.295615557312617e-08,-1.1552774045298999e-11,6.43158340078429e-14,0.999999999995972,1.6918387643460346e-12,-9.415508032001352e-13,2.036577837303755e-14,2.5686498960310977e-13,69504.94182097942,2599.9999999948313,-3.000567156848881e-14,9.136216060721554e-10,3.2074736244651876e-15
200,781.7645047965439,612.5887239724315,7.953523396116885e-13,3.6874875753629406e-11,-0.15404452545726768,20.00311095262734,3.2591013025612627e-09,-5.4316097367098034e-08,0.16701309628566524,9.703704866584518,0.0008860382690488896,0.09959083885873984,0.007819671164738596,0.6917126396352203,4.73951192807273e-11,1.0449832478091832e-10,0.725879438612008,89.4417250602933,-2.508677255065449e-08,1.5890021883841416e-06,56.009484488140494,113.57996857582805,8.422856866427879e-07,-4.558137403012116e-06,2.6546213830377914e-14,1.2517959412237354e-13,2.715939719055351,298.8232282403195,-5.4251618770231566e-24,-5.296585147345397e-22,2.3960534188558184e-22,4.0595982801524014e-20,17.651270246366707,42.65649225153845,0.004944233531968535,4.402913835183288e-05,4.049667179186504e-05,5.428791191715194e-06,0.0,1.1570756642171169e-05,-1.9235505911258764e-06,-3.1515461942738996e-12,-1.2075441645608433e-14,-8.492665463414653e-12,9.074446890899933e-15,1.8473886034643815e-06,-6.969538301092824e-08,3.821573064975158e-12,-1.4475962131883319e-12,7.694400424264492e-16,-7.753394707428582e-12,4.627461000336797e-13,30.000000000002487,-1.1268026710495e-12,-1.124409191309069e-12,5.748285445449478e-13,-6.545922784708824e-23,2.5000000742535953,3399.9999999892457,4.6637331359153475e-14,-9.32572535186518e-08,-2.940602127198829e-14,-3.8065959829110925e-19,1.525226979534025e-11,-1.9514314343051126e-08,-2.3741268337314606e-08,-9.239973919192346e-12,1.5406239659712093e-13,0.9999999999981295,-1.728937916124789e-12,-4.3671764945919815e-13,-1.9383981283243545e-14,-1.8702489804731382e-13,49990.02840566928,2600.0000000090795,-9.849500462157462e-15,2.7024299978196877e-09,5.4300401229685784e-15
300,693.1286537876366,708.7959165816455,7.213230957374517e-13,-4.579099789857888e-11,0.22601671681294347,19.740436973332717,-1.3930038668187572e-09,-2.782036761623816e-07,0.17931044099114393,9.691274303362897,0.00109918879482643,0.09791444736488265,0.009491168598856197,0.7043711013132894,-3.095818301358505e-12,3.372060200794633e-09,-0.5079145757287742,90.56201304617917,-1.2547722404940718e-08,-2.486544687293759e-06,53.80452672327416,116.27603588948699,1.1222141264966502e-06,-9.841633463494145e-07,-3.4186663307527365e-15,1.3641137427234148e-13,4.099376267767303,301.130738524475,-5.8614984679843316e-24,-2.554449568817011e-22,2.814886961722778e-22,-2.5270983986240428e-20,20.615979332780036,39.41901659284507,0.0048245946438023385,4.4019870817218803e-05,4.238742312834595e-05,9.627444283922322e-06,0.0,1.8275858610877675e-05,-9.629298779092107e-07,-1.2111004095059036e-12,2.364059924561646e-14,2.7439396012825596e-12,-1.2885496910080876e-15,4.176858102600168e-06,6.983638028301898e-08,4.3510423033134825e-12,1.856836294358081e-12,-7.57035442203317e-15,-7.645957139886206e-12,6.789071203105988e-13,30.000000000001815,4.8448480547220485e-14,-8.231543987659387e-13,1.6235841061525425e-12,4.2492166931612634e-21,2.500000000704927,3400.000000016431,-1.2114811832828556e-13,7.848507645209763e-08,-3.142582099264298e-13,-3.0191308091143434e-19,-4.654642616510459e-11,-6.544363469469117e-09,-2.332129669212609e-08,1.0472277038974721e-11,-2.1075664183081944e-13,1.0000000000040283,-2.422597645526708e-12,-2.4297186985006064e-13,-1.878524677554193e-14,1.4975957523574253e-13,42241.229345803054,2599.9999999967927,-1.958024615740016e-14,-8.151089692029056e-09,-2.5059747368048813e-15
400,650.0838524633382,753.6702518299642,3.39755753642263e-13,-5.139187588064244e-11,-0.011501466890555978,19.745485412040473,2.5858993469485987e-09,-2.679769176836496e-07,0.20318344952325754,9.735612169007183,0.00016773157675957625,0.09865085557175075,0.007185337470145365,0.7052862169881591,2.1798358026475183e-11,-1.7938606390181523e-09,0.14913848145811542,90.58140447230488,-1.4949513814765808e-08,-3.1585768347416275e-06,54.39938888408715,116.67089315133728,3.488912693272059e-07,-4.2796625726694026e-06,-1.634057961367612e-14,-3.62261823806007e-14,6.982643495802717,300.9817361535825,-7.00507842889507e-24,1.5745511244242773e-22,-2.6839296109061254e-22,-3.766409838379971e-20,22.31685330706497,38.27468789175472,0.004827553846272363,6.879369016432356e-05,7.330253404610677e-05,8.46796589833521e-06,0.0,1.6941253231947485e-05,9.153495476874382e-07,-6.842080421939265e-13,-4.758817999135486e-15,5.233308226539142e-12,-7.927266128150996e-15,-6.170590087952019e-06,-8.282416863177874e-08,-8.628768101724232e-12,6.525882522173162e-14,8.511717714249843e-15,8.481499846278313e-12,-3.101654818105773e-13,30.000000000000785,4.188380896848628e-13,-1.0482282497534928e-12,-1.3870194987900924e-12,-1.4942677223880537e-21,2.5000000866112777,3400.0000000122363,2.2237597967027493e-14,-3.5437843827469896e-08,2.2134119827359152e-13,2.853424974446779e-19,5.029200185843732e-11,-4.1542956257101965e-09,4.766897159777945e-09,2.3012698006330374e-12,1.451456752371939e-13,0.9999999999981716,4.83982508035422e-13,-2.4489655512262005e-13,5.948265994350092e-15,8.729643986368755e-14,40004.32371617199,2600.0000000065993,-3.268404849993724e-14,3.763680175551091e-09,1.0825165600687436e-15
500,617.8093775827432,760.7877371443467,7.981501505696619e-13,-5.146206051324786e-11,0.06742598643944256,19.68358118321018,-4.262887798690648e-10,2.652286478916789e-07,0.38801060477611454,9.744248448794018,0.0017181695535288706,0.09870622160463247,0.0006983609054292913,0.6885444088441541,-8.608470817585619e-11,-3.4553393989162218e-09,0.02391523714153221,89.07541592939005,-1.8882081358707613e-08,2.849495058323568e-06,54.1777159148517,114.14196494597033,1.694101507196058e-06,-9.540546439689138e-07,8.318454500255372e-15,7.003910828388881e-14,7.309397899289904,296.5123611357289,5.6358610565791346e-24,-2.914607992885223e-22,-2.685556659932341e-22,3.051194715536111e-20,22.753666832692048,37.27740906938559,0.00474530814221369,6.228455822990925e-05,0.00012400448367746924,1.5667779859955663e-05,0.0,2.5289349715207833e-05,6.480831485657218e-06,-3.660046892876423e-12,2.243807786093126e-14,-2.8149255366249227e-12,-1.0287558097881712e-14,6.192456666152806e-06,-1.399978262333482e-09,-2.3133574116383842e-12,1.5429873507364032e-12,6.7933700183805705e-15,-3.1719386633567785e-12,-1.1521074661082113e-12,29.999999999996298,2.9651318783024316e-13,7.244986579897402e-13,-2.721436474537568e-13,5.810627944765176e-22,2.500000082919999,3399.9999999991564,-1.2269077535819738e-14,-5.472334242654249e-09,-1.7990518840849158e-13,-7.931249105570212e-20,5.6790152378159416e-11,9.423973002310832e-09,2.8809391906693533e-08,1.2178902402526735e-11,-1.9363310072693068e-13,0.9999999999987634,-2.538609363825965e-12,-9.835319646218886e-13,1.2827708567412124e-14,2.0498434137211434e-13,36847.72344885791,2599.999999991027,2.648434975551491e-14,4.409604447450073e-09,2.4122816218114155e-15
600,621.6507699216512,786.9064323423721,-7.88555453352953e-13,-5.455315004499888e-11,0.1623199727342984,19.698690079572717,1.7597156446313435e-09,-2.116960957614794e-07,0.47201786724571365,9.63261128799206,0.000396725249199075,0.09952946411444076,0.013114964113670701,0.6902191176365533,6.122017067531801e-11,2.258160522025311e-09,-0.054624141922355096,89.29992726961765,-2.2955919446729006e-08,1.200916221795698e-06,56.409410113774435,113.96074299441453,9.164191392427152e-07,1.4497287567769977e-06,-2.148778479485021e-14,-2.3998934307117505e-14,6.843744485839226,299.08632351645423,1.0884117255688701e-23,2.2986493385620223e-22,1.3878797305102704e-22,-2.9123625604836326e-20,23.773116678204293,36.43717405887889,0.0046706313409742364,8.144281925108613e-05,0.00014799067662944716,1.9248332335333663e-05,0.0,3.145950472823206e-05,9.29634013511635e-06,-1.2128243605913756e-12,7.638662677629832e-15,-1.495829050796602e-11,-7.579755415002968e-15,-2.1411584502513e-06,1.1619712101267079e-07,5.55868047610951e-12,-1.7557073870263907e-12,3.0094654103167774e-15,-5.532908379686821e-12,1.808991814573242e-13,30.000000000000934,-9.554008422430997e-13,-4.749078911140772e-13,-7.479393674822882e-13,3.753272930721926e-21,2.499999965120945,3400.000000007502,-9.920049439804845e-14,3.3679804824451034e-08,-2.374562604950112e-13,3.7147812898623963e-19,4.150635730382292e-11,-6.779436758327165e-09,4.22376762214043e-09,-8.232706683058636e-12,-1.1016732538678251e-13,1.0000000000037823,2.4280428181850563e-12,9.973009263974951e-13,1.6518471350862898e-14,-6.02045349582586e-14,33195.48976675949,2599.999999992931,2.5504061650222763e-14,8.906371507745454e-09,4.4373636584682665e-15
700,612.3522711853425,784.7062558988227,4.87493382352964e-13,2.336953148805513e-11,0.04971922299247149,19.70711954717563,1.5310609503916801e-09,2.4518641203225316e-07,0.2507819475963411,9.498476109560162,0.0001472101510671326,0.09787168778900764,0.008868198807325018,0.6936501201916847,5.621738895888359e-11,-2.8810762550961508e-09,0.6268059334547615,89.59509658867113,-1.4660470197451248e-08,4.714601950364551e-06,58.34412607910496,111.61014916035174,1.430890572991491e-06,6.034398064744531e-06,-1.3125562594953594e-14,5.755864198774863e-14,4.16037290998621,298.9392160561659,2.106569434709273e-24,-1.7843292943218107e-22,3.372756440825836e-23,-4.652461538175834e-20,23.97792990151144,35.83877611001719,0.0046355124694202575,9.683445594329863e-05,0.0001455393080375926,1.4783880449510086e-05,0.0,3.4808980817268e-05,1.952569221050944e-05,2.922202142101989e-13,1.057544740937329e-14,7.623938508873316e-12,1.2079979835883012e-14,-1.3070597559014031e-06,-5.325328206071283e-08,1.2469489703099476e-12,-7.616406360766114e-13,2.40287876930742e-14,-3.971232431127562e-12,-1.03351115325607e-12,29.9999999999968,-1.3390212633381161e-12,9.92511559368988e-13,1.350061875852132e-12,-2.3910622299148046e-21,2.499999990611563,3400.0000000151877,1.0678285921533546e-13,2.3270840888412415e-08,2.0852303023511486e-13,-2.731705019627802e-20,1.3316652048861372e-11,1.8976522539520973e-08,7.271272003842034e-09,-3.365950445759176e-12,-6.200089005660673e-14,1.0000000000039004,2.369116726524742e-12,-4.3113515306315174e-13,1.8047113015238595e-14,-1.895448459625147e-13,32712.09418867782,2600.0000000080554,-1.38848139425117e-14,5.208796905255646e-10,2.4824783291058817e-15
800,601.5497322785018,799.0171963180126,-7.061565937331447e-13,4.079371927774792e-12,0.3109946857485526,19.712645073852574,2.1402680472516104e-09,-2.301859616744727e-08,0.25791335349956335,9.626716730436058,0.00047896428772317115,0.09792940240676115,0.002438585571128694,0.6969962563637472,-1.307674994886887e-11,-5.816739192538246e-10,0.3051050292696824,90.5756246978214,2.1098122686433714e-08,2.232905929722681e-06,59.61339745775921,110.97484722487009,2.1697989089969415e-06,2.3777398518721305e-06,-5.852222005292889e-17,1.0255593778911817e-13,3.6537032826146945,294.1375907434023,-3.9086829090731426e-24,-3.315528676478999e-22,2.896108860745473e-22,3.09213226524172e-21,24.03496805867375,35.969614189200854,0.004582258641646036,0.00010554799723221369,0.00019151881872379132,2.457143220652062e-05,0.0,3.798974080253331e-05,1.7393209345955706e-05,-2.0640848447940546e-12,7.633030797827587e-15,-1.5868320150523363e-11,1.0491404426192475e-14,-4.411923923554703e-06,-3.526032589780777e-08,-3.5208709365403484e-13,4.0266926930685863e-13,3.5651730490353505e-14,-4.59378096915841e-12,-1.3900077486568562e-12,29.999999999996678,-1.609208375921143e-12,1.229449038225482e-12,-8.993773800227331e-13,-3.9911740754537254e-21,2.5000000333422254,3399.999999985597,-8.928971918601146e-14,-8.86064252285741e-08,-3.894708282677659e-13,-1.18337850943272e-19,-1.2091494089939755e-11,1.1527140046486168e-09,1.755092369070181e-08,4.687017909310325e-12,2.4427464843539427e-13,0.9999999999962161,-1.2946402125966514e-12,-9.992219323666772e-13,4.54895938853002e-15,-4.4097121830290085e-14,35214.64685879892,2599.9999999991237,3.4271312154258748e-15,3.093510149453637e-09,1.209256837129863e-15
900,588.496134967317,815.9119961073608,1.2276381370747154e-12,-4.3583544294222544e-11,0.10997623378784026,20.063297843530044,-2.6675308296531007e-09,3.235967960942698e-07,0.4660378085781927,9.59046767776336,0.00011664850760654036,0.09737856077715874,-0.003401869454547796,0.7009578280189246,-1.964812430078276e-11,-3.1315707738654457e-09,0.4763961636423241,89.52284018217642,6.9471176474148864e-09,7.404616212668393e-06,59.075998738212775,110.93715491404384,2.562655764526466e-06,4.597678721017021e-06,-1.2341931234648027e-14,7.020245878908808e-14,6.923261383496162,296.9042534073892,-6.273961596770722e-24,-1.2584355139482283e-22,-4.533278637850323e-22,4.4990037415947236e-20,24.347844955157125,35.439863219006575,0.004536708470569367,0.00013430831145129436,0.00022374398375743992,3.011048960001541e-05,0.0,4.1354339287773804e-05,1.5602879659784824e-05,-3.0467766844029948e-12,-2.0609425141401676e-14,-7.135910269023573e-12,-4.363671861357345e-15,7.352879012238461e-06,-4.28917813455877e-08,6.44853999037091e-12,-1.2801979430734656e-12,3.4885164351715524e-15,-2.5090145611217683e-12,-7.859274567519906e-13,30.0000000000023,-1.072261304095504e-12,-6.201794522858137e-13,-1.5075647087392985e-12,-2.1737135547220676e-21,2.5000000562175257,3399.999999983628,-3.4809800387174337e-14,-4.079293023207349e-08,-2.7943205244965645e-14,-2.4690477976127237e-19,8.681748980868721e-11,1.7040237726563298e-08,-8.656521626475261e-09,-5.346445691656019e-12,2.5413832812864917e-13,1.000000000003406,9.636097624496785e-13,9.745835113448407e-13,1.8176211960029044e-14,-1.6058229877953994e-13,31727.670815830297,2599.999999994113,2.5326899857141042e-14,6.282085709215369e-09,1.5102525688835082e-15
