milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
0,1405.3905206963739,8.570007487052345,8.518359579615214e-15,3.8179652676368646e-11,19.830542254848034,0.2557178270553418,-1.1981766470292473e-09,-2.1301081931871836e-07,10.004773602447228,-0.05063199342814964,0.09880220151504676,0.0006694900070230645,0.7021016119069117,-0.0004297655479369357,-7.147832378651099e-11,3.630936066333839e-09,90.9461516379509,-0.11526332173596789,-3.015261211552507e-08,-4.009550211818835e-06,169.6412346020885,0.3217083597850868,1.1576001502210583e-06,-3.546408685552496e-06,-1.8248529160011465e-14,-1.3763891929600397e-13,296.538283070667,-2.9924006473614324,-1.0501147075684568e-23,3.50056451835807e-22,5.254136537552728e-23,-1.5120866538590716e-20,59.64628268156123,-0.2636399142926439,0.005017720215343959,-1.1184927624284433e-05,7.825983703442263e-06,2.9010936815543304e-06,0.0,-1.8480514844522581e-06,-1.0562297274413729e-06,2.2921985823530272e-12,-1.0854344696874328e-14,-6.1179884834295934e-12,3.6604382872117675e-15,4.495236382952193e-06,-8.471103685289532e-08,1.444296979628399e-13,-7.996577242757615e-13,1.4095453141509166e-14,-2.275980201718778e-12,3.2104563313845266e-13,29.9999999999998,4.509697780174431e-13,2.1582442279400603e-13,1.6140078774749414e-12,5.007419960066881e-21,2.500000051720528,3399.99999998266,5.255013785965057e-14,-2.055794939161143e-09,3.0550274515520344e-13,-1.2732359097360884e-20,-7.224873479030321e-11,8.860879741780856e-10,2.406786316596548e-08,8.947302474242884e-12,2.278975311896456e-13,0.9999999999973144,-1.4558602987936546e-13,9.438574300115793e-13,1.7004665255597607e-14,3.4503531234288224e-14,168506.27554878173,2599.9999999936317,-2.5231556398125087e-14,2.7132015903817413e-09,5.063300210260768e-15
100,961.9203489762084,440.07378028743165,-2.531550192157693e-13,4.6280586354193875e-11,0.5049173273900985,19.655245402624754,2.3316209040949065e-09,-3.76131892605692e-07,0.30973405699389644,9.725710950559046,0.0006293127953281021,0.09813574954648699,0.016674138911730897,0.6904129553745658,-5.776977930621036e-11,-3.2943903140177434e-09,0.8167114003343638,87.82763646903007,5.896297675822783e-10,6.843871712067577e-07,74.41674661098612,96.28087757954295,1.137737393424667e-06,4.339063098803801e-06,1.9729149843530452e-14,-6.125662423046247e-14,4.651832627471589,295.2395469252529,-1.0107963614528178e-23,-1.2966442672137358e-22,1.3423992603671404e-22,-1.5118688887676228e-20,14.001958009083712,46.37304588732793,0.004971032875458923,2.5248172902908204e-05,1.6381183533409517e-05,4.041816792361484e-06,0.0,5.311165005928611e-06,1.7153264925046854e-06,-2.2195170597397316e-12,-2.013928935875511e-14,1.1342548617096092e-11,9.812169255825544e-15,4.910864125262578e-06,4.9473709148536465e-08,-2.916500073154638e-12,-1.3440550823330486e-12,-2.0960454609164368e-14,-1.1109440021590754e-11,-3.2914881269302276e-13,29.999999999998646,-9.262347809207315e-13,7.096586236493254e-13,-8.641482726675215e-13,-3.28029435306965e-21,2.4999999742967853,3400.0000000093337,1.154157472276718e-13,7.275926057842101e-08,-3.9233095450645115e-13,-7.582747992373991e-20,6.5416591431273026e-12,-3.0553758087609298e-09,-2.9174903804852153e-08,8.446580023789826e-12,1.120335099002015e-15,0.9999999999982722,4.88016232056461e-13,8.505159015760186e-13,2.0251754828220077e-14,1.7380249846758325e-13,70909.22646296168,2599.99999999767,9.237200281489785e-15,-4.4583800230355685e-09,-4.7388798682404815e-15
200,775.2799776476971,619.0859030967749,-3.681848118372133e-14,1.1311116814228215e-11,0.10166769487002703,20.09457749925893,-1.2238143911637381e-09,-3.2042227136371225e-08,0.20361522035728338,9.89750833756129,0.00023716744572291457,0.09985156603131985,0.010408373803607353,0.6986065559612007,4.404897588918898e-11,1.4065289111005464e-09,1.035611420657576,90.46048152755434,-2.150214153396103e-08,4.420191924905034e-06,56.98323034068999,113.392314123435,6.423326946369507e-07,-2.3322200007743143e-07,-2.146040210823955e-14,1.0576623064016379e-13,5.821202981660203,297.2373937724194,1.1344762141456785e-24,-3.2099183036149513e-22,-2.4924712107408907e-22,5.439560775192994e-20,17.52512889842991,42.36969906741877,0.004868856145552259,3.797650336311559e-05,6.042412259666119e-05,-1.817488273094211e-06,0.0,1.2793607197451591e-05,-7.798055534539271e-07,-1.4396159028775614e-13,1.9460712010956326e-14,1.2124572248311085e-11,-1.8249280587085414e-15,-4.9309145793483695e-06,-1.3183860393484705e-08,-1.5892400943066213e-12,3.056658917263319e-13,3.597534716869569e-14,2.125867981658471e-12,1.2734043238749912e-12,29.99999999999743,1.4271780642653521e-12,-9.44815891833713e-13,6.72862251570236e-13,1.2580956435756956e-21,2.500000091854443,3400.00000000705,1.2182510628401627e-14,4.5874629727833114e-08,1.8547104938073116e-13,2.0823168125517814e-19,5.975817010028001e-11,1.0640975292012507e-09,-3.455445809860049e-08,9.15778881000333e-12,3.110278022120532e-14,1.0000000000036948,4.212728019749577e-13,-4.776590636726961e-13,3.5320331815744387e-15,8.985952594831258e-14,51847.76007475574,2600.0000000042824,-1.8429925772359205e-15,3.637478641098004e-09,-4.9770964547935206e-15
300,691.4310107114691,690.064380346913,-9.596504070343382e-13,-4.336608948170403e-11,0.37567388114846484,19.850923150739405,9.73262054032573e-10,2.9135070512713513e-07,0.1493496897749832,9.763237234674861,0.000340150288527194,0.09821925261532927,0.010734470628658482,0.690902698687789,-3.813233120089941e-11,-1.609911386686323e-09,-0.013974637607009843,89.5695681970711,2.350644157462203e-09,-3.7664595828363662e-06,52.9024170548542,116.88403386362887,2.2659473404058848e-07,-2.722601596049909e-06,1.4889276468758055e-14,9.591764609686979e-14,-0.5737612988917493,296.225902517128,-1.0415897520855861e-23,-3.807479398245389e-22,9.793349529539496e-23,-2.2442405724718856e-20,20.60569812033871,40.03138223263759,0.004853352648651773,5.7602987960442685e-05,7.200961550476889e-05,1.8441218888467175e-07,0.0,1.822022463599627e-05,2.1313644413640002e-06,-1.8545043296646786e-13,-1.7958344859017567e-14,1.3445609193004162e-11,6.086969344384451e-15,-1.2313394106041649e-06,6.510742632886126e-08,2.8989417939439623e-12,3.4244134494659564e-13,2.7083790467802515e-14,9.024040783169915e-13,-2.5666816800890833e-13,29.999999999998725,-2.057190473613741e-12,-4.675949779793251e-13,4.004468949357652e-13,1.823631851790907e-21,2.5000000501077557,3399.9999999931815,8.080952991687966e-14,-9.815663355523922e-08,3.7765248380936106e-13,-7.654550850119593e-20,-4.187056714929047e-11,-4.372637449259187e-09,3.989465874830648e-08,1.415404266951926e-12,-3.201082835387672e-14,0.9999999999990907,8.910239644618656e-13,7.743744198898137e-13,-1.2790805906890673e-14,2.229482347810774e-13,42006.64444733875,2600.000000009218,8.985996903387521e-15,3.0609834446525066e-09,4.187100353790752e-15
400,663.858072958014,740.7807409535188,-1.180581447240978e-12,-7.651847616539237e-12,0.023713392984208145,19.60971192363889,1.2576959157656355e-09,-1.7992119253879686e-07,0.3794793064520298,9.716689685394607,0.0017965851519994745,0.0983073071073577,-0.0017580816069134209,0.7017355820967626,5.23644849263555e-11,2.3096738649970826e-09,1.4292648216854662,90.65450812850871,-1.15317025889743e-08,4.021115590722324e-06,53.00131459463836,116.81709320619707,-1.1360983892031422e-06,3.5861411524817526e-06,-3.577576610585552e-15,1.0904646838395912e-14,-0.8292587139803822,297.7286796499117,3.703432072508977e-24,5.051604394706754e-23,2.83447111308984e-22,2.1861769348739353e-20,22.426925399130518,37.53952416971705,0.004772846451549566,7.150576309737082e-05,6.764272106442526e-05,6.684877996452582e-06,0.0,1.6522226681154193e-05,1.3980021442438474e-07,-1.7616738590717485e-13,-6.258259454321106e-15,1.1540566453024812e-11,-3.9109111536974834e-15,3.903909933689179e-06,-1.5097179634255224e-08,-2.3322972872191485e-12,1.488289935695067e-12,-2.982304958537795e-14,-6.96598903029172e-12,-1.2184322290764559e-12,29.999999999996202,-5.672279703350742e-13,-2.572859507542232e-14,1.4620591977207217e-12,-2.1957687498354045e-21,2.499999922298675,3399.9999999915053,1.030497605572868e-13,-1.4500791480028467e-08,3.8824258950814497e-13,1.9278855671432448e-20,1.5670267178294265e-11,9.846730463283228e-09,-1.382440976453025e-08,-7.945173717678955e-12,1.0026111588939451e-13,1.0000000000032803,2.0029566591158646e-12,1.5786529962784509e-13,-3.780081362480869e-15,6.786793390723417e-14,40021.2731244127,2600.000000006416,2.164954304029744e-14,7.947158937728996e-10,2.8121814631488346e-16
500,624.7635697030058,764.0440646127353,-1.4732853167369905e-12,3.341977339695774e-11,-0.10074798291403181,19.742611220684196,2.4137412689763082e-09,2.3199325750460859e-07,0.2560811865527156,9.623726965718062,0.0024219805203432657,0.09879219645397892,0.010276422703296165,0.7039871066508243,-1.0374267612074469e-11,3.917348208581234e-09,-0.531429740769645,88.55381170452677,3.368908997178526e-08,-2.2130867954967015e-06,54.46020059408228,115.14552571306069,-9.367837942405917e-07,3.833746807020537e-06,-2.3946829158577404e-14,-1.0200314132162537e-13,4.474735405998559,297.0710530017474,1.01677161479441e-24,8.621635267217438e-23,3.461832085813019e-23,-5.384112066924337e-20,22.941933508334238,37.26372415309628,0.004743168718624944,7.520628690975622e-05,9.453872304202084e-05,6.951658868789824e-06,0.0,2.6485413352048744e-05,2.1884307872613936e-06,1.3151748219609266e-12,5.155394842864159e-15,-4.307649961383853e-12,1.2972994106294188e-14,-4.131722548517669e-06,1.392337276262722e-07,-7.561341131511301e-12,1.9571325572720938e-12,1.9847005935121502e-14,1.0863052737663081e-13,3.6600337848585046e-13,30.00000000000169,1.3702002153275375e-12,5.815907133298734e-14,-1.3548445823280485e-12,-4.9870954804286834e-21,2.5000000003131873,3400.0000000080304,6.770552293409342e-14,9.336300956731051e-08,2.4073622052527543e-13,-3.029212397369601e-19,3.25509352980763e-11,1.4238648207851787e-08,8.499093099880549e-09,-1.6628635307451168e-12,-1.2122721825024106e-13,1.000000000003159,-3.184329815577286e-12,8.156926558655667e-13,6.288543030952529e-15,-2.0778014609436926e-13,36720.00205632611,2599.999999992508,-2.964992732474097e-14,8.572128107389754e-10,-1.990383464256006e-15
600,618.3697553021138,798.4564261104417,-1.4063530238668826e-12,-7.582147266335707e-12,0.0852024374411089,19.92356596554687,-1.881404895527431e-09,2.9936059758097285e-07,0.4877384122763047,9.71187073728924,-7.577133963364334e-05,0.09878054669462949,0.006326888088416017,0.692559028867708,7.137904748457364e-11,-1.5652929074387622e-09,-0.17795375428697802,89.27160640808451,-6.985056070600293e-11,1.0720084650278197e-06,57.390586170372515,114.24273309416357,-1.1411475695005995e-06,2.7758403513015934e-06,-2.4725725628339486e-14,2.552736088814278e-14,-0.22819995723936604,298.9740780809623,-4.282706629106056e-24,4.309383074384079e-22,-2.4790866048866484e-22,6.1662660596553414e-21,23.754785860447488,36.00422912690706,0.004774767940677254,8.026548418901582e-05,0.0001477859290830573,1.782148482475178e-05,0.0,3.084804171704652e-05,1.1502451574687494e-05,-2.1979928102605277e-12,-1.7486634637168838e-14,4.8395427125914884e-12,2.9758032581435975e-15,-1.1442953346820233e-06,1.7057802781402223e-08,7.11906085396459e-12,-1.5548001879354547e-13,-1.1682276791849943e-15,5.528123516229543e-12,-4.2096259745354533e-13,30.00000000000183,7.070833361402816e-14,-1.0282718057668462e-12,-3.1971806303149673e-13,4.662018930639282e-22,2.5000000754067915,3399.9999999920046,1.0844461330654091e-13,5.885884767830331e-08,1.1950909043119613e-13,1.7303206952888648e-19,-6.894662752063495e-11,-1.580439640503939e-08,4.1145550444404616e-08,-2.389365372309663e-12,-2.2929283738899412e-14,1.000000000004014,-2.6374381405138797e-12,-1.2624668344875867e-13,-2.175968778297703e-14,-1.080347246419555e-13,35772.564037176075,2599.9999999910997,-1.008439342829475e-14,-8.845621432541982e-09,5.094525902883645e-15
700,595.6787243243148,788.476899586839,2.983967713324542e-13,8.977807346280175e-12,-0.032811752234151864,19.826499759642427,-6.356253006904648e-10,3.745733471609354e-08,0.40404763067169025,9.541192223767998,0.0010077121406952719,0.09749176470070989,-0.004296514059852669,0.6979488999977491,2.2129057621017106e-12,-3.0767338553120083e-09,0.4773558697290261,89.94724993171673,3.438563552142287e-08,3.0593173625537687e-07,57.6813760321625,112.2637070915198,-2.2908319277489472e-07,-1.1994970108461699e-06,2.5362098651099403e-15,4.6793207616158735e-14,0.8805168013711033,299.59149233641506,3.857888867096615e-24,-1.1752103388226816e-22,-2.170232466865322e-22,-6.733811707528566e-21,24.132902228184253,35.72053009366729,0.00465604518859242,8.729283536014582e-05,0.0001802138381812591,2.2132520431775685e-05,0.0,3.263395475198537e-05,1.6103327979961198e-05,8.405311123687235e-13,2.5869471742813556e-14,-1.141418968251959e-11,4.090077163023273e-15,6.967897931813457e-06,7.944404367002845e-08,8.243037867770586e-12,1.1746247524549834e-12,2.1602134097901297e-14,-2.7465403920993802e-12,1.831759891117594e-12,30.000000000002807,-1.45344075227067e-12,-3.1774494445539684e-13,1.0245763537335199e-12,2.9216545924962906e-21,2.500000100407853,3399.999999993692,-1.1436469461803554e-13,-9.944946099910671e-08,1.7319174114058314e-13,-6.446708638708317e-20,-5.41109882775244e-11,-2.6520369958901868e-09,3.035454471866454e-08,3.980501838572988e-12,-1.6443776170601276e-13,0.9999999999997328,3.1662083885643193e-12,-7.854192926799234e-13,-1.1184382836463877e-14,-1.7499736452224506e-13,35540.3363255412,2599.9999999940555,-1.9646242476740892e-14,-3.0665351347879353e-09,-6.613955073509075e-16
800,587.2348653328678,805.0977361401823,2.0937541700625515e-13,2.921574408048753e-11,-0.0008790738235869011,19.62760783659049,3.260422867639765e-09,-7.885018717888221e-09,0.38301447690069057,9.5850362571113,0.002195822261694515,0.09815166054056523,-0.002789480061452844,0.6948944796232975,-7.786354245345049e-11,8.250089084672355e-11,-0.013681835469852022,90.16836581642015,1.8326041145383747e-08,6.074036842763035e-06,60.53547953635674,109.90297941265054,4.956460107507431e-07,5.606216509933058e-06,-2.162021516910582e-14,7.866842958742438e-14,3.2114200940471753,297.0309246494121,1.0813225587486118e-23,-3.162500023586e-22,-3.17138570736111e-22,4.0707411638076776e-20,24.283808872263727,35.73573743852325,0.004580049105379652,0.00010139944561906444,0.0001594255529951749,2.105561140016594e-05,0.0,3.159212700517135e-05,1.5933338589470742e-05,1.2455002628198481e-12,-2.5857058859419057e-14,1.5713697831110956e-11,2.877703704483431e-15,-4.1315705322138926e-06,-5.884435506452903e-08,-7.733788746491979e-12,1.2875041870851327e-12,-1.4056104156018564e-14,-8.281544830678707e-12,1.643846429115844e-12,30.000000000002515,7.374011631345486e-13,1.1321717747512442e-12,-1.1507755017511188e-12,3.430388504819652e-21,2.499999936852815,3399.999999987094,-6.868562994341272e-15,-4.39724946273477e-08,1.8491043932744954e-14,-4.306521264846056e-19,1.1163566085698405e-11,-1.6229528773394528e-09,1.373626420522614e-08,-1.3190859602103868e-12,-8.221337354781348e-14,1.0000000000034968,2.4046285340748486e-12,6.954865290915199e-13,1.5863755437744486e-14,-2.216391718754201e-13,32839.373952384885,2599.9999999950523,3.159613157387581e-14,9.261368890610393e-09,-7.269750339506995e-16
900,580.2941929002163,817.517993195771,-1.5941809697954835e-12,4.043134522487801e-11,0.18920417704288062,19.571307087638722,1.3063285064308486e-09,2.510775247206356e-07,0.3150196112491851,9.634810224942754,0.000942418974918408,0.09889427674446366,-0.0020391037026620974,0.7051913930278157,1.2052036498228468e-11,1.5311623064234475e-09,-0.1617407624011401,89.36404925013639,3.953552620597491e-08,5.058233226147002e-06,61.32473429360803,108.96071365207088,2.2224090044200645e-07,-5.251122599303742e-07,2.565751122778155e-14,2.935075841044348e-14,5.412893183120573,297.78074278575593,-3.2825730959728227e-24,1.6028884454967608e-22,1.0312031345120142e-22,3.123643557066775e-20,24.12628366029264,35.23936486235635,0.004555582811423944,0.00012304174758717075,0.00019140863604197764,3.107301062387769e-05,0.0,3.660916650249782e-05,2.3684629479015722e-05,-1.344314728913512e-12,1.1446880247848184e-14,-1.1316769159869415e-11,-1.0543567630509904e-14,-3.963286864523039e-06,4.4251653905645486e-08,3.996723993817505e-12,-9.686423787110208e-13,2.6010518092189506e-14,-2.1937110046424475e-12,4.2090041609036886e-13,29.99999999999892,2.0740815242741314e-13,5.948632344456731e-13,-3.5783526389040087e-14,1.1135538826529962e-21,2.4999999492031444,3400.0000000149603,3.705531484744063e-14,9.103756469050783e-08,-2.6372444731131425e-13,4.0560829871299285e-19,-1.7187680111752371e-12,1.577156211897597e-08,-4.031882378729952e-09,-2.4888372131066967e-12,-8.616470698689838e-14,0.9999999999971123,-2.8144673250637958e-12,-4.731431053515734e-13,-7.180281655436475e-15,7.154391995854991e-14,32266.72948627906,2600.0000000009613,2.2871032628118964e-14,-2.9981296906179543e-09,-4.956949467426425e-15
