milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
0,1401.629408594329,8.741647707352978,-4.1039416308185377e-13,2.2404174148425092e-11,20.160623630883663,-0.22101914242665816,9.366589322604703e-10,-2.666597483761522e-07,10.10760442840106,0.11345751812481043,0.09998187521260796,0.0013342316894260787,0.6948749430576091,0.00017417923587371867,6.505185521213901e-11,3.624690703894467e-09,90.4278356305357,-0.8535996759557678,-2.2575149978595488e-08,3.6366601294264205e-06,168.48946655357796,0.9860401997927747,-1.1835714135176887e-06,-3.994701403672237e-06,-2.739803500164743e-14,1.2405677675510269e-13,299.6646689937912,-1.998321771205112,-8.773646498620425e-25,-1.2914388930841253e-22,4.308263243973394e-22,-1.7467846615930787e-21,60.12323691286436,0.1646843978049307,0.005044294282397059,5.111313673403659e-07,-1.8144923410717852e-05,-3.961927466433658e-06,0.0,-2.9630758500680823e-06,-5.459843976064241e-06,1.2691951406015027e-12,2.396826516718771e-14,9.071667098343262e-12,-1.2702615929911272e-14,-1.3277834007518662e-06,3.3178798864315725e-08,-6.921659907907293e-12,-1.1000619899251736e-12,3.470862351358665e-14,-4.415062120446562e-12,-4.021096828147804e-13,30.00000000000211,2.044569638125435e-12,-1.1560054873232575e-12,7.985385896268289e-13,4.159474163689013e-21,2.4999999717114734,3400.0000000015875,9.663890822659926e-14,-7.079194281418185e-08,4.3431404274759897e-13,-3.851822511189988e-19,1.7082442090428672e-11,-1.9622803527480196e-08,3.625522798977217e-08,1.2366711661013404e-11,2.2720649179955307e-13,0.9999999999963318,-2.117557993866482e-12,8.770745654610851e-13,-5.418426706875962e-16,-2.272730475477849e-13,169415.09311459764,2599.9999999993474,-8.535384050782517e-15,2.638397651142638e-09,-8.094536416577518e-16
100,957.7786587058661,443.07601516625476,-1.2231726391265398e-14,-1.8847882020767885e-11,0.18055814731749872,19.793647831319756,2.513990258289253e-09,-2.531600197441747e-07,0.3463043884866499,9.790089330124875,0.0018860622692168426,0.0976113533647642,0.0032922332672457406,0.6998020064679109,5.881344133501357e-13,-1.971880626371431e-09,-0.07787175252466483,87.9865558324861,7.531488566877354e-09,-2.9826413835687224e-06,73.23062690616399,94.8898292853905,1.62433280778641e-07,-2.107254795320816e-06,-9.600074858352674e-15,1.395787195802157e-13,8.043220834652042,296.45818640142596,1.5148414173729464e-24,3.644930954743535e-22,-1.714935689905353e-22,2.7938337666953675e-20,13.755709059369543,45.67767893324277,0.004938151905426984,2.647252708906589e-05,2.886733662459536e-05,-4.303999350733532e-06,0.0,2.4256042109227483e-07,6.064933831250959e-06,1.4261509708244538e-12,-6.007790938550398e-15,6.713513701508401e-12,-4.6072230221584735e-15,5.3936644668169355e-06,-1.1953476115128747e-07,-3.419879367217838e-12,1.7077775245676384e-12,-3.232177139806826e-15,7.921197274176542e-12,-7.009536695660955e-13,29.999999999999595,1.2987229072532804e-12,-7.752310759678849e-13,-4.733193505179498e-13,3.937932516907116e-21,2.5000000000409983,3399.9999999894458,-5.034960505515448e-14,3.450123539700104e-08,3.3399726241455026e-13,2.3418022929800183e-19,-9.048575479650383e-12,1.3336889527597186e-08,-7.144755895486681e-09,-3.7617238592228765e-12,-7.07160122544901e-14,1.0000000000022173,1.5103944698496213e-12,-9.753821146319484e-13,-2.1668516756608447e-14,-3.01989176270869e-13,70726.1157888141,2599.9999999962724,-1.967563790488964e-14,-1.9562066714722467e-09,4.37487830961734e-15
200,776.3298243531215,619.0615975934163,-6.527762667403746e-13,1.0241176867985977e-11,0.017666601386022912,19.997728222369332,-2.2272807031918104e-09,2.3273696423187874e-07,0.25186129711906824,9.769139610118211,0.0014386745791303865,0.09862357859416414,-0.005472842360291738,0.6987391360216055,-4.757981564625905e-11,1.4216718765009874e-10,0.35687772229915227,89.66719713373992,1.4281480443450098e-08,-4.279519849499972e-07,56.38303874527026,114.01334123933324,-6.108739980143495e-07,1.5901079622458391e-06,-1.735173180158474e-14,3.4927676969348977e-15,0.877198367048251,300.0549695883326,1.0366347183040374e-23,-1.305859103476402e-22,2.0078690402359417e-22,1.1905907042438298e-20,17.545206324880336,42.010587513826074,0.004949752043780334,4.012006524455155e-05,3.490796389158547e-05,4.918691759547308e-06,0.0,9.680092214488221e-06,4.6105176722138435e-06,-2.035218274229203e-12,4.780714607964335e-15,-8.935024335506762e-12,-1.1195727865818884e-15,4.32552112475576e-06,-1.3565729890589293e-07,7.878127600186823e-12,-2.0266313506937995e-12,3.0494374028405013e-15,-2.515959937909527e-12,7.688181169497563e-13,29.999999999998526,-8.587153693398212e-13,7.301621435368541e-13,-8.476754434037143e-13,2.454216165518405e-21,2.4999999156168564,3399.9999999818274,-7.364326458149206e-14,-7.30660114729138e-08,6.451184640263731e-14,4.2794718866824246e-19,6.283852132366627e-11,6.549435174575466e-09,-1.206364674261475e-08,-9.04923918225504e-12,-1.2748311460824214e-13,0.9999999999975461,1.4494419732233332e-12,1.3198627543681763e-14,-2.1855987628095967e-14,3.3602243259555407e-13,50947.523765115075,2600.0000000053915,-1.0449829373668935e-15,-9.098812319660873e-09,-1.5837452624098058e-15
300,691.0523113319797,690.7851560098514,-1.543994254492258e-12,3.380944270010188e-11,-0.12793828872727725,19.867064306895447,-2.702100077656819e-09,-3.527748351812878e-07,0.18587795998297357,9.770692565763145,-7.575042653262375e-05,0.10020583792689178,0.012077808213926587,0.703859895032835,8.971637079967484e-12,4.39230568384052e-09,1.6936461299959704,88.6137068162052,1.628136595288531e-08,-2.8982989732914296e-06,53.2739385119997,117.4592695559985,-9.048995813696443e-07,3.809520090888311e-07,3.792776667811715e-15,-4.1598204114482974e-14,5.428887989580387,294.7037951251141,-1.1768994308460508e-23,-5.693486306736005e-22,-1.0815397789388638e-22,-5.0301392394788554e-20,20.649229504372485,39.33152039577322,0.004862988192933221,6.028431643449115e-05,9.387169201702952e-05,2.671822081791499e-06,0.0,1.7265705640449865e-05,-1.1577480452723936e-07,2.996016868904201e-12,-1.1042833473996413e-14,8.42792767183881e-12,1.0616094257799122e-14,-5.468425417541276e-06,-3.419506476543288e-08,8.525277860613249e-12,-1.2788106028577245e-12,-2.3968430300542783e-14,9.041080764698956e-12,-1.7785436360750442e-12,29.99999999999955,1.7368010974746805e-12,-3.248937506854054e-14,-1.7547757471977183e-13,3.316517567117697e-21,2.499999933037432,3399.999999980948,-2.6677365150256568e-14,-5.303174339088631e-08,-2.6630370077423484e-13,-1.840571796223472e-19,-1.2825475006049482e-11,1.8056486342081465e-08,3.41600870379929e-08,-1.2412082702167587e-11,4.098718087185275e-14,1.0000000000028846,2.5311368073504592e-12,3.836693655480496e-13,1.8214962068352843e-14,-4.110122212429914e-14,43415.69030581217,2600.0000000068353,-1.8461928350515e-14,5.283379352542409e-09,4.3225991708936585e-15
400,657.9194218718311,749.5303037646531,-8.905929226020807e-13,4.358726909505489e-11,0.039998628671848585,19.794468791362558,2.9918160873734983e-09,1.273476274006159e-08,0.2277587130500847,9.588793539089055,0.0006130432469945954,0.09977316663400197,0.001164485029048978,0.6907227369718859,4.540938820160422e-11,3.447659304789203e-09,1.3044930353734001,89.39271313270555,2.8882441214398334e-08,-3.7957078338720986e-06,53.92769025263676,116.74378865136154,-6.395431018619196e-07,-3.620157232520926e-06,-1.6988216239250433e-15,-1.0483230711086363e-13,2.247452506052858,294.7058240973949,6.484359963635729e-24,-4.479144009218667e-22,2.1483407772389407e-22,1.9457043349575593e-20,21.612116064689186,37.62925294499242,0.004843595557773291,7.370821655129334e-05,9.870415112564806e-05,6.706791437851362e-06,0.0,1.601673043005709e-05,8.251181440193534e-06,-1.8605448311281186e-13,-1.22173214680286e-15,2.3814332531958504e-12,2.289406775848134e-15,2.513256057139985e-07,-4.986258517559352e-10,5.719519653162856e-12,-1.616603972720408e-12,-4.993280850465471e-15,-9.646688026868986e-12,1.641147083584503e-12,29.9999999999972,1.3410713319605758e-12,3.3784511657516686e-13,-5.848007153631631e-13,3.520946236947205e-21,2.5000000567960976,3400.0000000133114,-1.2095942477191574e-13,5.352349617918307e-08,8.361487020560854e-15,3.494442457030492e-20,-7.596177370750036e-11,-8.491700984322469e-09,3.190360824496835e-08,-9.60141190264517e-12,-2.362791707299517e-13,0.9999999999995806,3.0574577558254858e-12,9.9792664101171e-13,-1.899259131273126e-14,1.9648634250916557e-14,36925.92864257997,2599.999999996448,1.0059153818637096e-14,1.5636752931244339e-09,-1.502269162755347e-15
500,621.6937803586039,763.9213695804503,4.430141709323766e-13,2.0959139576673674e-11,-0.004557311000219194,19.90470881637218,-2.9938480725069874e-09,4.04283225573482e-08,0.43233852236732695,9.62664629272794,0.000570824484440535,0.09781001424820406,0.012740695415759057,0.699086609409021,5.847588562692857e-11,-1.5953810822044828e-09,1.5951941813449677,88.45476945018021,-1.0026945935786979e-08,-3.0258421837467804e-06,54.27437088539423,115.53209999481193,1.9005843280306834e-07,3.5256228838721234e-07,-2.4570675225786646e-14,4.0244966142878414e-14,4.243693003807299,296.66791583705196,9.935630747552868e-24,5.377393202056501e-22,6.240257896605285e-23,5.707942669635875e-20,22.56511732044163,36.67423772203753,0.004779533372162024,7.730642432375865e-05,0.0001371967881430555,1.4873099660171586e-05,0.0,2.4985000472879737e-05,4.419824333893752e-06,1.831196574236447e-12,7.331881686773282e-15,-1.3629543903520407e-11,-1.363306576173489e-14,-3.49223618237195e-06,-1.1335462700145579e-07,5.2896488902658706e-12,-2.0135146023948743e-12,3.2644765357699127e-14,-4.94058512279115e-12,-1.696659863812923e-12,30.000000000003013,-2.01876428075031e-12,-3.404935070111577e-13,-1.703096009778614e-12,2.70956649314939e-21,2.4999999096020864,3399.9999999952406,-5.1215181826088714e-14,-3.8308242120090345e-08,-1.579999240879746e-14,-2.912059244155607e-19,-9.463123300125217e-12,-1.0713970528124966e-08,4.060563989048503e-08,3.940212446938339e-12,-9.214825240495878e-14,1.0000000000030795,2.9283010938236675e-12,-7.140548084430302e-13,-3.8721126850523875e-15,1.0933458912628958e-13,35101.58902092316,2600.000000008967,1.4162985736100564e-14,8.358736733407078e-09,-3.880903827139498e-15
600,618.2269407039252,788.4111393853289,2.636941921394415e-13,-4.045519495083515e-12,0.240462512287953,19.938815377367856,4.450386622505118e-10,-1.0073859674852954e-07,0.4827296375270159,9.578810997462645,0.0004534862824162653,0.09949881713442014,0.010154044911296692,0.6944359087820069,1.2261448196744055e-12,2.8570245224388577e-09,-0.48635322715905993,89.18872878132925,3.084607173363849e-08,-1.0339488990793267e-06,57.734514786964134,112.4879048654509,1.158376914334161e-06,-2.276868948100817e-06,1.9376523110073296e-14,1.1961019084388834e-14,-0.549677124298174,293.9780853503122,8.173302622504168e-24,-5.928641359704054e-22,-1.4406271562732125e-22,4.239077679512037e-20,24.191542378700962,35.964369918610615,0.004727099148661739,8.901023227449776e-05,0.00011037665048872755,1.963436693695184e-05,0.0,2.9585662371103155e-05,1.537787844958072e-05,2.382452847666575e-12,-3.798087376048826e-15,1.3493489788794654e-11,-2.029681408753287e-15,-5.0560643802340815e-06,9.86632333052414e-08,-4.572164478275717e-12,4.098211472745168e-13,-2.4074630152271364e-14,6.178829633692806e-12,9.62005130941324e-13,30.0000000000033,-1.0139990241914517e-12,-8.263671114786241e-13,6.032699771916723e-13,1.8690630633038636e-21,2.5000000836396725,3400.0000000050645,-9.879879681426973e-14,1.490519235711178e-08,-1.349350384416976e-13,2.6844649361042213e-19,6.859874907117027e-11,-1.3246284131790612e-08,-2.1211666916618184e-08,-9.71301128371658e-12,1.3642719982400897e-13,0.999999999998563,-3.5071484657367073e-13,-8.733575673345528e-13,2.140810835569127e-14,3.1539557216020234e-13,33448.59317852263,2599.999999998068,-2.6866684471137057e-14,-2.591884181410653e-09,-9.42870414512815e-16
700,609.9829212123232,788.3215340443581,-5.831788630305311e-13,-6.267799200435335e-11,0.30446642713058225,19.7025209712346,-2.29632933387151e-09,8.248264802330972e-08,0.2894077612671073,9.642883220536795,0.0013356940209749654,0.09860954755173222,0.012363075982076487,0.6883976978048326,4.404759176000608e-11,-1.3515593465938971e-09,-0.2618906035033365,88.7775889770245,6.061017541829655e-09,2.3862759243917017e-06,58.05503025216657,110.61736547540525,-1.0251757758669442e-06,2.30262122663492e-06,-7.288816018367176e-15,-9.883666222136075e-14,6.124459676723525,296.5926644784841,2.789653879819995e-24,3.1895885703204664e-22,2.8139329162958816e-22,-2.7845777933740277e-20,24.02005384758113,35.4479964440017,0.004698956435058208,8.765522912205888e-05,0.00018283725445705966,1.731083985414267e-05,0.0,2.9687734236321244e-05,1.3804368727475355e-05,-4.635808486032684e-13,-2.0412700551235732e-15,-7.083874957130211e-12,4.698229413982552e-15,5.234600670090113e-06,1.071037824957647e-07,5.815916651793161e-13,-8.093128788894634e-13,1.9936500896294894e-14,9.700493483144867e-12,1.7375679030121853e-12,30.00000000000116,-1.3615609728589416e-12,4.283319776782924e-13,-1.700044996157964e-12,4.800098572796278e-21,2.500000001894838,3399.999999992527,-7.202960026401754e-14,3.838317192986718e-08,3.243323224127469e-13,1.1777477453307968e-19,6.896791669260394e-12,-1.536552487789795e-08,-1.561704562581651e-08,9.55676882405215e-12,-1.9328959365242924e-13,0.9999999999961369,1.7913932959985326e-12,7.023217464718088e-13,9.117397434091175e-15,2.081426970901553e-13,32438.204732229886,2599.9999999990728,-2.3573488425680863e-14,-4.962076063585437e-10,1.4699180383293951e-15
800,583.7689757651018,815.621764194779,5.296456185570797e-13,-3.9569619011625014e-11,4.776529230046678e-05,19.952151689400317,4.963047329483323e-10,1.62975619339014e-07,0.447572980829653,9.656788268532864,0.0019405117334419708,0.09797579579207337,0.006463973984434582,0.6972195396269657,-7.142629921352925e-11,-3.937276658348995e-09,1.1407654680234018,89.78897287969625,3.389824470924642e-08,-1.7582027557787751e-06,59.65887247904711,109.0019368320063,-2.5155708413089266e-07,1.7746349041593905e-06,-1.9212186382372157e-14,-9.709996091443324e-14,6.846949420479479,296.2192402018224,1.0645075336754858e-23,-2.1368526591817934e-22,3.3888887454361807e-22,-1.6902602135535566e-20,24.91297053806046,35.994162950703235,0.004654323389504802,0.00010121870786558561,0.00016636108421926043,2.5211154712909838e-05,0.0,3.375228584579489e-05,1.5299744358184937e-05,-2.96872781884827e-12,1.355432036326581e-14,-5.229824133705069e-12,1.1166223184697045e-14,7.38856823778435e-06,1.697370504643849e-07,6.789975345557856e-12,6.235869093327147e-13,5.007004014621553e-15,-9.006511557399679e-12,5.87560362728497e-13,29.99999999999623,-1.0093874602585027e-12,-8.754903469974131e-13,8.457808361976657e-13,3.631889318999522e-21,2.4999999912296116,3399.9999999895235,1.1176737100866306e-13,5.552176964868582e-08,1.0105011858510872e-13,2.633835095786472e-19,-3.811493806974769e-11,1.3379154926143528e-08,4.069002813857023e-08,-3.401079914403475e-12,2.6881098267142057e-13,0.9999999999975755,-9.99786429420973e-13,-4.813862264524068e-13,1.2932275807883292e-14,1.042052669623149e-14,32955.080932775134,2599.999999999176,3.248285677802421e-14,-4.328432741875373e-09,-2.3549147129757732e-15
900,582.3898073760846,801.3416936172094,-1.0951828756581454e-12,4.830589715750806e-11,0.2812471111114401,19.65761055901293,3.1206653203244173e-09,1.482535410752267e-07,0.4255443622935168,9.484444618839689,6.0506517765073105e-05,0.09904473985542935,0.005377884437162989,0.7002643993115484,-5.333641451033329e-12,-3.560783494929477e-09,-0.3493548829565858,90.3888296505736,4.1053293203052255e-08,6.100568774918857e-06,61.16177559060708,109.70980084749274,-5.181714366898765e-07,7.286667502716047e-06,1.6784905491469974e-14,7.50133520744307e-14,-0.009350819699259993,293.06961215706025,6.136124671412062e-24,-1.811554454615965e-22,2.0796704889917894e-22,-3.5154725347250077e-20,24.950517055373293,35.675985258924605,0.004594605066299974,0.00012479436853093628,0.000212235879503947,3.2664781749050176e-05,0.0,3.880914402788663e-05,1.6066376338007874e-05,5.045984370072516e-13,2.549473482353585e-14,-1.0375267285501684e-11,-1.1635441080648498e-14,3.3897654785241004e-06,-2.5690871153417668e-08,-1.2583342792237884e-12,6.888413439747578e-13,7.385499617772992e-15,-6.36187749038887e-12,-1.8186079620002615e-13,30.00000000000348,2.9389115337944016e-13,8.586363387387665e-13,-4.741820570574733e-13,-3.0405051327121325e-21,2.4999999363870553,3399.999999997397,-7.969709023122371e-14,-1.5710293267366738e-08,3.797175872453405e-13,2.8572498332464438e-19,-1.1551388675993501e-11,-8.83002272629267e-09,3.4035577209022256e-08,1.1126487727261409e-11,-1.2435615766669812e-13,0.9999999999959778,8.046157328892739e-13,-6.962197507035638e-13,5.971034754488305e-15,-3.0422124548534e-13,31327.729350561018,2600.000000005577,-9.860733205840056e-15,9.24772583427833e-10,8.663391051643504e-16
