milliseconds,sigb,lacz,x
0,90.65055269795587,-0.002659596288527653,0.0023992243003071365
100,483.8167488290801,0.0007767399675024488,0.003850712566516497
200,1557.5299896490524,0.0005483446788731798,-0.0028621056220718235
300,3604.392303627857,0.003101466114575855,0.0044109986799058705
400,3922.9240123608693,-0.0009000442286073037,-0.0010098753543145331
500,5290.719963500328,0.0010152795051695236,0.005015933064969499
600,5337.812199587627,0.004709886271696804,0.0009710326727733255
700,7719.573975163693,0.002283761071312634,0.0032959471071862013
800,7764.981614052279,0.003363686443193553,0.007501314367486259
900,9603.344195745494,0.008635457241513662,0.004704094776447456
1000,10577.581732597979,0.007264852060161252,0.007214841174944739
1100,11239.049341270123,0.0071732031086730805,0.015371084036499994
1200,11545.889078730303,0.010853036643819185,0.010938690290050627
1300,13375.14726077057,0.013371346946727225,0.019954534788801846
1400,14730.28152607977,0.013356302545608396,0.02338095347497233
1500,14493.057908912573,0.019457374293095027,0.025727789962684395
1600,16287.089645856091,0.01904452173407014,0.02679182094615762
1700,17407.117201153284,0.024214851049231535,0.02898099626039402
1800,18662.543024791386,0.024315799462637212,0.02914098644479699
1900,18833.856560310833,0.02938498507162237,0.03899257418087938
2000,19975.53524885185,0.03555295900878264,0.038720302590339595
2100,21635.812522233104,0.03440305828657741,0.04238182937315915
2200,21739.735288556993,0.040039641778391984,0.049551964371546235
2300,23323.4150587963,0.04509809651136104,0.05177301744691819
2400,24331.047704876648,0.0489167291724169,0.05411593133228117
2500,24272.38597952706,0.05218377770696959,0.06141224328037883
2600,25672.187591257785,0.05594954774912924,0.06923367331079157
2700,27060.290645074092,0.05732433047630717,0.0739421196974019
2800,27589.760191583257,0.06183700436757621,0.08112479795029642
2900,28395.839992563837,0.06979360493084144,0.08621734604499356
3000,30663.95603564071,0.07101163679715983,0.08825250832426922
3100,30411.1215099083,0.08017445852006325,0.09561783344225944
3200,32264.115079270847,0.08334799503976942,0.10299690094800724
3300,32930.86654942862,0.08561927882601919,0.10916609746683464
3400,33829.34635237007,0.0923768898220517,0.11893496171495754
3500,34478.66865509626,0.0989551448141146,0.11889578153797872
3600,36525.7995014804,0.10330349379739334,0.12843536412819556
3700,36864.36675974159,0.10967848075844797,0.13437184518560663
3800,37728.067879469774,0.11209234358304791,0.14470961772845062
3900,39541.39096240057,0.12022331530002679,0.15053958359118091
4000,40282.310265418375,0.12679060915147283,0.15837360552078414
4100,41202.65768908507,0.1321484036998875,0.1649399333144945
4200,41833.878642255404,0.13913762634229263,0.17794203623974483
4300,43280.351861880736,0.14387615301465723,0.18226348033255288
4400,43944.45102327714,0.15528404672128046,0.1952006270387716
4500,44634.57884482618,0.16114340150749054,0.20575046244900141
4600,45621.008686437635,0.16831263772276667,0.21310216666808976
4700,47481.87417666429,0.17472415279679088,0.21737486117589602
4800,48735.0692778442,0.1832394116094761,0.2336277617308627
4900,48313.75664310254,0.18968879885796588,0.24383484991248242
5000,49366.27861346654,0.19423394677124592,0.24908820499797307
