miliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
0,-0.010384290494384846,0.0004405031282853453,-0.002904159043884101,0.009463980457036756,-0.00031782164755667715,-0.000336213733529773,7.138035558170007e-05,-2.8230587037357954e-06,0.000277893970708595
100,0.03513827143116978,0.0002981824160553542,0.009038270604399845,-0.008358049707324363,-0.0006480292245973067,-0.0010938036190941203,-7.487904668711965e-05,-5.098910872198768e-06,0.0004745471029660514
200,0.08083475228775212,0.000996739231400728,0.018818803648641417,-0.005818830211385617,0.0009562023142077343,0.0008377223496625228,-0.00013955390603166248,4.084542404776933e-06,0.0005324490374989688
300,0.11012506793696146,0.0021244768356397945,0.02506297989213328,0.008350269726482621,0.0005217754710899135,-0.0010473103651319146,-2.951582986601297e-06,-2.8813482362688596e-07,-7.512755290321517e-05
400,0.12871499480841705,0.0023769032521618392,0.03676029321708892,0.011453254479438627,0.00011042108116498368,0.00013872592798270584,-1.4212182463996156e-05,5.238258617775939e-06,-0.00010035229946015733
500,0.16558744433277955,0.003424743681329517,0.049397080784408805,0.019902825668278668,0.0012448747683962422,0.0001489978998134615,-0.00012490826825677258,7.620393510860592e-06,6.816311042505603e-05
600,0.19799771526185564,0.0038197889394565024,0.05447632476822589,0.027471622738700543,0.001390641924177359,-0.0005329442752906289,1.1050554603112185e-05,7.244623081729065e-06,-0.0002579077652316492
700,0.21183211800720758,0.004614824072779895,0.062431872486314065,0.03042044481245984,0.002373146363410042,-2.0490576169900258e-05,0.00011410541746141105,-7.0894574430069825e-06,0.00015982868358230452
800,0.2580093368450141,0.004875033503655275,0.06984946510156179,0.022356209113059976,0.00346851243842349,0.00031769550999950877,-7.350111361947608e-05,-1.2557802444955586e-06,0.0005509678770561363
900,0.2802205000077434,0.005176131111343137,0.08022613567755217,0.044281539599216706,0.0027999854225268976,0.000978551587016976,9.110601398187931e-05,6.324367023155972e-06,-5.668129403002049e-05
1000,0.30909876217436866,0.006543165665656533,0.0838408843651924,0.040154961389514875,0.0036429077991399867,0.0008815701503789884,0.00010155974588657861,-1.9701429505586938e-06,6.474931768118434e-05
1100,0.3380989062398496,0.0065592810141342755,0.09418076530775672,0.05481033914189982,0.0056785012864924165,-0.00020727450006606345,-0.00013303466414057712,8.716473699825789e-07,0.00026458255837821717
1200,0.34132144800360087,0.006965215910546305,0.09911031003514437,0.05659579467019695,0.006883467166562322,0.0005621087882983103,-0.00010516389831524028,-6.8065444423677885e-06,-0.0002681763984828682
