milliseconds,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa
0,0.10602335383324053,0.09919890023037016,0.10261856740786596,0.1004148142100091,0.09988183076481644,0.10051613999813123,0.09986286306086681,0.10054421998789223,0.1000013692520775
100,0.09895582049009938,0.09701031949547871,0.10559608009471207,0.10046291493130839,0.10005821888077696,0.10026627436247632,0.09883443422688824,0.09915457933583707,0.10008233040439875
200,0.13628475317345246,0.09375089301319825,0.11165152085123235,0.10107606169758751,0.09961738502387708,0.10037433883151539,0.09888944104146868,0.098514619928248,0.1001471293570969
300,0.1374317899471632,0.09169463958856786,0.10731470516399884,0.10101957827949595,0.0991897248568453,0.10197152190924871,0.09833033978624396,0.09770040185553261,0.1001636415968767
400,0.169342284318134,0.08969475042309834,0.12090646076977717,0.10147381900969532,0.09903031220436266,0.10233247814613784,0.09786529401932086,0.09746426497444582,0.10021549941601582
500,0.17428841373844967,0.08793366721328555,0.11859348257725778,0.10203664650575825,0.09866039674741053,0.10254563062607128,0.09585814145102695,0.0970412338486233,0.10028276845989427
600,0.21241928688972986,0.08562246102728287,0.1269265748746273,0.10142822723845263,0.09839419250300167,0.10341756432999795,0.09647860577214677,0.09584097859110564,0.1003071217048776
700,0.1968377466272332,0.08365811646897502,0.12288533257866821,0.10199369932161943,0.09807321367238446,0.103701202635632,0.09420196603502361,0.09555678041694991,0.10038369943255161
800,0.2307919865458951,0.08204137132854518,0.1353648268132489,0.10225007270975325,0.09791501147558632,0.10346431735474347,0.09480138143619127,0.09478606598441085,0.10039911967655686
900,0.2589600590537702,0.07971763230927621,0.13634542392909293,0.10249781191279961,0.09739277673285564,0.10399776294808587,0.09349614803010439,0.09479771957681916,0.10042483286446127
1000,0.25145816720526426,0.07789523517698131,0.13670004592948043,0.10317502984762979,0.09687424125426473,0.10511230847605268,0.09289970169177733,0.09402744124644902,0.10044458360834183
1100,0.27702510193428526,0.07791845501197943,0.13851744187261386,0.10383050956481099,0.09688838584937604,0.10566195401061874,0.09169047725170534,0.09424585287120875,0.10049828912357187
1200,0.2839698822646524,0.07598009202331457,0.1446288656664177,0.10334258203482706,0.09626308938599944,0.10509468451834947,0.09032930346599896,0.09284772858414435,0.10050700501717978
