milliseconds,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa
0,0.0848646229214716,0.09993446821136805,0.10325511171879256,0.10046077142986978,0.10027959307069544,0.10013757918014986,0.09985168897505747,0.10021826192186593,0.09999118743531603
100,0.1167854358695733,0.09727233316141756,0.10602499567507401,0.1001400774312312,0.09997450340540502,0.10020110841853987,0.10006933902252539,0.09886327146457442,0.1000397225970429
200,0.14199734603076822,0.0948724867460203,0.1060469810658989,0.10062147353505263,0.09946518841126255,0.10129849534496789,0.09852584062222709,0.09882318593707884,0.10012311810922614
300,0.14015917386662372,0.0921333130340851,0.11548937049706871,0.10096352753457248,0.09924558741728014,0.10178749945817353,0.09825106318082982,0.09824717658110237,0.10019523618992626
400,0.17641080985027216,0.08972816435148968,0.11496044906015966,0.10142104281045422,0.09857219101759852,0.10192381331667898,0.09753896460133296,0.09782372728155861,0.10023235555991815
500,0.18908135004797705,0.08694540869207186,0.12247763434503944,0.10153613982700006,0.09843533034095028,0.10224111416284423,0.09702949993809425,0.09697976102946435,0.10025467730458806
600,0.19010821345968312,0.08558874533147823,0.12286015655120136,0.10203698628863335,0.09843788336648536,0.10335824987779195,0.09512342360179152,0.09683097783440392,0.1002899362973431
700,0.20703563553284807,0.0836610314310508,0.12876212427435954,0.10219086566304554,0.09819873645719468,0.1028567337359538,0.09406133388012501,0.0956071550975789,0.10034474457464014
800,0.21833666858372128,0.08201203493154657,0.1300342445347162,0.10280255331294863,0.09787329994524774,0.10399243629744981,0.09423666096096164,0.09557485777216629,0.10036537611275262
900,0.257001678028038,0.07998458529490912,0.13443808986429484,0.10284120384532877,0.09754451216092778,0.10469636004321724,0.09249970510263633,0.09416386734656779,0.1004202259650129
1000,0.2650888369981005,0.07805823888655061,0.13870731556460938,0.10343027080729614,0.09718990005723012,0.1046410930138543,0.09264276718175356,0.09370288580543336,0.10046145798624603
1100,0.27085371838532735,0.07728378500084078,0.14033463095113846,0.103756321237511,0.09713721171704656,0.10467374347827788,0.0924323455070047,0.09375901916520052,0.10046466426790071
1200,0.2742169524311611,0.0762850859062681,0.14494181847435372,0.10401276715887343,0.09611718778674681,0.1055371989399297,0.09181049124217354,0.09282478040113804,0.10047444199691649
1300,0.29409800376210987,0.07504446289100339,0.15492010840980483,0.10417220183607419,0.09631938435164855,0.10574712455068812,0.09083476886196629,0.09257839278585067,0.10049960697852447
1400,0.32565353369463057,0.07355911943259,0.15689872626509407,0.1041646008160063,0.09580835439860126,0.10689182080825624,0.09031725564060519,0.09199185004416952,0.10049460026689185
1500,0.3226332043592169,0.07360503940607158,0.16072392597555032,0.10453800491110103,0.09594054047041002,0.1063993883325314,0.08937894202462576,0.09232455053486865,0.10052747189144878
1600,0.32944696942188473,0.07145603945743034,0.1669210540090361,0.10461774369299473,0.0954927610483931,0.10720803502538541,0.08769167766513591,0.09153964888749481,0.10057051776779682
1700,0.3585977322622776,0.07020070380658697,0.1604912090194681,0.10574812026151548,0.09491375016580728,0.10784919560521905,0.08687972121224469,0.09099336145209545,0.10053233990930305
1800,0.36019582498470254,0.07064223736871088,0.16573993685841354,0.10519569908514638,0.09467063290717888,0.10861210211005022,0.0867371726058946,0.0908529932036525,0.10052962355489373
1900,0.4071874928756193,0.06969489593132366,0.17719402636776974,0.10557715100202086,0.09423218669612268,0.1080838505110937,0.08606076570819049,0.0897359843261474,0.10055634220077472
2000,0.39199988826810495,0.06869547826179108,0.1809909911616,0.1067266543858403,0.09392718100647546,0.10940454598260135,0.08623174386875519,0.09013043055706063,0.10057152608335174
2100,0.42995107828317247,0.06865659042552874,0.18332731303629446,0.1063838334417658,0.09433382952049063,0.10886624389662433,0.08479992164216411,0.08873423115385581,0.10055717703009914
2200,0.45285735967032525,0.06869978646110363,0.18172404316190974,0.10696423102700192,0.09359295847792672,0.10924243777840031,0.08402958545264978,0.0887554080598633,0.10050082023056979
2300,0.43692264607556475,0.06693788248204528,0.18585293596793692,0.10701036540647513,0.09356176249138089,0.10976037867291144,0.08328939417751868,0.08826287238539911,0.10050172024795483
2400,0.478782657903099,0.06742099408012212,0.19041425532131037,0.10759968949400575,0.09323430460985371,0.11041153381587272,0.08237027527222315,0.08775569103103727,0.1004804911110546
