milliseconds,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa
0,0.09170871816988943,0.09938701785753151,0.10367830179737413,0.09981266503901122,0.09974047722945965,0.09973782731419556,0.10011491201934133,0.09952642692779705,0.10000118402072465
100,0.12350003644378327,0.0974226707415835,0.1015355858571209,0.10060943255296191,0.0994190646942943,0.10030493984544518,0.09852561739577059,0.09990816429886147,0.1000576189407744
200,0.12880145542032553,0.09455214991036236,0.10438767710306263,0.10058369525301393,0.09912851385437967,0.10055014176460447,0.09845221081000079,0.0982869455229315,0.10015021134126868
300,0.14406649547118056,0.09241468540921352,0.11461186026708921,0.10132595949032984,0.09874693698793206,0.10205967274417777,0.09834145070447403,0.09777978787504352,0.10017803707920296
400,0.1663523065975128,0.0903190678723677,0.12105820879438517,0.10152642161241057,0.09869389823164504,0.10139545505806752,0.09795593457650928,0.09695167436989179,0.10022316778490543
500,0.16448788293445024,0.08681034044201295,0.12120261325574504,0.10191431753707127,0.09859232507637157,0.10262068620225519,0.0958732193237311,0.09653050430274672,0.10028319755005352
600,0.1844533397437295,0.08517787732744056,0.12188554652267417,0.10165872884929815,0.0980319279907834,0.10222947660076112,0.09511336817680578,0.09605531468839368,0.10029144846779996
700,0.19513658105061646,0.08287300655525051,0.1267096990052608,0.10248715265295795,0.09792791885889039,0.10281648761860387,0.09396974457661568,0.09522276190666375,0.10036003313370055
800,0.22607364491358356,0.08119667748730258,0.13603206371147392,0.10219537545785365,0.09772210074387132,0.10321414754513256,0.09396481064199641,0.09530583229609915,0.10038837301240007
900,0.26178897246642985,0.08110120513900715,0.13489754569314352,0.10240610867428815,0.09771105731713231,0.10449384952329757,0.0934749738577297,0.0948014842593144,0.10042594331453977
1000,0.26084764150293893,0.07953290780788251,0.1399689704876131,0.10282273134022378,0.09740261058399954,0.10402613219395418,0.09265403154274837,0.09448271390616785,0.10042323811496998
1100,0.25644660239064704,0.0775776120434664,0.13866936483727707,0.10355111344186486,0.09710619000308683,0.10451352229729481,0.09180017989648945,0.09357693225455116,0.10047901761272413
1200,0.26946865458949776,0.07580327297717387,0.14995634877836206,0.10394920572537772,0.09631533276073778,0.10595319899024702,0.09175372955089789,0.09265892537735536,0.1004627984915526
1300,0.32038595345893817,0.07484149038438938,0.15342988278882375,0.10424201754065798,0.09583901360242193,0.1055494620557337,0.09057353072693373,0.092653479609295,0.1005321761245097
1400,0.31244508042011443,0.07443519870792897,0.14989188232163028,0.10464426905924605,0.09626495596841861,0.10683935777033343,0.08909296972503158,0.091987711295596,0.10052965487490263
1500,0.32733885156857756,0.07242415750922808,0.15840967692615082,0.10442013445387058,0.0957135095125528,0.1069748285486246,0.08867108376953409,0.09224154768103554,0.10055520773776426
1600,0.33428357686363014,0.07199115369971518,0.1583722760937769,0.10471274289635098,0.09533793662454218,0.10660414133188269,0.08801915093186921,0.09072870224764872,0.10057217309438558
1700,0.3760039616353829,0.07135130184480432,0.16387588983859877,0.10494756420262684,0.09508671079519003,0.10708727705289002,0.088257651606515,0.09076201498010675,0.10056442204322194
1800,0.3676018020162541,0.07059057105680876,0.16460132527626797,0.10561519493430463,0.09469156749734924,0.10820290919652537,0.08632455705478133,0.09012160190419778,0.10056085697970418
1900,0.37887268615870534,0.06940807334007103,0.17286183802925612,0.10574084891208002,0.0946277713797082,0.1089026795164287,0.08649842523446007,0.0897051010619136,0.10051563947638402
2000,0.3901876474740733,0.06930868182838242,0.17514515809411416,0.10625014398624556,0.09406152938696091,0.10875876802716387,0.08586919283134291,0.08961405234436919,0.10054785478570451
