milliseconds,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa
3900,0.659868571763606,0.06712153148494107,0.23572905889565365,0.11276523510061821,0.08919917050147158,0.11717094572949067,0.0737052123376473,0.08309657836195497,0.09999046156819355
4000,0.6673323834461554,0.06691655825367775,0.2455525667666131,0.11282054711671463,0.08876561188417599,0.11693478260396566,0.07286210349224707,0.08291832229101138,0.09994567320559371
4100,0.7108919068340841,0.06707538770859017,0.24236148710737052,0.11320465781279887,0.0889691923321126,0.11741611563980851,0.07286818412726533,0.0830048559449205,0.09993826931112837
4200,0.7088872867210662,0.06743612290396257,0.24843177125982605,0.11374379741861484,0.08880722951846771,0.11874637676107,0.07258986471225555,0.08230974439270307,0.09985158739084522
4300,0.7022352163437875,0.06754051183882041,0.2474282422737285,0.1137526729399505,0.08848429087735393,0.11906265767044252,0.07108298590577644,0.08186116891401538,0.09980112324697585
4400,0.7277976340575403,0.0682428254118089,0.25653543148759406,0.11423979865456071,0.0877524196738868,0.11855469475302656,0.06961874745483188,0.08191668333588918,0.09979393675336218
4500,0.7359816833633597,0.06797149256883077,0.256603118605339,0.11443541746201266,0.0876899400412636,0.1191029820056723,0.07038474605909657,0.08181240762006312,0.09969440749271667
4600,0.7477557413767153,0.07003382311685469,0.2566396239643899,0.11467647906713582,0.087374971770135,0.12005171421862204,0.06949374790877182,0.08122464404160358,0.09962918945279096
4700,0.7707694221692976,0.06968611821292174,0.2664831963737204,0.11471107935157608,0.08701637101982342,0.11996740428245338,0.06990040830103955,0.08100931231746165,0.09961021793828059
4800,0.7811535969918129,0.06923929530455539,0.270033879750681,0.11542250856669224,0.08730586422872777,0.12006093619895429,0.06928752699910766,0.08097372146018786,0.09954844002259879
4900,0.7841121903506286,0.07115371325870816,0.2720438396690332,0.11586875169183576,0.08641268848013402,0.12166227410666551,0.06901262402178453,0.08003162995530173,0.0994917910738685
5000,0.7965123549572579,0.0699627620944248,0.2727040927933884,0.11626554814833542,0.08650285061250175,0.12159112895435975,0.06825946810993441,0.08091325989183788,0.09944310895844306
