milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
0,299.998943260131,0.14327822572284013,1199.985285574718,0.03173353448059924,-0.001149920422497277,1199.999946635481,-1.0375459060621977e-05,1.1426290913936263e-10,100.0,200.0,20.0
100,299.264747328885,1.3562739630428116,1200.0181940280768,0.0003133573721433353,0.0014124645150035086,1199.9999389073141,-3.0784868686524407e-06,2.0363570584938925e-10,100.0,200.0,20.0
200,296.82962721577496,4.562385752933844,1200.002542194355,-0.008694163873302605,-0.0007675999014618883,1199.9999409697734,1.37068707012348e-05,-3.3836131783689674e-10,100.0,200.0,20.0
300,295.9389032795031,3.974737863783736,1199.9852381795793,0.015951988400074717,0.0007714688477130308,1199.9999498238217,-5.684389758989957e-06,-3.1227077129756357e-11,100.0,200.0,20.0
400,294.791729186059,7.0497886735487105,1200.0081627128866,0.02326132390518831,-0.00092327399976271,1199.999937282477,2.3678811098579544e-06,1.48227194033606e-10,100.0,200.0,20.0
500,291.4679480346122,6.9349754736990095,1199.987872474991,0.03437472638153529,0.0008187717322802253,1199.9999340645422,1.9192007697250766e-06,-3.141056503839357e-10,100.0,200.0,20.0
600,292.3767013256313,9.493346605701959,1200.0021812587074,0.019538868398353452,0.0010592396503763047,1199.9999380080053,-8.468017304699697e-06,3.164002329882999e-10,100.0,200.0,20.0
700,289.03891078727287,9.82223431507763,1199.934730649638,0.06391277782614241,0.0012666362380302253,1199.9999294311094,-1.0277699222702601e-05,-1.7620179073347243e-10,100.0,200.0,20.0
800,287.56944776453383,10.56130550601184,1199.9388645710778,0.06281050842906907,-0.001273981800394136,1199.9999322932074,9.095053445826707e-06,1.98918133453349e-10,100.0,200.0,20.0
900,287.56034245802664,11.678843676125528,1199.9572134179193,0.022134476942603416,5.032437382152525e-05,1199.9999410138919,3.4279263112194816e-06,-2.9762864431864094e-10,100.0,200.0,20.0
1000,286.06768750485566,13.276634642840893,1199.94964057312,0.05836478047278412,-0.0003067839657770664,1199.9999473381038,-1.0368603271191245e-05,-1.440665751383636e-10,100.0,200.0,20.0
1100,285.41392913504217,14.113764303402533,1199.9462703363768,0.0944095667140474,0.0005838041350003448,1199.999940574377,1.045336716324275e-05,-3.7425975504226805e-10,100.0,200.0,20.0
1200,283.629795049683,15.893441619389252,1199.9307711701133,0.06621090625339923,0.00016981804806761057,1199.9999348772046,-7.643672395501121e-06,2.7947315984802214e-10,100.0,200.0,20.0
1300,281.1986305697987,16.403643220812842,1199.9031671898367,0.09207601521815857,-0.0005559944620760746,1199.9999501476238,-8.900185034105293e-06,3.0977901849900485e-10,100.0,200.0,20.0
1400,279.3712227914156,18.79796265682864,1199.8847887777592,0.12441830293802372,0.001748560253231507,1199.999934364892,1.5211425822100492e-06,-1.8100759460653204e-10,100.0,200.0,20.0
1500,280.4240723305919,19.01349875256151,1199.8656286263385,0.12988804678983396,0.001940966679564009,1199.9999327990406,-9.585673139372534e-06,-6.630194682653203e-13,100.0,200.0,20.0
1600,278.33371754668633,20.563315707975214,1199.8428412365313,0.14160115294673287,0.0021218424990190345,1199.9999482708001,1.739016910077324e-05,1.8246455075060712e-10,100.0,200.0,20.0
1700,275.7104447939795,22.361509132992357,1199.8010468890889,0.14998780158319477,0.00024115863668418692,1199.9999343634336,4.432279126501385e-06,-3.289166677858888e-10,100.0,200.0,20.0
1800,275.84693759364853,24.647514421092705,1199.8047610331566,0.20846738673788226,0.003134211364818189,1199.9999401224366,-4.340905095347785e-06,1.0077805977005532e-11,100.0,200.0,20.0
1900,274.3579772043404,25.409209401067994,1199.7725840712835,0.21690036098153598,0.00303154266162109,1199.9999316172823,2.0448488206848068e-05,3.0083508280753224e-10,100.0,200.0,20.0
2000,273.3377274204914,25.2941746131894,1199.8010119829303,0.22147538297042257,0.002753740413536893,1199.9999198175221,2.4282693885407895e-05,-6.865013124283449e-11,100.0,200.0,20.0
2100,271.07468904491117,26.838684742790484,1199.7255743635856,0.2628772772277041,0.002563389316825176,1199.9999249357836,8.917454465308227e-06,1.4020396254975935e-11,100.0,200.0,20.0
2200,271.07715138830116,29.661299203180466,1199.7632609402601,0.2795705346512612,0.0029428214042354463,1199.9999182832998,1.1517134288200362e-05,-2.3114210523944075e-10,100.0,200.0,20.0
2300,271.0570749559678,28.198197252204356,1199.7374795735477,0.27769280366348953,0.005668254248538691,1199.9999126833575,1.7473993383238295e-05,-6.813974727516527e-11,100.0,200.0,20.0
2400,270.5732209428178,31.439412297715233,1199.6868578072167,0.32338342379053436,0.006144492171837898,1199.9999245348613,3.442699223563414e-05,2.536000554179125e-10,100.0,200.0,20.0
2500,267.8823211345328,30.515621530240775,1199.634379340586,0.3404944819740471,0.00543650101865817,1199.999905062462,3.321974934230755e-05,1.6608981143499941e-10,100.0,200.0,20.0
2600,267.80100618471147,34.66814675207501,1199.6592803450133,0.3550698836947611,0.007512879987619955,1199.99990532813,3.697949801284678e-05,1.9815859134227564e-10,100.0,200.0,20.0
2700,265.3854109506449,35.90623533516762,1199.6437809747113,0.38267573372166647,0.007798598679041244,1199.9999008680466,4.758120440952474e-05,8.943233282688143e-13,100.0,200.0,20.0
2800,264.44893042717376,35.063149286174294,1199.5870968245986,0.4035381115488032,0.00905128662921015,1199.999906721839,4.65463699410628e-05,4.376727120877205e-10,100.0,200.0,20.0
2900,263.1347463613544,37.65934302958277,1199.544080039561,0.39929613837037015,0.009256212737270935,1199.999876939712,4.338418488369654e-05,1.9221238447826165e-11,100.0,200.0,20.0
3000,260.80982303283196,36.871117978638146,1199.5164766433847,0.4851836980060265,0.010815008236874937,1199.9998840807436,5.642315647013657e-05,1.6505879922511765e-11,100.0,200.0,20.0
3100,260.7245303316294,39.05320027162591,1199.5338659814736,0.48128011882489596,0.010677682545581825,1199.9998756095051,6.933799346475995e-05,4.072642103189551e-10,100.0,200.0,20.0
3200,259.59310267333905,38.339667653151196,1199.4485670135152,0.48118244928062204,0.01205143868442649,1199.9998526949623,7.716197531688361e-05,7.053739349367807e-10,100.0,200.0,20.0
3300,257.79266376571434,40.02070641421287,1199.4625675725285,0.5459584085744619,0.014844099772127176,1199.9998567275466,8.003707724799697e-05,2.673706697645589e-10,100.0,200.0,20.0
3400,258.45324347309145,42.13598887203618,1199.4522670222932,0.5638386767848751,0.014419622198531212,1199.9998272915584,0.00010654820412115472,3.894825205515747e-10,100.0,200.0,20.0
3500,255.50653029451254,42.49406312018094,1199.3766441531122,0.5983862201499861,0.017557763495804905,1199.999832932004,0.00013256025957170454,1.1223296962125076e-09,100.0,200.0,20.0
3600,255.05278992544032,45.67216238736055,1199.3885131528618,0.6456688576473805,0.018513881268478017,1199.9998008860457,0.00012318440906858386,1.5517518798191897e-09,100.0,200.0,20.0
3700,256.03000139856704,44.06030991946312,1199.3318886621425,0.6483091010121385,0.018659390339644387,1199.9997802159648,0.00014318497254899859,1.10677127474499e-09,100.0,200.0,20.0
3800,252.3654051923057,45.068297234569826,1199.2719954603574,0.6509189208482266,0.021576383046625354,1199.9997750302882,0.00017096049624667502,1.979843516038353e-09,100.0,200.0,20.0
3900,254.2978617700119,47.42121374247386,1199.2651253950166,0.6837282580344698,0.023619720709823832,1199.999745239465,0.00018649952941259841,2.0590720723589883e-09,100.0,200.0,20.0
4000,252.57819160431796,46.672192324530215,1199.2460475593061,0.7356724561089361,0.024453063318834217,1199.9997418758728,0.00021062721280946974,2.814316620046136e-09,100.0,200.0,20.0
4100,249.70436994683266,47.93574479635806,1199.2250416416766,0.7424026793528192,0.026597769391576924,1199.9997254898137,0.0002335168084697553,3.725033582899514e-09,100.0,200.0,20.0
4200,251.20577403656065,50.48996642258921,1199.1943163791143,0.7977494836704915,0.0300273738619232,1199.999697378261,0.00024408259219291963,4.190635841060879e-09,100.0,200.0,20.0
4300,248.35463176817163,50.70676208606036,1199.1241974622874,0.811996430062098,0.03260051594553067,1199.9996784011253,0.0002722800388486476,5.2639328167243555e-09,100.0,200.0,20.0
4400,246.95142794004474,51.444518077437785,1199.1349469077668,0.834842055386785,0.03212496791063935,1199.9996531485806,0.00029796797711116623,5.917400009482532e-09,100.0,200.0,20.0
4500,245.49537317342578,51.87953101602855,1199.0554158670975,0.9148768914116039,0.036025877805663076,1199.99960397357,0.00032821816848771837,7.2350188797187715e-09,100.0,200.0,20.0
4600,245.10492228055944,55.95609748572063,1199.0415738111012,0.9306606320338091,0.037046320832939635,1199.9995889547279,0.0003465581221123978,8.731466881877559e-09,100.0,200.0,20.0
4700,243.61594835544705,54.187088996586226,1199.0168224170832,0.9600046783987967,0.040806273895672124,1199.9995474607858,0.00039460430498020846,1.0134552494765532e-08,100.0,200.0,20.0
4800,242.4395983030857,56.585904551939,1199.0062751514554,0.9813643453591313,0.04477797836057427,1199.999506653858,0.00041411445672674907,1.2377805332450523e-08,100.0,200.0,20.0
