milliseconds,x,u,y,z
0,849.9290639544532,0.05762205604487097,0.5005791733327837,0.10088697942051705
100,849.9226508148726,0.13919661373062273,0.4989227284238411,0.10271039118613279
200,849.9087441009495,0.14364574909467093,0.4965011064552167,0.10308522439936768
300,849.8638213754831,0.2791497800660078,0.4949902382567767,0.10302719453742985
400,849.7727244498925,0.27767556928542025,0.49549680780314315,0.10588517333166272
500,849.6452164098129,0.25818451088754146,0.49342901078574153,0.10625674615353764
600,849.6967157664918,0.32516256899729007,0.48944530504602685,0.11005295393992742
700,849.5653392790699,0.44402319677850954,0.48983464668165416,0.10926122887188165
800,849.4411599614178,0.4391466606064789,0.4862207446966527,0.10988039929497644
900,849.5023887568003,0.44730532566687875,0.4860329448310807,0.11471847233067158
1000,849.4681462630765,0.5197009128309478,0.4850595674614926,0.11326680112759947
1100,849.2529119519423,0.5331586580735943,0.4841564770695426,0.11591120603788746
1200,849.2589714339503,0.6445532731345257,0.4803164623119446,0.11838557986502105
1300,849.195252829854,0.5815193493167078,0.47966647912192084,0.12023596512704952
1400,849.2074683215253,0.6833983515553377,0.4789376700124016,0.12065011070811527
1500,849.0325819737543,0.7225722560857091,0.4766500876552703,0.12002476250755056
1600,848.9694974773422,0.7316320015484631,0.47690836830082567,0.12418101950927649
1700,848.8815397735805,0.8371953470314067,0.4748292921689313,0.125140213244319
1800,848.9475510972186,0.774746417672318,0.4737897950057929,0.12362923900710826
1900,848.901149140603,0.8159959607992521,0.4726565921680905,0.12572748624013746
2000,848.8388500549588,0.8750674316400876,0.4705035120225513,0.12986968385707942
2100,848.775774335564,0.9091712001072894,0.4685715858119948,0.12829073001116956
2200,848.6518262154615,1.004370544866999,0.4691463513933624,0.13122338286173513
2300,848.5698628373386,1.0286230833375019,0.4655891406108017,0.1307949863305075
2400,848.5131192722934,1.0922355284707115,0.46407011520152497,0.13213153609233583
2500,848.4942413447665,1.0656958792306221,0.462663964210372,0.13406516855822784
2600,848.4995771961343,1.116151514509176,0.4616217672949286,0.13484906491430076
2700,848.3625314130177,1.1085889298865008,0.46367875957183646,0.1365336754600304
2800,848.2828420472149,1.2249355149756849,0.4601968475645882,0.13817783357501714
2900,848.233342580633,1.189925500020037,0.4578621267996823,0.14135721270968057
3000,848.1840680190658,1.2836343312371519,0.4583575691898642,0.1419459070697968
3100,848.2239694529172,1.301982915521677,0.45657657343319036,0.1432422675385579
3200,848.0897646570453,1.3273491767665826,0.4562035960925455,0.14144453029010237
3300,848.0873860476535,1.3566822409852795,0.4555183153008772,0.14413097738021852
3400,848.0104655356323,1.3697273569269788,0.4539086784955639,0.14550741971563064
3500,847.8920390404417,1.416731687307149,0.4538940773012379,0.14646957674892547
3600,847.9164180884061,1.499929119672117,0.4502361696128231,0.14637134876091107
3700,847.7876162171069,1.5406100337689679,0.4495496756881685,0.14986921319460603
3800,847.8276050804484,1.5076405087054066,0.44801495071998376,0.14943775168456438
3900,847.6855672050543,1.5396297527505238,0.4481086995147043,0.15247504209215615
4000,847.63979032038,1.5888796857259455,0.44595836550416473,0.15205774665424934
4100,847.6732477368142,1.5851137375957178,0.4460624997321194,0.15492389490923933
4200,847.5705813313043,1.6265358062720001,0.44624392737418145,0.15467387238023286
4300,847.5764741934765,1.7330515259044603,0.44208372385228395,0.15466209440057002
4400,847.4733391222081,1.692488188996855,0.44235714399955695,0.15720343286168914
4500,847.3264063929893,1.8082633676308384,0.44319532385435484,0.15651957081755283
4600,847.2907102111393,1.8205819300940551,0.4412034421900215,0.16065278662402657
4700,847.3078267461402,1.818091483210029,0.4414406303188986,0.16158171595715604
4800,847.2499376032744,1.9078263406849816,0.4398672292160487,0.16261902450246568
4900,847.118915209264,1.9189765441781448,0.4386502686081698,0.16396920380936256
5000,847.0611054561547,1.8899881050758593,0.4381780223324531,0.16523878143666587
