milliseconds,x,u,y,z
0,849.9924793424225,0.055382950500554785,0.49985905563491373,0.10124367342321608
100,849.9314373492984,0.13875101592135858,0.4977059311130676,0.10236593892145984
200,849.8102002230798,0.1621689678547107,0.4968354907277757,0.10448402946115605
300,849.7913740103669,0.19252987951685333,0.4947783334012914,0.10365421502398313
400,849.6694429139764,0.2906866928275349,0.49303170467516644,0.10408911202003494
500,849.6515646348314,0.2833716809001123,0.490404828737825,0.10773788514233544
600,849.5981922351989,0.3572145151985267,0.48887277932661766,0.10951009647086325
700,849.6093859270495,0.42492041611182635,0.48889282671784,0.11096981851284997
800,849.4882145948958,0.39898372505622093,0.4891963338670317,0.11157480752432022
900,849.5209629312544,0.5232947898932903,0.48492770215030767,0.11293186388240439
1000,849.4053459821068,0.5187894277018303,0.4833167291914608,0.11377378973497987
1100,849.3024019592027,0.5177352538491342,0.48449282200138677,0.11431629216463977
1200,849.3224199070222,0.5607398912904072,0.48169508991585464,0.11890881946020794
1300,849.2636726890871,0.6117226106695489,0.4794629210678543,0.1191917937359047
1400,849.1344751677997,0.6484286453012533,0.47976505269299186,0.11916212980472571
1500,849.052425894939,0.7404366423037768,0.4779934491922612,0.11990160023083472
1600,848.9665878640039,0.7994548013269629,0.4773427435408098,0.12155990230134786
1700,849.0176101861672,0.8014697366005712,0.4751544183297192,0.12551780134369683
1800,848.9060211874735,0.8524499889213019,0.4720181422432085,0.12471941881610105
1900,848.8150149266496,0.9115100317357907,0.4732888333149132,0.1277866554454105
2000,848.8007763273856,0.8664317684290576,0.47086298088883677,0.12824681460848344
2100,848.7146388860624,0.964635514065782,0.4679351839638861,0.1280875678119564
2200,848.7074993392415,0.9454432290282911,0.46996596549902375,0.13073295083874992
2300,848.6096909951103,1.023303449556316,0.4668771915161268,0.1331846176636015
2400,848.5482143087928,1.0610732329308854,0.46627035568612907,0.13335259513940637
2500,848.4916038549968,1.0546859275743752,0.4645604989052503,0.13547884800160118
2600,848.4568249356063,1.17213130975741,0.46123189608671034,0.1357821071124136
2700,848.4365278843785,1.1544499477947685,0.4621752668445471,0.13530467234304194
2800,848.2482458458192,1.2291157384221263,0.4593906112068478,0.14009982568542606
2900,848.2821550083552,1.2574214987993684,0.45959392698136775,0.13765462005431153
3000,848.1370256362837,1.2501594716927817,0.4573687214899223,0.14157786097394962
3100,848.2365078768036,1.2492875033072464,0.45627795857464293,0.14022490923535558
3200,848.0326736526055,1.3862060775999712,0.45760190079687907,0.14239121992974754
3300,847.9770324528014,1.4062908634642444,0.4544961912865265,0.14540822164666312
3400,847.9906456452909,1.4204721599591765,0.4541132025429813,0.1471164649303663
3500,847.8533158466038,1.385520074628504,0.45305702816469146,0.14755085433168047
3600,847.9195089593176,1.5195356293339233,0.451103840241706,0.14774776965474504
3700,847.8725856849918,1.5411766343121358,0.45162046111300047,0.14761699148452634
3800,847.751847807632,1.5901621395397645,0.4483226808730479,0.1493515579879804
3900,847.7382679620179,1.5886589614881645,0.4484427858345337,0.15188528768217205
4000,847.6952723070262,1.6120566644806889,0.4484767236094045,0.15233607825594642
4100,847.6751473329589,1.6880494747104868,0.44510698207804833,0.1539820569184714
4200,847.5633806002411,1.6550207669793413,0.44366088514642016,0.15471885251432976
4300,847.5017958582399,1.6565922270237181,0.44366568045074406,0.15451664293702005
4400,847.413124729639,1.7456617661910658,0.4431643104363676,0.15838756114412147
4500,847.4425399109596,1.744975684348759,0.44253467393792295,0.15714548255514607
4600,847.3916478178357,1.7898473170121065,0.44182158914544195,0.16031758326789008
4700,847.272434701288,1.778356965825534,0.43846281628502853,0.16093441891107937
4800,847.2256335322257,1.8665247440727746,0.43986004914778204,0.16102439740477373
4900,847.1925099732777,1.841717649528184,0.436783088033984,0.16256390190998465
5000,847.0948217833325,1.9249075288834185,0.43671551027248656,0.16201329200433676
