milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
0,0.5309665672890581,0.01510473635788542,0.08599568905701047,0.44381083377174474,8.6282347479952,0.3947675192449813,0.08123904760518268,1.3309185033155564,0.40241019034807524,0.033729714269551826,0.0038682940044215647,0.012297274507214653,0.8411470693793913
100,0.7057795199044001,0.01899444174819057,0.08872593250330565,0.454834513145422,8.438606887902028,0.38956352061192895,0.07801015550607017,1.3279924180490854,0.39631101914443423,0.10840395571632315,0.0051815372344462375,0.012736503128990113,0.6928928956287339
200,0.8625103220032815,0.024320652306431642,0.09924466936563484,0.4639009513358668,8.267063657997857,0.3726659071668914,0.07588677071524802,1.340169817694974,0.39863736027114305,0.15229510068923505,0.007422624430654619,0.013179291588947057,0.5936904598354006
300,0.985339394487667,0.02660319314682184,0.10860817931907858,0.46064643974818004,8.052391471682542,0.3558896161357816,0.07357656092111474,1.318480782319047,0.3975909945847965,0.17569252048903744,0.009985836639058355,0.01521321126636817,0.4909859712579032
400,1.0822654725414362,0.030635914350964907,0.1315772386270341,0.45236147866927334,7.852741387251168,0.34232446013018786,0.07089925006816687,1.311787910272651,0.3916776696171852,0.18662063273046006,0.012309200470574414,0.01610903962861639,0.4098580779521588
500,1.1555730435957539,0.03316791358686308,0.1372170317782434,0.4742523959996647,7.697219535042464,0.33687101393560426,0.06819455604548051,1.313641204397873,0.3958976263572934,0.17490340271768434,0.014186344508314316,0.01928744417627592,0.3527129018341571
600,1.2279356910435464,0.03381170568312702,0.16028490859720373,0.47405954739079703,7.484687664956958,0.32611015758067297,0.06600805288092831,1.3170376042879615,0.3945141762271734,0.16668776567264298,0.015395397043559501,0.019999962261962875,0.2918243513311459
700,1.2264099087739857,0.03587100947204483,0.16927708939400177,0.48089946907029496,7.282262764434794,0.304548312496607,0.06283621442206819,1.3060214710720144,0.3944154790887676,0.1561835421165388,0.01619476032885307,0.022305312814899517,0.26313543602719874
800,1.2683579873299076,0.03736400631697444,0.18718218826644248,0.48707206383657947,7.125282217775345,0.29954453319357205,0.060561125827159105,1.295177221804772,0.3876164943979147,0.14789865423489068,0.01682272772273451,0.024820388723744913,0.21526848921477867
900,1.286902753974477,0.0375181811468532,0.19829036085497412,0.5064097077717655,6.837159180609532,0.2900755154538987,0.05920690123922337,1.2826694998482941,0.3856696487872593,0.13322430403990645,0.016777195940822432,0.028277979761607782,0.17088523013580123
1000,1.3067852981634793,0.03766875373087352,0.20531032763859142,0.506770302408333,6.776606207665155,0.27026693005255537,0.05826723032371898,1.2906953891525952,0.3839793960152883,0.11379687575443946,0.016834029962336853,0.029910073331220005,0.12980502221341578
1100,1.3111867413514797,0.03753397827092516,0.20970723112786177,0.5349168717396018,6.640728630238878,0.26365011371496805,0.05581173631245916,1.2643777329996062,0.38080767683438693,0.10835374682892647,0.016409973165445655,0.03188378424143785,0.1001217627671272
1200,1.3085449483244282,0.03751666837938913,0.21893371080181903,0.5417594152215097,6.459097587674975,0.25532960574788255,0.05225022140002279,1.268408090409453,0.37772429370308386,0.08952539189506813,0.01577006486921798,0.034123632220609115,0.07946373193551104
1300,1.3131578125331318,0.037295132901335674,0.2277220759777811,0.5633456945806058,6.262105787268291,0.2543747372671015,0.05102403011403395,1.2567525063353047,0.3816936398073756,0.08363547771036359,0.015048397897404713,0.03509788031892495,0.09253988404424941
1400,1.2910474904738798,0.03744947836851962,0.22951929905309768,0.5679803780773104,6.159273237150938,0.24179090126426542,0.049194516301824975,1.2587522370962572,0.3806566312822926,0.07684442599591304,0.014146164968192512,0.03590444854542403,0.08352792318138898
1500,1.2535576130417996,0.03710170135032164,0.23260994326423973,0.5713495563151502,6.159540224011001,0.23458887695690894,0.04907572564766553,1.2395834210146213,0.3736679481793489,0.06734136621230978,0.013229274391852956,0.03716831698878175,0.05157066334631948
1600,1.2272814369164151,0.03617740122274533,0.23390677736111434,0.585447540443798,5.983212653595271,0.22274695312776996,0.046594970040836084,1.2191655322469936,0.37417472632724985,0.05570534083158562,0.012571153802988295,0.03900457228353964,0.02677244510151887
1700,1.2100831660743632,0.03552093071324177,0.2342883566762965,0.6000184514132345,5.938013948128488,0.21712473436501512,0.043405684197325003,1.229985724418052,0.36894906147858564,0.04903494449847908,0.01235133081667659,0.03865805178560795,0.05348418319494405
1800,1.2128598080988704,0.03402702145349565,0.22955057040914142,0.6056328205411022,5.858821573514598,0.2124442009774271,0.042489464554487905,1.2039201826982386,0.36923594816785693,0.04564618915829278,0.011217528389188523,0.039287006708175726,0.04097110186493699
1900,1.170472716012124,0.03363355335343261,0.2289553550518606,0.6322211770346902,5.591526914101377,0.21480807271298186,0.041301649457926394,1.1980651089161056,0.36319672993854313,0.04082144122687212,0.011222459278532288,0.03988056504129921,0.012877336418731249
2000,1.1057449182490666,0.03337148315397901,0.2243182185624697,0.640757335084822,5.65941464039745,0.21081322859412588,0.03988308062182341,1.2060497527123422,0.35875558636251026,0.04005236205667322,0.010533916817537327,0.040820045150358135,0.03206412256581616
2100,1.081362443101336,0.03280534407577477,0.2230611579990246,0.6493444557996766,5.475232975932171,0.2009802096348039,0.04013839321223926,1.1710286586449343,0.3573951352575518,0.0381730668143668,0.009536284763194803,0.04099562764009256,0.03377525157009611
2200,1.0991407923724306,0.03080355676405555,0.2182116939099615,0.6564707642001353,5.523542873997067,0.19836562584205125,0.038241225215425174,1.1684957737139114,0.3525817002344878,0.03709183914702289,0.00905269797804018,0.04060813612343579,0.025974192468164826
2300,1.0486406462175344,0.03053322850654137,0.2169278017837914,0.6631194012266263,5.397979389880646,0.1952574685490287,0.03777406602098266,1.178119722676796,0.35418232396145566,0.03008716248312464,0.009134114966104733,0.03986283970437108,-0.00198398199228466
2400,1.011141678785831,0.029565305415985843,0.20820149377434827,0.6615332297073531,5.3870051479863355,0.18773288484581457,0.034512948933831174,1.1669267770679799,0.3525196687627936,0.03241798547414707,0.008455181405368205,0.04066138143869008,0.011916024907852691
2500,1.0088284266191527,0.02993000897722764,0.20041389421491873,0.6733863573276928,5.338852661823007,0.19665502708422877,0.03616527066435762,1.1341082723238312,0.34534022591856267,0.028479619175591272,0.007851508427895816,0.040161779581473746,0.004923741126907737
2600,0.9802667303292927,0.028087413329473686,0.20082694703086673,0.678219989063413,5.302361667142993,0.1909078096181644,0.034084085628973984,1.1469818257074087,0.3470852237086999,0.025410884565765905,0.007904080020822301,0.03925709825777837,0.017156122482150326
2700,0.9554260194431735,0.027987067656698124,0.19470034756178328,0.7042290083554447,5.222455263720896,0.18087446174956454,0.03418828483148604,1.1144532172534738,0.3394274161858794,0.026545983105110547,0.007675136730084851,0.03842517596676977,-0.004087855536911243
2800,0.9177095924350203,0.0265715800078659,0.18430487320693806,0.7042501949905187,5.247033349259762,0.19127114831594505,0.03384377259322335,1.11633400176564,0.33498019189719086,0.031111584797374806,0.006998645202806986,0.03808987802437745,0.014121558587066187
2900,0.8877438777931015,0.026412153441582112,0.17686795720128456,0.7223539186309842,5.119946601924835,0.1810489724290631,0.03244902820275572,1.1103218016907686,0.3387961039848858,0.030356754754255644,0.006889998567854318,0.037491946926040035,0.01573730605747581
3000,0.8306147211793807,0.024342743906463654,0.17990679481154537,0.7219467419320441,5.183702506267757,0.17823378470390971,0.03223427843650392,1.0899317722511783,0.33302900066300195,0.028417572594819702,0.007190889989364943,0.037859004339325826,-0.006125834673880997
3100,0.8276339705737802,0.024771165105075644,0.17353098587740842,0.735147875542849,5.082445426025806,0.1757504443642109,0.03220002524937351,1.0844793177491945,0.3278742934241933,0.029565205187677836,0.00697625227284475,0.03700258102805337,0.019943872808582525
3200,0.7952734743017028,0.023194673293811804,0.16072724260298343,0.7351585600900813,5.070439062672608,0.17446377053883314,0.030255168439634165,1.0638248173301414,0.32557130909309134,0.025178880921424784,0.006854794927042758,0.03744263594464069,-0.011344827702058344
3300,0.7463230730508583,0.021792274656759432,0.1556262635955249,0.757497535138176,5.228521424436848,0.17801551967751789,0.028742641963032903,1.0676490075246976,0.32233634677963363,0.02845758618511457,0.0068320427787803,0.03566532490142566,0.005996949849646263
3400,0.7356120506459224,0.02215741695768797,0.1508891418573132,0.7574456592868074,5.027716321445368,0.17353786714269476,0.02924249506487482,1.0641665369913755,0.3199352648947168,0.025360824522400825,0.006679235090040531,0.03620143893287102,0.000985713057565956
3500,0.7232330644019064,0.021278608873244276,0.14866629223959607,0.7516887773894162,5.141910890393138,0.18265979997328635,0.029308718207610503,1.0413757015721974,0.3202805811652992,0.03107904445063655,0.006577175624939149,0.035246189995852786,-0.014414161791369336
3600,0.6911227944021774,0.02112553413040951,0.14548003411739444,0.7786381322116857,5.055125517482011,0.18119145654115965,0.027781292956876015,1.0339995207944142,0.31251492895647426,0.02494376354519904,0.006536311022165028,0.0352061502539372,-0.0067971124940825415
3700,0.6750798283327615,0.019244568415593043,0.13544819648499815,0.7700544708957426,5.178649668886878,0.17909243615187273,0.027155019399837166,1.0349349345316754,0.3129716954271262,0.028075660263485014,0.006440605614566013,0.03526117197368375,-0.004303003405098145
3800,0.6307936296029003,0.01909854090070681,0.13210306871511515,0.7995242557486388,5.123602336662922,0.17421727354695082,0.028673877112500197,1.0225633592126109,0.3113869393471851,0.026433037095709346,0.006264067389186065,0.03441241138423236,0.017288215433991224
3900,0.643667014654651,0.017495326422817887,0.12552892901708435,0.7970807134201,5.143792807417965,0.1768205357278962,0.027558900000619106,0.9904625399682846,0.3095262868324526,0.03245085538070891,0.006655321128705292,0.03420317104422909,-0.012940725553826924
4000,0.6024498040654144,0.01688861756899974,0.1262820260235961,0.788291419083782,5.162290535461145,0.1759883991358563,0.027335511266388085,0.9839861903944115,0.3027046841394013,0.03147089891672901,0.006304910166811029,0.03398693332939782,-0.00021062748496506102
4100,0.596182525496988,0.016617531366577013,0.11315816470558643,0.8206471284409967,5.077723596395017,0.1785789936174161,0.026118408145061032,0.9701046390483461,0.30281179136623765,0.030481861077417908,0.006557964198970713,0.03338431262243272,0.004150961671836027
4200,0.5695103026553543,0.01643374811212284,0.11722431243280923,0.8154232276099579,5.238341565994362,0.18584900019835476,0.02746316920553062,0.9690249999333723,0.29471501204358475,0.035394529146830105,0.006460504727606521,0.03248691403927854,0.0018654665007534635
4300,0.5085843638058398,0.015131840865957336,0.10671329538030101,0.824738774427411,5.191621537842997,0.18573690304622595,0.026428274439013424,0.9705331503950579,0.29513814280476725,0.030201363274403856,0.006410087987325405,0.0324718450773008,0.003434337175324566
4400,0.5377365932716114,0.015458422821925631,0.1038031434917332,0.8223961334507287,5.320464165537481,0.18426640967609398,0.026889312980738773,0.9446101484196257,0.28697499401455717,0.04009400529976067,0.006287204819418169,0.03188957263089918,0.013335678855085152
4500,0.5148653803257224,0.014583175390721301,0.09998412164697214,0.8295458565497085,5.2325124637153015,0.1802073098159982,0.026804162859613186,0.9479746043786068,0.2865748090183915,0.04111937157722757,0.0062305284573295925,0.03178644736477924,-0.011998887481631308
4600,0.4578064520375366,0.013798177304738719,0.09647310228557306,0.8570509045443366,5.384957535726552,0.17989608832608708,0.02756788940224729,0.9352173003037962,0.28183755055045906,0.03971560580553586,0.006533592438650786,0.0315203157700322,-0.013191207889433516
4700,0.4701763293111349,0.014030430347980514,0.08671091777704167,0.8647420599329879,5.427348851975173,0.18774233981476965,0.028900649310000102,0.9195830540392538,0.2816425756554213,0.03648487876313079,0.006315099323359997,0.030939485165420513,0.0183223045578744
4800,0.4130209779213547,0.012559397398772794,0.08383480505684225,0.8730838420507008,5.347510144614511,0.190279875727325,0.028935281756964085,0.9278807324623373,0.2786580853292997,0.03666614524658794,0.007043423189251768,0.03050289660668269,-0.005613768037450187
4900,0.4063028734411364,0.012226351375256971,0.08782629109292503,0.8716798624967317,5.453774493541583,0.194680988980798,0.026870292690673005,0.9175891396440834,0.2750484555716341,0.041944033585326994,0.0068068700721016055,0.030688680132690768,-0.00020824017610141134
5000,0.4008136894637331,0.010846044662762951,0.080276288368231,0.8934850192074785,5.379325532385289,0.1842489456406543,0.028831392922233374,0.8977254236636982,0.27047753166897753,0.03714095141622007,0.006537293751167921,0.030612489910007885,-0.009003707324536396
