milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
0,0.5620407748261593,0.015583361395607906,0.08237335847169001,0.46307209360118606,8.61533388997135,0.4029889332715461,0.07890614768842234,1.334245918552279,0.39654291596338104,0.03825884961605933,0.004073727773823815,0.012929211650556426,0.8366907394632658
100,0.7429138424919715,0.019805748400473472,0.09282788871789659,0.46885134663333816,8.53807897018147,0.38113942463810047,0.0787289814619522,1.3447233804047611,0.3960461413977871,0.10352561163409964,0.004973158888887751,0.013096758946944148,0.712043587432196
200,0.8557298784493887,0.02281106706771277,0.09535020970130792,0.4661377779828361,8.334814418305777,0.3709449031267168,0.07445593230837581,1.3400361602015467,0.39590144355505763,0.15499758940774927,0.007530152868579195,0.013288485753207834,0.6162030852868058
300,0.9976942020135032,0.028116745502119303,0.10843133914519845,0.45937244390834,7.952346435317646,0.3547070835432572,0.07340528655485526,1.3286044881335988,0.39353873284639174,0.17210672269191513,0.009344326726508225,0.014465402411494556,0.5282258818848536
400,1.068907612977941,0.03011819307614287,0.1256272694550572,0.45505140295900953,7.905994267204601,0.34506803619064824,0.0697152922579569,1.3200852314593001,0.3985076367451742,0.18240137304413193,0.011669679180440765,0.016009560381356126,0.4356528678031208
500,1.1624041543254964,0.03332757983283416,0.14467710200045683,0.4748343056782593,7.581287210393906,0.33534932137618856,0.06763308253285683,1.326139560799157,0.3960640230760922,0.17998512498494948,0.013628707086124143,0.018704170026553512,0.3635453198789451
600,1.2196676968870588,0.03483086894962288,0.16034846275552858,0.48453585535091503,7.362848047925289,0.31876983928445174,0.06706641036718196,1.2965684858505486,0.39013388613860495,0.17511616421057252,0.01537565387539055,0.02026343524620215,0.30046393704656743
700,1.2429292049017069,0.03573011325157375,0.17381102833277284,0.484820177751377,7.32496060152664,0.31004542869322466,0.06212994153623585,1.2970195045214852,0.39175507475542576,0.15986542510237503,0.01612848726445723,0.023259436413258436,0.26806378104681905
800,1.2738971192732755,0.03580813262987387,0.18913499542369144,0.5063645446717288,7.089807381541802,0.3007047815545787,0.06154955891437707,1.287912631072417,0.38844192989890297,0.14662928572813763,0.017025309176962437,0.024934944142788976,0.21724889783719867
900,1.303983746833893,0.03694150759968433,0.1995112023611957,0.5038577608016089,6.966901316712241,0.29090368005469114,0.05920490460005444,1.2794229210977612,0.3853335490709267,0.13071549255460246,0.017151103765074036,0.02790523304072376,0.19148248410673788
1000,1.2979669111913026,0.038298062265896056,0.20289712748515118,0.5299737135846709,6.7822514638799385,0.27698359435356074,0.05735151097306989,1.2834546328959842,0.38805729107090636,0.11662721737194306,0.01643925836397337,0.030590770525682306,0.14551564658083907
1100,1.3218027649857236,0.03716311240401728,0.21072674950637274,0.5235159482787115,6.585948714215473,0.2705442003664572,0.05538884535235922,1.2671792903922592,0.3795413355333683,0.1002468542565007,0.016474194765307038,0.032113184449345036,0.12232423776363421
1200,1.3226057219067604,0.03734192914751546,0.22341410402783662,0.5463459807565431,6.398982036687485,0.25704505774297687,0.053899770054395335,1.2561166053155097,0.37952727636607003,0.0927095667800879,0.015486636702542208,0.033373784342409056,0.10087920334099926
1300,1.2965262390104715,0.03794456403814751,0.2244390113331003,0.5509088962178461,6.223408079724008,0.24891146278929524,0.050175269947544315,1.2459310773426522,0.38286707898902467,0.08551355390026602,0.015375203934615715,0.035994947262091875,0.06367378844235934
1400,1.246913867033409,0.03675593953087052,0.23059998752406194,0.5680609502814009,6.1781777646803215,0.24289808569892607,0.04905075288574525,1.252727697755104,0.3799962312352515,0.0753719540188298,0.014416601479390717,0.03702368605134391,0.06037766849672372
1500,1.2608835882045224,0.036898456738903254,0.2269902526869723,0.5816015999764639,6.15825914629824,0.23606056167204298,0.04883511055152247,1.2370544298880086,0.3756801061699494,0.06719779604976321,0.013663285917957365,0.0381835278233069,0.05251210422139289
1600,1.2256008165535508,0.035665773626845754,0.2341405907971416,0.6035564832279496,5.973458348278619,0.23283202240735978,0.0470079093053442,1.2349176615483337,0.3751676542154727,0.05431517824912391,0.012738364323180814,0.0380920973571771,0.028195051097346786
1700,1.2185529282699061,0.035387915938896564,0.2302284626694171,0.610759025938935,5.957498960040826,0.21631610855555622,0.04505235426704985,1.2086225182523815,0.3688112584819166,0.050614035620426816,0.012082785204265258,0.03942997851132676,0.0514741235309404
1800,1.2064134263388775,0.03390472667273387,0.23243356720411135,0.60040021345016,5.709424693689883,0.2121815578038785,0.04423429484372477,1.2251468205847003,0.3669711734705306,0.04589421612260295,0.011444765940442332,0.03928773062469219,0.028656264053303626
1900,1.1641091268879427,0.033410986855996194,0.2322930932842837,0.6123428131929691,5.617890524223457,0.21173670601182304,0.04154444774874219,1.1901754034425103,0.36599890309239613,0.04669991804880127,0.011189229225252069,0.03986485554126187,0.011929968394637619
2000,1.141156611865434,0.032690832570805795,0.22307111275507366,0.6413424173879131,5.544063570372528,0.20198536559813274,0.03865569019548712,1.1950100196780473,0.36396568062712203,0.036178386437849916,0.010027874373476586,0.04089442386129896,0.006822583580852009
2100,1.095275247086359,0.033181478682742904,0.2167709177009384,0.633210520709029,5.612401891960037,0.20468540581646183,0.04022165204967427,1.1956547216666547,0.36069876727391326,0.03780981574197347,0.01004396253010668,0.03997647325791528,0.02267955553090472
2200,1.0679017942203322,0.031216186738062403,0.2147082948923827,0.6489602222524921,5.516241715068095,0.20253454357841133,0.03676418980805789,1.1669277355180412,0.35685860994175495,0.033560394631221395,0.009200782116242333,0.04108085784774171,0.0052233104936958465
2300,1.0236401587699826,0.03116889094426402,0.21809902332265169,0.6520130154784571,5.353856318056668,0.20154233613527853,0.03609551618097263,1.177712627013057,0.35285183722795715,0.030326050426509713,0.008516111565566805,0.04031525750525825,0.026611837129402797
2400,1.0205571036630008,0.030411240551583476,0.2060754270068677,0.6643637368479924,5.392689717916953,0.1995639855279182,0.03636674741735832,1.1673957469547658,0.3533245125712827,0.0268622452871551,0.008231727661359755,0.04011758524655668,0.014991081419955518
2500,1.0100320997212393,0.029282344270452457,0.20681896682617137,0.6669413001649793,5.379740130224959,0.195815266358425,0.03409831761685352,1.1535663373868217,0.34637908830055086,0.03489560581048202,0.008395485244908898,0.04036003548275485,0.0021727903891408835
2600,0.9575710962824348,0.028015030966442277,0.19363599548636698,0.681660460860435,5.248366013060139,0.19361718904949968,0.03468524888561316,1.1287814332089217,0.3430343373962099,0.027297319803827543,0.008053455963796162,0.040093795844842815,0.004351179358074637
2700,0.9479024672674343,0.02692852935823679,0.19031619620262802,0.700395763213307,5.17993048303801,0.18356489686183233,0.032466981745744763,1.1253001513941456,0.3402826198020759,0.0260347797360045,0.007617430002667963,0.039640785409772256,0.0024959583450188637
2800,0.8839975355552572,0.026810767666380533,0.19064477755029235,0.7149638511105181,5.168212113603347,0.18961765553196974,0.033672329757037586,1.124104751136631,0.34045784590862144,0.02506735204094024,0.0076613732476084224,0.03793392320116101,0.013945143164075982
2900,0.8913605313449788,0.025702999813322268,0.18245473486953317,0.7230532171084734,5.295881629983446,0.1868783851524366,0.03309675985458388,1.1052906612652404,0.3369909562243922,0.024632971458456214,0.006961964548437728,0.038216883265738036,-0.01448221241044532
3000,0.8396474401944842,0.02478802785568465,0.17906050104304747,0.7154192171067029,5.199046177288069,0.18037660301375558,0.030382075467424278,1.1068155233825663,0.32960265040520936,0.024782996615671363,0.007156149105344114,0.03838828762696119,-0.015847737349382416
3100,0.8308155639421696,0.024591884799788816,0.17297084359927975,0.7438349532377695,5.175001686077218,0.1786177093428842,0.0313884106148482,1.0891009261411395,0.3273231412060651,0.02333281679566977,0.006555840078325406,0.03687553402336205,0.008062758973702877
3200,0.8085624851293718,0.023898249510603646,0.16861458004466814,0.7337289735325067,5.067755917041394,0.1783391436867909,0.030210652186488305,1.0811318680490731,0.32379890422034163,0.03184098121329528,0.006397114361200265,0.03644972003737342,-0.006368450381232379
