milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
2400,1.0358630363552097,0.030110157788503678,0.2088089217111528,0.6712981518391726,5.390989472268907,0.18949544253956674,0.03481220686332115,1.1498444366490714,0.3502422139270457,0.033762025992393904,0.00837927599667626,0.04011227898126466,0.0020719413389621837
2500,0.9634344571030272,0.028266748593127073,0.20172286259569733,0.6761039428412963,5.268087410800032,0.19148077133047478,0.03342316730266891,1.1508798701802812,0.3493586032679738,0.03071089398941181,0.008264384386788419,0.0399326122737007,0.003930741238874339
2600,0.9618852058946589,0.027864198834118073,0.19885032179313722,0.7006436512943163,5.285660238869415,0.19146979453053875,0.03254129334839712,1.1253825419239083,0.345747331749293,0.028067137489450403,0.007475690655620682,0.03864566851876831,0.01741675079398367
2700,0.9249677777736376,0.02726033798873295,0.1890051325612407,0.7104262365976781,5.306601875045483,0.1838263738658123,0.031597746021226246,1.1218682471985788,0.34040905971614793,0.02546709373713606,0.007324074811867229,0.03876578135200491,0.01833008892576379
2800,0.8986961340699086,0.027006200254877325,0.18389300155317692,0.7196548193355635,5.278298709104232,0.18534433103129874,0.032396793021083295,1.1238266760856401,0.3360855150772363,0.023669219385677908,0.007633857807942483,0.038091969058685324,0.0035369719004477496
2900,0.8620855784472936,0.02554374423496069,0.18235497380586746,0.725313006017192,5.155300744415811,0.18682542861686433,0.03252266597033867,1.1009765947008394,0.337509410525628,0.026383257426371758,0.007360188790088505,0.03747253931150702,0.0040269636943010955
3000,0.8548848437645031,0.025079477179031508,0.17479842316685562,0.7327918444038488,5.268962816572514,0.1838387836884072,0.029731725019423096,1.0855146279580048,0.33433363484558254,0.027040201448794515,0.007234664859806273,0.03755495592312814,0.013271976861150395
3100,0.8490820375963966,0.024814784459432068,0.17434930464870294,0.7363768939516004,5.202217777706015,0.17566335667937164,0.03175431973168783,1.0748387097764232,0.3335679601063855,0.025230685998008644,0.006831134807956046,0.03732430590441654,0.014236077961575897
3200,0.7938411892679743,0.0230818749781073,0.16383974874879167,0.7404884976625201,5.166411728877135,0.1777324035771452,0.031558072524445493,1.071793799045101,0.32478835845670473,0.02914090026272148,0.00703180944002998,0.03674078594591858,0.013988844604163206
3300,0.74657580577686,0.021968441442125525,0.15824471546625526,0.7558028386471317,5.054021863138529,0.18215741333153337,0.028097396679556054,1.0594166215910155,0.3243285069320181,0.025876862206131116,0.006831370354476976,0.03656874794967978,0.01237063426576352
3400,0.7612582376598438,0.02245619136398658,0.15347708699986443,0.7596788074943689,5.073446382717005,0.17296216371555828,0.02852407345905858,1.0471321209564322,0.317929368330029,0.031584382311345666,0.0069048108668887465,0.0360443739921791,0.014553301844870721
3500,0.6904372275759024,0.02137977435698676,0.15051047418042865,0.7747770585449102,5.1005682532393894,0.17718821908480123,0.028700154276138583,1.0332109394943625,0.31787537758442813,0.02906879744113717,0.00677213135512683,0.03536811375807174,-0.0011609221413540665
3600,0.6934513470492394,0.01981265922462927,0.1381141821792413,0.7687486513147579,5.194470951531262,0.18425390317812973,0.02995399291939639,1.0213133911482744,0.3149891679400608,0.02565370882593053,0.006496847343726401,0.034219910516939185,-0.011035784063310995
3700,0.6393129594630441,0.019949769743915602,0.14198668179559998,0.7754587210078041,5.083264385092809,0.17597913075210528,0.027726289350582273,1.0267436573440574,0.30807152516378356,0.031953463233944095,0.006573530871212656,0.034590275660545504,0.009126240057646381
3800,0.6212673588900729,0.018749724959174627,0.1349715647049819,0.7926754200019152,5.083496701642042,0.17953011139115488,0.02842851406944715,1.024970106228482,0.3105488152291461,0.026963874575729716,0.006281304779191006,0.03394199293109835,-0.006246994357034586
3900,0.6111886476859042,0.01895630315357545,0.12384321831074395,0.7850423063877408,5.183305256994973,0.1815165310302841,0.02816789524688589,0.9974194255266536,0.30185522915359847,0.027226306794467976,0.006336251728643807,0.0338123359655144,0.005933004239062476
4000,0.572675176225148,0.01770580077278085,0.12257272404883075,0.8030931414338897,5.144630067249337,0.18270987343681727,0.028318478446733804,1.0028123108992115,0.3020756774896326,0.02810469618766342,0.006168557540340587,0.03404899133542822,-0.013056567920568791
4100,0.5673905157716344,0.017063116277257262,0.1182732756659282,0.8108151759669284,5.155219830277212,0.1787490514279655,0.029230074751689924,0.9805313359104828,0.30188046279443403,0.032827706857234365,0.00636705187115769,0.0330198752812967,-0.013010192279185701
4200,0.5644221830247131,0.016146805258171536,0.1161831908445387,0.8259554335382453,5.25750558697266,0.18375585902339997,0.027410267850308527,0.9734476654346965,0.29680060491656857,0.030147372564369983,0.0066671338658212745,0.032593440896762124,-0.016841012620362104
4300,0.5162644047126692,0.014720370376474392,0.10371322475633361,0.8354802154619748,5.229696599010874,0.18483348626098978,0.028433835085102832,0.9621283087730854,0.29118714060498074,0.03455102016285132,0.006521364576058191,0.03187418216973609,-0.013365456738167391
4400,0.488740218158547,0.015436212398359527,0.09888806219457896,0.8431965553138485,5.1741227157275445,0.18496950990558364,0.026845926437850443,0.9573613369401466,0.29098803916619914,0.03974524467257344,0.006618466150100421,0.0327625509372125,0.0006961402425548715
4500,0.4743957112876521,0.01466185848921134,0.09661613903827387,0.8381845520955916,5.1682678089486,0.1787952671486668,0.02733966257861914,0.9376945245374088,0.2853482169940005,0.03896222057181513,0.006671806771325435,0.03255346619210544,0.0037834314307041697
4600,0.4529533354195599,0.01422258493130573,0.0957282718523127,0.849611200858348,5.241167534548396,0.18177376904947343,0.026878530363027932,0.9364004340964451,0.2854130089194239,0.037637592563242034,0.006625546634431486,0.03212856602966411,0.007960699945884823
4700,0.46775663321268585,0.01301848182055104,0.08862792542370945,0.8574462524198806,5.252534536640466,0.18708634050593437,0.026896055492423687,0.918505993833626,0.28535108134227866,0.036253847548111784,0.006596993372422404,0.03139579516097865,0.014477942099208635
4800,0.4218469028993753,0.011909713634445283,0.08365863309566318,0.8623480150839166,5.356831909820992,0.18244181235879978,0.027411771055139273,0.9121738000225919,0.2820489083292558,0.04287675017919625,0.006467122238474827,0.03183965879100893,-0.001699867628412118
4900,0.4330396347695243,0.012320319902048628,0.08544838708095501,0.862769824982234,5.310086438601791,0.1932570932742792,0.02902728056103589,0.8999752233919966,0.27578626221417424,0.04443735901633985,0.006916422006991868,0.03030010436143543,0.013336046683265651
5000,0.39240031321562097,0.011805598794537641,0.07864045926420457,0.8784574709060643,5.398348643913545,0.18518879983690917,0.029214609813039496,0.9110423003580599,0.2720951612374055,0.04341016386308178,0.006614950219924286,0.030921918550059234,0.011829210787855399
