milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
2200,1.0564051751100763,0.031270738587373045,0.2169469869612952,0.6450525962325014,5.511205458478955,0.20153454006638688,0.039011687954029886,1.1781816039383304,0.35323332194197055,0.03771035459289573,0.008962947144158384,0.04003977226779952,0.025092624866894658
2300,1.024481265004029,0.030835492700006444,0.21366667170646955,0.6740748395321997,5.501869915703744,0.1911148317292963,0.03595448296743774,1.1516683436979918,0.35326840157431993,0.032547901964938605,0.00920996236623824,0.04048162666425779,0.01567093780882346
2400,1.0342256157804839,0.02980633529101639,0.20472416057419487,0.6730564931013229,5.397900156077168,0.19631268192020815,0.03599499700671063,1.1473196306642715,0.3470657411430094,0.02919425812656066,0.008546072891790319,0.0404949581849056,-0.005778128739428691
2500,0.976547073985401,0.029198024336817133,0.2048091949732953,0.6899040874975242,5.291365845762578,0.19198048854922525,0.0340631680172563,1.1325956918531144,0.3483808021556281,0.025922133077657596,0.008424511767752819,0.04045894918282764,0.012338808342770374
2600,0.9671288547312911,0.028216763484229256,0.2000752642606155,0.6779894521143304,5.35762341562285,0.18873662170542727,0.03257431920643098,1.1230640854712297,0.34592633405336143,0.02688564291380649,0.007866733080841511,0.03915180237042926,0.019692462967359717
2700,0.9219288076492385,0.027671257798047313,0.19611951434593958,0.6848226133117176,5.306008693458321,0.18600593189587017,0.034417390781211955,1.1296458904868925,0.34260996743626376,0.03146419448690102,0.007291709430584293,0.038539598489518094,-0.01285799880230783
2800,0.9048370955288677,0.026696659407563994,0.18265182447957518,0.70910484186357,5.1722578471935465,0.18935590991992837,0.03227508053181031,1.1149896048789345,0.3405388002854616,0.03277629661779572,0.007561409023620617,0.03785449853751474,-0.0069056743794948675
2900,0.8772332896738946,0.025122241621437218,0.1770164313819735,0.7109733700653829,5.129213343063747,0.17935235616527942,0.030199666403332843,1.1000912789861352,0.3362754899698921,0.027349026808838856,0.007110631745355079,0.038380714690696004,0.009071473005277763
3000,0.830991412353083,0.02457935193334844,0.1762735968271434,0.719349275008971,5.11614561769198,0.1853182360700942,0.0318092611262646,1.0881997294026584,0.33091419282502,0.025735434103333336,0.007309100417236034,0.03812544277796325,-0.014602174497568558
3100,0.8013870895340202,0.02337580965524805,0.16558149092502128,0.7222520420313507,5.1195420528489395,0.17524866677725418,0.031269983844936344,1.0798624737132125,0.3333426792900239,0.023913213721238974,0.006685253140868496,0.037133219055489455,-0.01564270352250156
3200,0.7817578040302994,0.023590104318580492,0.1601334631358152,0.7512627017958525,5.154117884342135,0.18120633885455667,0.031037434991063262,1.086403584235656,0.33029021804964176,0.02819902890203753,0.0066749082529701294,0.0373015757700378,0.010660497316437938
3300,0.7739685622704194,0.02211862152414224,0.16045060547605378,0.7568106607836355,5.135125066587793,0.18368710552784678,0.02909567922532871,1.0497933593743172,0.32329412471844554,0.032312805671152,0.006394986598231075,0.035776444662430684,-0.01366755728607746
3400,0.7624934939570086,0.02244698781409511,0.15472566440014324,0.7438518541280417,5.046192178875288,0.18023102821878975,0.02947047880854798,1.0639492650809965,0.32322405810182275,0.03170523398194736,0.006712478658081527,0.03579942035746326,0.005213621473826493
3500,0.6981004679665167,0.021739357989419325,0.14375941409495474,0.7576634805230752,5.031690501159975,0.17735376893290766,0.030092003152207183,1.0416083100446598,0.3142653734311439,0.02618077097448296,0.006774936367000083,0.03507439854564152,0.007464068814221203
3600,0.6781878716909968,0.020389769552985586,0.14399121845892818,0.7682530172886333,5.028940626869551,0.1815402525292275,0.027267895433115683,1.0370220501314702,0.3158492211534553,0.02724662861734641,0.006335752550925021,0.03422133653228007,0.005349229799951154
3700,0.6879289410695134,0.01916199363855826,0.13468714074241367,0.7779017851826617,5.17585511945798,0.17820107911708458,0.02722081179737978,1.035140819590014,0.31513410061723524,0.02850207240751843,0.006062083098233489,0.034080237111999555,-0.007819566775990244
3800,0.6594486715064092,0.019606484253973405,0.12926462416650736,0.7919296745831794,5.102130038570808,0.17559850648830616,0.02870235925706534,1.0229249156771376,0.3096458935088408,0.02970175103857612,0.006299801330003066,0.03468680027004928,0.007807508460651853
3900,0.6133422345112536,0.01875570429640185,0.1314902819818869,0.8069731352658365,5.094431414827842,0.17845579173983725,0.026884618580664855,0.9986901861464526,0.3028910198258138,0.03250088208482137,0.006493080109772628,0.03426824630680976,-0.016385376822753792
4000,0.6016507208939139,0.017688165275047116,0.1191235334421072,0.8064744862374114,5.13335909722206,0.17420186971616847,0.028823704250020878,0.9875408742196351,0.3024125173237659,0.03490094418429697,0.006599328145193728,0.03278392188260398,-0.00875308283892102
4100,0.5755996587915326,0.016835559059525,0.11694671335644902,0.801774873529241,5.26490161191234,0.18010198862966517,0.02855652378049226,0.9716729179283733,0.2973158764720634,0.03681348173474569,0.006609994014349673,0.03310950291149583,0.013860489943446009
4200,0.5398727065342397,0.01568864331441814,0.10951503987833913,0.8061831948608339,5.2153100788131805,0.18012835282607556,0.02838872350860211,0.9865046188531271,0.29778192720221325,0.035874637626620624,0.006331737135910009,0.032806111197058375,0.011013367694839038
4300,0.5471568773474134,0.014839072430575882,0.10520431060809222,0.8367462386926058,5.131106059964633,0.17743368873818607,0.027667600049325593,0.9606982810382809,0.2913235153293754,0.035488631817081354,0.006772587034426193,0.031599187127938154,-0.016451565081801182
4400,0.5173533998283081,0.01479930485645906,0.10105322750798856,0.8252960215983111,5.289525189182729,0.17834701749419946,0.02707129194996016,0.9432949775228675,0.28824055464464654,0.03145397201255811,0.0062899248812049785,0.03143633066130793,-0.00607286560377777
4500,0.4834991231434345,0.014610184263045382,0.10397919758333928,0.8521818047520041,5.2368920487805255,0.1858190816603489,0.026069106227874218,0.9401781877472017,0.29075640448661155,0.03258292599467139,0.006339679974978019,0.03258354117062016,0.01547583080009411
4600,0.4497575266289541,0.0132281019612989,0.09842424527357524,0.8402541623613765,5.2608229447143415,0.17927042449660996,0.027381813613712475,0.9230516586928741,0.28297259966550914,0.03310377232581406,0.006685193659746124,0.03196844163000353,-0.007904752396568779
4700,0.44423906574584066,0.013923167638469692,0.0902003975309386,0.846261391698599,5.380102766152805,0.19113268031239697,0.027183060235051692,0.9144824697424196,0.28393678726034494,0.04041222097021856,0.006815640868435242,0.031947506761694146,0.0188672952686742
4800,0.4065505139044084,0.013148186883835948,0.08428558468940192,0.8598192964353425,5.458066773414992,0.19103699432720925,0.0283750286333004,0.9087800644442543,0.27852574408921066,0.042588631608576684,0.006831521421764517,0.03174026917790486,0.011199991686017525
4900,0.3883584330946199,0.011704548513225868,0.07905558090441123,0.8714428871120521,5.4118301433266955,0.18572821492699115,0.028363997735686597,0.8952050298774827,0.27482654232523296,0.035511773577927015,0.006935884765314941,0.030360474448606015,-0.0039209190543859586
5000,0.42589639682623043,0.011997382762269856,0.08019632458098483,0.8845256681178751,5.484293474845314,0.1855433993529508,0.027980114678001322,0.9078515249291924,0.2699727328464706,0.03846679930688242,0.006806665471659487,0.030808834652090732,0.010053813315130116
