milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
0,0.5147648418162158,0.01573013106324021,0.0853012170909573,0.4636704464762765,8.611726549301284,0.40587617430406064,0.07960903886264245,1.339813899949484,0.396273874474816,0.03893616259262044,0.004027193933442119,0.013163705742187679,0.8259340750990941
100,0.719991757852899,0.01994865496985648,0.08410329641948591,0.4568053038929604,8.505564081033103,0.3887630095712436,0.07835859383886469,1.3248754910381286,0.39616165414555216,0.10399542973825812,0.004753944457574956,0.013717549397797034,0.6942153334717686
200,0.8691914216038109,0.02374918354992678,0.09947048287738412,0.4479101995507463,8.258066465459459,0.371726347783653,0.07595456092953351,1.336099397865284,0.39412384372899145,0.1531743361849718,0.00748219865400315,0.013575881596078239,0.6149934973395389
300,0.9795834628212574,0.02702990241390304,0.11300575137838063,0.45019966953465246,8.05874340581523,0.3547281924815855,0.07296227483645559,1.317971289717331,0.3991305865545543,0.17572420164646732,0.009797295931552158,0.015454016678478644,0.5027408287000501
400,1.1003001091332094,0.029890642716680137,0.13149842533580225,0.46459630808891034,7.91667262618311,0.3442446481229873,0.06929688812814605,1.327006855476096,0.3971535750352175,0.18231868795092865,0.012337642440384797,0.016112940402230744,0.44357626725779165
500,1.1336497979750195,0.03194088970438952,0.14623231538513662,0.4639340900658214,7.670009860348715,0.33663076547534043,0.06754395466138018,1.301266067686555,0.39503415244103013,0.18217995463406483,0.014103928323590968,0.018753721729089477,0.3756441061879606
600,1.2230681866791506,0.03357117014355045,0.15850476439637062,0.4897534757629929,7.422116011711589,0.31518422237730936,0.06649916465905846,1.314445014606348,0.39172134273256304,0.1753421805323313,0.015632581288613265,0.0204494177192565,0.31059168087306627
700,1.2450520084741172,0.036375297990730276,0.16929740050219522,0.49150100005135877,7.1988803472007055,0.3119526338388369,0.06264685158365271,1.3160260463398907,0.3898931464710953,0.1605547234282215,0.01597533430748205,0.02327711049204617,0.26602669643876736
800,1.251019395485503,0.03583237526699886,0.1820840422870988,0.4836002354563259,7.148893516038648,0.2931430186725095,0.06251432936666948,1.2833784041161915,0.39012853422080473,0.14684247593265637,0.016524681548463174,0.02596605589368591,0.19821002384711603
900,1.2729532467331177,0.037334488963400074,0.19364196460673092,0.5182226497155518,6.8883508889473255,0.2856635254692534,0.05770152932315783,1.2789475592895019,0.3865856993341558,0.13531825952302928,0.01649778613065445,0.027603042672122546,0.15405482249849856
1000,1.3292895053245115,0.03723785144732365,0.2031186346580249,0.508424102613221,6.674204300963409,0.2795544785196806,0.055691130859817084,1.2709757455767854,0.3820560238025931,0.11853836188746392,0.016678323908436654,0.029958615803841935,0.14257451967763735
1100,1.2736397318562973,0.036932975889509695,0.2112355731702809,0.5302602425878228,6.510802099238605,0.2664137456145534,0.05421378713229377,1.2735517844478927,0.38104689748286824,0.10828377092863556,0.015930207319013717,0.0322074109028479,0.10430378489004477
1200,1.2695550958629618,0.037198667728692236,0.21939432215082705,0.5452596414700085,6.514567633224964,0.2601353984154077,0.05244683946418712,1.2531412906129036,0.3790339432588743,0.09408526360002187,0.015756523358219345,0.03409399573465724,0.09374938539151324
1300,1.2786073746089126,0.036913800546639286,0.22020931207105962,0.5485793167635968,6.393999936915245,0.24361633929663426,0.04986238810182414,1.2625603054913734,0.38257434503207893,0.08520781791555293,0.014739206242362142,0.035367326842435654,0.07753215416871263
1400,1.263831424863969,0.03730434269114176,0.22555721353899874,0.5648732950359507,6.160658349838678,0.24184335757079742,0.049731282884569426,1.2574780167645072,0.3738492511688415,0.0761648480119522,0.014276125394449115,0.03627110481699961,0.08275548777848224
1500,1.2775356825293769,0.036656447116294455,0.22826056249778975,0.575218558130337,6.10822905329374,0.23985483016577977,0.04917030875925497,1.2328318042830115,0.3719858772507714,0.0601698538100298,0.013829419411449731,0.0369174231954414,0.05900448329617917
1600,1.2578234746486385,0.03589081970012297,0.23005983407878042,0.5808349143713492,6.0106827550393644,0.22414851904691588,0.04703818473164215,1.2430628544101248,0.37117876584429305,0.05855146499679759,0.01283917077932879,0.03784083470729674,0.03425246998050787
1700,1.223562045677525,0.03571200729700856,0.22947951977356312,0.588799490055097,5.856506124510018,0.22167912941495632,0.04471637347939654,1.2100229040068933,0.36788507044370294,0.048972369604590435,0.012265008754106058,0.04000023328544341,0.03283403610413011
1800,1.2071545528927612,0.034476266349847594,0.2264346607598887,0.6182650268521591,5.852345344867973,0.21119534886960495,0.043487070719292864,1.2019340649226298,0.36872045977550116,0.0435940900398998,0.011599117096210037,0.03912747914515669,0.021756880677852787
1900,1.1386733344112354,0.03387787323623556,0.2247725146252066,0.6149069316557366,5.682251024192836,0.21119490235910002,0.04032914298884498,1.207562602745189,0.36432269996172106,0.04155610399706421,0.01121082766287075,0.04082532308399902,0.03897894235847548
2000,1.1103949180982216,0.03307829323022103,0.22004860234465895,0.6299201332225342,5.566209790474777,0.20105793288941645,0.039220131332875385,1.2058105858680315,0.35930396435741635,0.037223021845298236,0.009929406308200479,0.039744891850397875,0.01911828800678233
2100,1.1204665245908685,0.03310417003606754,0.21900877519474796,0.6442951785917838,5.5870584496835844,0.20776586506099048,0.03858547460837601,1.1819213634770938,0.3610784265928778,0.032190828121439335,0.009896719424759432,0.04019110988272332,0.01836974139074412
2200,1.05177689223853,0.03148528426937467,0.21607140528034055,0.6540910522606949,5.467606863189384,0.20355889649891026,0.03628156188664879,1.183461788078832,0.354954419452391,0.031150246486819546,0.008956722300792438,0.04019282008653423,0.0014463172161800573
2300,1.0568919461854758,0.03134199581848212,0.21175912506110564,0.6662812571312225,5.368228512410868,0.1952949582075876,0.03661292125107424,1.1611625188095482,0.35085869900575883,0.02971841618010434,0.00861879111858512,0.03977359734835436,0.022291420114098452
2400,1.023988746864738,0.03027919121882894,0.20593927547006446,0.6781633303021669,5.421848782028249,0.18794634796740517,0.035931025564378764,1.145084973317714,0.35159701612887184,0.02721865637058591,0.008478110525870818,0.03994161620171358,0.027127478322592706
2500,0.9898333641159333,0.028867753685057108,0.19838737054109468,0.6895119482505507,5.336477457854059,0.19298997801800355,0.036297853595348414,1.1518237409683016,0.34402245909012014,0.029172751358924047,0.007856913201989599,0.040480275090148905,-0.011620060147875975
2600,0.9842510258681059,0.028882834820517587,0.19516463558659802,0.6856283996354798,5.3002202790526,0.1947602087441562,0.03455419716772487,1.1397379621706072,0.34257885520256676,0.0280318309813063,0.0074920503913641365,0.03883541664156534,0.007591638005271865
2700,0.940346736202295,0.027882280311110345,0.19723974934475635,0.7016489507266683,5.172034734734282,0.18634229103364405,0.03412297150984888,1.1323885655706116,0.3406798368811366,0.03173331597685593,0.007734060877239454,0.03839855387749651,-0.00643073151615503
2800,0.8750518852429198,0.027012388204122224,0.18799327868634036,0.7130199398320639,5.296044537512122,0.18924783003376017,0.03166120201357138,1.1011143102492515,0.33963771323770575,0.02853737817756848,0.007264292179996817,0.03847020327010259,0.00028392980819930786
2900,0.8934237239605892,0.02639287954381383,0.18528518988973355,0.7225249338051066,5.157355846206393,0.18048888054726642,0.03317100412985727,1.1152192034781374,0.33481409839497417,0.03176760090410682,0.006888040938752053,0.03747223903671465,0.019132297452437184
3000,0.8754055845564362,0.025420861046898138,0.17703494868629344,0.716283366735747,5.191649131112871,0.18810390240954225,0.031428268929924605,1.086764734306079,0.33210831655678846,0.025189810529461783,0.007282339824501727,0.03820849482115399,-0.004192659186823527
3100,0.8335723642477777,0.02332779431639611,0.1713911298238872,0.729712731540891,5.214810984826747,0.1759932405699452,0.029990234704049896,1.0801011722001566,0.3295272625697681,0.027444490504048152,0.0070610125586727515,0.03706278621681663,-0.004185270185718626
3200,0.7750123825885595,0.022972194361836677,0.16066418720758552,0.739933416990397,5.082052329289245,0.18228670990485088,0.031115456793532864,1.0818958678797879,0.3266961372287086,0.03057727927634286,0.006780213531297508,0.036411680611670764,0.01753632261592288
