milliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
1000,0.0,0.0,3.4361718480017997e-11,2.6466809922178093e-25,7.456722587103625e-26,2.449084157563116e-29,9.145745754056993e-32,2.442420049247598e-28,0.0,5.586061176195542,0.9002183562905988,0.0,0.0,0.0,0.0,999.9999999998877,3.0845333031880388e-12,0.0,1.3148094341324867e-26,0.0,0.0,7.460308735428189e-17,1.0001099787037684e-42,49.99999999999987,1.8644751794626664e-14,4.264038307948001e-29,1.721760126724006e-39,74.7841291179613,0.0,0.0,23.784129117961243,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.215870882038763,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.405882567277138,0.008055094860199261,5.8884920623716e-07,2.2212240012920744e-10,2.219351024398772e-10,999.9999999996859,1.7301409803981848e-11,1.5056048372703553e-24,4.23009881493187e-25,3.717815981467927e-12,1.0724990713138337e-13,4.29141124404528e-16,1.3231695604154428e-38,7.712535645846872e-42,1.2557054095452257e-54,1.3996922692228527e-27,4.726148887326674e-55,2.2551875952059034e-57,5.34060608663367e-62,5.586061176195542,99.99999999999629,0.0,0.0,11.099781643709388,7.474145438474716e-11,1.3690226139929568e-28,3.1824395608888793e-32,8.837002445577485e-30,2.478741397187454e-35,2.17849508244757e-34,5.164369241464175e-31,1.5510859636768484e-34,4.275568782151122e-30,60.0,1.5826328542616918e-32,2.069876892931842e-31,7.37413489387884e-34,1.3995698827203463e-35,4.6741067711196846e-36,2.845962280399087e-35
1100,0.0,0.0,5.6986272501392596e-11,8.845122143031513e-25,3.030107694913556e-25,1.0954312302534635e-28,4.500547700676817e-31,1.0921465623712312e-27,0.0,5.321579081950843,0.9839699527783289,0.0,0.0,0.0,0.0,999.9999999998023,6.008216573785037e-12,0.0,5.447501540370362e-26,0.0,0.0,1.606773404928567e-16,5.880266883544621e-42,49.99999999999974,4.015501314513799e-14,1.9427531864628235e-28,9.225274517730192e-39,74.00268277069655,0.0,0.0,23.00268277069649,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.997317229303512,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.669074040902176,0.009345147651300106,8.770024549389533e-07,3.4658709795702286e-10,3.7527105779499736e-10,999.9999999994568,3.3009027865889646e-11,4.933216950951137e-24,1.685871661316432e-24,6.425514529959084e-12,2.263901229907984e-13,9.058906489603307e-16,7.027281866521469e-38,4.4963556959788053e-41,1.053524478242765e-53,6.14245961621722e-27,4.367174613489588e-54,2.2863000938484843e-56,5.9115225675396525e-61,5.321579081950843,99.99999999999358,0.0,0.0,11.01603004722166,1.3456180606496906e-10,5.994635686095694e-28,1.6882640461676936e-31,4.265416439328115e-29,1.3864863471289111e-34,1.0514968437528929e-33,2.489631444465977e-30,8.219019180265857e-34,1.948540607655281e-29,60.0,7.930927799939794e-32,1.0242644300305398e-30,4.0075266964653655e-33,7.586836540740708e-35,2.5717926541032227e-35,1.3863790460580587e-34
1200,0.0,0.0,8.998066502151158e-11,2.6326217994134725e-24,1.0801696507925743e-24,4.244099430050783e-28,1.8950992634151227e-30,4.230246707047894e-27,0.0,5.084980382563722,1.0666398249544062,0.0,0.0,0.0,0.0,999.9999999996704,1.0981330348568297e-11,0.0,1.9779148967002017e-25,0.0,0.0,3.21860907644481e-16,2.9003044450046894e-41,49.99999999999948,8.043381827460397e-14,7.658604369586382e-28,4.1873520179562844e-38,73.25473049269645,0.0,0.0,22.254730492696392,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,11.74526950730361,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.90433497657411,0.010682151619561191,1.2566949499309904e-06,5.176940153829241e-10,6.025351848223932e-10,999.9999999991093,5.919135318228331e-11,1.4415100084842136e-23,5.900456736227661e-24,1.0534417821250103e-11,4.4513907452049463e-13,1.7812674406504418e-15,3.16295979989452e-37,2.199954944374514e-40,8.040954616182239e-53,2.337659374852612e-26,3.476318364363201e-53,1.9232614621048476e-55,5.290755765090869e-60,5.084980382563721,99.99999999998946,0.0,0.0,10.933360175045582,2.2835969231651552e-10,2.2766085279808e-27,7.590355545999309e-31,1.7640330575563497e-28,6.545786608856236e-34,4.348610520860573e-33,1.0283979706303592e-29,3.691148320064449e-33,7.683428770968082e-29,60.0,3.3966503963023976e-31,4.335835538748704e-30,1.8426866225385216e-32,3.4805374665861895e-34,1.1960230930436173e-34,5.784490820731306e-34
1300,0.0,0.0,1.3641035127264217e-10,7.12221501785125e-24,3.4513903472778505e-24,1.4634476292296688e-27,7.041540362880756e-30,1.4582927034521983e-26,0.0,4.8723187813496125,1.1482419442248897,0.0,0.0,0.0,0.0,999.9999999994752,1.903229591993696e-11,0.0,6.429229260559252e-25,0.0,0.0,6.069219771327159e-16,1.2407235807932148e-40,49.999999999999034,1.516661235062017e-13,2.6841301443362443e-27,1.6633390067008773e-37,72.53835432777801,0.0,0.0,21.53835432777794,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,12.46164567222206,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.115616942699244,0.012060809035893016,1.7437154942222507e-06,7.457509069134524e-10,9.267090824348862e-10,999.9999999986026,1.0079751919090605e-10,3.833354388296322e-23,1.8532807130792367e-23,1.652854111072471e-11,8.250214931266942e-13,3.3015192113239928e-15,1.2463396349125869e-36,9.339523952216086e-40,5.245845750263094e-52,7.926633387851313e-26,2.3788667602534545e-52,1.3802832125771135e-54,3.986835749695147e-59,4.872318781349612,99.99999999998346,0.0,0.0,10.851758055775097,3.6898705574380877e-10,7.703885295899841e-27,2.9876882200460136e-30,6.444751665229516e-28,2.6948533450361316e-33,1.5887246083236282e-32,3.752839822528263e-29,1.4513519871428125e-32,2.6935155047658636e-28,60.0,1.282279166292625e-30,1.6191608109077817e-29,7.407246414331818e-32,1.3961826944333009e-33,4.858572958575396e-34,2.1313882238328635e-33
1400,0.0,0.0,1.9982692103290938e-10,1.777816167334762e-23,1.0051786730491809e-23,4.5808303685511405e-27,2.3630445232705925e-29,4.563505486545963e-26,0.0,4.680372116792412,1.2287901015410245,0.0,0.0,0.0,0.0,999.9999999991961,3.153492475813123e-11,0.0,1.902579051237875e-24,0.0,0.0,1.087396577418905e-15,4.739596957800604e-40,49.99999999999829,2.717245503804503e-13,8.530947124424505e-27,5.936475872394247e-37,71.85177864675414,0.0,0.0,20.851778646754077,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,13.148221353245924,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.30614663765341,0.013476555146877532,2.3544625656846865e-06,1.0419682324331456e-09,1.374554546233409e-09,999.9999999978874,1.6431461733932556e-10,9.416433503514568e-23,5.311973496895866e-23,2.498869422340795e-11,1.454585223879569e-12,5.821071846939051e-15,4.4135183098817926e-36,3.541361326016946e-39,2.952865787007824e-51,2.4423304019158008e-25,1.4117119390226828e-51,8.617387707064274e-54,2.6124045189461912e-58,4.6803721167924115,99.999999999975,0.0,0.0,10.771209898458963,5.720759721893322e-10,2.3688625628927336e-26,1.0568643334885831e-29,2.12842356999394e-27,9.943476485302782e-33,5.246895935589475e-32,1.2379955215057299e-28,5.128662923753125e-32,8.562965773870889e-28,60.0,4.368196326560898e-30,5.459979244470159e-29,2.6732093747911064e-31,5.028928041529139e-33,1.770830305316941e-33,7.097553784180497e-33
1500,0.0,0.0,2.842851178754535e-10,4.140610089589931e-23,2.702334473989134e-23,1.319135508279539e-26,7.26969191282434e-29,1.313797720637452e-25,0.0,4.506457451323923,1.3082979097324996,0.0,0.0,0.0,0.0,999.9999999988087,5.0273503986153014e-11,0.0,5.191518450226535e-24,0.0,0.0,1.864566957541369e-15,1.6469892128203328e-39,49.999999999997094,4.659121334377316e-13,2.4919985734260316e-26,1.935691686074623e-36,71.19335694893982,0.0,0.0,20.19335694893977,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,13.806643051060234,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.478610939224755,0.014925414837468244,3.1058256891651052e-06,1.4184166770767154e-09,1.976727629700327e-09,999.9999999969064,2.5802647254791567e-10,2.1605812371721907e-22,1.4070014837853854e-22,3.659929715825644e-11,2.4570506108541786e-12,9.83316161215368e-15,1.428170643142958e-35,1.2217289954725862e-38,1.4652068781886785e-50,6.929677737948558e-25,7.383118951692851e-51,4.746580151766764e-53,1.5118609058119357e-57,4.506457451323922,99.99999999996339,0.0,0.0,10.691702090267489,8.562254342512021e-10,6.707359339549555e-26,3.4162243043676886e-29,6.449167441162453e-27,3.346156699048192e-32,1.5898466969105165e-31,3.7469119289521377e-28,1.656084222995696e-31,2.5020040263654308e-27,60.0,1.363012157729768e-29,1.6875443829274787e-28,8.807879062117139e-31,1.6540271751966304e-32,5.889241526500226e-33,2.16794731123746e-32
1600,0.0,0.0,3.9435624859480544e-10,9.080258141246309e-23,6.776483274335935e-23,3.5317524403371267e-26,2.073080191565176e-28,3.516507814123243e-25,0.0,4.348323449584542,1.3867788058084538,0.0,0.0,0.0,0.0,999.9999999982841,7.75118244012835e-11,0.0,1.3200241552627403e-23,0.0,0.0,3.0776701899877744e-15,5.2748459821196254e-39,49.99999999999525,7.690120898259443e-13,6.76174562554391e-26,5.835895248365616e-36,70.56156028548126,0.0,0.0,19.56156028548121,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.438439714518795,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.635264627758646,0.016403906290134957,4.01508304734774e-06,1.8879852409361853e-09,2.767861547872251e-09,999.9999999955925,3.9228392590434154e-10,4.672429894238556e-22,3.479651120999658e-22,5.215461832162434e-11,3.999162392968613e-12,1.600528666004114e-14,4.2739223465833367e-35,3.885270808737033e-38,6.521109632237796e-50,1.829641583161568e-24,3.458586828817736e-50,2.340418803587881e-52,7.832352657008273e-57,4.348323449584541,99.99999999994785,0.0,0.0,10.613221194191535,1.2431610211331515e-09,1.7672332932680534e-25,1.0212114302351654e-28,1.8127602483964031e-26,1.039835533191331e-31,4.468948856565868e-31,1.0520048175044859e-27,4.945419710523732e-31,6.790704918606143e-27,60.0,3.9391796639391916e-29,4.833955689538243e-28,2.6815976910812637e-30,5.027735795584565e-32,1.8087794500516214e-32,6.141568167533155e-32
1700,0.0,0.0,5.351386705987344e-10,1.8890773068060684e-22,1.5987363621917446e-22,8.868272737283973e-26,5.529078820584679e-28,8.827551719819961e-25,0.0,4.2040791969934785,1.4642460532274475,0.0,0.0,0.0,0.0,999.9999999975895,1.1606535847923862e-10,0.0,3.1548810125473605e-23,0.0,0.0,4.913369229673567e-15,1.5725649122923939e-38,49.99999999999249,1.2276525900267589e-12,1.719305527282668e-25,1.64205898519854e-35,69.9549670241937,0.0,0.0,18.954967024193653,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,15.045032975806349,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.778001642763005,0.01790896937650113,5.099810463429768e-06,2.464342750491606e-09,3.786624215799833e-09,999.9999999938691,5.797836630817958e-10,9.594592542085596e-22,8.103588953818334e-22,7.256446354074294e-11,6.301253690811896e-12,2.521951736656646e-14,1.1939124485691649e-34,1.1503267873256346e-37,2.6383860521871712e-49,4.5344670229952524e-24,1.4707367631330902e-49,1.0464450957204422e-51,3.6769331619086194e-56,4.204079196993478,99.99999999992744,0.0,0.0,10.535753946772541,1.757867805009461e-09,4.37049942369018e-25,2.8495235721439373e-28,4.7690227755356786e-26,3.012651486314592e-31,1.175747851895886e-30,2.7644713829107193e-27,1.3785098257320348e-30,1.7271390571334484e-26,60.0,1.0639469673638242e-28,1.2948436933985555e-27,7.614837307371395e-30,1.4257009612738442e-31,5.178750565785503e-32,1.6280283083396437e-31
1800,0.0,0.0,7.122660060400896e-10,3.7516557893732356e-22,3.5740059191281184e-22,2.103842282767987e-25,1.3895126353680553e-27,2.0935927820024547e-24,0.0,4.072126523119387,1.5407127441385995,0.0,0.0,0.0,0.0,999.9999999966875,1.6937560549170873e-10,0.0,7.138885685454504e-23,0.0,0.0,7.616482130544673e-15,4.398773129604347e-38,49.99999999998847,1.9029853790229116e-12,4.1270202328261623e-25,4.344974130535383e-35,69.37225362082397,0.0,0.0,18.37225362082391,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,15.627746379176095,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.908422823130041,0.019437900923191368,6.377797113001496e-06,3.161902281568069e-09,5.075758196995846e-09,999.9999999916496,8.358521166937442e-10,1.8823162161068746e-21,1.7897176575407718e-21,9.885938393982769e-11,9.648493591363344e-12,3.861755262484839e-14,3.137078397498769e-34,3.1961056639354304e-37,9.809833858158054e-49,1.0625350743793185e-23,5.739443840002195e-49,4.2887718055341794e-51,1.5807697030899291e-55,4.072126523119386,99.99999999990115,0.0,0.0,10.459287255861389,2.4286989369847777e-09,1.0219151358858037e-24,7.478648031663885e-28,1.1830066617658906e-25,8.200857524642148e-31,2.9167410188112316e-30,6.84972485008925e-27,3.614173275037268e-30,4.146972969899928e-26,60.0,2.7058268535508916e-28,3.267676113706578e-27,2.0323351627386802e-29,3.8004289712023464e-31,1.3928745029096986e-31,4.068317766343911e-31
1900,0.0,0.0,9.319124008359707e-10,7.161478818682615e-22,7.653429127338129e-22,4.78733413401752e-25,3.359036280455269e-27,4.762512540634479e-24,0.0,3.951104030583522,1.61619180158581,0.0,0.0,0.0,0.0,999.999999995536,2.4158642630021764e-10,0.0,1.5469305600283092e-22,0.0,0.0,1.1502365722885702e-14,1.1976165237608764e-37,49.99999999998274,2.8737769817082496e-12,9.502640534133134e-25,1.1111421933837984e-34,68.81218651733109,0.0,0.0,17.81218651733102,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.187813482668982,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.027891930513626,0.02098830126816001,7.86697310514098e-06,3.995787028848555e-09,6.682101240929843e-09,999.9999999888369,1.1787334529173576e-09,3.551511537582521e-21,3.787534781615229e-21,1.3219531875304813e-10,1.4403666849065708e-11,5.765192162507826e-14,7.960113834161506e-34,8.633783044028962e-37,3.6923985577011764e-48,2.388035718161633e-23,2.3484673665377215e-48,1.9219477853457845e-50,7.800184989796757e-55,3.9511040305835214,99.9999999998678,0.0,0.0,10.383808198414178,3.2874575037550176e-09,2.2913132431359017e-24,1.8950132888777263e-27,2.821143027849805e-25,2.1655169617490847e-30,6.956230873472234e-30,1.6313692275865962e-26,9.146834259611903e-30,9.551563575704809e-26,60.0,6.622783540946618e-28,7.934780645027859e-27,5.245106693413012e-29,9.797294707754807e-31,3.624563158386112e-31,9.778644589983306e-31
2000,0.0,0.0,1.200797530739455e-09,1.3168010954605838e-21,1.5663649678143867e-21,1.0378261050821894e-24,7.70457035824038e-27,1.0321229481573955e-23,0.0,3.8398358181172805,1.6906959817088656,0.0,0.0,0.0,0.0,999.9999999940877,3.3762046494678e-10,0.0,3.200424782069244e-22,0.0,0.0,1.696943659192129e-14,3.0609294907108703e-37,49.999999999974754,4.239534125303477e-12,2.0823120620121657e-24,2.684257825672989e-34,68.27361413088097,0.0,0.0,17.2736141308809,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.726385869119103,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.137586976666187,0.022558023340772088,9.585338894399259e-06,4.981796583123162e-09,8.656604992655635e-09,999.9999999853225,1.6298777128768729e-09,6.45975211247928e-21,7.668175304136834e-21,1.73858195127081e-10,2.1020078195511895e-11,8.413768580824629e-14,1.909286601249041e-33,2.1912133528850498e-36,1.2075320598974068e-47,5.118368227850442e-23,8.169186232948463e-48,7.108313047612502e-50,3.059827065856476e-54,3.8398358181172805,99.99999999982613,0.0,0.0,10.309304018291122,4.369476866044555e-09,4.8995830139960325e-24,4.5392116339421535e-27,6.390646006787862e-25,5.386576307693575e-30,1.5759281130501928e-29,3.690894706052429e-26,2.1884610930224777e-29,2.0936797086946467e-25,60.0,1.5362153636790684e-27,1.8275475855134234e-26,1.2774027157113138e-28,2.3839680918646643e-30,8.891813489908416e-31,2.2314722014197513e-30
2100,0.0,0.0,1.5261845240505065e-09,2.3478624971065772e-21,3.1030365638476154e-21,2.1809668455794316e-24,1.7179079641796252e-26,2.1682253339080685e-23,0.0,3.7373243629552566,1.7642378758496584,0.0,0.0,0.0,0.0,999.9999999922907,4.6325946748434076e-10,0.0,6.408056257231836e-22,0.0,0.0,2.4515948772045757e-14,7.679751462031968e-37,49.99999999996383,6.12469039183601e-12,4.423321146358373e-24,6.330055334388844e-34,67.75546150863592,0.0,0.0,16.755461508635843,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.24453849136416,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.238507359639716,0.024145156702927734,1.1550922389287757e-05,6.136378886321964e-09,1.1054305647310207e-08,999.9999999809871,2.2142360145313957e-09,1.1398116982741066e-20,1.5030391293319837e-20,2.2526714333606415e-10,3.0058362369171504e-11,1.203198117512802e-13,4.467697006875851e-33,5.45471239339019e-36,3.9709247122630294e-47,1.063379221210735e-22,2.8861821365775706e-47,2.7132582947140488e-49,1.2638272665963419e-53,3.7373243629552566,99.99999999977472,0.0,0.0,10.23576212415033,5.713639672798524e-09,1.0153017697697343e-23,1.0604923353538732e-26,1.4066063197908675e-24,1.31200288264552e-29,3.4691337867851156e-29,8.11251700296667e-26,5.106156754059798e-29,4.449013206550761e-25,60.0,3.4652052720902164e-27,4.092917544604701e-26,3.0378902208340825e-28,5.665567064968839e-30,2.130706006701101e-30,4.950054333902916e-30
2200,0.0,0.0,1.9158903309385155e-09,4.049861699227565e-21,5.88589226728218e-21,4.356184057694171e-24,3.61007859482138e-26,4.329362106383144e-23,0.0,3.6426594524637315,1.836829912818394,0.0,0.0,0.0,0.0,999.9999999900875,6.252173851758856e-10,0.0,1.2268880263184882e-21,0.0,0.0,3.474960247880541e-14,1.7790545581835107e-36,49.99999999994914,8.68100543996943e-12,8.916418190834143e-24,1.394280774362435e-33,67.25672030665528,0.0,0.0,16.256720306655218,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.743279693344785,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.331565006343878,0.025747948422453426,1.3781680453550396e-05,7.476592853116752e-09,1.393437785971167e-08,999.9999999756998,2.960541809500642e-09,1.947478243312788e-20,2.8244553643348453e-20,2.8798007477281184e-10,4.219669818181001e-11,1.689140815200258e-13,9.777602012172322e-33,1.255660728176757e-35,1.1025719067609497e-46,2.103177262774165e-22,8.444844558582503e-47,8.376484504398779e-49,4.1116994446759606e-53,3.6426594524637315,99.999999999712,0.0,0.0,10.163170087181594,7.36250261472354e-09,2.0033840445270117e-23,2.3177167828534878e-26,2.9238458323566116e-24,2.967987166683769e-29,7.212028369263683e-29,1.6842421682647124e-25,1.1146964115849893e-28,8.971023952779137e-25,60.0,7.35228090080613e-27,8.633221179616504e-26,6.736838559967359e-28,1.2558386245559992e-29,4.753736338296908e-30,1.0358317669017733e-29
2300,0.0,0.0,2.3782698119392783e-09,6.798903386036717e-21,1.0820084425124731e-20,8.40752472530723e-24,7.312524817221742e-26,8.353100095684353e-23,0.0,3.5550807791473713,1.908484360808659,0.0,0.0,0.0,0.0,999.999999987416,8.312274341956213e-10,0.0,2.2754146933565166e-21,0.0,0.0,4.8412933964372303e-14,3.956883446377906e-36,49.99999999992967,1.2093898498180314e-11,1.735784686735497e-23,2.9547122843883096e-33,66.77644851401546,0.0,0.0,15.776448514015398,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.223551485984608,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.417521739814212,0.027364847806928126,1.6295499212749534e-05,9.02008829577679e-09,1.7360013138690192e-08,999.9999999693172,3.9016165913254894e-09,3.2402445757384523e-20,5.146481472430049e-20,3.636941466887359e-10,5.825548988396315e-11,2.332060514741656e-13,2.0592626814866315e-32,2.7758746782945574e-35,2.8197579894243363e-46,4.021695881601691e-22,2.2921566664412117e-46,2.4059842270595908e-48,1.2451435020591084e-52,3.5550807791473718,99.9999999996363,0.0,0.0,10.09151563919133,9.362195194836797e-09,3.8219205176069423e-23,4.8745641148571914e-26,5.861606787155503e-24,6.453917169382655e-29,1.4460345231263346e-28,3.372369526222578e-25,2.3417621545479705e-28,1.7469652224186476e-24,60.0,1.5027889161181658e-26,1.7550287212595193e-25,1.4366639320011744e-27,2.677386668081366e-29,1.0194621028811339e-29,2.0899833945114737e-29
2400,0.0,0.0,2.9222255776317785e-09,1.1125265163141203e-20,1.9291841349331707e-20,1.568281095550531e-23,1.4267901288919116e-25,1.5576439434156137e-22,0.0,3.4738936736258856,1.979213329640444,0.0,0.0,0.0,0.0,999.9999999842083,1.0901142335414846e-09,0.0,4.090637187775442e-21,0.0,0.0,6.639398806827846e-14,8.4287487103774e-36,49.999999999904226,1.6585112340219693e-11,3.2637966549541933e-23,6.0146102641467174e-33,66.3137608100902,0.0,0.0,15.313760810090145,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.686239189909863,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.497073621894783,0.02899442523884683,1.911012747210933e-05,1.0785073902515033e-08,2.1398470453183573e-08,999.9999999616841,5.074646769520137e-09,5.2578050036223173e-20,9.100420729917562e-20,4.5425110933624504e-10,7.920850362617173e-11,3.170956708753212e-13,4.1674439472912376e-32,5.879202165201674e-35,7.16297484146411e-46,7.437291833861452e-22,6.0127709222789944e-46,6.577095488097657e-48,3.5597959965048544e-52,3.473893673625886,99.99999999954574,0.0,0.0,10.020786670359545,1.176253717401905e-08,7.05177423080234e-23,9.851370110885272e-26,1.1327255224857037e-23,1.346172699484555e-28,2.7947809359762707e-28,6.509165252563487e-25,4.727443303013142e-28,3.2858319589695542e-24,60.0,2.9568099461844473e-26,3.4359832252739887e-25,2.9413433169488463e-27,5.480787309897195e-29,2.0979012428961822e-29,4.063431495725513e-29
2500,0.0,0.0,3.5571939140518616e-09,1.778934888954917e-20,3.34590712657829e-20,2.836053335144086e-23,2.689239938412292e-25,2.8159717631979533e-22,0.0,3.3985154058394604,2.04902877268286,0.0,0.0,0.0,0.0,999.9999999803913,1.411878536680489e-09,0.0,7.149554810214136e-21,0.0,0.0,8.975139184451036e-14,1.72121966295497e-35,49.99999999987139,2.2418967454239483e-11,5.945887686194377e-23,1.1786024912952621e-32,65.86782770269541,0.0,0.0,14.867827702695353,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,19.132172297304653,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.570804626442296,0.03063540199092798,2.224318342862955e-05,1.2790298884505853e-08,2.612096707847256e-08,999.9999999526333,6.521482367774257e-09,8.341191753443969e-20,1.5661994608276485e-19,5.616379882509972e-10,1.0620720235504762e-10,4.2519485822687135e-13,8.122651129727768e-32,1.1943415615463972e-34,1.7583591009950363e-45,1.3342285881489746e-21,1.492685561484607e-45,1.6751641202308916e-47,9.361687382232399e-52,3.398515405839461,99.99999999943834,0.0,0.0,9.950971227317128,1.461695004710256e-08,1.2623032155365468e-22,1.9175869685729715e-25,2.1161231560436687e-23,2.697470119999615e-28,5.221855698721804e-28,1.2146394242472043e-24,9.192501147065999e-28,5.987805990951427e-24,60.0,5.615811986349259e-26,6.496663596526611e-25,5.793513472799288e-27,1.0795065607930547e-28,4.151140587817947e-29,7.634371990714791e-29
