milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
2300,500.00000010549593,0.02350477022640868,485.70655162540095,87.35175706622607,98.48639394089625,99.9999552973236,200.0,100.0000000000001,10.0,12.574849217046236,1.4488203136419113,4.4974587430403006e-05,3.755466468600127e-08,7.41776115552473e-10,9.047504547298936e-12,-1.6327243021666258e-13,3.661634732567462e-15,-4.942094697121209e-17,-9.526433378450688e-19,8.829453774749091e-21,-1.9333241247397123e-17,-2.0843669826136789e-19,-2.3872414049992812e-20,9.916879332292588e-23,-1.688291743514088e-25,0.0,0.0,0.0,0.0,0.0,0.023446491460740418,9.863685784121506e-08,-1.3717588958911334e-10,-9.935739711573054e-14,-9.905183013681561e-14
2400,500.0000001170797,0.02400322059649267,485.46212194451954,86.67784290393175,98.26509901614799,99.99995231101691,200.0,100.00000000000013,10.0,13.096566718503333,1.5805485176459344,5.156435110726078e-05,3.1354304418660515e-08,2.0188600523932982e-10,-4.659323432401578e-12,-2.910644608250639e-13,1.1416058627097685e-15,6.521227247505419e-17,1.6886927005871032e-19,-1.7497730749272738e-20,-1.5139965719344154e-17,-1.0399778591637792e-18,-1.1072823937957923e-20,-3.258540306230325e-22,2.030323557230763e-24,0.0,0.0,0.0,0.0,0.0,0.023911364433698346,1.1396554016040112e-07,-1.3796940555026539e-10,-1.0475088710951845e-13,-1.2452332219350516e-13
2500,500.0000001254486,0.025080886176944,484.5279351866793,86.45234834823223,98.23585825161614,99.99994478900021,200.0,100.00000000000013,10.0,13.496791548809467,1.823330888388871,5.0207303934800534e-05,5.643322900090401e-08,-1.9478227988954223e-10,-1.4146508788304065e-11,-2.943396668818139e-14,3.1021303493129977e-15,-1.0790065470860259e-16,-1.1644123422140025e-18,-9.315464582438514e-21,-6.450172362880487e-17,6.096922940290502e-19,2.3617065306761044e-20,-2.855424732280724e-22,-1.987774929221885e-24,0.0,0.0,0.0,0.0,0.0,0.025296320726834094,1.2624627464372383e-07,-1.465846053230644e-10,-1.1558937625143865e-13,-1.337365437362525e-13
2600,500.0000001307944,0.026318501968104504,484.10887580163484,86.18520599188768,98.02521257030419,99.99994505312634,200.0,100.00000000000014,10.0,13.696600010335308,1.9616017233238414,5.7576906191016525e-05,4.5959220144177566e-08,4.224682339093353e-10,1.1385854596388714e-11,-2.0305007625685674e-13,3.2970877616196365e-15,2.9690721722667885e-17,1.467643150994088e-18,1.4066977453388624e-20,-4.725629704288088e-17,-4.783742640405623e-19,9.713986691555734e-21,1.9365506429939687e-22,-3.631376265801705e-24,0.0,0.0,0.0,0.0,0.0,0.026437030980959616,1.2759636729932644e-07,-1.687242381519408e-10,-1.4435017096270903e-13,-1.356621228223209e-13
2700,500.000000149675,0.02662387119824116,483.25634037726525,86.04612758089264,97.87047962270084,99.99993937531613,200.0,100.00000000000017,10.0,14.11340681923722,2.1533645215176525,6.418034711517883e-05,7.668886200968439e-08,9.835120565963892e-11,1.953189774697327e-11,-1.9473434850425493e-13,1.563110163184907e-15,-7.443343467155122e-17,-1.4457292422499041e-18,-8.353014894588524e-21,8.137654852778376e-17,2.750181814855381e-20,7.617016401029397e-21,1.9838581873186048e-22,-3.2739108192058507e-24,0.0,0.0,0.0,0.0,0.0,0.027161442436136187,1.5300082992024968e-07,-1.8475578735860347e-10,-1.7331741821263718e-13,-1.5169311425023338e-13
2800,500.0000001592654,0.028538396042106458,482.9507450479172,85.31336990301507,97.76437512944254,99.99993195294832,200.0,100.00000000000017,10.0,14.795889800941241,2.2713927413245094,6.342942280724346e-05,9.423288225146254e-08,6.720710781830917e-10,6.869113263302891e-12,-1.1837822665998645e-13,1.2753428560122821e-15,-3.3258977750148436e-17,-3.492956400076518e-19,1.7321158965503187e-20,-5.659691056669014e-17,-3.689039638385551e-19,-8.4092368736976e-21,2.3511661982296285e-22,1.7461882977297742e-25,0.0,0.0,0.0,0.0,0.0,0.027662793211986895,1.6262504223729907e-07,-1.891121234846109e-10,-1.9315300982656893e-13,-1.8926648250131681e-13
2900,500.00000017043095,0.028435645075297188,482.86154250573753,85.20510108957974,97.5602025561283,99.9999314400494,200.0,100.0000000000002,10.0,15.201158333887465,2.4132295424135406,7.211679857841169e-05,8.502649310770871e-08,1.2830333306837866e-09,1.8514599731804305e-11,1.5302013419008011e-13,2.2880392070649284e-15,1.0689603431782511e-16,2.00171869367285e-19,5.186647726092349e-21,6.020116514082157e-17,4.859507891635184e-19,-3.777078125666779e-21,5.547649372957564e-23,-3.1782125906575123e-24,0.0,0.0,0.0,0.0,0.0,0.028526014866699444,1.687942822989267e-07,-2.023334928405611e-10,-2.0208233426756047e-13,-1.9263654613913465e-13
3000,500.00000017307593,0.029936256276247863,482.385274603284,84.20724095892133,97.43930686593923,99.9999245460828,200.0,100.00000000000023,10.0,15.636338771512456,2.435715923793517,7.796614572357628e-05,1.0748829085667104e-07,1.6215337485587646e-09,2.37462189477301e-11,-1.1549919179025454e-13,6.904077982087625e-15,-5.383873093882628e-17,6.251691796551646e-19,-1.425309447029275e-20,-2.1558130143718652e-17,-1.0386737544977172e-18,-3.953641410680753e-21,-1.779905768964673e-22,8.670404491500699e-25,0.0,0.0,0.0,0.0,0.0,0.029764071029602036,1.7730524314457417e-07,-2.1990903191984858e-10,-2.180542374699045e-13,-2.0940728462881476e-13
3100,500.00000019023554,0.030327124412447268,481.14230292914004,83.82500695829859,97.26823537645416,99.99991799464638,200.0,100.00000000000023,10.0,15.57137483298591,2.597054658134371,8.219155633595272e-05,1.3144478366125928e-07,1.8093454153205032e-09,-1.7979689671003921e-12,1.1609289487522536e-13,5.64261810608659e-15,4.9293229662302957e-17,3.9112958491688137e-19,-1.318841423915649e-20,8.622661515091635e-17,-4.746932347073699e-21,-1.0857549437959312e-20,4.915863087564651e-23,3.283035127318291e-25,0.0,0.0,0.0,0.0,0.0,0.03118701256166523,1.9215014348306715e-07,-2.432681692040657e-10,-2.48132287265851e-13,-2.4268813247048685e-13
3200,500.0000001993804,0.03222607540311324,480.78234696733676,83.8940321416135,97.20851330874969,99.99991365817468,200.0,100.00000000000026,10.0,16.021132934734837,2.8258083673098593,8.897352658754456e-05,1.670322246636505e-07,1.8179554352860587e-09,-2.8297867774524374e-13,-1.6898731184614547e-13,5.522832814739223e-15,2.2177909710486323e-17,-2.0869053362690134e-19,1.6681211240235382e-20,8.498821060154806e-17,6.029730038020815e-20,-2.928271998172373e-21,2.491639692343568e-23,2.4426029132798323e-24,0.0,0.0,0.0,0.0,0.0,0.03226160129143679,2.0498060791216375e-07,-2.502149424733151e-10,-2.638647206361696e-13,-2.5864930152110807e-13
3300,500.00000021296535,0.033545960157755086,480.6158407361505,83.16197399779222,97.04486754801036,99.99990814098138,200.0,100.00000000000028,10.0,16.940609272759918,3.016534027206613,9.206037593796561e-05,1.6787865274269966e-07,2.329958762969584e-09,3.4609462538157273e-11,8.273588220224158e-14,-2.001225611891128e-15,-1.2168572868636304e-17,9.800028452894806e-19,1.3533360108879242e-20,-8.99716514048447e-17,1.7248051701915966e-18,-2.580175080172227e-20,-3.145520103167504e-23,-3.427717742925263e-24,0.0,0.0,0.0,0.0,0.0,0.033537659692684456,2.2087969895461504e-07,-2.7425253035272275e-10,-2.861838941377308e-13,-2.873743260012128e-13
3400,500.00000023457096,0.03399236258865943,480.00881313883275,83.02216226333559,96.87882179724386,99.99990461549326,200.0,100.00000000000031,10.0,16.901747547260513,3.148936921050298,9.931577884736642e-05,2.1457280525121343e-07,2.9853111340818764e-09,3.40905979836114e-11,-1.1642901243683895e-13,3.646071461832218e-15,2.6272530150246732e-17,-3.17530044533069e-19,-5.6061696536427924e-21,1.2414038074751016e-16,1.7573631655968846e-18,-2.197824292521062e-20,-9.741549052516864e-23,3.1008506196318446e-24,0.0,0.0,0.0,0.0,0.0,0.03327496364471179,2.3603436563869416e-07,-2.8580280799086483e-10,-3.299197101841515e-13,-3.1273569982039486e-13
3500,500.00000025183624,0.034975264914485785,479.36945306001263,82.48449729833025,96.63670994477056,99.99989790586606,200.0,100.00000000000034,10.0,17.478382156766305,3.226471813120396,0.00010308042169481551,2.482342763291028e-07,3.0389349685220454e-09,4.7039285737824796e-11,5.404138214945974e-13,3.0702770621773164e-15,9.506696460717381e-17,4.181687573516427e-19,7.55173053157861e-23,6.990657265164001e-17,-9.974826343784924e-19,-1.2147901285724888e-20,3.1855750454053513e-22,1.3223722458772934e-24,0.0,0.0,0.0,0.0,0.0,0.035452374438332386,2.4691609720555215e-07,-3.017950583822775e-10,-3.5585864206470405e-13,-3.354091773957575e-13
3600,500.0000002640962,0.03643605989688992,478.45061552231266,82.58135133709261,96.48190195308659,99.99988931739884,200.0,100.00000000000037,10.0,17.588962494297366,3.4959315218944904,0.00011076162607067406,2.9488410534722926e-07,5.149006513660944e-09,6.567201141300306e-11,5.505627871031217e-13,-1.5819958408605234e-15,9.10824293612819e-17,-5.047310019104401e-19,1.3229451465811511e-20,7.955067231579193e-17,6.22374388502775e-19,-1.7519705312083727e-20,-1.6951508717651186e-22,-2.0865282466247193e-24,0.0,0.0,0.0,0.0,0.0,0.0365886782474121,2.567683198805692e-07,-3.2078505843426694e-10,-3.664684435098433e-13,-3.7371679948892473e-13
3700,500.0000002739869,0.03696508037021463,478.27610096140126,81.71368401750462,96.42430201640349,99.99988717160986,200.0,100.0000000000004,10.0,18.23451160884179,3.710589097081572,0.00011522130429277656,3.2491003271936377e-07,6.163031282660351e-09,7.752103040731183e-11,5.981789356252937e-13,1.1740492704587507e-14,-6.178779931841846e-17,4.607333882320465e-19,1.7728470655736553e-20,3.020414471061553e-16,1.214740861516694e-18,-1.6426716414791888e-21,-4.836611315465099e-23,3.202299304516085e-25,0.0,0.0,0.0,0.0,0.0,0.037218652151951054,2.7935433682212306e-07,-3.373823212008363e-10,-4.179066077325717e-13,-4.2037849093669564e-13
3800,500.00000029443333,0.03758661261234194,477.92564611875343,81.83216300783556,96.09827005569484,99.99987965707162,200.0,100.00000000000045,10.0,18.457956888113113,3.8234089580253836,0.00012079268152342906,3.692412655193653e-07,6.720326918240518e-09,9.102744560843487e-11,9.759480490236445e-13,6.940580735251366e-15,6.267768859825468e-17,-6.252334775086597e-19,1.2314568206300443e-20,3.2191574593218716e-16,1.1227913530744688e-18,6.293318712127951e-21,1.9879037447667205e-22,7.381104906882119e-25,0.0,0.0,0.0,0.0,0.0,0.038625347525279664,2.9103476733267406e-07,-3.502624532637087e-10,-4.4214103342018317e-13,-4.3454649974442164e-13
3900,500.00000030254625,0.03889659986302789,476.8688204615486,81.44296811128939,95.92521486792754,99.99987382359944,200.0,100.00000000000047,10.0,18.471856637557956,3.960663085881084,0.00012772955558476007,4.1396140027844946e-07,8.0277421739975e-09,1.2688587360649826e-10,1.6109462342670556e-12,1.5163667310031582e-14,1.104370614460235e-16,9.461166320041381e-19,5.9507672489320414e-21,2.9780755039951545e-16,2.6383491331427865e-18,1.2764625470461965e-20,-4.7972428048797174e-23,-1.3061853955343786e-24,0.0,0.0,0.0,0.0,0.0,0.039597011887095274,3.105157776477488e-07,-3.710455338676961e-10,-4.977445409334322e-13,-4.735055743610799e-13
4000,500.0000003222976,0.04026514149588452,476.82464369402425,80.67014239000781,95.87447320999357,99.99986711797173,200.0,100.00000000000051,10.0,19.121024884872767,4.194918207767069,0.00013598942464060606,4.6428556426364227e-07,1.017481890875587e-08,1.6347260328640533e-10,1.922988315513933e-12,2.6368743454117614e-14,1.144224809829095e-16,1.0744701704526696e-18,1.616989995616193e-20,4.892406595567001e-16,6.558275102072333e-18,2.6840646174728532e-20,3.2260781571821855e-22,-8.73709610658083e-25,0.0,0.0,0.0,0.0,0.0,0.039807081663562165,3.2528805051950155e-07,-3.896951302744584e-10,-5.306764503932481e-13,-5.190867364825821e-13
