miliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
1000,500.0000000199882,0.009351790510921089,493.4137435908523,93.62969196276183,99.73030586257607,99.99998954477489,200.0,100.0,10.0,6.311443518289543,0.32179321922873694,9.989991696055363e-06,-5.110152081421356e-09,-1.5932124009986884e-10,7.603696954053306e-12,-2.941521194194015e-13,3.922613054626757e-15,8.35900269094596e-17,-1.496856807869952e-19,-3.3485380432279263e-21,5.631174630267196e-17,1.5592021955361243e-18,-6.886591888804425e-21,-8.814572180667616e-23,-2.0394302063133115e-24,0.0,0.0,0.0,0.0,0.0,0.010394383818988915,2.3409215920557995e-08,-2.017794008390639e-11,-2.259117042804069e-14,-1.7747692589643948e-15
1100,500.00000002855126,0.010446692258646846,492.86248389768923,93.6436288675626,99.60039990644549,99.99998944088613,200.0,100.0,10.0,6.621519167474425,0.40617167629317896,1.1957433064491281e-05,-1.1489921181159152e-08,3.976931176150444e-10,-6.910978786543667e-12,-7.508540583929184e-14,-3.6216404861333905e-15,2.914139549280278e-17,-5.802103091312243e-19,-2.155094590327703e-21,-5.1682171315783e-18,1.968486671738847e-18,2.4240762954413364e-20,1.4503481696339324e-22,9.625506521745014e-25,0.0,0.0,0.0,0.0,0.0,0.010815607254542291,2.199530832021042e-08,-3.4409553707349685e-11,-2.4747683761176308e-14,-2.160192290650376e-14
1200,500.0000000355436,0.012049158212774806,492.18626848269685,92.94030568049173,99.59634030038133,99.9999873432743,200.0,100.00000000000001,10.0,7.453519507338525,0.5219746805311025,1.4372717683316971e-05,-1.255667553194432e-08,3.300252475382211e-11,1.0464419069556836e-11,-1.993045760471598e-13,3.908900372796918e-15,-4.5584604917986584e-17,-8.341063697991199e-19,1.3327896431838912e-20,-4.239230384982143e-17,8.616238475268399e-19,8.986723020117645e-21,2.4069089719618724e-22,2.3086179523663895e-24,0.0,0.0,0.0,0.0,0.0,0.01148837855713946,2.993601675911996e-08,-2.7063657978408964e-11,-2.334944592213401e-14,-2.1171097517239433e-14
1300,500.00000003962947,0.012324343639185244,491.60082425510717,92.17333587862719,99.43909893918504,99.99998850096526,200.0,100.00000000000001,10.0,7.734560764824347,0.5655072680751181,1.687069609593465e-05,8.295736605561197e-09,3.2158718153759426e-10,1.252117572649762e-13,-1.0682346881217328e-13,-2.7091595255896665e-15,-3.402328587120015e-17,7.450808070162696e-19,-3.650304125585955e-21,5.19269167157155e-17,-1.1407624447621404e-19,2.190939996941931e-20,2.3381046149868863e-22,-4.783220921611184e-25,0.0,0.0,0.0,0.0,0.0,0.013216501664031528,4.138078458714255e-08,-4.8727021525253325e-11,-1.3119231579107348e-14,-2.4216779350370655e-14
1400,500.0000000417168,0.014321729889987578,491.49027352754365,91.6304837316693,99.35749549277241,99.99998511906426,200.0,100.00000000000001,10.0,8.061149909833246,0.6701127751717263,1.6436901717171458e-05,4.986620449591467e-09,-2.2732164997662605e-11,1.3467447331491051e-11,-1.477721880566018e-15,-5.162658852500441e-15,-1.871373055419115e-17,-1.3956454565203978e-18,-1.5776486391884505e-20,1.0968622935372036e-16,1.4140017648349098e-18,-1.6047847722835736e-20,1.5324204859717784e-22,-2.0916202934350473e-24,0.0,0.0,0.0,0.0,0.0,0.013931414095923208,3.847507532672277e-08,-4.11484806729202e-11,-1.8712939872507428e-14,-1.7573365036039572e-14
1500,500.0000000411605,0.01562371943225312,490.68897869646383,90.95584689132181,99.33589603618604,99.99997820314059,200.0,100.00000000000003,10.0,8.812428482246238,0.6246264257659517,2.136298649998388e-05,1.0427603914860591e-08,-4.847660077883743e-10,1.3770866691443942e-11,-2.0022541508321477e-13,-1.147655659139955e-15,-9.614917956511348e-17,7.797790822396443e-19,1.0221041181916958e-20,-7.542814323454123e-17,-4.515306247252996e-20,2.1836622207441573e-20,3.5620804272149075e-23,-3.6109008616971714e-24,0.0,0.0,0.0,0.0,0.0,0.01562344339560371,3.958931014988117e-08,-5.951574321413705e-11,-3.934787229215429e-14,-3.5387420653001865e-14
1600,500.0000000521832,0.01579564394816324,489.968814653407,90.41588035121529,99.26260979659011,99.99997593487743,200.0,100.00000000000001,10.0,9.131977991549867,0.7543580128569781,2.112961383434235e-05,-2.671029372414103e-09,2.9357214881444893e-10,8.655775391209422e-12,3.309712816899461e-13,-2.6807004645080946e-15,-3.662170499633726e-18,1.0105109147848876e-18,-1.1838476812514432e-20,-7.037234818901161e-17,-1.0709378702821124e-18,2.759913021034437e-20,-1.5656970575362643e-22,1.482766190221072e-24,0.0,0.0,0.0,0.0,0.0,0.016739968186629883,4.5257287366779674e-08,-7.023662362393133e-11,-3.1518972706520566e-14,-3.55539441403675e-14
1700,500.0000000531514,0.017273298212536575,489.2725118415336,90.2767949855884,99.11793699555668,99.99997321798205,200.0,100.00000000000004,10.0,9.941705395043057,0.8439068163621588,2.1908110975167303e-05,-6.784110172939112e-09,2.3428813642872925e-10,1.7539179529467136e-13,2.7619852533757727e-13,1.5906157981816263e-15,-6.4171030711217e-17,1.1237492800933615e-18,-1.8650606321181142e-20,4.703188403033088e-17,2.0229932105181247e-18,-1.537733579201961e-20,3.0260914569687735e-22,-2.752026688799654e-25,0.0,0.0,0.0,0.0,0.0,0.017239439474034033,5.540334260939133e-08,-6.621708138104481e-11,-3.8828161468358224e-14,-5.0771389629549616e-14
1800,500.0000000693273,0.017807125558305874,488.9042704059892,89.97421367157416,99.09612725923859,99.99997248037823,200.0,100.00000000000004,10.0,10.470169627126356,0.9093050863923297,3.0170102861917613e-05,1.2241225344733614e-08,-4.2310244832972953e-10,-7.072453385128465e-12,-1.5446877551106665e-13,-6.146821716568712e-15,5.73194167965875e-17,1.357815868901738e-18,-1.633682037869094e-20,-4.11091555336062e-17,-1.905405160907737e-19,-5.619048805364271e-21,-2.0338136475447487e-23,-1.851967846948656e-24,0.0,0.0,0.0,0.0,0.0,0.018072122001865858,6.831251752199792e-08,-8.376640648981954e-11,-4.769641804623853e-14,-4.090530442203337e-14
1900,500.00000007355106,0.019419456537054472,488.28494972777014,88.99489631636358,98.91828796935232,99.99997048947547,200.0,100.00000000000006,10.0,10.941703561555293,1.0476632604922176,3.3404706646623534e-05,1.3732780024310346e-08,6.002644602933612e-11,1.6122803618119968e-11,-1.692902849831897e-13,7.054718569144415e-16,4.413276161122715e-17,-5.636309140081274e-19,6.6901747290043945e-21,5.385063642381355e-17,5.077679937885939e-19,2.329576227863162e-20,-8.853548753471133e-23,3.451634031487977e-24,0.0,0.0,0.0,0.0,0.0,0.01944613294775332,6.871900848309032e-08,-8.276436662344861e-11,-6.610125936886218e-14,-6.682797622995802e-14
2000,500.0000000867224,0.01965984885526699,487.7721286325345,88.58077793206235,98.8157143757818,99.99996541860128,200.0,100.00000000000006,10.0,11.532485582276909,1.0955046569228446,3.135460765354365e-05,1.0883358353558058e-08,-3.272905155771061e-10,-6.407122750115475e-12,-3.271523618780511e-13,-5.7649204197384734e-15,-2.1616330691979895e-17,-3.29748399599397e-19,-2.352406786125778e-21,-1.3054214115798145e-16,6.281419600281805e-19,-1.6617237077335685e-21,9.365775830887294e-23,-3.7521059506074525e-24,0.0,0.0,0.0,0.0,0.0,0.019755245906786883,8.309089344766131e-08,-9.11630240483167e-11,-7.775047300068677e-14,-7.958074038322131e-14
2100,500.00000009229336,0.021467718440716523,486.9988795179291,88.55884075351004,98.70725208198297,99.99996015586619,200.0,100.00000000000007,10.0,11.367997556964816,1.2641447935193235,3.624323433494879e-05,3.7684448319158917e-08,6.786640372539409e-11,-5.872217987305582e-12,-5.599274069645815e-14,-6.804752881029418e-15,-3.773322232220701e-17,4.0993596453082415e-19,1.8428738975146137e-20,-1.0035219228817102e-16,-1.3886772224935102e-18,1.333587466988253e-20,5.541666430004277e-23,1.398900993281013e-24,0.0,0.0,0.0,0.0,0.0,0.02146098988763166,8.060565754906935e-08,-1.0260231023816245e-10,-6.992522470637132e-14,-8.13915836801585e-14
2200,500.0000000987932,0.02138895380954844,486.7528090899154,88.12151051546643,98.58685732347747,99.99996030270145,200.0,100.00000000000009,10.0,12.141221718168905,1.3229228670446802,4.2397857473977145e-05,1.9961746179463606e-08,-2.715913769427555e-11,-7.592074260361418e-12,1.4875786648051657e-13,8.764086565189849e-16,9.639984348464639e-17,6.855568413479767e-19,-1.4426307189909868e-20,5.458414936744463e-17,9.446424716450733e-19,-1.4629242334139768e-20,3.3256962001784395e-22,-1.9838135899470482e-24,0.0,0.0,0.0,0.0,0.0,0.02211663457643717,1.0207522761888123e-07,-1.1621033309031667e-10,-8.36511185730843e-14,-7.60040917196948e-14
2300,500.00000010600047,0.023118279029535036,485.6060577353129,87.63736831507218,98.44334635477294,99.99995291161432,200.0,100.0000000000001,10.0,12.673179542151171,1.6242270276751314,4.513732860161575e-05,4.03563304866726e-08,2.602040828286527e-10,-8.877693309153252e-12,6.253763013133008e-14,5.6792856131959974e-15,7.534660775029764e-17,7.358491150096956e-19,-9.435069557485431e-22,-5.019410919576405e-17,-1.7251683175334353e-18,-8.05412740138878e-21,2.3596461024606595e-22,1.4821288630073181e-24,0.0,0.0,0.0,0.0,0.0,0.02368975331497163,1.0847310075726987e-07,-1.3285554883666138e-10,-9.292158554329375e-14,-1.0666975606783163e-13
2400,500.00000011014146,0.023842702037158426,485.1444633510079,86.7329341703926,98.31674858780009,99.99995336080299,200.0,100.00000000000011,10.0,12.706516376060696,1.5656349060416779,5.1795701301921986e-05,4.937251550838975e-08,2.350196878936518e-10,-4.5992869507502174e-12,-3.2137130195939323e-13,5.471832393049189e-15,3.700387860266256e-17,-1.3594404608433915e-19,1.2772619290234573e-20,1.222807449456153e-16,1.0463082553989677e-19,-1.0364106496005566e-20,2.9938077638668797e-22,-1.6523400277562143e-25,0.0,0.0,0.0,0.0,0.0,0.023310834017548868,1.1849163265578323e-07,-1.4867671757864927e-10,-1.0886552874213126e-13,-1.0082899033835182e-13
2500,500.00000012935345,0.025355278537779153,484.4047634885033,86.5823413067485,98.25576060895085,99.99994802453766,200.0,100.00000000000013,10.0,13.251657389318217,1.7830904074405656,5.57281006037853e-05,3.687093782002734e-08,-7.021703510174825e-11,5.007913177720729e-13,-2.0559992739875757e-13,2.923693825838949e-16,2.4885038510154976e-17,-1.2006843479186948e-18,-1.5316118490647146e-20,-2.4348720278293854e-17,7.707425572527162e-19,2.5155528450411247e-20,-3.059408495616289e-22,-3.428726437146979e-24,0.0,0.0,0.0,0.0,0.0,0.025664961903576214,1.252327057487315e-07,-1.6126619562289857e-10,-1.2512756839153398e-13,-1.3481032769060055e-13
2600,500.000000139537,0.0256541987208444,484.2752718685585,86.32785075690988,98.15188960597456,99.99994513155805,200.0,100.00000000000014,10.0,14.037237215829611,1.8886576061959537,5.569087196864598e-05,4.509012541328183e-08,6.618914640170617e-10,2.1390034499403247e-12,8.854154785620028e-14,5.04456183740797e-16,-2.907765971241554e-17,1.3659057266242836e-18,1.4513185375989104e-20,-2.6095521447858056e-17,-1.781105186863391e-18,7.715430925089133e-21,-7.166060267586827e-23,-3.0163862853753303e-24,0.0,0.0,0.0,0.0,0.0,0.025303518101187937,1.3210165187006174e-07,-1.6734636215547077e-10,-1.4277283059564033e-13,-1.5099836396460231e-13
2700,500.0000001500948,0.02661796564019813,483.6644998072336,85.66024292043758,97.95137065154749,99.99994047778908,200.0,100.00000000000017,10.0,14.013919839670214,2.0891460629571417,6.483015922690803e-05,5.47848604367134e-08,6.849761521532817e-10,-8.922354644074087e-12,-2.6984288586154888e-14,5.8743935107886595e-15,-7.701323177755819e-17,1.2405538830831844e-18,5.324130437990441e-21,-3.5585462883526034e-17,-5.79982379144191e-19,-2.7305416480841086e-20,-1.8264217626256127e-22,1.2415157969812809e-24,0.0,0.0,0.0,0.0,0.0,0.026596332733074428,1.4923795656617752e-07,-1.8441691696060293e-10,-1.6099710391288245e-13,-1.6776227796779773e-13
2800,500.0000001594364,0.028485577181835222,482.75723595285115,85.62768814276185,97.77765194448328,99.9999345284333,200.0,100.00000000000017,10.0,14.529132735624275,2.25116188719533,6.538859178811403e-05,8.65588436649543e-08,7.113391788063824e-10,1.768485038203297e-11,-3.561737151045796e-14,-1.7820930230794546e-15,-1.0779890039828247e-16,1.4405961950238636e-18,-1.0577586992074561e-20,-1.0970042505069755e-16,-1.178746147170889e-18,-2.2671899715746605e-20,-2.2185420683729006e-22,2.4512129613516366e-24,0.0,0.0,0.0,0.0,0.0,0.02775247025470595,1.589997268959478e-07,-1.910513599536767e-10,-1.7141121980993868e-13,-1.658766590632302e-13
2900,500.00000017232946,0.028706010343565222,482.68012270127764,85.14329124845439,97.7150699305958,99.99993152568065,200.0,100.0000000000002,10.0,15.115185474487461,2.3674684450059695,7.213924234003555e-05,8.602915052286225e-08,1.4928881336199342e-09,-4.121382219171567e-12,1.2303877706899936e-13,3.5095009915971007e-15,-7.376461764776989e-17,9.253791970592515e-21,1.5193269415250564e-20,-4.379473159072547e-17,-1.2018679228700972e-18,-2.454012633639752e-20,8.087510564284875e-23,-3.4194137316588354e-24,0.0,0.0,0.0,0.0,0.0,0.02957679912688262,1.7019857053184042e-07,-2.0936631034078324e-10,-1.8883668577317291e-13,-1.9578826455360146e-13
3000,500.00000017686096,0.029517863997668828,481.7403722179682,84.81493382105336,97.5463709989611,99.9999217437732,200.0,100.00000000000021,10.0,15.645176260422625,2.529667654254269,7.374705749105338e-05,1.316423915380889e-07,1.5259029212694315e-09,8.976086985549336e-12,2.1531087125354903e-13,9.385060044624988e-16,1.8049157007383632e-17,5.660283285932828e-19,1.1113254987057351e-20,4.025317543989579e-17,2.0780312815872418e-19,-4.5627811474377604e-21,-2.472900009220646e-22,-3.7420307116058594e-24,0.0,0.0,0.0,0.0,0.0,0.029667411038231645,1.7225387184781358e-07,-2.2471628453208869e-10,-2.2950834152019426e-13,-2.2463080838494413e-13
3100,500.0000001883802,0.03152246894356283,481.4445757615291,83.81671740485528,97.33571503706341,99.99991919491409,200.0,100.00000000000024,10.0,16.029524780034567,2.7050805061037835,7.873084014661394e-05,1.5263953067123093e-07,1.5012958259444733e-09,2.608161931421387e-11,-2.566298480445587e-13,-4.3824492791211815e-15,-2.685059660036809e-17,2.266965340158882e-19,5.042667926762712e-21,1.2354478341213073e-16,-3.6537333606215095e-19,-7.424288328832378e-21,5.724303645117679e-23,9.90330728885017e-25,0.0,0.0,0.0,0.0,0.0,0.030505019292101525,1.9545168021485433e-07,-2.326907673537618e-10,-2.567968856018245e-13,-2.4424270397455934e-13
3200,500.0000002091509,0.032257628451179125,480.7250098929875,83.85217575823667,97.23879955084705,99.99991171203826,200.0,100.00000000000026,10.0,16.180361436859183,2.724214416657341,8.711235608470666e-05,1.7342462316021275e-07,2.1541140088166842e-09,2.6019459722406493e-11,3.8114715024364904e-13,-1.3295534536440042e-15,1.0755128917433912e-16,2.8977172273547516e-19,-1.318387591695844e-20,-5.192701560880749e-17,-1.1874438325930213e-19,2.5257365060067644e-20,-3.0139646192049765e-22,-2.5534133966437377e-24,0.0,0.0,0.0,0.0,0.0,0.032314505031244035,2.061537918588307e-07,-2.501910343536264e-10,-2.7956679375668404e-13,-2.6768361031507086e-13
3300,500.0000002190204,0.03307772680941771,480.56245039536316,83.34640042557855,96.94482796250631,99.99991075977964,200.0,100.00000000000027,10.0,16.310000743627775,2.9686872823354467,9.374612929483546e-05,2.0164785561472213e-07,2.2426533666239788e-09,1.1535276591147045e-11,1.4135636586468749e-13,7.542000675641666e-15,2.682897304117904e-17,1.3798396241703197e-18,-1.3656573843483086e-20,2.3193605616644794e-17,1.2295471728725036e-18,-6.3967841030067655e-22,2.69003220176027e-22,3.8357824053174436e-24,0.0,0.0,0.0,0.0,0.0,0.032860699667364116,2.1148530872301432e-07,-2.571004366942487e-10,-2.83619375262953e-13,-2.98847427082555e-13
3400,500.0000002274502,0.03462097467190126,480.0489360057977,83.07930946065112,96.8186757763931,99.99990090716682,200.0,100.00000000000031,10.0,16.71715415586062,3.1055932426311967,9.711063427931609e-05,2.21408561321546e-07,2.983241630663298e-09,4.000826853908085e-11,4.3436943146791405e-14,-4.029216505010408e-15,-2.5064255448184232e-17,-5.636268987213122e-19,-7.34842837557607e-21,1.7396708668239933e-17,2.077572293646189e-18,-1.9129072221518986e-21,-5.440757833966098e-23,-3.0115154674316886e-24,0.0,0.0,0.0,0.0,0.0,0.03382861888045911,2.3392931948254117e-07,-2.897826601853218e-10,-3.214613800303314e-13,-3.2078533384335185e-13
3500,500.0000002496526,0.034754482572050015,479.74745848403455,82.40947141267621,96.68163601791088,99.9998943618716,200.0,100.00000000000034,10.0,17.392936511319785,3.2432664582240354,0.00010282616861812553,2.296808192503801e-07,4.233854103995655e-09,4.567941900974814e-11,3.2135872327316356e-13,6.387873697504307e-15,1.0288774939186417e-16,-6.221078085103556e-19,-3.666261436461207e-21,1.03855351190526e-16,-1.2270071780536032e-18,9.456244915515573e-21,-2.88705221910117e-22,-2.372110307457856e-24,0.0,0.0,0.0,0.0,0.0,0.03452086779233743,2.50932266900362e-07,-3.062266059897259e-10,-3.5003131977314757e-13,-3.4845337286911784e-13
3600,500.00000025333986,0.03661470997582129,478.61699236294254,82.00466816501284,96.4488580384758,99.99989353192304,200.0,100.00000000000036,10.0,17.628197011852876,3.4053199421606055,0.00010944623257939904,2.685814581179847e-07,3.923453060958886e-09,4.154665381759645e-11,3.781278754513833e-13,1.7746005290269483e-15,8.442255178447645e-18,1.0385041232081691e-18,1.434291715367155e-20,7.304879706541838e-17,2.688504202375833e-18,1.456553148154416e-20,-1.5970510255116495e-22,-2.747271912100877e-24,0.0,0.0,0.0,0.0,0.0,0.03580873971233178,2.5328864402412945e-07,-3.1967222885603284e-10,-3.9125873386777907e-13,-3.6948114610033653e-13
3700,500.00000027378593,0.036334469271090075,478.03288134279774,82.13812006569835,96.38864454321822,99.99988194084328,200.0,100.0000000000004,10.0,18.15699875652706,3.579450247325893,0.00011406986637361885,3.2426655135209557e-07,5.936164123599402e-09,6.36078949808191e-11,8.831750209775101e-13,1.870673779692705e-15,1.0292493345957577e-16,6.707450174170414e-20,-1.2300373134558703e-20,2.5350839569905446e-16,1.6975718684493659e-18,3.087780418044689e-20,2.9215449898029597e-22,-1.7229203079273e-25,0.0,0.0,0.0,0.0,0.0,0.037740819334658206,2.686363512157069e-07,-3.278146788335699e-10,-4.103788166152065e-13,-4.2251210527418263e-13
3800,500.00000028069627,0.03721312066885307,478.10974913855995,81.34447595300652,96.20914793768532,99.99987723638903,200.0,100.00000000000045,10.0,18.32860526515686,3.865561649243292,0.00012499249518156723,3.6342301359630106e-07,7.146262084386825e-09,7.804721001483027e-11,7.937144355737671e-13,1.3199091018410962e-14,1.7171191278106018e-16,1.6354685405832569e-18,1.0297094012981717e-20,3.043910709026129e-16,5.399436007486894e-19,6.457109400868519e-22,-1.0177698111371444e-23,-9.516314501318287e-25,0.0,0.0,0.0,0.0,0.0,0.03845311005609218,2.909264687718349e-07,-3.5662000938240943e-10,-4.3554019278769687e-13,-4.436905333209613e-13
3900,500.0000002964291,0.038415198265681,477.29374123300147,81.54467974331872,96.07354557572717,99.99987223286743,200.0,100.00000000000045,10.0,18.616082227094623,4.011481556494283,0.00012795699890543602,4.1293850241149904e-07,8.710816712130338e-09,1.3626324969049115e-10,1.4359687771028764e-12,1.4075710039671109e-14,6.074662441913545e-17,5.128989105654334e-19,2.2439227814065765e-20,3.553078101352876e-16,2.6244186213964345e-18,-1.2200103761789327e-21,4.278922975934026e-22,-8.430728623854913e-25,0.0,0.0,0.0,0.0,0.0,0.039265188196768455,3.0523606639280043e-07,-3.657177456951838e-10,-4.85529589700431e-13,-4.714344261277309e-13
4000,500.0000003218312,0.040567330251053066,476.76700559390764,81.06136565166591,95.80630099423365,99.99986537629904,200.0,100.0000000000005,10.0,19.082806586924086,4.144748737375005,0.00013645081343193147,4.6778259122631863e-07,9.654333824027814e-09,1.5889893435082005e-10,2.3291476377669288e-12,2.360819106805723e-14,2.817000358996064e-16,2.2922694461018737e-18,-4.133765707195929e-21,5.347053216948299e-16,5.147131147936572e-18,3.229817430197302e-20,1.5102812022309903e-22,1.708954415159183e-24,0.0,0.0,0.0,0.0,0.0,0.040273825073178005,3.216224704722419e-07,-3.864004605591201e-10,-5.114099853299251e-13,-5.169882941327373e-13
