milliseconds,cdc13T,preMPF,ste9,slp1T,slp1,IEP,rum1T,SK,M,MPF
0,0.19822386087464242,0.00047582568818230013,0.9999808862887883,0.0002164113881653876,2.192507283733671,-1.1041680219861937e-05,-0.005518201809866921,0.00010104943092758687,0.9996703172902769,0.20092482766230688
100,0.18092702907809158,0.021531111531940653,0.99696952182618,0.0037381355668152714,2.1377708284138457,0.001427963799238996,0.014525197109940536,0.009046522266756054,1.0002317856424447,0.15050489765751304
200,0.16141522092715463,0.035597150266656385,0.9978336205945005,0.005172114540089932,2.0798253045197352,0.0021032575519192623,0.022268421213428372,0.018461855116191445,0.9969949485419134,0.11094212350989621
300,0.1456692081642177,0.04452600707598964,0.9985195718786185,0.0055897980964721575,2.0436715810159565,0.0022815784896775687,0.02191803520343758,0.021833014174633063,0.5010951185400058,0.07929105242631068
400,0.1278144958851301,0.04951176317892989,0.9989494379876557,0.006284854948442348,2.025023219394099,0.0022524197612047653,0.0415479692454527,0.021447108346232247,0.49595163747554705,0.057937465083626245
500,0.11326053398652142,0.05236170769261727,0.9992889856939817,0.006700973778188022,1.9457905312515766,0.002001200837725967,0.04466697466504411,0.02181917188345424,0.49952852461546754,0.039657718701931986
600,0.10505380930711296,0.053804366913489325,0.999573833134885,0.007241738856529533,1.932902291172706,0.0016949807712826454,0.0614211021527556,0.021607740107677024,0.5052516578542815,0.024496803023002296
700,0.09530585110536549,0.05219150486645672,0.9997579194805517,0.007542767942261952,1.8945310707789935,0.001355780892730234,0.07026810873852936,0.0218378994006534,0.4964866973590722,0.012202878118645465
800,0.08266482677365108,0.051265427995187005,0.9998565065171838,0.008119508166298956,1.8505197487501936,0.000994841716672291,0.08110860021155016,0.02160914894890287,0.5001413396512803,0.0061902176284393574
900,0.07612753345247267,0.048703101828257746,0.9999433912306103,0.008738284666809105,1.8066844445727808,0.0007027189494026527,0.08922537617455623,0.02172456623982286,0.5048675630275173,-0.00011351105863555665
1000,0.07017555702866908,0.04539952361247875,0.9999800758715337,0.008844480953966075,1.7654211957715236,0.0005131826249124771,0.09481843402198348,0.021879506446525605,0.503790545434075,0.0020551734903967414
1100,0.06177109167445457,0.04213753927709389,0.9999613750608449,0.009496707818403453,1.7335243680210335,0.00031782807667455893,0.10437911288090779,0.021846877190648553,0.5062332470291558,0.0006221732802209381
1200,0.0545476259040051,0.03961273929163473,0.9999862844302162,0.009749175084141866,1.6861723779222622,0.0002330047497306501,0.11283533073698818,0.021863444928136168,0.49817661986732964,0.0022443146305063167
1300,0.050335032744847116,0.03708143929329082,0.9999713547631709,0.010252865652432538,1.643275758690452,0.00013378725260390666,0.12542633365416403,0.022069560226373446,0.5046857739156593,-0.00014165913195123987
1400,0.04662750823426937,0.03406592391194502,0.9999898439369476,0.010740212217892923,1.5744122506777702,8.586626461863601e-05,0.12891495025089866,0.02199600753779134,0.5084350749819436,0.0019363026926343015
1500,0.044357285204043195,0.0324872452511836,0.9999560433229318,0.011212760140408118,1.5691477276630548,0.00010838619161513416,0.1446622322273827,0.022110208676214712,0.5039469742215544,0.0013478455968309582
1600,0.03774702639893403,0.029323342124435277,0.9999546563450061,0.011211906803843963,1.5302718196038243,5.138884650239507e-05,0.14735018690138246,0.02237111913658909,0.49815179439891827,0.0008714248012628963
1700,0.038182309365188474,0.028168882716788565,0.9999921082164945,0.011826104509962828,1.454787908815486,1.9427099625460336e-05,0.1657438662402816,0.022429720860209616,0.5021989576505043,0.0009292537663622507
1800,0.03432023339302104,0.024999794396610625,0.9999473201348442,0.012132638007850832,1.4261760081152925,2.4994455078308633e-06,0.1674872367065593,0.02257323128430328,0.5036854221317948,0.0002267439476234209
1900,0.03423845307437032,0.02351045969335842,0.9999923062744581,0.012678100030714137,1.3637296530844192,-7.135541216525293e-06,0.17789227535743532,0.022470128355005316,0.5036228806825168,0.0015342330729624803
