miliseconds,cdc13T,preMPF,ste9,slp1T,slp1,IEP,rum1T,SK,M,MPF
1600,0.040250126226075725,0.029538803770961887,0.9999520337067163,0.011607563083277055,1.502911478305342,7.056031061803428e-05,0.15714278930401812,0.022495722024071633,0.5045628614065025,0.00096978737492819
1700,0.03468482229096169,0.02799611725470503,0.9999906913851317,0.011447396223174885,1.4693756796278914,1.0847952193881475e-05,0.15701569765867207,0.02243548802397236,0.5003048981348963,0.0009983182702313633
1800,0.03508372105989683,0.02574800283643755,0.9999576114837746,0.012019960849336585,1.4132492192718233,5.233212751996412e-05,0.16615269753592443,0.022657806655532117,0.5010796224310339,-0.00040856714546121
1900,0.031505659023361075,0.023089321500934654,0.9999937777748004,0.012469466725920543,1.376726578191114,1.1467006415946903e-05,0.17616237170285384,0.022694500610782768,0.5100746027104197,-0.0014190823941798458
2000,0.0318552233883066,0.022021614944105507,0.9999804943306204,0.01302238532191714,1.3617131675225838,-7.371133751526662e-06,0.1947004208807513,0.022695334458743274,0.5065484105344661,0.00039704046260908925
2100,0.02837043901935682,0.019520615175671323,0.9999915778648044,0.013004196773750686,1.3023202032191061,2.357052651023362e-05,0.1965389681680893,0.022578639094703753,0.5096334100900505,-0.0015519948137070543
2200,0.025823922365421546,0.019195470478102016,0.9999485136223184,0.013805744365322852,1.2504706001002763,1.2871346917478098e-05,0.20336360458372438,0.02292905519081999,0.5066668439477515,0.0001810480526395471
2300,0.02403021724126615,0.017690587904384773,0.999953660358909,0.013843916911203976,1.21072551423473,3.845267550582811e-06,0.2198368593248759,0.022652912651241905,0.5010593812360077,0.00026957193310950944
2400,0.02460883192253641,0.017106975738659998,0.9999582467626021,0.014388767774428832,1.2180471325049502,1.6205658968869382e-05,0.22321222643905575,0.022730659000696547,0.5083944000231991,0.00010362909367134
2500,0.02206346407680192,0.01621231370864375,0.9999333928607362,0.014910870754352996,1.1511474698807773,9.18214333416414e-06,0.24160434478943163,0.02307051490934933,0.5009614664388607,-0.00021546478747133134
2600,0.02329426026551303,0.014572543672645153,0.9999889315843092,0.014961388783772706,1.1014767900402296,-1.9120062988120362e-05,0.25067724683835857,0.023171467001539357,0.5024828360717751,-0.00015918618471681413
2700,0.020671315632967768,0.013573149257654021,0.999969488017706,0.015495305530245241,1.1011991377255406,8.624690666882256e-06,0.2615160141147182,0.022981042782267945,0.5041303611738657,-0.0018999636162591383
2800,0.02185753971688648,0.013207896110830848,0.9999477475782698,0.015894180088107248,1.0780444296330578,5.240295589135028e-06,0.26540266738861124,0.023079960621593603,0.511801123607247,-0.0001431351392550006
2900,0.018264757582556693,0.012946796011953417,0.9999416794261216,0.01584494757337441,1.0235434159146328,2.491485769854034e-05,0.2681574531474294,0.0230931448220234,0.5094586701079061,0.0002760777186919945
3000,0.019816721878914745,0.011605960429554864,0.9999592338953026,0.016543381195360845,0.975108047530519,1.351581778381653e-05,0.27572475116216755,0.02350711086549395,0.5017538703449296,-0.0008712551098740703
3100,0.020294825016197886,0.011749335440894832,0.9999718622856565,0.01667303367282984,0.9620264564449793,1.4668335141292155e-05,0.28749036825581187,0.023379079779400472,0.5129239723695982,0.000940525525809443
3200,0.017331891358828472,0.010819717273475632,0.9999431763417559,0.016922907583707125,0.9255863969727559,2.050376225061847e-05,0.2994143283849559,0.023368925388744174,0.504424428395464,-0.0013686630484157905
3300,0.016941018522468345,0.010866824864080785,0.9999727202207189,0.017535720665598983,0.8904076635433872,2.893939376228202e-05,0.31384117057357697,0.02348172131337299,0.5074847810473664,-0.0008434301190637136
3400,0.016654110123793708,0.009778491152282439,0.9999177872727828,0.017627178268826663,0.8641503613793722,-1.4642690176736036e-05,0.32259212463505965,0.02347508955076975,0.5037832297642839,-0.001570335555322427
3500,0.01637970375791866,0.01057248502308266,0.9999722869152363,0.01829991856571824,0.8384410756732201,-3.147146053311693e-05,0.3312957758293387,0.02388631651084035,0.5082849188120903,0.000710680190282443
3600,0.015294902635110378,0.010331997655232829,0.9999581792916912,0.01823996657201568,0.7650783484625546,-8.122154014725511e-06,0.33868690271208207,0.02359485208479036,0.5148331961470428,0.001815234140213877
3700,0.0179122368684433,0.00876076954192244,0.9999239767110869,0.01861623835012275,0.7598392304183417,1.0894337689869295e-05,0.3421153544296964,0.023880010404212844,0.5130288618783511,-0.0015077624323389307
3800,0.01639354756079789,0.008915150999935095,0.9999547143353117,0.018729498381767812,0.7397542149428226,2.606772828703047e-06,0.35324810822504843,0.024043399732881672,0.5152696845158216,0.0002970688332162116
3900,0.017236694877709655,0.0082728591435074,0.9999390244789937,0.01950386357881223,0.6698805968940466,3.050372172003062e-07,0.35606816441244216,0.02416778182098862,0.5103261349336301,-0.001704700620891459
4000,0.017111773345974187,0.00892120889583785,0.9999155947513811,0.01967755613660143,0.6456084498301334,1.188748660446983e-05,0.3643481937474341,0.024175369646865775,0.5079083507548264,0.00018105193898494866
4100,0.0174948174151493,0.008708761798344478,0.999921074100462,0.01982479796851592,0.6395456769017758,4.54350618140172e-06,0.3836272552424812,0.024094597679818443,0.5064586991758144,-0.0013107895285229825
4200,0.014111979805716237,0.00879601093698211,0.9999430774020766,0.020239249221417913,0.5667946096951262,-1.6794341441408766e-05,0.3926940758926576,0.024072011434713596,0.5126137309915599,0.001391779392716482
4300,0.01533502628142614,0.007717056575716563,0.9999363974662524,0.020744257210250618,0.5629518002406926,3.150789994571474e-05,0.3960942275424538,0.024085021748136766,0.5160581706950913,0.00034571650335746783
4400,0.015002190844815137,0.008092424609271648,0.9999442938754655,0.02080263978229446,0.5342351495153175,7.567320165109157e-06,0.40318056044120054,0.024388947954927666,0.5115982334444173,-0.0005120476873174478
4500,0.015003131058721638,0.00876070431328457,0.9999162757079193,0.02079486247906287,0.4784562082488536,1.110376536946829e-05,0.40918196627169906,0.024360638138349995,0.5118948792149408,0.0015457814396891449
4600,0.01497741706823831,0.00793469785364441,0.9999336874099416,0.021244280353659932,0.4543908192593698,-1.5588039511630306e-05,0.42896455141795703,0.02436574640494307,0.5112508624817923,0.0017175766415118833
4700,0.01296609965297302,0.008250230351938568,0.9999101360458865,0.02136830027631745,0.43880332399535743,2.8214493117351224e-05,0.431612078479583,0.024374652600599244,0.5126599123157449,-0.00010535606919871831
4800,0.01674532882022616,0.008572617806454486,0.9998912958739457,0.021652690488704083,0.43727873795229566,2.9960164204987015e-05,0.43702290969785695,0.02450866707592662,0.5092358263666101,-0.0002137457900262403
4900,0.01655744793871663,0.007573443119990352,0.9998950473380888,0.022433002949739926,0.3978386595336043,-1.7401132697561965e-05,0.4430125373896781,0.024812974204223983,0.5166330128359309,-0.00017687617772198951
5000,0.014882175710100956,0.007953255368988872,0.9999098843120069,0.022688717613190117,0.3266873488041467,-3.220629992612428e-05,0.46353568545814267,0.024787959089164816,0.50901904383317,-0.0015910292721440253
