milliseconds,cdc13T,preMPF,ste9,slp1T,slp1,IEP,rum1T,SK,M,MPF
0,0.19963899363807847,-9.583340564840526e-05,0.9999757805920645,-0.00011274914801392959,2.2259576072522083,-3.253040478193269e-05,0.0025493688623066195,-0.0001822397725293218,1.0033259010263058,0.20186043810934412
100,0.18097997522099155,0.02070675145903026,0.9970096603019328,0.003750051213779602,2.155619387367832,0.0014317665216801152,0.008016698882817242,0.009094092300519918,1.0052380314860974,0.1488603990296745
200,0.1598580407573244,0.03619854876391951,0.9978574970499647,0.005031516825939861,2.1080936894208633,0.002132348547888735,0.023141205467573357,0.018680288563376387,1.0035916601856971,0.10972702954400708
300,0.1454557271632878,0.04391820216341689,0.9984749415420837,0.005949100041806387,2.035901591221638,0.002278342760947823,0.02834615169005749,0.0217225695049023,0.49686375917771297,0.07902904619397436
400,0.13109110175917438,0.04988716510188353,0.998969778467749,0.006361012138881794,2.013183477992864,0.002258398244947829,0.03223677865426808,0.021574526107998166,0.49636700287517954,0.05607303198612573
500,0.11389257432272218,0.052673149581863865,0.9993228951662363,0.006730833009136118,1.9496549100425453,0.0019710437471119925,0.04576772046431079,0.02181506876720797,0.5012321233021569,0.03668323760903617
600,0.10525331229776677,0.053641978669033634,0.9995693025201198,0.00732534813195772,1.95198327517704,0.0016918295882831045,0.05660358343441591,0.02164433526294694,0.4977502534236147,0.023340995990855304
700,0.09106179547190447,0.05175235067168802,0.9997592535449711,0.007557791511945573,1.8648109453141606,0.0013177149614404678,0.06914275269319098,0.02160337637353344,0.49898876588911467,0.013701525939092405
800,0.08551282177199766,0.05102592559506821,0.9998584301744332,0.008182630169022735,1.8543481200695153,0.001036527377148275,0.07794414252111859,0.02165572109333581,0.5072935930556186,0.006690346091266211
900,0.07579042966459844,0.04810342841347075,0.9999238774049242,0.008415401578695612,1.8099268963016506,0.0007476017143765104,0.09113644579852367,0.021979591502194966,0.5063709681256474,0.0021369298907109348
