milliseconds,Hi,He,Li,Le
0,0.5033452219497709,0.9927155462744969,0.010501560416130288,-0.03360500084917491
100,1.0774227804176897,0.3971858480192472,0.04294656852437313,0.11799650907345699
200,1.0738489543886978,0.3868451120548253,0.0570986695647773,0.17309109403367076
300,1.0795938039226731,0.39445489748604884,0.08342616195237963,0.22412734123652472
400,1.076489234951726,0.3855465312877621,0.11168302465321807,0.35312281237953114
500,1.0840014433573077,0.38492485538257076,0.16181346013760145,0.40210660147488253
600,1.0840332712211307,0.3919541494306339,0.1667800505022507,0.4926125855759317
700,1.0831321488580772,0.39511288516962045,0.18567812647509788,0.5506314340283198
800,1.0865426524719337,0.38437521234826233,0.22478804788989257,0.591633795610016
900,1.0724702205444347,0.38441660097476044,0.23654264557898746,0.6187575979259458
1000,1.0783222440793365,0.3945474408369807,0.2520605000432496,0.6665318384842096
1100,1.0790518605759356,0.3966570017852068,0.2652456192975853,0.720641430881702
1200,1.0859394105277385,0.39981494993631334,0.29206834395718967,0.8145398894558705
1300,1.0784663291304994,0.39791703083263563,0.30815626173607596,0.8271091242881975
1400,1.0821923599885837,0.39051353169026626,0.32579123048614517,0.9140104791185929
1500,1.0732628508580335,0.3864916247546684,0.3511334160693556,0.9440346463326137
1600,1.07716394270692,0.38711650755804117,0.35837479954241697,0.977415358893899
1700,1.0857146079607833,0.39406989989698926,0.3748005010305838,1.034460394171601
1800,1.0817583892458544,0.3890744721360482,0.3853089002385507,1.007393113616626
1900,1.086608534116107,0.3865178042898073,0.38455358628361125,1.0807581968167463
2000,1.074690069355043,0.39704151330424037,0.41044599870037063,1.0763539256103665
2100,1.0818308440713411,0.39184821421721233,0.4081319094031372,1.1106044834653885
2200,1.0767757240411822,0.38765259518890066,0.4195837611700083,1.161412239444991
2300,1.0853913369325305,0.39814291339063446,0.4249355469198738,1.1862717285437039
2400,1.0850021315512992,0.3934734022543587,0.43831969993648384,1.2380105814078404
2500,1.0791339459392149,0.3893712022828359,0.4341730900148608,1.2513297774851788
2600,1.0743589525154116,0.3915827362961895,0.43950710013145183,1.2322979385471349
2700,1.0809631806585336,0.38560281526261564,0.4471137133888021,1.2457140665366808
2800,1.0828481945595727,0.39021396106157324,0.45745098939490836,1.3273709556740514
2900,1.0779294970515512,0.3991662442255383,0.4612440585067717,1.3108392135504279
3000,1.0819838689650285,0.3965495724095354,0.4803971656085924,1.3338542674796514
3100,1.0793440927279432,0.3926844004776808,0.4915332768982294,1.3217650095049638
3200,1.0795306098550868,0.3933732873351743,0.507881675809036,1.3812482061181393
3300,1.0783852962672715,0.39520109159680794,0.5080123404345915,1.3376511994937748
3400,1.082516915095058,0.3833819001641833,0.507841367897408,1.4146710133250227
3500,1.0831652796245934,0.3996649641017239,0.5173178702864493,1.4356499071763238
3600,1.082833096781104,0.38790965271542477,0.49900760667630806,1.3814986862866396
3700,1.071329361528458,0.38550696873793516,0.5195183454297735,1.3924378077159538
3800,1.0723496192075122,0.3847444848686432,0.5183066074760475,1.4690925184939347
3900,1.0793390908424352,0.39978992081968534,0.5139837091673228,1.454245630779279
4000,1.0834131159202123,0.39866658662392834,0.5340519318197534,1.4156656607463565
4100,1.072839115060582,0.3990362837506265,0.5379095937719734,1.4475949855988737
4200,1.0770981809580105,0.3997048355616227,0.5173253488459167,1.465181983619401
4300,1.0848507759787185,0.39241907731341386,0.5305912041912532,1.482629984180935
4400,1.0858810465235207,0.39080923902065245,0.5291023404234482,1.4517643615033016
4500,1.0804131467081906,0.38487094631229607,0.53386177613673,1.4965591068617188
4600,1.0748630431390431,0.38388545007190245,0.5407821064701126,1.4782206257040837
4700,1.0742165332912008,0.3895779925433541,0.5482235361575277,1.5069954710194227
4800,1.0813527185049412,0.3896862344883135,0.5599539199806055,1.5116581165305498
4900,1.0799148849459665,0.3903315697869123,0.5570569458739054,1.5486204838783755
5000,1.0802564448826033,0.3927811208923459,0.5589500426978358,1.4962351160143808
