milliseconds,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P
0,1.0211028918529645,1.0231709651504968,1.0156497939113671,1.0185578484252604,0.9908805187404787,0.9848830981341706,0.9854425081671544,0.9970979178989411,1.001617675578651,0.999288059589796,1.0016459495952155,1.013246265796346
100,0.9614753094050094,1.0231859789822524,1.0039978029445198,1.063156738092333,0.9615221184569626,0.9883906413340768,0.9458293690623081,1.065630701275815,0.9974296150791908,0.7156036276914142,1.0100127754035328,0.9044551156383525
200,0.9533295590571056,1.1049037600003284,0.9705225650010991,1.1345009120301428,0.9331595659209155,0.9834682341349347,0.9139696632174356,1.1219899638676671,0.975640556417654,0.5303527173448594,1.0194137452673873,0.8446639683533671
300,0.8872958179187356,1.0969121370788484,0.954450384136559,1.1947271526326724,0.880258297863054,0.9525655403717239,0.891852764704457,1.1585536771500375,0.9557317178209583,0.4029336839990358,1.0229396592892395,0.7618469084398545
400,0.8739979477528572,1.1227693010741864,0.9369011472943971,1.279122639242816,0.8527235658954628,0.9424328648119413,0.8439812072675297,1.2081436880818357,0.9615284562976517,0.30991209852637963,1.0295448985485312,0.6947207872609144
500,0.8436671260338864,1.1629949532186183,0.9243423762115012,1.3423629901023297,0.8095420753406126,0.9314878869114069,0.8160741816868041,1.236810839811017,0.9478122492021823,0.25127200807208955,1.0296147124324273,0.6155211068297641
600,0.7905882804694555,1.1759495061879779,0.9029002439549009,1.3488168626817096,0.780198715051767,0.8913683918454233,0.7827850203121886,1.2685081312564461,0.9078218332219995,0.2152497968152576,1.0345490769942496,0.5361796021174955
700,0.7734373388925432,1.200545176838848,0.8997494648461948,1.4303856438241507,0.7458258425394314,0.894320386944802,0.7310565313558983,1.2954027497059455,0.9147265129317926,0.18219830212087262,1.0358722304032726,0.5153887594413369
800,0.6996354898795054,1.1944078991389007,0.8735199788963948,1.4893065273314745,0.7191473798890309,0.8531291560946502,0.7317136606286375,1.3274556413618026,0.9061497970622959,0.18637640261978541,1.039846469137583,0.42610619116153087
900,0.705681133457233,1.2009065349357226,0.8670219185546187,1.519522052321105,0.7017327499689524,0.8355113973236766,0.6983476475518544,1.3527572069930647,0.8860524393941417,0.15283285799130975,1.0405791284340573,0.42105067620580894
1000,0.6440292673366077,1.2168258732331485,0.8510995742932883,1.5626522429438352,0.6711623240103106,0.821847749770247,0.6452512099734498,1.353345332827238,0.8583143121173276,0.15530651357750902,1.0424308358030165,0.39217889140022716
1100,0.6389690860421223,1.215965367684257,0.8410608736959615,1.6121995130187505,0.6540876816199996,0.7993157547839677,0.6460851198779026,1.366776704054859,0.8635013393550219,0.13734894799610228,1.0428326041763678,0.3198627323268323
1200,0.6104554498507124,1.2010468632913716,0.8177268000556659,1.650172880496118,0.6304882863659098,0.7871670569668732,0.6170334679985101,1.3868553206157148,0.8405502775190636,0.14432297290308405,1.0441972472262808,0.30770483678197325
1300,0.5868162481502827,1.1624983743733304,0.8110745655138211,1.6907442231061953,0.6112190498460877,0.7447151994195407,0.5971082609987642,1.3907966155694875,0.8382582030082877,0.1294841143365937,1.0464329776895214,0.24883828469145378
1400,0.5512879107703709,1.1615945744327345,0.7916106262686239,1.7087104482342184,0.5989086442771936,0.7463526066614264,0.5715508013301077,1.4027131293448443,0.8145308917786866,0.14414216288119613,1.0482123257339089,0.26916556602716374
1500,0.5179381256779988,1.123057542277088,0.7560568947400561,1.742460751124407,0.565623393221386,0.7044276704672437,0.5384844466781945,1.3952222566956982,0.8072735123613753,0.14077419704273522,1.049613350013111,0.20507851618799786
1600,0.5295312081040192,1.128789711029885,0.7716914183431929,1.765480745602727,0.5448348668802557,0.6817901669526129,0.5351995356248543,1.4028239045017368,0.8129174931205805,0.1441372667392893,1.0546236683814916,0.20186166738968725
1700,0.4655365123870821,1.1315655529446378,0.7562295169844065,1.7864564515231196,0.532943336371215,0.6754765376537745,0.5154715777720528,1.3970927042539845,0.7924805396376529,0.1374893960286447,1.0532187943041358,0.1986107184596447
1800,0.4422954777216226,1.092189080062656,0.723064087080688,1.813850358962569,0.520358702096211,0.6591713300748996,0.5125027933731628,1.3967412908143422,0.7757016563650944,0.11888026720216006,1.0564754174053856,0.1607490508575639
1900,0.45215713605021995,1.051904755887545,0.697348053950689,1.8282356228160495,0.5098101122468254,0.6333286634110327,0.47263707830052404,1.3942089939583389,0.7815079015279622,0.11749808866539477,1.0556332210197834,0.16659680387790893
2000,0.426643846827825,1.0452332989243118,0.6885117306580059,1.8258313917308153,0.49866616908556693,0.6377953249533346,0.4791164500286262,1.3927199849799454,0.7690724805307794,0.13796309040645224,1.0567904834755135,0.1290481243796664
2100,0.41235814814345956,1.0565489582980545,0.7019252872085755,1.8764092414773397,0.47823203173573725,0.594193383304783,0.4722102317392469,1.384743038232974,0.7405578029510983,0.10494589808511529,1.0609980425349552,0.13072581765425412
2200,0.383180244945198,1.0098001066804152,0.6583147508740943,1.8726499006071617,0.46708283438115145,0.5785762244579686,0.4364940430477414,1.3779976371024287,0.7308675958109853,0.10737082269380324,1.0617433384390642,0.09991944138609496
2300,0.38577845987464254,1.0106488156669367,0.663784017598505,1.906495722789832,0.4683786906177167,0.5877519971242117,0.4364600883538184,1.3683445587036647,0.7229441580871946,0.11078478104036277,1.0620051512590063,0.11260218141255089
