milliseconds,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P
0,1.0201485847052518,1.010904738327514,1.0131166413868677,1.0056919672258509,1.0046060215631663,0.9837248818675147,0.9849239471559015,0.9983576938722806,0.9863520929036551,1.0084496503130538,0.999915067209359,1.0223412201605826
100,0.9843573024354982,1.029758269808973,0.9861553476938889,1.0893685707025116,0.9636162690469715,0.9853311107530368,0.9491420296509773,1.0682256389773763,0.9962418561589855,0.7336726619066577,1.0102233694902747,0.9212400976824832
200,0.931150313490432,1.1038726479689533,0.9671533450745959,1.1436911535528032,0.925415177838024,0.9716844658390201,0.925224575059781,1.1194159573799594,0.9686321833350772,0.5297075747546162,1.0182662177905264,0.8236949079247929
300,0.8901926176987722,1.1412082650466988,0.949095571844346,1.181270041864495,0.8837174993430668,0.9532287513457994,0.882297460838121,1.1531918054015966,0.9524144445078743,0.42078410789496395,1.024368929196636,0.7332340982194459
400,0.8618633679762984,1.1500839260052549,0.9318874378344918,1.2777438288100849,0.8434892553903827,0.9192319111686278,0.8587476257670383,1.2042654505426218,0.9584187256021176,0.3213254360839904,1.0265950991803696,0.6654421909892696
500,0.8254038420490567,1.1451559902725328,0.9434662827303194,1.307191474544363,0.8134194303388246,0.9019629912035529,0.8210189921032016,1.2436349791567507,0.9448586896474794,0.2538530957315602,1.0292788628201688,0.6107832887660614
600,0.7825762178156112,1.161246044461632,0.9293066805870557,1.3985019876502598,0.7891780424289002,0.9076331945678693,0.7924709136913077,1.2710114101485424,0.931725847990723,0.20915349040320105,1.032192103474435,0.5261576538571181
700,0.7769341982570593,1.1702355313800428,0.889881545698882,1.4478653897023357,0.7487119129536994,0.872217688645431,0.7525379908391495,1.2983721688144003,0.9065743839913605,0.19458954412117757,1.0385753775092041,0.48173721366167044
800,0.7085185428392201,1.2203257349566936,0.8977181604212624,1.4788927507170195,0.7139245189691711,0.8450626030435955,0.7273026064779864,1.319924231712466,0.9055521182014828,0.16722484958649902,1.0400467131005935,0.44617843000447904
900,0.7109031061834057,1.184243819520029,0.8640859384723929,1.5134251020692493,0.6950690564702845,0.848156001387195,0.700634056225967,1.3515971079960656,0.8894926478155885,0.15923916122541973,1.040672861595821,0.38476056181060686
1000,0.6430580187375066,1.188125029484628,0.8615772885530507,1.5567088047615156,0.6702984871417512,0.8161252158878461,0.6670466588449799,1.3617819479413162,0.8695670676463324,0.16875283935484492,1.0423641110433217,0.35412590007623146
1100,0.6237496913639642,1.1926057870587141,0.8234783325226119,1.5789765237445053,0.6346238273539646,0.7769821026570001,0.6259967996679584,1.37849044863782,0.8521542076462159,0.13179412090766815,1.0460791889204755,0.3455746695736171
1200,0.5896337069546109,1.2097192332382278,0.8103550094007527,1.6273099308676646,0.6152676254004966,0.7653533213407107,0.6004460333143993,1.3895813288010768,0.8504952492221656,0.14453553486436946,1.047596995979251,0.32140103205017134
1300,0.5601728830291228,1.1708548733083193,0.7967961887218048,1.6941369010674792,0.6024108642774334,0.7489599336199978,0.5955667861752728,1.3926665698051677,0.8318740898274729,0.1293079407626432,1.0461304857652831,0.2882262701025432
1400,0.5303301652393303,1.1461308630095763,0.7858392745525805,1.725601438165178,0.5759524430500715,0.7377013461057232,0.574204395692257,1.3948329162562192,0.8294920233317481,0.15182867329828897,1.048977219559921,0.23150873757354837
1500,0.5482222401040581,1.1401796735146068,0.773431418652081,1.7325210987542328,0.5567470316339225,0.7238446712817923,0.5474025519179869,1.409764467822303,0.8113974558095965,0.13313973039552335,1.0526576870375262,0.23883461907832865
1600,0.5227977531009395,1.1410148145652068,0.7518729935190138,1.75792365967611,0.5385965958673368,0.6796822695293986,0.5230863196128136,1.3991349505715276,0.7902134281389244,0.12564168850755192,1.052198878416321,0.20050624300114303
1700,0.5112719876012827,1.1170851996458258,0.7407982833103244,1.7947613367353095,0.5223990659997456,0.6753961604745331,0.500243640591107,1.3985799337732718,0.7792654806753292,0.1401599967664621,1.0531337958455647,0.19468577003033138
1800,0.44638382514616165,1.090786421561688,0.7245324211201389,1.807961540271091,0.5263908372463374,0.6689312166299195,0.4957539686458988,1.4026680293528915,0.7761563296917533,0.11618774695156478,1.05588066040023,0.14252947019825435
1900,0.42748171572107657,1.058216618382062,0.7061604293112334,1.839492762817699,0.5027584151324536,0.6465217421952804,0.48634465047831377,1.3930707640079714,0.7755497219154319,0.1352331273681248,1.0553768852071626,0.17329038703462257
2000,0.4086848072228032,1.0391079914749353,0.6983483873324613,1.8377164006116455,0.47977479439345244,0.613362278853764,0.4609560370746578,1.385780431920387,0.769723267176348,0.12999733576822772,1.0575147970509282,0.12437332467096868
2100,0.40360910377974685,1.0192260633780168,0.6780705979710272,1.8331643386012562,0.4667219901921869,0.6248745761852617,0.4645918938787696,1.382486198312204,0.7448972469868862,0.10456081420678057,1.0586102113592493,0.14353627907670974
2200,0.3774076774913165,1.0291044315283564,0.6695258346229258,1.8953681651102843,0.4568627762817166,0.595749390582999,0.45889487837743637,1.3781461911229187,0.7357660687847629,0.13076359485998595,1.0609731473526092,0.11379544934833227
2300,0.35950381975826023,1.0056869028390105,0.6692662914252688,1.8809200367118957,0.446591113134486,0.5909097362447893,0.42386330824354856,1.3741220846926951,0.7381438078155391,0.13157070566256607,1.0614340806089448,0.09164154050147919
2400,0.3706242774969013,0.9801910836540347,0.6351693971161559,1.8899357638981868,0.4392409077771396,0.5557175953264274,0.42937627262923367,1.3547510861249137,0.7073211578046062,0.11346692884100561,1.0640609268138184,0.0694761978590472
2500,0.32879892703524355,0.9182664120172606,0.6306815518983753,1.8937371988036371,0.4532408224119361,0.5538584189878927,0.4076569147666871,1.3593644488580423,0.7120473052435256,0.11204298300178436,1.0673463290261862,0.06063843109488542
2600,0.32164309599298546,0.9127287091777699,0.6308593349571733,1.8908918910153738,0.4351123664503615,0.536118649692852,0.4007052898643284,1.3509369151001296,0.7023954153253247,0.12553823910120615,1.0683579807459065,0.08592915757879223
