miliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.730455011822003,2.9024293466108606,0.8868298264282558,0.48787873557663386,0.20293060709413815,0.10227981546252654,0.19650985434566834,0.09894135482376101,0.0987120885876953,0.05015506300873757,3.1715099430747573,0.15158174739802135,0.10019936880989562
100,6.049277405569192,2.6221138130643933,0.6091922101668663,0.9749528763597958,0.27506842966208067,0.07980809134640324,0.17537633899727814,0.21711023092816265,0.13587953355887164,0.14525204938399347,3.22696160890241,0.040975793421257775,0.09682227220612287
200,6.037041613165163,2.3744971838092983,0.5618845813183602,1.2908206214649107,0.229110922076387,0.09718785509486784,0.16942222088522735,0.2462846133275358,0.11919647537779565,0.15843397156737973,3.136805737975433,0.07704885062331054,0.09594571922844758
300,6.319912002832136,1.9876960166993665,0.5099233350350842,1.7110613725234551,0.18002325864252613,0.13218575902194796,0.16880762482311656,0.29639372059690317,0.11060969996853175,0.16562320843894018,3.051432132374249,0.0372431391603866,0.09797478262652505
400,6.484772324738898,1.3932384743185204,0.45789198141974186,2.1050753962710167,0.1768595809871551,0.16614389861690487,0.1813206782301966,0.3626301617790516,0.115161638300927,0.17108435861437019,2.939205252528135,0.12932319436674677,0.10167232308033555
500,6.552258742567867,0.5709934418971693,0.5361830273870221,2.643122065040287,0.1736442604793454,0.20711520605529476,0.17147810384565235,0.4332155440174258,0.1175439223450209,0.17365070668331858,2.7548927957609397,0.2429308075771568,0.11019040064579469
600,6.512877402151924,0.24332935123002944,0.5978462524935764,2.073257078210844,0.16694212837495562,0.24190466470899702,0.19450775245548538,0.449019537416388,0.12437730306766918,0.1572284877251664,2.5992294824099487,1.2972681704599347,0.11958739245718655
700,6.527121205975848,0.5127200386447275,0.8026958316277328,1.1533218154430172,0.14026250521324815,0.25400437385778724,0.20559560111254915,0.33242828084018805,0.13366063152862973,0.1293223756583176,2.3658273211429637,2.58048332087215,0.12403951471580914
800,6.416127568226332,0.8146050459814625,1.0959738610356895,0.5575484640626172,0.16075077329779294,0.2325959557881961,0.23992066655450928,0.2423785322455067,0.14803865966169172,0.10736499382662552,2.1442475618203236,3.1038897406056223,0.12248627297707057
900,6.204953852316185,1.1110179599534067,1.3650845108941971,0.3777739215496553,0.17449671212678824,0.18953466228631455,0.26192191939017545,0.20098089674085695,0.15600637018262076,0.08914745226516727,1.9449166764898558,3.1861948075672855,0.11966431065823085
1000,5.667648440485199,1.336988149895945,1.8968148671778648,0.18558717319232057,0.246005668128283,0.13043973874310705,0.3169610319337846,0.17932168191626133,0.16862516500939903,0.0676334798085848,1.5857388012361193,3.114057679062783,0.11761584785970836
1100,3.7709788808994014,1.6191740457816601,3.9655458996556523,0.16623603174849816,0.2917064233294177,0.08115429466612667,0.5534622313789653,0.15822635546660502,0.18623238127351233,0.058251466235490705,0.024395090815144047,3.0181926663161156,0.12119248465892188
1200,2.1150824252289637,1.8526363051755137,4.9827306738947446,0.15390778162479313,0.3954816863070143,0.05994027605470399,0.7518325972068738,0.1588122577108601,0.18077275196608317,0.05222630592328106,0.0567503954492424,2.8155401161475684,0.13792080687416575
1300,0.41781016624089495,2.0881576574040897,4.899317941324692,0.23607801979691379,0.4873998502447905,0.04804741247443351,0.8626687300683341,0.17241214555257442,0.17116608735311536,0.05860526859433353,1.324137510194946,2.5493514817319096,0.16152685833590638
1400,0.7250016628736847,2.292927979745716,2.476841468722816,0.331610522047514,0.9798808033252528,0.05735841459257576,0.4529506809153754,0.18630477797983222,0.1627870428199997,0.06811753177574816,3.516902881720546,2.2179204696552266,0.1693573294700426
1500,1.081437212952205,2.339126884855155,1.2060195832263154,0.4122230086544894,1.447844462707908,0.06898226506820168,0.18533840420253955,0.19108016897724223,0.17966300098698013,0.08643502896521056,3.9192386552042526,1.9833505961365567,0.1538849942200555
1600,1.407886118840974,2.391846811118872,0.6112140418426184,0.6549825432331869,1.6305698951828163,0.08404941561044538,0.1505614569508457,0.19712502535245938,0.15957146074726217,0.11582796128797389,3.920788103791279,1.7072548421445644,0.13696429704306712
1700,1.6757734435155427,2.1673272108671675,0.36095959648614484,1.036160944848957,1.5910886467851186,0.11669553435940501,0.1633151691816616,0.22531523726546054,0.1133845002753807,0.14410139072701453,3.9421698758594244,1.3184009040186784,0.12518338443370014
1800,1.7945410237281454,1.0805272879911016,0.1716462484746858,2.605892617193785,1.4710688720650595,0.18939807189985025,0.2012869048761738,0.3730610033395648,0.06729874964108076,0.19063848507459294,3.9201071987182976,0.14980288200188754,0.12038532236594734
1900,2.2424271446283375,0.2973419043485189,0.11387660212536128,2.8797953079991143,1.3190717653057973,0.2397308338063178,0.23710930891482487,0.48865194055333344,0.0405307098266759,0.17048735402086743,3.900341749107534,0.436327694421421,0.1289486749826355
2000,2.475417604915207,0.3742477617556067,0.10657651287057357,1.6098957373786829,1.11491215983839,0.2781839953680559,0.25943750122701437,0.423234141706924,0.027816737497107454,0.14049376816455042,3.8408257938755543,2.1079054027102395,0.13772412493996097
2100,2.625775877959357,0.7016857081660014,0.07280026858419772,0.8966747403262456,0.9477376512333694,0.2907655392054137,0.28477834535256363,0.2983900443749609,0.022675933205894602,0.12009178997409597,3.823972704900524,3.0283974996002376,0.13861045057332733
2200,2.9808272611247455,0.9747632800427151,0.1432982839058457,0.44386348999514424,0.76628945583058,0.2672203979817911,0.2864390883216648,0.2319380871435613,0.023793206762158143,0.09926840690647075,3.7918460481409673,3.3518724018001924,0.13645126238657848
2300,3.119607985098143,1.2555990013375522,0.18170913175839853,0.24170621092637545,0.5807218363072586,0.21250445012524916,0.2813999446639069,0.19966492159366783,0.023457281308744332,0.07537676828965463,3.7447955799800416,3.321977238102678,0.1307290837395572
2400,3.4648346733645385,1.4721049402576067,0.09311485477350502,0.20853208438340687,0.3970751389690031,0.14238316072472537,0.26224654934546604,0.1873334801968796,0.02831811100740397,0.06007856250624917,3.6431451909509223,3.262067857108654,0.12488174745627015
2500,3.662522453520008,1.80419304226506,0.22026468285013062,0.16340688595041822,0.2767797108481592,0.08910814367056853,0.24511967935994353,0.16755858646919652,0.034074984068451046,0.05098781509409407,3.5027955546370606,3.104144992686474,0.1197378239579345
2600,3.9713488356656534,1.9835502886843053,0.16859370606609747,0.14082134172005087,0.1690847757675216,0.06193526922482202,0.20695707085409185,0.14909489672782522,0.04197876566443514,0.050472928056920975,3.3773139029769723,2.7694458577456,0.11257707519018557
2700,4.202387085174792,2.2489907850009527,0.1890411271569857,0.20248297219753472,0.12067254196325779,0.04809800486016546,0.17295291914910638,0.13459698836178854,0.058732844042526246,0.06379874887055789,3.0392706321835146,2.5908583414145134,0.10384414382513987
2800,4.375616254104599,2.4175631521231296,0.30704587951158696,0.2960065685341252,0.10745577411649063,0.05585632404539003,0.14971141433748264,0.12612218189969995,0.07414845361500505,0.08430355654175033,2.8369014468840215,2.2517008269137215,0.09449872501936427
2900,4.5125853507542,2.555738792346746,0.4364456419420038,0.48333693938372524,0.1020172737102306,0.06726696469097754,0.14679865781125434,0.13334282705975986,0.10267573828463575,0.10869280170835086,2.474517677341549,2.0236508003863203,0.08670439386802546
3000,4.46129821971286,2.533345398075248,0.6107530712730708,0.6730303417085526,0.10617356083620876,0.08679310901839427,0.15542853180750324,0.15723770042684196,0.12638637214263784,0.14046118217194856,2.254622917701551,1.6827173048478443,0.08201561115012068
3100,4.4377012467857595,2.1761758336685753,0.8253029366803328,1.3028012833694471,0.12244393826346031,0.12413626444564203,0.17329771258909923,0.1939154879269245,0.14946167219294157,0.1695440836645961,1.9576255228211632,1.0602318933161932,0.08099761801347617
3200,4.091313802369489,0.9739492656455523,1.4346906156961974,2.64985209327298,0.16833591263624662,0.19954302192808981,0.22159519568786165,0.3871212418891557,0.17292175102880925,0.18560070695375833,1.333663584919853,0.06921478083165952,0.09000175469794842
3300,2.472179961473517,0.2678632582070815,3.2159348015673577,2.79585255939196,0.21865491619873537,0.2510538338085254,0.45802366049185844,0.4808828337097813,0.18732232400603657,0.17331165131631426,0.046505931412741695,0.6628430764648772,0.1135168753221352
3400,1.2236981991597111,0.45738106086597535,3.89814135561336,1.5075196039553678,0.2947043640054584,0.2816042390838962,0.6257392928309167,0.3917637060674219,0.1800803982634835,0.14069765420704305,0.1884001866027738,2.318394009233877,0.1414157041226283
3500,0.38077041143240276,0.7170066723517352,3.329420045375944,0.7860993478991473,0.41747517136304224,0.29408200975786314,0.6674879462323284,0.297351286581455,0.16279262881355944,0.11347193809730559,1.660528613756223,3.0348412273208356,0.1654390743197965
3600,0.6364679311975812,0.9839438157599254,1.761755961248879,0.43510408365527514,0.5961411817475324,0.26142237962474457,0.4142999370564756,0.241551497133852,0.14253602283923894,0.08967940283456735,3.3835849984036113,3.3052636506654447,0.17024512505779127
3700,0.9788437082231857,1.2328258526452076,0.8946600829181263,0.22279763742228015,0.7918553223400958,0.20602390734734374,0.2332275614591875,0.22323567326422766,0.1369682590928133,0.06458377596681326,3.7210448071277193,3.3885106964111054,0.15889459797204508
3800,1.2257428309319964,1.5623179092580468,0.5147332478129417,0.22588110134213696,0.8627246827224555,0.1364715993299444,0.19546916734365072,0.20760406527921912,0.11345327343558767,0.04838770677910541,3.7942651488160197,3.289475464676777,0.1431729864364055
3900,1.4342910824510937,1.8123322367358654,0.2865384421839111,0.122175817056954,0.7995923133977015,0.08676066576197371,0.2015565218482649,0.17948453583525226,0.07843012493969514,0.044420227795592244,3.813855416974882,3.0748897960292987,0.13141618734757546
4000,1.8025187180933695,2.0343354575060997,0.1356507075593988,0.19680504285109507,0.634790537198342,0.062091345511776724,0.20288400844965165,0.15700426473855655,0.05101438448087329,0.046620413243670084,3.7412971889713638,2.7751731939713764,0.12033225639309682
4100,2.1311268747518213,2.2815860976274442,0.1887106035192948,0.2419802630981991,0.5140807729285353,0.05393954857794155,0.2302113001655518,0.14159956521323394,0.03606761827138426,0.061965334013199314,3.7337076847319794,2.528360492281732,0.11109951437544816
4200,2.3337442274649627,2.3977360023107774,0.12604969593132256,0.32700104173070504,0.3479641784920393,0.055041660726866726,0.21840800825469187,0.13450471313044585,0.029234292030396864,0.08067406749065453,3.598616769114583,2.259980637507361,0.10584126341812747
4300,2.5884267831950085,2.5289052234773624,0.07727905584086753,0.45415634854698006,0.21899054459580347,0.07050969734089663,0.21100020168407782,0.13972168273783725,0.03312261852577006,0.10711252367099108,3.465318619036443,1.9314242992811768,0.1002517263553965
4400,2.907081506849097,2.5029693228846757,0.1827696182129233,0.6809280115368186,0.14650617411415273,0.09178233514285114,0.18400178199444386,0.15976624828842872,0.03672425006444958,0.1349971509741511,3.3112852768038423,1.655480377925669,0.09558195950909668
4500,3.1496234279289985,2.213366515438077,0.20628640597850653,1.2856695156162532,0.06370693032137476,0.13115165590830474,0.15736300499708805,0.2126707380013067,0.04926839279222216,0.16794936428559795,3.066540578390544,1.0749937775359888,0.09272849390582573
4600,3.2926923992233865,0.9910364633772082,0.22071286640019122,2.6994592047109,0.09000280909236505,0.20346754849179682,0.13988941042258196,0.39566114218169723,0.06828401284742584,0.18757230681848372,2.77322132997906,0.1683310789035803,0.09529306196270265
4700,3.485063692991928,0.24464698633818133,0.3487715321346615,2.823772324125071,0.05060845045190786,0.2517813090787727,0.14196074499997655,0.48434274064967187,0.09187684339491001,0.17174076665740234,2.4148947497355744,0.6489834328468881,0.1056595165710366
4800,3.4398709482292613,0.45672404472906986,0.5304103774990749,1.4769558122481834,0.10246515527716554,0.28916856829968474,0.15947207804711505,0.37867659122191066,0.11468637010360583,0.14232292383684475,2.0744670171319295,2.3744191512291106,0.11210606525340472
4900,3.5656258477627936,0.7069856548319388,0.7955208849200247,0.7947506918139884,0.11728360372144365,0.2970212817851022,0.18133930774069396,0.26328872891523936,0.13892788379769216,0.12112070683036694,1.781345003882524,3.0542649276908196,0.11326459842482471
5000,3.1713483580894755,1.035193947955107,1.3859603981260578,0.44123265237661513,0.1416067560449494,0.27007458167665643,0.23142684246086445,0.20390670048534867,0.16108407188655663,0.09883827335233861,1.2946512942142063,3.308755257017146,0.1086494552342013
