miliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.82491137856854,2.8632420827181306,0.9115678504131494,0.41346659539837216,0.2113301846781655,0.09958809036734717,0.19481952014124618,0.09961444769981835,0.1009465492503547,0.05227942766298169,3.1645940173457427,0.19772085781376464,0.10069580872450587
100,5.89853546511221,2.655857005301723,0.5956619669881346,0.9738095131758386,0.2456219039581696,0.07524070370649738,0.17989590473573672,0.2130574809581103,0.13723477970824285,0.1454327339404808,3.18807086914791,-0.0020668151051634748,0.09735460325336813
200,6.210470616827118,2.350099144439084,0.5537207919594693,1.3148455378419743,0.25856337360643233,0.1034739283505968,0.17118316610245024,0.24345161022204986,0.12293493533397443,0.15978171770580119,3.223305885597406,-0.012995932229753905,0.09709099712167187
300,6.255316377753819,1.9586670356821192,0.45209265753954914,1.707176366252102,0.2103892327474651,0.12549943872136968,0.17100945835468545,0.29650963241765405,0.11495435346713179,0.16954019309033422,3.033734069111751,0.06627573708833052,0.0987007908247531
400,6.435088094721994,1.3986925191121884,0.5085072270332133,2.10398159857762,0.17650546554869317,0.1635067988405707,0.1751929608699011,0.36500689724435886,0.11085031835600831,0.17110329443819708,2.97661644317796,0.04994240442846078,0.10313381247147241
500,6.537456138353822,0.5885844076067782,0.5767900335834758,2.618429263267087,0.1577989438083671,0.20843476554317839,0.17529588833224602,0.43582177716603665,0.11685248287271806,0.17170037354304749,2.7869563275264166,0.1979447558596862,0.1113749953312232
600,6.534035808606889,0.26998371142680827,0.6464916604207219,2.109144208631337,0.16265780078663664,0.2421703320362458,0.19269765042743933,0.45509580753023,0.12327405405887944,0.1567556264852847,2.5846672769941885,1.2530581568736305,0.11877347726102608
700,6.483160730930735,0.49503799027169476,0.8173175791234121,1.110400717472435,0.14617585013267612,0.2533224362766906,0.20679381390990956,0.3269374016907457,0.13371532843695402,0.13084901815874642,2.335674692005948,2.5548278262583053,0.12464565059487706
800,6.307174155606772,0.7782407318263362,1.0283974304924461,0.611266893915547,0.16418142575376188,0.23887136979201676,0.23853156527793676,0.2410296667830522,0.14789943272459313,0.11033881720247501,2.0839741994263448,3.1131670619236567,0.12158705009056785
900,6.112902778086327,1.0636084882256267,1.411523880438666,0.3346631276963453,0.20436620161094526,0.19273871865149075,0.2609765818155756,0.19738521217435895,0.15893736055335167,0.08741134712621787,1.9416230065459128,3.251865923099584,0.1180729899953984
1000,5.676888992412788,1.3694533521617815,1.8860857316169375,0.1857578363725801,0.24798364928332345,0.12947643817590893,0.32083898725502963,0.17838381546091317,0.1692989211775795,0.06809597431650145,1.5838920150215432,3.148168390509675,0.1159346618544982
1100,3.711538946676929,1.6144756242691192,3.938605887151618,0.17915147715494972,0.27467993632310533,0.08271959999251136,0.5582422844008614,0.15628554882157916,0.18618342469477617,0.059286352304207826,0.0009437407151026908,3.048795334850845,0.12098685536547085
1200,2.0617288723521496,1.8563287867828075,4.9359816477817615,0.1646377360851382,0.357227977601018,0.05767248379965125,0.7596981852985244,0.16147422854061091,0.18030392290786262,0.052571138624965257,0.10600119506920223,2.7309671625947436,0.13842703082560634
1300,0.5459247591011473,2.1146627881621805,4.945968114910804,0.18994313795022957,0.4963122482779617,0.04568789601032674,0.8666028240823705,0.16576415769634784,0.16946016088290627,0.05792166563407322,1.2996498719866492,2.525724241236986,0.1619318727405447
1400,0.8170246836348309,2.245641764532796,2.44750034118225,0.3344835944418115,0.9782522513144859,0.0577353537365738,0.4530306433504311,0.17966438309260888,0.16462864761624585,0.06883012578000913,3.581985015496564,2.1781557715797604,0.16877036583058563
1500,1.1033683800834582,2.4021143824607676,1.308905266310409,0.45890501486611956,1.4601645178895297,0.06503496590987418,0.1906163338238851,0.18981392382798773,0.18179025497050577,0.08819044992231613,3.901777546211962,1.969278802414035,0.15516480177269282
1600,1.2467121506136372,2.378856367804207,0.6553743188845759,0.6652023905964294,1.614710264932697,0.08725037498928286,0.16044409903628187,0.20523720170063167,0.15907235869829858,0.11568178447126365,3.8684663800751,1.6439516981897095,0.13783161301411934
1700,1.6749412647249875,2.194841547105905,0.3412420735144173,1.0572345678532606,1.5810118635842254,0.11649413699719241,0.17417107620975053,0.22795470914323993,0.10988387037150252,0.14346015537988777,3.889589633091425,1.296093466489523,0.12453977275681961
1800,1.8199392815687252,1.1027608079929312,0.19339447795783132,2.5569961617784234,1.4634658362126998,0.19028066394794954,0.19002414072922721,0.3660134368863898,0.06917821166388446,0.1873153110352003,3.904598278094707,0.15479687843938567,0.12158176507839726
1900,2.184414135432028,0.3179198733211848,0.12273615303232822,2.8407589209671347,1.319702427631193,0.24058766666383005,0.2257552531651671,0.4932960169086628,0.04243731665086153,0.17458830629277675,3.8856013103943847,0.4511525597845877,0.1291968179929422
2000,2.508152967093037,0.36031939774367394,0.16989158884922623,1.6215657005008755,1.1517847415153022,0.27935963197049596,0.26379622652894225,0.4198549954960013,0.030461873295400115,0.14209730675122348,3.8661663107356716,2.1507806667640437,0.13753660903532217
2100,2.6103864816650866,0.6834973632155232,0.12214772301165942,0.9024198834660626,0.9326615669617542,0.2863741394218293,0.2774863738918898,0.30059840417369754,0.024564651548809137,0.11754850981732731,3.8371573215515755,3.0423601727213643,0.14030544321198818
2200,2.9074058851975932,0.9302263579140136,0.0787641828878611,0.43962355586024593,0.7472140073500663,0.26568346244620816,0.2891948226285076,0.22743469177741296,0.021316088529071905,0.09820971652563833,3.74759324710729,3.3347529724332685,0.13683725217666895
2300,3.2968812451621368,1.2473590304083726,0.07212564895525228,0.24289924093815354,0.5446330916271516,0.21305471114100072,0.27401623936490993,0.19474317764823454,0.025557977448574326,0.07354487099229386,3.7007191603543,3.3232017991967524,0.13094776389975915
2400,3.528639520604751,1.4828472490163038,0.09066847184236275,0.17111215481389747,0.3861787988606368,0.1427869490264043,0.2542152156409042,0.18312759256972383,0.02577641337621365,0.057494651298368914,3.6394510135009255,3.2907093385358572,0.1256148780221498
2500,3.7940031128360148,1.7996656463864573,0.2016458743840991,0.139188928254578,0.28145613275797254,0.09139956539656016,0.2409825948737797,0.17098628931580653,0.03359530829384329,0.0511464512182473,3.4564445932074612,3.0616396078707595,0.11902334452201419
2600,3.8496488061751735,1.9901083108278261,0.14498681941749206,0.1687075803798724,0.1531612007238537,0.05736533383898204,0.20836176559976724,0.15424893660993166,0.04109226739295568,0.05227351477469243,3.303311873989817,2.831496452696081,0.11182571676569393
2700,4.106936290453953,2.237264857495521,0.2287661573079977,0.2000498252604171,0.1083151001273441,0.047392514181574724,0.17608832561716892,0.13837240486843225,0.059226111564077324,0.06504585642389213,3.134537053819484,2.574197276581848,0.10255699018613289
2800,4.254830425566703,2.4438044594121067,0.36854096424251875,0.26973321778042114,0.09669234429197518,0.05695009570576152,0.16156718006741153,0.1261445312757883,0.07770465749188105,0.08321874492556144,2.811978360273189,2.217214678089034,0.09551718697906399
2900,4.53165607200703,2.54018615223783,0.46542789401542006,0.45246007968223495,0.09533903498035858,0.07067929741837249,0.14425851057252728,0.13618997778416359,0.1003850712713698,0.10959310593473208,2.5253752059758883,1.913884826965676,0.08800962957975939
3000,4.4936064404726626,2.5020843472965466,0.5477501729555706,0.7264754586440239,0.10703871906089905,0.08710211456275568,0.14168856690178327,0.15073671326451957,0.12487116199908774,0.13698820452171243,2.201437623048015,1.6956907276250424,0.08365452238474869
3100,4.402695226843776,2.2305448038355062,0.8528563076546987,1.284616048649795,0.13811674241189126,0.1252406123563595,0.1674788186794247,0.1960571892421775,0.14965257520953307,0.17023915498081638,1.9299404764858614,1.1049629288155292,0.08202438383749326
