miliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
1000,5.564065825413937,1.3310426519218672,1.904939508180491,0.20064485679041147,0.23111061410292963,0.13049712663358798,0.33235804771928495,0.1739646707825446,0.17007519408367522,0.07060952370788594,1.6121725939010882,3.1541904203663353,0.11793185556198317
1100,3.7949521113985276,1.5778789387891479,3.9665595944940977,0.2024890782493092,0.2979173138683702,0.08577927495272576,0.5603984259284746,0.16235753763626573,0.18977316398805877,0.05949481624585834,0.023299270170926093,2.9664912277939104,0.12199715950800281
1200,2.104570108130909,1.8240950707325028,4.914069702007575,0.20759037368210054,0.3703934925681343,0.061726835042262757,0.7603060782708678,0.16076322138547258,0.18179942730761212,0.053763786078750354,0.12179622414182167,2.743631870616649,0.1381063680822807
1300,0.5191967058716426,2.0385595438482595,4.978574276042241,0.18112435433456403,0.5247018543979746,0.05371638996523106,0.8601783237276084,0.1692046605701749,0.16954574919181145,0.05644378539350024,1.2842881823358847,2.5116752296839335,0.16237958122649723
1400,0.6625058661981307,2.2272089796987307,2.5481187459363563,0.3167034540885661,0.9781619359637717,0.052619214693200744,0.44548457885699794,0.17778933873130268,0.16276431502758126,0.06956779368598646,3.5985258213605906,2.257114659638231,0.1686816408158244
1500,1.124264561615998,2.388679530182005,1.2800609522178394,0.4764356097044489,1.454513079923664,0.06806282846649549,0.19800270069695566,0.18821147213151346,0.18115373059023743,0.0889502157481511,3.9000799729696727,1.9564042514264361,0.15457506289483086
1600,1.3801176313469563,2.3586220487782947,0.6863880808073733,0.651205092081633,1.6216807121508066,0.0858064403005714,0.14899692057339495,0.19625001653215854,0.15680029052664068,0.11711523228610593,3.8893503341978644,1.6432814478217426,0.13703016850837016
1700,1.5370695074605927,2.2270495310478142,0.31946206674008576,1.0992402177648313,1.6060107237051187,0.11602624345349871,0.17239798881247548,0.22448631173155711,0.11214405115213305,0.14567794600176687,3.9348686025231383,1.3462331749137537,0.12388184808606163
1800,1.7931555990027104,1.103327682426049,0.20777440579445056,2.5484997810806864,1.4741522197617516,0.1916424411562356,0.1899665907538374,0.3705156919744628,0.06817042168238278,0.18954245205583573,3.8910574696757014,0.12267492441808167,0.11999562571108936
1900,2.2310588593276446,0.23897145247819396,0.15435691058531373,2.879165708737454,1.3106033817770637,0.23998538873556047,0.23612075626164858,0.4858804019782236,0.042442029950004734,0.17259242958116422,3.865122202199099,0.4393139647131583,0.1272702553848086
2000,2.4899698319894936,0.4067201180113987,0.16392727858814782,1.6125788959671823,1.1356568619407024,0.2784412544979964,0.25896982537253765,0.42395928688094725,0.03185548547153671,0.1411554454306753,3.80888672412197,2.1336731290109485,0.13831254880203367
2100,2.6489002622273974,0.7102363858830383,0.17188534311636616,0.8907301961693473,0.9200693390212916,0.2920072365150592,0.2847012804466801,0.30155373383267503,0.02182137642624728,0.11903347694215682,3.8162681131156977,3.000788059973412,0.14068381061084106
2200,2.9732572982239582,0.9327478296718034,0.160426477507222,0.45309983425202116,0.751541117913861,0.2682098882645085,0.29029547705172454,0.2258796307154069,0.02113609315066361,0.09806617442206585,3.836559742210859,3.298886742816368,0.137208915630161
2300,3.1451332984322486,1.2595622186390196,0.1410201946236632,0.27846892139965596,0.5802908283360431,0.21172366468107204,0.2817561713141346,0.19978251888118434,0.02517470377288032,0.07546118279482092,3.7282641865667445,3.3030483305780787,0.1308558932923758
2400,3.435544533438759,1.4778279764932092,0.1418147776576771,0.18623877499585828,0.4062165488033896,0.14187951040434943,0.26550852472021,0.18140262658023254,0.028074329036544762,0.057107263020390805,3.6703204644553313,3.2845841327444525,0.12406149170601999
2500,3.666103306536929,1.782283132904295,0.17100562082472137,0.19717718266551704,0.2648215049678246,0.08738459098419274,0.2447545897923786,0.16679166042702,0.03583785274879159,0.04771225024933072,3.500767138854042,3.065734624330116,0.1182429727059278
2600,3.874011886737185,2.0380991444377554,0.17582454775726689,0.1735222583426285,0.18911243953000945,0.0585050366138267,0.20602697998822675,0.1499008328702851,0.04331965254064711,0.04980230473267935,3.3117699534975373,2.849662033456741,0.11218388926658732
2700,4.058422250838809,2.2457032726856303,0.21409528693301852,0.19989403829794725,0.11171025732227785,0.05465343416997825,0.17676728492699595,0.13746182098959975,0.059180119354778724,0.06201956685195193,3.1007928629817108,2.5364982050093183,0.10249385526465069
2800,4.310335521167713,2.4428391877222793,0.3449251969360954,0.2932146844988592,0.09109658997544623,0.057597173783098,0.15665439329723682,0.13254341594031394,0.07508179068566721,0.08426568859403281,2.829388303364467,2.2536406657161265,0.09403801214236969
2900,4.492461656023642,2.517665719783606,0.47078851160262986,0.45608490195873463,0.07249130198214741,0.07046840914257677,0.1444641601107524,0.1319716963056258,0.10323856070265655,0.11105350694315522,2.4761654325841276,2.027397000010347,0.08802743716925425
3000,4.5712209263319,2.5292572086326954,0.5925877368422287,0.6439791922155825,0.09242093462602599,0.08440018641491294,0.14390788923814052,0.15053883893392966,0.1281387334282344,0.14112078875130243,2.226648593696124,1.7173688858943454,0.0836468273233489
3100,4.390548450677722,2.2152408518523097,0.7755127077681757,1.279418827754492,0.12437356234869922,0.12035266394600089,0.16219691110120976,0.19620470790255726,0.15112691886966156,0.17031721199226343,1.8664173873824883,1.1229014428875292,0.08036973322179711
3200,4.020415215363117,1.012989838292788,1.4437004626830856,2.648919142349076,0.14122657936878816,0.20300589588563372,0.2314384368413931,0.3910127617223798,0.17160110628080008,0.18603860831815675,1.36642045084399,0.10081126692819156,0.08935364412133147
3300,2.583168536511041,0.22429868435859548,3.2055978818310895,2.8025348061977393,0.22573362286489215,0.2523730846282406,0.46137735212649056,0.4831007537775908,0.1869481391760729,0.17086334928774338,0.017886642956447714,0.63785660014174,0.11240884249540539
3400,1.2258902662272875,0.447604590081014,3.994979075009828,1.4772303691850186,0.28411501737557404,0.285882838442951,0.6255683978405537,0.3958325150031977,0.1758932298867143,0.13943030653411867,0.1127559725292883,2.2862112840824893,0.1411577805877742
3500,0.4622464315546893,0.7161265743789264,3.394419910181669,0.7799137288977736,0.4172607279808762,0.2935362720419615,0.669654726286284,0.29571052775261014,0.15914807662605152,0.11325654195771466,1.6439215770097997,3.037148189931274,0.16390009388601576
3600,0.7106728132379628,0.9648067505011877,1.6548695045156252,0.446155648446338,0.6230772802106181,0.26600626825992435,0.41243486891336756,0.2414692483196918,0.14638720483570578,0.08744929120355716,3.3284944664494622,3.2759043808271264,0.16855145798946755
3700,0.9988813521681414,1.2647046626750116,0.8427410640184632,0.25754647768839894,0.8086663076057705,0.2068235796464006,0.2274034615801863,0.21992044522318976,0.13832633108829917,0.06692535467750121,3.764401111085328,3.335717737950689,0.15879836199763894
3800,1.1858779420046934,1.51479372468845,0.5019376693160473,0.21459786283271667,0.8543820444238691,0.135814683988027,0.19660047313885254,0.20726601926133154,0.11317530887820529,0.05083044545315558,3.810488259434112,3.2820698559865007,0.1426695755183448
3900,1.427050953721655,1.7945631783908775,0.23693009769582446,0.14957608594716082,0.790963551158753,0.08597664180280261,0.20197766143019197,0.1857869318241568,0.08028643092347588,0.04343902010563693,3.7657802064790142,3.049368185927758,0.13041836346118518
4000,1.8210981570574307,2.0395564525870116,0.22852172729976583,0.20609376817047695,0.6498553203396854,0.062276524971725304,0.21483775465709798,0.16335570188213244,0.05274939906393529,0.04896671914441693,3.7386628249257114,2.7547099096808676,0.12038784989833036
4100,2.0811771380827113,2.2926523821318887,0.08118469491874516,0.1986821837532713,0.5138881314464594,0.0513569133803787,0.22968365642863117,0.14422662267326616,0.036711356299206264,0.06313937596140969,3.7396143379749613,2.4769184637125763,0.11111925800470032
4200,2.330339324422336,2.476494422520403,0.09865711848808471,0.31774860460815396,0.35783206544247464,0.05700918633329153,0.21485947782591433,0.1358077208162289,0.030340469338653718,0.08184534000032181,3.5990224044424135,2.281688433536563,0.10537335353737637
4300,2.6700681299370204,2.5297796605221743,0.15448325467244048,0.4332875336648179,0.23234098915539353,0.06711660749345756,0.2068111209087243,0.1403953570237758,0.03158863547358878,0.11003813975248643,3.438482440394681,1.9130775504270472,0.0995250728632888
4400,2.8483040763407774,2.5414514582486016,0.15059894124224202,0.6856935766206633,0.1364324017072985,0.09204810784370622,0.1753425047897385,0.16612365142714672,0.0387771076556074,0.13486773020582588,3.2497091201869277,1.6894600408712035,0.09512310345855322
4500,3.0679734994115124,2.2291693617127457,0.17555010746846192,1.2556480027972465,0.10578532173538305,0.125199742411416,0.14810358093757847,0.21298776323228227,0.048809633738600325,0.16400790224724796,3.0454683398558657,1.105900438982126,0.09247374623162899
4600,3.204232480443486,1.0032428411216248,0.2777612542433839,2.683075803492703,0.08505363545497072,0.2056057721136593,0.12923376082198895,0.3921711508625066,0.06660848645006355,0.18594143662469936,2.7808583101886395,0.12872756694687493,0.09392383419992165
4700,3.4140623034461686,0.20528800334095051,0.39212478994108146,2.775783873822758,0.09010446895428391,0.24937911833527893,0.14398200773280756,0.48944283204521727,0.08915087053909812,0.1723887545866916,2.484440948350311,0.715668502582809,0.10532546566320432
4800,3.4658500371183325,0.4785106812104891,0.47774400221017704,1.526097717363502,0.09561212560036007,0.28327603289796194,0.156772786539163,0.3849776041947248,0.11459942517261806,0.14115817009850418,2.0758626354713603,2.3195173366064488,0.11347841536820476
4900,3.563101654557378,0.714729821487907,0.7096882029555843,0.7859597706006605,0.10426060545521283,0.2919802192580051,0.1878950420348116,0.2654390001148355,0.13391422401074948,0.12259152178699494,1.7964322278592326,3.052738730123216,0.11190512940665041
5000,3.1875507023547907,1.0276727599988333,1.281398100674871,0.42503890330530836,0.15042155258549478,0.2675876800153483,0.22657611030662367,0.20075944742974333,0.1622387615705024,0.10232983519734958,1.2938941593814026,3.31986532114895,0.10968034607249787
