milliseconds,S1__Cell_1_,S1__Cell_2_,S2__Cell_1_,S2__Cell_2_,S3__Cell_1_,S3__Cell_2_,S4__Cell_1_,S4__Cell_2_,N2__Cell_1_,N2__Cell_2_,A3__Cell_1_,A3__Cell_2_,S4_ex
0,5.71610703073643,2.9278910541560785,0.942226352085851,0.4778166217614399,0.219441362415864,0.10093816680714772,0.1931269789898704,0.10160202193734516,0.10058859425498637,0.05220091861225822,3.1958349526971506,0.24266342064032675,0.10017559800265598
100,5.9858976373342845,2.6312351939664214,0.6015387371110097,1.0001720464439319,0.2484224039325118,0.0745354967486284,0.17663734913569246,0.21493124471336775,0.13428654299371184,0.14685342712420574,3.1568474990215027,0.05409020135755217,0.09793550117199898
200,6.133614682554817,2.416256533033506,0.5026409891026373,1.3450561012883904,0.2367336029331184,0.09785169906699226,0.1713479851527682,0.246685159897136,0.11897853741562886,0.1614079760089934,3.1272208139344726,0.07236880884314681,0.09753003880426171
300,6.280401790695581,1.9997595157095005,0.5473493374489056,1.7029445386683115,0.1870760830840442,0.1250163551275931,0.17926874604354712,0.2976634598762943,0.11569913206148956,0.1690992255495914,3.0714552403419555,-0.003943352719938759,0.09829330861341347
400,6.35124558628016,1.3730671026177086,0.5496266639358947,2.15553595804981,0.1596006886646859,0.1670584998550799,0.17409263478876072,0.36347044171244786,0.1133149075027213,0.1740756718080195,2.9639399638467383,0.027961967435796944,0.1017474592409821
500,6.471161561336848,0.5688766548173237,0.601635254307611,2.655231469444684,0.1686214722701369,0.20319783377657197,0.1856595119961386,0.43335727597279006,0.11984642909095071,0.17549334828392366,2.749796208630787,0.1482071448356841,0.1095943842156081
600,6.55338977189547,0.2280588215159488,0.629466561422386,2.107505587857035,0.16044958549618682,0.24248950655489154,0.18393975961213663,0.4565939793910914,0.12560864400731533,0.1545175354252748,2.575262703461874,1.2945607852005168,0.12011452297941667
700,6.442414217688457,0.525409262586711,0.8574885819107189,1.123876048184405,0.17086253637444418,0.2523768790479098,0.20146071937533236,0.3371593705319828,0.1361887620526859,0.1279621271352328,2.365843667540676,2.5233451188711213,0.12294659319514736
800,6.436158651328099,0.7835045399169094,0.9903683497229732,0.5713163611460365,0.17839234105567942,0.23625094209636643,0.23201443898104124,0.2442781085618552,0.14627074421699546,0.10883159440833362,2.1031598064785646,3.083241852908967,0.1231099734125162
900,6.049260825530935,1.0875028221976013,1.3668467123395929,0.2996734443722609,0.18114072353245833,0.18828877235076863,0.26163221421249727,0.19448990015760606,0.15864301267184155,0.08764752963250937,1.87153950709747,3.145636511362068,0.11828497624309815
