milliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
0,0.014522915943735771,0.010769662750608517,0.008665774214442113,-0.017580787344566817,0.000689274474951011,-0.008272465821196536,-0.001874210287775656,0.0007298631901952343,0.020915527349123015,-0.0010242929642225345
100,-0.006534513055931283,0.016080324069493477,-0.004187974184517851,0.008680463420201425,0.009741064291988996,-0.0049578637312683105,-4.879767300524306e-05,-0.000641796256187327,0.0719321364030937,0.11608059873228661
200,0.005565483855774081,-0.00565274769438423,-0.013449574219849976,-0.004158817939383685,0.005974312466723047,0.005478459004907399,-3.493819179496996e-05,-0.00014596349887697525,0.1910888410696835,0.18214104525069752
300,0.025518738636328392,0.026972072160181687,0.0031317107420136096,-0.0059647464323168906,-0.005883942924022789,-0.0005930270970451702,-0.0018584111100805288,-0.0007924540949217671,0.25664634219987353,0.2453679362106122
400,0.05090180213614237,0.039049998216155866,0.027098224385075365,-0.0024255118778782024,0.002766595261690201,-0.005648784632701269,-0.0013288063534197,0.001206920969484033,0.3394969146440372,0.3076365923390893
500,0.04193701312972549,0.05728166720214478,0.009394245282179584,0.029276088780912767,0.0021225973130631704,0.013006887788091743,0.0018441998510857545,-0.001298124648078315,0.3054255321302894,0.3519720958935858
600,0.07507024662713667,0.07903655378732878,0.046652213848370636,0.03940262365737616,0.01751723778174452,0.013333470679377603,-0.0011220704783703145,-0.0009602428634239954,0.34685974508846285,0.4247857223330555
700,0.07747355122642584,0.0943953397670309,0.027674735403397304,0.04455148564148136,0.01585327763464325,0.01802044930787907,-0.0010780742119298333,0.0005105107198351272,0.43510414567452704,0.4742525809680931
800,0.06881471344852157,0.10037444400288222,0.03794707443751735,0.06663443895136499,0.021193617143106476,0.018839607984822242,-0.0013018106360755796,-0.0008513784498884599,0.45670309748362914,0.552447719256841
900,0.08570930332748417,0.10358720339948976,0.08084157465876607,0.08183156670912173,0.028890724140014302,0.03005017953372772,-0.0024915694915885705,0.0010679820158740374,0.5532397321243383,0.5828841939743249
1000,0.11469282336959036,0.12200476480039074,0.09347723579338424,0.07210056646629903,0.01759335244274922,0.03272488336168091,0.0021039737467052145,0.00036139853390505767,0.5669189108564662,0.5410994813981307
1100,0.11929182640829242,0.12095978190296935,0.07709081381248395,0.08553828813971442,0.03165934680863613,0.027057271563035935,0.002192581198574528,0.0011719793253980888,0.7009889919265984,0.7020989743233673
1200,0.13710658349928748,0.15553592795389326,0.10768285741787967,0.11358758131423,0.04551108129947796,0.04539122210181651,0.0001867726431278089,-0.0003720059582866865,0.6636171263284604,0.6736025434146881
1300,0.1426253473118435,0.15778076384266643,0.09945645833372774,0.12127951387167801,0.04089413376765794,0.04307753253578563,-0.0015395588948713846,0.0004167771915048929,0.7589607465434679,0.7837749603664989
1400,0.15064191893778586,0.15597075514508552,0.1303921130082404,0.11437134174861975,0.05664728528575849,0.03702381399847625,-0.0005816279955797243,-0.0009309566067321284,0.7335449578242276,0.7763537128840725
1500,0.18743469973785934,0.17868437881700103,0.14281289563683863,0.14064766695954287,0.05390830306899603,0.05955194821551516,0.0023326584780370236,-0.0007305984931520906,0.8506044484247802,0.8433099378122506
1600,0.1934706556455257,0.18744471167057622,0.1626419969523033,0.13051710896189422,0.06825850854537957,0.06881934504016698,0.00306132641597572,0.0002825111990644421,0.8234449716307841,0.8092788489173234
1700,0.2233170627972029,0.19020675183690774,0.15961938713310578,0.1509259139741378,0.05818265496859918,0.07190356805881076,0.0017070603312537031,0.00024758285979159316,0.9631398747234006,0.9335906093336045
1800,0.20338371634003546,0.23599910785469835,0.16421456517552876,0.17226546188547995,0.06680948124874476,0.07493633349539719,0.0038498914422682934,0.0009811678997030976,0.8944401915916026,0.9235777942144074
1900,0.23607228859622625,0.23070527076840508,0.17018935447053937,0.19030142035310582,0.08644941909915385,0.08102669781578196,0.003532576384899597,0.000623864709583291,0.9358478600460709,0.9558274104142349
2000,0.25956580509632615,0.2522462611338735,0.19917968602263186,0.19997988518779047,0.0760632655655556,0.08947855044692074,0.0016268419245301562,0.0015598319510665328,1.081596982734417,1.0193146414278205
2100,0.2533495936081044,0.2577486670038363,0.21635487350099517,0.21521265807272766,0.10000288316501912,0.0893735034406873,0.002271594188848307,0.0018279673419341505,1.0744541754691745,1.036747798625845
2200,0.27033555637473156,0.28135506369674956,0.21304962252184573,0.20527826015079764,0.09905350542305848,0.1102574268913076,0.006248919832042394,-0.000347367387824345,1.0824369297830416,1.162678139467836
2300,0.2834047044672642,0.2994650464040328,0.22541687905231614,0.24476920884725073,0.10186636620018842,0.10914928605134823,0.004883741147388407,-0.00010524802187557715,1.1325895908588903,1.1865091232006608
2400,0.311454350379063,0.28210457179132853,0.22989902409077348,0.22966223492921664,0.11831300406845313,0.12454023887561312,0.0033655386560975573,0.0024316767175494142,1.134869633190326,1.2259837728056868
2500,0.29499390321174257,0.30674256354424384,0.26531731322146734,0.2694724493546196,0.12653374310435106,0.11879911119088815,0.0050381164670501855,0.0011018389021188626,1.2350511761129828,1.260346641488109
2600,0.3176683712771703,0.3107778123286914,0.2708102850656717,0.26662162362895575,0.13257891240065808,0.13775746296935695,0.005466733872300938,0.002707290079214491,1.2106551009847788,1.3122949538771909
2700,0.33419167843920095,0.33443277432485236,0.2838820428037673,0.2613304131764834,0.1389961059071963,0.144903375324225,0.010761404978683147,0.0021031622665038923,1.3272266558130354,1.2476716156113736
2800,0.3521719285932179,0.3444000986288431,0.2963235326561402,0.29022364254367855,0.14833801143289602,0.14549495198197576,0.010648860630083447,0.004040374611354121,1.3870856412409998,1.393073006620596
2900,0.3647814773320669,0.3533314925370252,0.3151159859534671,0.28599099578713866,0.15992010010985652,0.16162257007899528,0.012165604450668135,0.003948104212844042,1.3641942144407857,1.4059876768257429
3000,0.36257867552448136,0.38335943485472607,0.3181483908058012,0.3054397909036786,0.16293741971534473,0.16813017410636108,0.015881557115519727,0.004804192811120899,1.4424024766610453,1.3668915028070974
3100,0.39690864824914107,0.3891200593369685,0.3373314952866077,0.33963791584483577,0.17382887326362195,0.17265132968229316,0.015614127522199837,0.005787056199939118,1.4538723739241861,1.4432445470960933
3200,0.39948632615109403,0.39249613799804617,0.33208066999271335,0.34421982125501627,0.1766979116967605,0.184699055651915,0.01571961494780058,0.005664599320376943,1.428970573192331,1.4479997124920898
3300,0.4073232287856914,0.40983097027125825,0.3496869983647381,0.34627960583971573,0.1954233276717171,0.18595332075967233,0.01892230102479177,0.007355109096336767,1.5432954196835253,1.5318542122203793
3400,0.44797144045131504,0.4365469081226966,0.3586584541355351,0.36001426376191725,0.20133712574343374,0.2069725562673677,0.019498927627275404,0.00786023621548648,1.5439978875654286,1.5608426285154189
3500,0.4441891970039586,0.45062436142293083,0.38492848455769424,0.3908393251545553,0.20511304909749556,0.2181705364269548,0.024569572712293607,0.008475683278784134,1.5957045928258318,1.642363104319964
3600,0.47690484086991597,0.45461838676800786,0.3820944149066761,0.397934945572587,0.22220115159049447,0.23107244394202545,0.027723912320942384,0.011657099139513303,1.6276578858600177,1.644184080644637
3700,0.4861020466984049,0.47554844161273613,0.3990235564450503,0.39192287797563674,0.2386535399091737,0.24332622203767537,0.030465642695279717,0.01108243824295339,1.7207086861324057,1.7242954303074831
3800,0.4851457634764132,0.46900358190518554,0.4152143465636455,0.40320481911947875,0.25297646196965673,0.24693750954088503,0.031098605278331835,0.01294891044729886,1.7356059327629818,1.690218452928012
3900,0.5064209959522282,0.49431217571494074,0.4190960376722676,0.4418049147158519,0.2452180347956913,0.25625126823026323,0.03893630993332298,0.014879580835385911,1.7923086024279868,1.7859678497018745
4000,0.5262777635378338,0.5263922765367091,0.4321220447118238,0.4463005179143423,0.2716640212979958,0.2776049646684882,0.040343845607004956,0.01786203524166302,1.7335472145841972,1.810682845810597
