milliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
0,0.0034514716379105623,-0.0011792608870510187,0.013435762375020857,-0.005622692520936384,0.0035165692464189506,0.009444418671626301,-0.0012173567780024532,-0.00028118481452787974,-0.019934882849191347,0.04150034417574978
100,-0.015500894087592854,-0.011222851673549665,-0.004460434229650075,-0.015474103001614385,0.008570822294743447,-0.0013919421862101423,-0.001556299834226217,0.0001909424622488493,0.06008481097693045,0.09142905574211971
200,0.02462477020619375,0.01990131042768565,-0.006142235893724592,0.007514736895876815,0.004529271604880481,-0.008832310921535176,0.0007558546479052801,-0.0007333427110431441,0.11684913985054679,0.16369919074125475
300,0.02502878285148388,0.03307306407488168,0.024852229210751087,-0.009859090766584654,0.002184229785315654,0.0034559022236504977,-0.0024152385663096286,0.00039560539728340284,0.17794196054332573,0.18205635569954803
400,0.0453455322923661,0.0369816547641842,0.0018576234133550525,0.0027867629311194905,0.007084574266061025,0.014043245995621508,0.0018063090754785911,0.0010140200233675059,0.28482296944587776,0.2744206319381631
500,0.06584039184698562,0.06717209292122008,0.014736084940290897,0.02613692899568314,-0.005176438831021904,0.013230172269318562,-0.0020329676901471826,-0.0006691840200619966,0.3643477900393188,0.3307937353049622
600,0.05453774744198481,0.0612687092657967,0.046658232139378544,0.01579975788522343,0.0012974573350416517,0.0011079715349996602,0.0014718091454046615,1.761099296106549e-05,0.36481885322987956,0.45610085266100137
700,0.08914401490067507,0.08168449352652547,0.04284292166253348,0.03415958432842697,0.011885321623210434,0.020660658971615096,-0.002164702834203596,-5.729006421463551e-05,0.42163844053888166,0.5098065760854333
800,0.08455425853067335,0.10677410615838517,0.06751036845775973,0.06287647310369217,0.010936490157856459,0.02545443183510708,0.0005443944012218244,-0.0004258274061334623,0.473554347368873,0.4852987575525849
900,0.09357401462641299,0.1202758282457904,0.08242005027424287,0.04727553575620641,0.012532122736428985,0.023854695477291146,0.0015677598125734234,-0.0002467336063237687,0.594130574463534,0.4910769141820094
1000,0.11850521000530442,0.11102931844514621,0.07369776127405066,0.07013300241734118,0.01629100684475642,0.02765789326452759,0.0007459925904627506,0.001076930792249766,0.6049345459606075,0.6554515178839723
1100,0.12952050567686155,0.14204036808469903,0.09966440850447056,0.07848166057075394,0.023109620360686485,0.03899509312939469,0.002215998999051655,-0.0007334807962477586,0.5890894481531049,0.6120605267638746
1200,0.13619536349238942,0.14774259891076508,0.11071521787565537,0.1019378016121206,0.029353887500068624,0.024883480909368528,0.0028128588794299864,-0.0008129684498991918,0.6996440711233356,0.7003575616025871
1300,0.15958929828761084,0.1509027911832774,0.12089068452139716,0.11775640573340135,0.03311903187356624,0.032636505997067126,0.001346531346536999,-0.0003426691335003133,0.6779862940356515,0.7842221733190854
1400,0.14993054201729605,0.15448393353881798,0.13643590605260614,0.1369660194978151,0.047580643169918425,0.03671955894236231,-0.0010470538645515012,-0.00012192770714298371,0.7404265519970846,0.8105667699186607
1500,0.18352001831537795,0.17169726074479066,0.14472940834608258,0.1501765050736999,0.05041513370186333,0.06506595409593184,0.0014021710116232258,-0.00015219517293991303,0.834556576596964,0.8759107378556344
1600,0.20526940764445223,0.1987512090102771,0.14869027297178472,0.15204064740521847,0.05568651074221124,0.055783330035450725,0.0024821972717493975,-0.00011414425549472718,0.9199384935955147,0.8025252214339922
1700,0.19721657643762966,0.22429326402135252,0.16611209892351317,0.17634924745022934,0.058540809171443116,0.07487688557577594,0.001854961666801076,0.0013797984167814074,0.9170284205146737,0.873627367311564
1800,0.24085959659438527,0.23384521737322128,0.1811781986191305,0.1836405740595975,0.08192596962338886,0.08197295697673505,-0.000898892471141917,-0.0007842353685041122,0.9476727668590427,0.8937951643928728
1900,0.2472444843279676,0.23807901102107346,0.17035451942225707,0.17251243072623382,0.06738548935029859,0.08683894056845885,0.0016201629373015216,-5.8629443787008915e-05,1.0153175533485037,1.0184471837729319
2000,0.265820075592505,0.24283772192991765,0.17821293924891252,0.19879513785112113,0.08020219635600451,0.07720504288212131,0.0003040734085392716,-0.00025995228979326505,1.0156533560222287,0.9718565110161607
2100,0.2454506888786835,0.2540057490998855,0.22028827596089326,0.20505496435895498,0.08397799042105009,0.10376143984985225,0.002082054046958562,0.0008528753663498877,1.1015749028834385,1.049761353714175
2200,0.28839048462987393,0.266760172111234,0.21805144530901924,0.22286190491039176,0.09319631215538612,0.08861302970769894,0.0064658221597152996,-0.00022252375937542633,1.1130892651131041,1.1602304076635497
2300,0.30452695393910983,0.3032777610113587,0.23332787406946173,0.23325617875783128,0.11638315484887302,0.10776826421661073,0.0069778623847191745,0.001718811918592264,1.1089578388807864,1.1708530746607186
2400,0.2879042512896291,0.28865779002439323,0.25313387841914425,0.23416307242828696,0.11673310688850617,0.1097613925426086,0.006356207123716129,0.0002763290495659211,1.1991204075878688,1.1589947177846611
2500,0.32820244437724944,0.3020678325943276,0.267920733322601,0.27130365379252064,0.11436830365016099,0.12773458919830197,0.006771031910297164,0.002011269552781662,1.261768859805041,1.1937045079828483
2600,0.3313621561213406,0.32406297042026827,0.28377894260813497,0.26048911157620225,0.13970169753582853,0.13290351268814835,0.006958963284129551,0.001850358493334831,1.2982189156022685,1.311573579938924
2700,0.33356864301029004,0.32308609389953247,0.26165300872794006,0.28024063937145366,0.13036212901457817,0.1359097181897241,0.007197561419217762,0.002836024847790505,1.2484662703967444,1.2642129956779016
2800,0.3423989511294037,0.3549708676461838,0.296550278758145,0.29862670121235296,0.1435617402868164,0.13840484163449499,0.010006314070598935,0.002576522825296395,1.3783104496755068,1.3822303566407863
