milliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
0,-0.007561082663931143,-0.014660858808719836,-0.005483130671573262,0.010310802842694576,-0.0022499340754765364,-0.0048574192808868745,-0.0019508458184071546,0.0011842481635524608,0.005312317480246421,0.0385563940685748
100,0.012843002391035028,-0.002354363234826407,-0.0058314059691509735,-0.007565677433355408,-0.0001667702509577227,0.005275349624007734,0.0018568977787846068,6.738375311253929e-05,0.1137529453051267,0.09429380750331744
200,-0.0032417417052656387,0.01888207412516637,0.0013849841584987737,0.00515148339913167,0.006472847069443496,-0.010237727105515154,0.0015059730446871937,0.00032976478073278124,0.1259192197912031,0.18056548923852306
300,0.01832159612269198,0.026921178711006036,0.016688229221650655,0.0063726471715205135,-0.009757786805984915,0.005019020545509561,-0.0013350791122519292,0.0007351698228687748,0.17117677531341066,0.19010572176349289
400,0.053297799297081186,0.053668673201980335,0.02997312532304766,0.019161272127425744,0.0029332023377433565,-0.005958531663789026,0.0015907246972396056,0.001071232260749487,0.25328351391138965,0.2552605606370905
500,0.0657539069937354,0.03637855925044627,0.02348218369769127,0.016909022435353672,-0.002223809149094709,0.015634370568174787,0.0009522704661747049,-0.0012553879806695152,0.3013263290230933,0.3129570444913849
600,0.05943368669046523,0.07406907534960519,0.03935162481870529,0.016401578720493734,0.001838525073848533,0.0171176017176661,0.0002400498061834238,-2.8762495752246722e-05,0.43656853622684544,0.34363265670476856
700,0.07305480617844141,0.08458567280248883,0.04146798065620794,0.03818311620011888,0.018034146603083084,0.017894896415519623,0.0003652709883026803,4.6998315327375694e-05,0.5028750133487943,0.3947498719102495
800,0.08633539771679416,0.09123302715671144,0.06663921195168826,0.06273377755185347,0.02805238550510343,0.02867367825451058,-0.0012424158981761738,-7.342334476433348e-06,0.4444887543044482,0.4730207369683875
900,0.10865187231974065,0.10785760985427251,0.07306904651282911,0.07835141263585739,0.028108502045359952,0.010008999531809957,0.0008324782254368233,0.0006554675624685982,0.4978433755184882,0.5732973848703428
1000,0.11463183933335909,0.12175345805694064,0.08969084676744647,0.08056777441899216,0.024032776213998314,0.020132329152864895,0.0018472838594059831,-0.0008529421607447375,0.5663646092098659,0.6474675328700444
