milliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
0,-0.019191944488778784,0.003331341904591728,0.0024911020774311537,-0.017555483497792165,-0.008804684222944928,0.010180172155597501,-0.001880145381726536,0.0013030622893123736,-0.013237261781843361,0.0005474343070838623
100,-0.01127039228231651,0.00468739659616232,0.004102850105460243,-0.013271572166180686,0.004072979637156651,0.0025396665199471954,-0.00020267581413688452,-0.00044524695464295,0.05784354886873555,0.06547607320972978
200,0.015599741563076962,0.005090439369033316,-0.00987998806173406,0.005899096332715263,-0.0005143925711599593,0.010433399547454198,0.002267761805783244,0.0010478783369576778,0.20606927372769807,0.16570261590230154
300,0.03152610593937111,0.014091034698533914,0.011968887517107575,0.02269607457181431,-0.008176692744857383,-0.002922761016633665,0.0016952041489366285,-0.0011984698555226954,0.2861778931368673,0.23312926325690667
400,0.04667727481993258,0.020844631009087098,0.0060916209216083685,0.008972315416703642,0.008932384720204226,0.0027500126866825455,-0.0018176324854482335,0.0009476663711699488,0.2926968497426443,0.24814769113079244
500,0.05255510556990435,0.066236721982277,0.012572643622239801,0.033286309266827865,0.010206196279000355,0.0019115614714870959,0.002289020072179638,0.00013893197221822342,0.35988408754998713,0.3802778303592996
600,0.05230468262018711,0.07448902794895457,0.03487113717147268,0.021278938461883966,0.008220812635060564,0.002373462376232576,-0.0014251114610155267,0.0012567471409348934,0.40979019116318355,0.39335619761541324
700,0.06076870364343029,0.07727771665023205,0.05798011881928136,0.02920871078800502,0.014371645114083537,0.007738263240914094,0.002110524506188472,0.00018906402969271488,0.3981128809916424,0.45522411772132154
800,0.10281725965303048,0.08701597965906058,0.05236034327848757,0.05204196984640718,0.027724718174043247,0.01866262501392144,-0.000332890426033351,0.00015057569189529392,0.5539491594927678,0.5372069250344538
900,0.11239230312168692,0.09431640184736356,0.04841950687762508,0.06946821966711496,0.02007093473343244,0.02600814860420863,-0.0016145292374929027,-6.465929350140545e-05,0.5216258106044074,0.5104834933813831
1000,0.12023959294151895,0.11883760386111485,0.07903476617200601,0.09258404752649746,0.015495661906985935,0.03548045454792017,0.0014127093546458843,-0.0006323195712108638,0.6135611424605634,0.5684429461097867
1100,0.11709187206834124,0.12557884616248585,0.0930206985052774,0.07587498034477139,0.02818688769773362,0.03152476938881484,0.0022183804770487966,0.0003083940759941513,0.6233657845139355,0.6820480792168154
1200,0.1612795145933344,0.14166861082450072,0.09628131869366958,0.11393354954243969,0.03668690718556043,0.03131590888301365,-0.002181922645622252,0.0012988920735961381,0.6414650160691483,0.7015229249007344
1300,0.1453948689248742,0.14034078883136655,0.10795715943694115,0.10343376286013498,0.04296710506318636,0.0404052809957531,-0.001760038260675856,-0.0007959339419270595,0.7853552044882026,0.7157160972778513
1400,0.15361567915871335,0.16587879393221006,0.1301861186180873,0.11397201686459237,0.05843854366025498,0.04871709067143385,-0.0003695662267170531,0.00019632224741711996,0.8258854391347554,0.807060454108274
1500,0.19810393361584688,0.19413599637629642,0.1439728659780119,0.13399435291557596,0.057737233603422096,0.06265256209631884,0.0030199304688102815,-0.00022520971848187591,0.7819267878124573,0.8513733117800468
1600,0.189865611693214,0.20553166740449821,0.15807881272037652,0.14856746593588743,0.06378893492957491,0.051239149175370036,0.002178972050813622,0.0013221210952251037,0.8893162324598025,0.859655634223341
