miliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.09640838107729895,0.5619940071851744,2.6501260968344034,2.451046718407915,0.005167998288431499,0.15029784837107574,1.37848e-06,0.10135415141658541,0.04703208638271906,0.014097749992271901,0.5380103396448976,7.179976805015886,0.44617015191903575,0.00886395653002124,0.0,0.0,0.0007092752581987317,0.0063468820735681376,0.0009387650116440409,0.0001030029179916115,0.006035314765957172,1.6926583053573339,14.924590743798886,0.0002400145014123951,0.0023629805357470923,0.12132397150234518,0.002381465926806301,0.01218050059556481,0.00016732599911142704
100,0.09639355611660237,0.5618793921908994,2.649743513398299,2.45055352143298,0.005167188994608713,0.15029968621725517,1.37848e-06,0.10104930936463041,0.047030239254045265,0.013959513462260795,0.5380007990059417,7.178078703304784,0.44570042159294826,0.009333247644957647,0.0,0.0,0.0007092678001840532,0.006344591525352555,0.0009394954986978683,0.00010308871940706448,0.0060353138749179025,1.2875197030828665,14.924779973988903,0.00024004654881887733,0.0023629868447306505,0.12132391285938823,0.0023814662849734607,0.012181286340509556,0.00016732600904931564
200,0.09638142010201294,0.5618431530266762,2.6495685819927415,2.4502971483374494,0.0051660813303921185,0.1505237137494876,1.37848e-06,0.10065639589153574,0.04702776297134423,0.01392028383689953,0.5378987083940142,7.176963772105995,0.44520169568055556,0.009754419814559458,0.0,0.0,0.0007092634050053103,0.006344214094565521,0.0009409060970363962,0.00010312009173175803,0.006035319017662833,1.0987620949176082,14.924879954519845,0.00024007215923709733,0.0023629911028238203,0.12132379456498081,0.002381494328191126,0.012182336620730545,0.00016732601347726174
300,0.09636725687044681,0.561724638281855,2.648908015242052,2.450019766220986,0.005165349323098955,0.15076791431639183,1.37848e-06,0.10026330679808627,0.04702507243486524,0.013809358218231383,0.537858365403818,7.175660499751674,0.444639193812008,0.010053830676411076,0.0,0.0,0.0007092605559381845,0.006341785040398589,0.000940520941641518,0.00010331416777299731,0.006035334198829109,1.014767415956491,14.924994850136763,0.00024009008952860495,0.0023629996717636414,0.12132347395489121,0.0023815046162476957,0.012182895783315665,0.00016732602311607774
400,0.09635691479991798,0.5616987707297232,2.648857748614582,2.4494722923363157,0.00516421909544112,0.15075192240310847,1.37848e-06,0.10014510459570108,0.04702293495493753,0.013723149991544045,0.5377809649824546,7.173493556318981,0.4443000381195206,0.010479462540887382,0.0,0.0,0.0007092503782276566,0.006339426227928164,0.0009413108080144742,0.0001034245893161986,0.006035339883397238,0.9649727005684263,14.925133477804726,0.00024011464156999877,0.0023630036497843095,0.12132333085002735,0.002381512447503173,0.012183052776763627,0.0001673260257539914
500,0.09634548162555676,0.561613814046341,2.648371622852947,2.4492360151897072,0.005163478013440787,0.15101129174789535,1.37848e-06,0.09965386146254916,0.047020682620081924,0.013564966709137802,0.5376727392751429,7.173100065171866,0.4438573178014269,0.010967402323600993,0.0,0.0,0.000709241290277193,0.006338992573512491,0.0009420646524064861,0.00010345905087962801,0.006035342842879841,0.9371255147011109,14.925358736723148,0.0002401468295847016,0.0023630055951246744,0.12132325211177189,0.002381524538094179,0.01218394783334949,0.00016732603334014163
600,0.09634082879755475,0.561584016388348,2.6481381910722424,2.448770499533477,0.005163204336800879,0.1510885183539543,1.37848e-06,0.09930098987893601,0.04701823346011702,0.013551043767399582,0.5376065505700969,7.171490120890454,0.4434946851872555,0.011289526171536732,0.0,0.0,0.0007092345411842669,0.006335404675089597,0.000943747720934998,0.00010356474388617095,0.006035353727378242,0.915994649059889,14.925555635599162,0.000240179742095684,0.002363010627597902,0.12132313600179603,0.0023815401615436623,0.012183982373647229,0.00016732603390287522
700,0.09633433580113858,0.5615265164226234,2.647588893902319,2.448531621152413,0.005162636824894874,0.15136058535954106,1.37848e-06,0.09907408090424555,0.04701614876784945,0.013416982175968494,0.5375544686326672,7.170736977876622,0.44315141988027984,0.011635549624283028,0.0,0.0,0.0007092326897788137,0.0063341106997583186,0.0009437714829600053,0.0001036869605570447,0.0060353546061235105,0.909310779523857,14.92566819538166,0.00024019812758519543,0.0023630151841411776,0.12132299767168565,0.002381546316853288,0.012184399040249963,0.00016732604136786828
800,0.09631723706593714,0.5614454390510026,2.647594555959791,2.448034741367692,0.005161717797432212,0.1515283063579547,1.37848e-06,0.0990956699521849,0.047014657048879374,0.013321375611153133,0.5374555425465674,7.168602289844647,0.44279503069015175,0.011918295227795904,0.0,0.0,0.0007092222174384588,0.006332533788741747,0.0009453010522308473,0.00010377662609720604,0.006035364786026634,0.9011231248722424,14.925933346330844,0.00024024047967703528,0.002363020001499034,0.12132276181375307,0.002381573970833723,0.012185251522422618,0.00016732604948224364
900,0.0963105784100007,0.5613431205024798,2.647269045965636,2.4476617614673204,0.005160704752213216,0.15151043975349213,1.37848e-06,0.09851751756327068,0.04701341406872246,0.013272492619355794,0.5374183199963408,7.167796202383138,0.4422560615936617,0.012280604890557344,0.0,0.0,0.0007092159337846888,0.0063302113085170805,0.0009453681836158842,0.00010381368564277087,0.006035373005339123,0.8817400067620944,14.926075116204926,0.00024027072022771354,0.002363020988343362,0.12132249806357048,0.0023815810383023732,0.01218555185534815,0.0001673260533100338
