milliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.09640177134630408,0.5619692654517066,2.650226903975899,2.4509574020762765,0.005168052106824754,0.15032025327803328,1.37848e-06,0.10116882541712773,0.04703232083585383,0.014085194386961871,0.5380266397905231,7.179828068997128,0.4462724912614235,0.008710793993361436,0.0,0.0,0.0007092727798741002,0.006345989201151182,0.0009390424955041269,0.00010296375273923963,0.006035312159337034,1.6929040803207958,14.924476159233006,0.00023999976344797331,0.002362977463736678,0.1213239594629885,0.0023814627661477143,0.012180968763319812,0.00016732599565207426
100,0.09639114948424164,0.5618651232760243,2.649849826294668,2.450450006101738,0.005167167235393088,0.15041128986567381,1.37848e-06,0.10083578890223235,0.047029262379531464,0.013968475033523699,0.537985450094028,7.178508926042161,0.445759701854561,0.009253501358165026,0.0,0.0,0.0007092686891481888,0.006345541767265152,0.0009394686164708638,0.00010301412857201934,0.006035318038873164,1.2931501363881048,14.924701015811277,0.00024001447817168281,0.0023629865075587694,0.1213237720668155,0.0023814761229769468,0.012181116830484064,0.00016732600882323295
200,0.0963841171359712,0.561841951128643,2.649579615893251,2.450071249309944,0.005165758280488503,0.15055312774057367,1.37848e-06,0.10053745372372426,0.04702743537272109,0.013844496455300654,0.5378983134413945,7.176600205521804,0.44512507917216826,0.009640271929807365,0.0,0.0,0.0007092580936740135,0.006342245566234458,0.000939993194172054,0.0001032095220851217,0.006035318276891026,1.1014636405042373,14.924808484236294,0.00024006595032127051,0.0023629920109283055,0.12132377239486208,0.0023814910357458957,0.012182295567536791,0.00016732601038967933
300,0.09636674764272374,0.5617729740769214,2.648994403550669,2.4498730699700455,0.005165310670088071,0.15065866779280032,1.37848e-06,0.10029156701310638,0.04702573475976345,0.01376878067672564,0.537829442796216,7.175068504539211,0.44470159683598887,0.01019598032245934,0.0,0.0,0.0007092592976342214,0.006341265941799012,0.0009414071681754667,0.00010321315353511106,0.006035328902763451,1.0144326930395506,14.925128422370884,0.00024009931883779088,0.002362998327495169,0.12132342871819407,0.002381504389555933,0.012182828811988617,0.00016732602089199915
400,0.09635813937381696,0.5617129453657929,2.648556990547992,2.4494226585044223,0.005164667396936307,0.1508466409644901,1.37848e-06,0.10006713545263625,0.04702270823320009,0.013699003797155261,0.5377662852550538,7.174290798363754,0.44436492177279574,0.01065310184681742,0.0,0.0,0.0007092476493875972,0.0063395963074267,0.0009414061933501114,0.00010342388468970678,0.006035331365885075,0.9679346478909464,14.92508493148528,0.0002401164851123866,0.0023630019978634733,0.12132328631409707,0.002381518860036666,0.012183314664015728,0.00016732602676353486
500,0.09634349612289295,0.5615886635811991,2.648333216566315,2.449256131401035,0.005164231313806427,0.15103104205240434,1.37848e-06,0.09960912128152287,0.04702020249355377,0.013588424025308575,0.5376605145943448,7.17310731441406,0.4439317997945452,0.010863602078352236,0.0,0.0,0.0007092482148152136,0.006337654927660268,0.0009430411351655229,0.00010339157878557444,0.006035344122860841,0.9419929402329638,14.92538430641413,0.00024016179037047457,0.0023630048634075774,0.12132330839839237,0.0023815313886793423,0.012183513084613235,0.00016732602822222637
600,0.09633705905468354,0.5615458795464464,2.6480018292787815,2.4488912811003445,0.005163229317285603,0.1511442133567656,1.37848e-06,0.09935329406897365,0.04701811492233481,0.01346996551716292,0.5376121958389461,7.172202670890122,0.4434909367647256,0.011279812838486744,0.0,0.0,0.0007092381149328016,0.0063370700028831176,0.0009435856130458137,0.0001035279467671241,0.006035348859880266,0.9135456703562475,14.92550166621553,0.00024016835581107965,0.0023630072215953743,0.12132295128289107,0.002381549440228034,0.012183891368731367,0.00016732603964962053
700,0.09632631388633965,0.5615257452007483,2.6479172556848423,2.448536766035531,0.005162527299337755,0.15139559006138928,1.37848e-06,0.09905626791179786,0.047015946678059896,0.013470897491397607,0.5375495955567927,7.1704261409330075,0.443092519677265,0.011558699105381013,0.0,0.0,0.0007092273945115988,0.006335475801637642,0.0009437886369404622,0.00010366673569690355,0.006035359389395972,0.9101294500122571,14.925720063295389,0.00024020968671206286,0.0023630131904693384,0.12132290906714067,0.0023815576376375013,0.012184442785963931,0.00016732604727313823
800,0.09631951970333917,0.5614374260156452,2.647385137632153,2.447947606213643,0.005161926255774252,0.15137986731888214,1.37848e-06,0.09896795440072126,0.0470148414985065,0.013338028234029378,0.5374484076702776,7.167927289207247,0.44279909222901637,0.01202178084995602,0.0,0.0,0.0007092271643902802,0.006332809395143972,0.0009443326944918073,0.00010371926307157773,0.006035358560528162,0.9026466972205254,14.925854912133769,0.00024023388223906532,0.0023630166139297355,0.12132271223732655,0.002381577660310992,0.012185441513535494,0.00016732605432887013
900,0.09631298423753089,0.5613323110033535,2.6468966631503505,2.447888786543154,0.005161349252701976,0.15157770388378783,1.37848e-06,0.09845062590505428,0.04701277300252259,0.013207727328586036,0.5374083395987909,7.166678379055778,0.44242013007904046,0.012170689739064242,0.0,0.0,0.0007092210714662447,0.006331299087962764,0.0009448755722896835,0.00010378911770355916,0.0060353641022698684,0.8811691943427733,14.926226654993263,0.00024025145977629934,0.002363025082881961,0.12132261893069583,0.002381584132080252,0.012186179892230259,0.00016732605248456065
1000,0.09630713715677203,0.5612942012152414,2.6468341254817456,2.447488042025653,0.005160579881946668,0.15171934696623615,1.37848e-06,0.09828238388682634,0.04701136165933332,0.013159835311766385,0.5372874795966879,7.165147380581092,0.4419734204186755,0.012479047146576591,0.0,0.0,0.0007092110510457174,0.006328628109707161,0.0009466573981941598,0.00010401438714283055,0.006035377548281978,0.875359201686406,14.926287188815477,0.00024027703480194104,0.0023630253720164337,0.121322447342617,0.002381604875842833,0.012186167160695876,0.00016732606732261006
