milliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,-0.05507948023654947,0.013926114966744455,0.04123357641818586,0.013159312836491988,0.03898809559419407,0.15287528903131023,-0.009881530106111754,26.59156625050381,0.5,-6.183196129892411e-17,1.0029361132586947,-0.01675272790742223
100,-0.07041966039927494,0.48659641807933396,-0.0049163181299726215,-0.03816070377847285,-0.30551021421786706,-0.21095420226128828,-0.003722408592293446,31.080747015605063,0.5,-7.51132080002044e-17,0.9991691605541979,-0.0431697308703691
200,-0.03892340272409599,0.8280596890809091,0.023356810710341618,-0.0318125687331098,1.3558123693736417,0.2069880147709866,-0.007103471109673126,39.46709342354605,0.5,-1.6859814272526999e-16,0.9883986408097905,-0.11336379824972385
300,0.0324079246308166,1.213559820988029,0.06745205388851477,-0.013292050083936859,-0.7876214759606521,0.07220973715195377,-0.004926405958608586,54.408471615456385,0.5,-2.698567255472927e-16,0.9753950977672734,-0.038971030196742036
400,0.09449857206442266,1.9259817455966506,-0.030072837630999105,0.04618105285449624,1.4609297283401763,0.22738162625667266,-0.0034428772545740116,78.1684481767018,0.5,-3.486273147630115e-16,0.9528947419787422,-0.12737372882860884
500,0.14522786623327472,3.41348096480365,0.22474906923415802,0.04292248520636782,0.5112043897890846,-0.04224944980659166,-0.006075183445888625,109.34484205773042,0.5,-6.14660614989651e-16,0.9361711111713981,-0.1361445120100423
600,0.20639174886310374,4.750772377145415,0.19566180741351363,0.043888528086689055,3.627962739266783,0.10861170602943832,0.010640635640936919,141.73801649262512,0.5,-6.781943045017919e-16,0.9077874532219283,-0.04593265257550139
700,0.2899643624201597,6.522473451012833,0.2129771644105159,0.11461114757328328,6.55884968542075,0.15408241651213794,0.0002825567597036948,169.16234785751888,0.5,-7.5303200005159285e-16,0.8929596339707961,0.13926792036975347
800,0.404907937593556,8.07811370217354,0.3520176854103596,0.16379162727789756,8.294981440303241,0.2735701558940815,-0.0033875197270328322,195.6921054134235,0.5,-8.719098652935609e-16,0.8719847535551606,-0.07424666090068202
900,0.5305641042944652,9.484073242369169,0.5761651709922011,0.200937871671556,11.152687124105691,0.12994703905876812,-0.009680151381502869,217.64469852491158,0.5,-9.322994571378755e-16,0.8466241234391918,0.052740509224158204
1000,0.7223658419507106,10.690219515773215,1.0084111897319745,0.2977463878048868,14.726518001119615,0.2987361651963875,-0.008970897440537282,234.83269242756484,0.5,-1.0861994980658464e-15,0.8362955890814378,0.2365642805564146
1100,0.9269049039495522,11.739567330596897,1.2319840709990666,0.3596306271743089,14.616020107066092,0.41380911253718167,0.010800153832806848,256.70091298351923,0.5,-1.1374198346751195e-15,0.8147705690484024,0.24831307029155697
1200,1.1421165191694453,12.83987997670929,1.3532973242771595,0.377289566273358,21.136327290966374,0.219574297532595,-0.0022668963147569484,266.1056044752928,0.5,-1.2523018648436384e-15,0.799784550784022,0.0656039836457924
1300,1.3003011529789261,13.220526808084747,1.7027567752870114,0.5053634875389222,21.737760283649237,0.38934248842567476,-0.004685868062153345,282.01773751021886,0.5,-1.4373443281388998e-15,0.7917308177659814,0.22374116141164
1400,1.4208198662406792,13.900036267270693,2.012781887322137,0.5949117067490235,26.525082408239793,0.43558249522767023,0.0036713400829170265,294.4068545675451,0.5,-1.4832716806702381e-15,0.7798776289268143,0.34724359195967364
1500,1.6183430896805455,14.114349799837498,2.000798057580515,0.6497258571289672,32.06382417791457,0.7608271518700135,0.011609762068649639,300.36083343153376,0.5,-1.6203862407855512e-15,0.7720962099856873,0.4344910806607156
1600,1.790977924516222,14.42862601712802,2.410039549813959,0.7357800956336422,34.36465415244531,0.9681432046621958,0.008785699743502354,301.4534460185933,0.5,-1.8064197951208932e-15,0.7615313671870112,0.5033983024235074
1700,2.0471965291718743,14.297337655857296,2.6514265285295204,0.8308220733749305,38.0534632533622,1.3194467873559468,0.0038958679709574194,307.2365947369597,0.5,-1.7900508954281817e-15,0.7537341451142429,0.5844196703229427
