miliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,0.0007060231251996439,-0.1491023684006234,0.12580946702100373,0.003227344987385639,0.299817090545534,0.07007376231689429,0.0069723409350947296,27.440420556278703,0.5,-2.1292219001056864e-17,1.001934245118606,-0.0645474606507974
100,0.08949556064018062,0.39613388620457507,-0.10284619158999336,-0.020148086829069326,0.3402780180501686,-0.15221882766097022,-0.006673151977575994,24.45208348525908,0.5,-1.653942055177161e-16,0.9956330250430895,0.100594713452482
200,0.12590132931168171,0.5527916661473533,0.06691473398540251,0.01120094359422033,2.019398155572817,-0.1437921446413265,-0.003255438121880881,37.37356527382402,0.5,-1.9309526512546854e-16,0.9855047068296132,0.0261918237918204
300,0.02734355541755997,1.4026124145074124,0.15681374246160473,-0.0018119676190639245,2.239487405523277,-0.2567005722501261,0.0012401815303234118,53.46738987661187,0.5,-2.869655987850312e-16,0.9765990512296198,0.05130945505794185
400,0.10137899871823904,1.9982585154908938,0.09070690785777603,0.00827749468562631,-1.089550720209282,-0.21591934730605206,-0.007017629012112723,81.32330320415109,0.5,-4.561542066289934e-16,0.9519119760325236,0.0008092488064361928
500,0.23087801205132424,3.3919429604994242,0.16748306315279338,-0.010824440580230701,0.8515409409135843,0.19852848955560343,-0.0030274834475930486,106.492571308583,0.5,-4.669280365554384e-16,0.9369774937465414,0.09546728405824292
600,0.28445512752301183,4.759456870894754,0.2418530493936978,0.05531081573444485,3.7286805558888165,0.22192070446379453,-0.0019367943695359471,142.61445574288464,0.5,-5.97062980204861e-16,0.9100129271081169,-0.09816032213777032
700,0.2920846330380461,6.546118304007513,0.47906848490838044,0.138933078479319,3.590011247335745,0.24234862694606163,0.0017742911660150002,169.4711466304363,0.5,-7.739368746814076e-16,0.8885500060098405,-0.06734888857825046
800,0.5030009935589878,8.010039041900642,0.6117104108347688,0.18359750403100755,7.248122257584884,0.0009305547646338563,-0.010317329236036033,190.5486699620545,0.5,-7.997856390547138e-16,0.8662440228388798,0.032250064878344864
900,0.6220803039026246,9.263521664994194,0.7613518085579545,0.19428894600361502,7.5596330667395435,0.10584590484078754,-0.0025034027648782576,213.86348557248027,0.5,-1.0449683283145644e-15,0.8533239412558296,0.09063989138874345
1000,0.8132202720868079,10.619319842171778,0.9239434721100502,0.23337036098707734,14.21044485778701,0.317415955273662,-0.006874143459585517,238.64899254545944,0.5,-1.114070018338827e-15,0.833162559045874,0.21339211239956768
1100,0.9609673212419352,11.657519810978206,0.9854677204745258,0.2836071832752635,17.506646294111988,0.15645716311612462,-0.0026984456345664314,255.95374032206732,0.5,-1.270438419790547e-15,0.8185501347033342,-0.0016641072260505374
1200,1.0331378305631709,12.842144141571806,1.456892055787418,0.3911380565524416,21.043648238528753,0.3837014318817279,0.011920120885619815,267.869224127939,0.5,-1.267557012817247e-15,0.8016117887559843,0.24461053368357508
1300,1.303611737950047,13.50863467445573,1.4534263070445352,0.507531766906361,25.221813737065773,0.4388578935758226,2.353702148252118e-05,283.1753524697547,0.5,-1.3657656332752522e-15,0.791700292943222,0.26979308912326366
1400,1.4347323781056465,13.922955789113066,1.7387700399378776,0.558498982908805,28.14028690367313,0.5081109286115268,0.013340561319415984,289.3061704335267,0.5,-1.5054281727786314e-15,0.7764771594297006,0.4259329240476263
1500,1.5368705378509997,14.368153110822336,2.0064163144796128,0.6671536360122325,33.52211561965729,0.966844701093685,-0.0015826602047015227,298.9848410066339,0.5,-1.6306639041338822e-15,0.7678483860742641,0.4653254066327768
1600,1.7913877929416915,14.293252031770537,2.558277554227998,0.7317572435058406,34.14804997764345,1.0197535846112054,0.014533275172048592,305.9659334233643,0.5,-1.689971295656582e-15,0.7623121445998039,0.6464573137834756
1700,1.9022201175136988,14.627321778393853,2.597096490225879,0.7868917730067023,40.24578654101121,1.2037235410049498,0.01739988105382956,305.93841029128896,0.5,-1.8102665892739635e-15,0.7602403384194457,0.663047826412495
1800,2.1830621012777063,14.443922351804563,2.9129202860708907,0.8640497431585371,43.076859576342784,1.5302946479926687,0.010536320688410752,312.4163182376148,0.5,-1.9377199506279205e-15,0.7501186700457644,0.7743446846495617
1900,2.298850127604242,14.129316468826207,3.470209875282968,0.95657837447521,46.96312125643057,1.8074613777639914,0.018315336219714075,306.2571215482768,0.5,-2.028722113377903e-15,0.7520978058447575,0.8787420985926798
2000,2.456779873284977,13.88232378833409,3.708368868865406,1.063647913264793,52.30757064635326,1.8881910263178894,0.02747051450103282,304.3782564950769,0.5,-2.2249699184311122e-15,0.749322533943259,1.0317775834680547
2100,2.726449288769511,13.355292654821154,3.7456973209552475,1.17861913522287,55.92658248638455,2.253615170303997,0.04329252818248697,303.85197292669807,0.5,-2.371154945669573e-15,0.7515289153349188,1.212570351697021
2200,2.88464035197929,12.802603613613513,4.0695281036993025,1.2904439642653027,61.31689025088927,2.636685696989656,0.04149429363830162,295.43205966969884,0.5,-2.3675382595016905e-15,0.7486090374206725,1.355097980046976
2300,2.9285724905539663,12.714773398307287,4.536042829878279,1.3615586714927537,64.32455400875784,2.721297628017797,0.054300080077779214,292.8726027598234,0.5,-2.5313378460361876e-15,0.751650426783225,1.450799575732374
2400,3.186402727907351,12.546218647576099,4.615457067139965,1.4223008483642365,66.2392255101689,3.1915581611338277,0.05221516594558885,289.35555337378906,0.5,-2.6296953204388896e-15,0.7471415613314827,1.6690966189639835
2500,3.229707845214771,12.193596088629146,4.858441852560518,1.4854833934771654,68.45782281062968,3.2968532234303307,0.06250659493972399,283.80268241744744,0.5,-2.7368136899414812e-15,0.746784942969363,2.0042868865357493
2600,3.319448975578516,12.034121277531028,5.250150051759401,1.5413158575871098,70.78898046971452,3.9050854725533957,0.0725195663725254,280.39952710654694,0.5,-2.884473358832214e-15,0.7520764051017437,2.2061293084533298
2700,3.439236937109834,11.669823010335051,5.557491099796386,1.5720746587325987,74.28914703494084,3.9900195993000707,0.09662393055315605,274.1122076286394,0.5,-3.0205937559881632e-15,0.7478342579739087,2.439100165093876
2800,3.6354604354070545,11.618172906527814,5.798210607867363,1.6491107154388007,77.4500939659504,4.478760653760248,0.11219500278918507,270.9298224605626,0.5,-3.1286973643372462e-15,0.746690603259014,2.399760883816378
2900,3.8321376946415158,11.135821103873885,5.739730495408438,1.7241689061278838,83.72245264711215,5.247895956517057,0.12393649760731074,265.70964488378,0.5,-3.132739404315032e-15,0.7533220426376079,2.681283662347713
3000,3.9286516517200107,11.03855046681261,6.15615556366895,1.870075406785407,85.72865118574985,5.634485220035041,0.15007188411147,260.54985293890536,0.5,-3.324257049565402e-15,0.748323266929143,2.8686379977252243
