miliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
1700,0.056907773715207895,0.35401670893109166,0.0064575544954890585,0.021651507028314913,0.0007381512828530804,0.0007891667285670264,0.0005298554101514348,0.008369624496414473,0.0025011373812996057,0.000333828969333946,0.010072133158942126,0.07606075815863728,0.08438565959568925,0.08015152541657632,0.008767444958717478,-1.3759914808754734e-06,0.0030452076683074214,4.594053539563164e-05,-1.130762279127433e-05,0.016101574776469785,0.011880061413451265,0.00020746322875850684
1800,0.055685353655280184,0.4033116711429879,0.006414392502323632,0.021615767786855634,0.0008178190915730249,0.0008860096591635137,0.00048207521621999665,0.008084662368277647,0.0023961171286101817,0.0003721424150227809,0.010070325334748165,0.07692859278133841,0.0835101692393584,0.07968799686819428,0.009194334080834133,-3.0608939955157155e-05,0.0026864179269184526,9.06141513112048e-06,2.8457656785628e-07,0.016075385115104212,0.01184588544299873,0.0001119184956388362
1900,0.05478481362269003,0.4159505834342166,0.006437330722757724,0.021615315870212072,0.0008901753216656087,0.0009546042263888324,0.0005910574503931296,0.007728667591199619,0.002025725387244633,0.0005704669140086839,0.010070385095206413,0.08479534974889397,0.09007448300840953,0.08402580158686693,0.00969359695921585,-5.6244528177366304e-05,0.002528461263843304,4.1659298630777756e-05,5.1382416913287805e-05,0.016013205500507673,0.011759696502728794,0.0001428072059390171
2000,0.05382411866726997,0.4278219104786137,0.00637500833378587,0.02190452377253571,0.0011141082459639054,0.0011389538209732228,0.0006458391760713994,0.007413343692276041,0.0018106603498951794,0.0005753486192405427,0.010070910886858318,0.08641454310407307,0.0925144043156604,0.09076439811178669,0.009885194389887615,-3.787183203751194e-05,0.002064872264750583,-1.9080746687211733e-05,8.633362139317559e-05,0.01601373145229826,0.011685267195520375,8.332787563160991e-05
2100,0.05230680625645115,0.4631023483713149,0.006334851982629374,0.021986117227694044,0.0011597063935473732,0.0011415159761280955,0.0006633813027093653,0.006981408330430678,0.0015137514521008648,0.0004691606387976065,0.010069593935332233,0.08807735907583235,0.09391263641530231,0.09556836777782902,0.010343570178961193,1.0698413350187818e-05,0.0017034467009420635,4.588609943131257e-05,3.814373864050629e-05,0.015960556813029353,0.011661037848861341,0.00015399726328586792
2200,0.05102472790872944,0.48782283631038414,0.006281424508989806,0.022160979505753176,0.0013102280046946152,0.0012536167850599027,0.0007731823112538378,0.00635708998817292,0.0012089509886192013,0.00043080508930286223,0.01006746256412119,0.0927487826627415,0.10146500492982075,0.09934961450778274,0.01069727884425215,5.485522746952557e-05,0.0019443518583914933,5.2316654290217355e-05,4.148480883765685e-05,0.015950112057095338,0.011541533528227718,8.764877406288674e-05
2300,0.050063109047920044,0.48859767723176717,0.006274541002333577,0.022218312530956727,0.001443934365471477,0.0014343325684401903,0.0007130751832707089,0.005941780415827041,0.0011225789175516795,0.0006452317094738794,0.01006784078874473,0.09948421094356563,0.10345528408520666,0.09956625046774334,0.011097155405344592,6.542824028760767e-06,0.001192756354808715,2.1839016529217985e-05,4.050359144362335e-05,0.015956647032982694,0.011501921512860907,0.00014396136949303744
2400,0.04969388296137044,0.5119837049465507,0.006303947973729348,0.022318491475254398,0.0015529116303893448,0.001489795091525084,0.0007522790866960261,0.005651207656588526,0.001199353192270051,0.0005135883314582359,0.010064266929850614,0.10080287341908428,0.10561643742782736,0.10371300028872607,0.011367890577367538,1.0444785265453462e-05,0.00184869192439866,-5.3031707254708386e-05,1.767041126459194e-06,0.015876727695621273,0.011412447194457625,9.900123145446197e-05
2500,0.048421735371785214,0.5300884637680211,0.0062600799922005925,0.022341929865870074,0.001611957490592063,0.0015263492794451367,0.0009138005500716191,0.005207995233509056,0.0010132429357426341,0.0005603677251400157,0.010064199252469642,0.10608684477416433,0.11076912204634673,0.10700432052756581,0.011479665378674207,3.0065674906666325e-08,0.0013399115218746915,1.9441981737595985e-05,9.425340024773783e-05,0.015828515248317757,0.0113426468215596,0.00021405973874569556
2600,0.04736135260666311,0.5441700805290542,0.006219566143179559,0.02231972220989917,0.0018680758660925868,0.0017682110610386553,0.0009599771414801372,0.004719382691507576,0.0009086477389827375,0.0005920725791692213,0.010061736965621092,0.10628286606392273,0.11419782242393693,0.11150451044479652,0.011864928437765635,3.075019710861536e-05,0.0016540397444723821,2.0015981955258144e-05,3.07795831088495e-05,0.015880343222789743,0.011246337817801868,0.00020604272388859894
2700,0.04613137343516557,0.5691833444113741,0.006169938536296972,0.022594382789779828,0.0018844059590975481,0.0018462599921163388,0.0008505613532774602,0.0044716865830928786,0.0009356048829792529,0.0006414225927640808,0.010059138178226866,0.1142644692010492,0.11579624522082126,0.11444896801561578,0.012101206408985996,-4.355099878765167e-05,0.0008328047953156652,-2.855741453004016e-05,6.746267348513348e-05,0.015785785339357226,0.011228921096399903,0.00018421197222443203
2800,0.04566065281894503,0.6063813918840425,0.006131590589449501,0.022581100775062375,0.001993555630835801,0.0019065056270397718,0.0010763328272485652,0.004038578034851314,0.0007696156936648614,0.0005210815213142672,0.010057428923976952,0.11636128554427894,0.12181724138166271,0.11967008912060897,0.012382847515222659,3.307816879602977e-06,0.0011383156737627082,5.386590546339671e-05,8.325018832083037e-05,0.015813630313922897,0.01113155569670206,0.00018514718133779836
2900,0.04379069432747607,0.6291663294263955,0.006118617512582128,0.022783390300735604,0.0021909844166364857,0.001966076023341328,0.0010801794043493666,0.003894026544624737,0.0009267229095690519,0.0006019730814943693,0.010055046522441177,0.11760624485463639,0.12324319409821795,0.12589222723306168,0.012726297248939394,3.616021990740112e-05,0.0010776396192420734,5.7821939781106695e-05,5.8672622957944564e-05,0.015798708482420636,0.011116601960071495,8.694591644221358e-05
3000,0.04329440588668125,0.6461621665273847,0.0061433138704035245,0.02288715303010149,0.0022795882912960723,0.0021865973392104637,0.0011622212091330884,0.003422859286959052,0.0007925981028646744,0.0006401335486430334,0.010053263964218424,0.12537341943924607,0.12825210552316438,0.12664210864566963,0.012948734302423217,2.4823634334816017e-05,0.001070559461253585,4.8781575780267905e-05,8.807482869203391e-05,0.01574602716048337,0.010994612752436355,0.00010104189316016747
3100,0.04270019380928276,0.6718603455772912,0.00608729373431662,0.022987271144116153,0.0023994649131032697,0.0021610918077176505,0.0011252167222587724,0.0032193747013618736,0.000564423044976257,0.0005480202337870861,0.010050418702543012,0.12528883320051795,0.13126079320440104,0.12842575379343768,0.013036165605617656,3.439569657424551e-05,0.0009117250930968687,-5.4529917458875235e-05,-3.2526671791393625e-05,0.015745436797421002,0.010941484038595456,0.00013196448439990413
3200,0.04166118357174083,0.6895265810626995,0.006049668056328936,0.023079737886170775,0.0024143944411093685,0.002369920345685256,0.0011102204721095184,0.0028537423392927834,0.0007963855714560267,0.0006256196777430574,0.010046696433297997,0.13165055680421273,0.1312745347887456,0.1341703675155052,0.013078764440836893,-1.2826052017653569e-06,0.0011772970929503801,-6.345935771077115e-05,8.116714857107346e-05,0.0157279422110031,0.01087404758650718,6.338560711279537e-05
3300,0.04048794055356768,0.696555027951324,0.006083291197479316,0.02322534997953498,0.0025344938720760174,0.0024256138057559386,0.0011227815569564584,0.0027756032554795396,0.0005705380430412171,0.0005926945792251308,0.01004385290910115,0.13501176474946802,0.13377502704268446,0.1360934646183241,0.013317600350572497,2.3458840610414015e-05,0.0010318265449282527,-2.1037110939857312e-05,2.4664753684849302e-05,0.015655310937535888,0.010857086296076327,0.0001371240493199664
3400,0.04037971475944319,0.7313034639901106,0.006003405878015693,0.023173974009992895,0.0026566339502860276,0.0025641118563243144,0.001315390149725679,0.0026391817758908377,0.0005476772539281522,0.0008161688304688918,0.010040976966158997,0.13770600643582115,0.1376234703516291,0.13987105918262935,0.013492881784613608,-9.419134294071996e-06,0.0012662095851355823,-5.2881454711110816e-05,-2.576146649136839e-05,0.015629430023806505,0.010752422634575357,0.00014056085888242535
3500,0.0394017428993483,0.7488569518628153,0.005988501055667082,0.02325273850498603,0.0028129567621249913,0.0025579297301939552,0.0013416215096896827,0.002359065383101956,0.0007187344653770637,0.0006410193354482358,0.010035492914378273,0.1391498574740046,0.14148938082206208,0.1455579379175685,0.013548559515050341,-3.6496837560242086e-05,0.0007353900421291808,-1.4023744932853583e-05,-3.4463869304196774e-05,0.015629892383375348,0.010733717308734958,7.227238008074676e-05
3600,0.03880230345052447,0.751968213669361,0.0059995046575364724,0.023279949000049163,0.0027870314234537887,0.0027085975107515345,0.0012892805549839569,0.002281556527054491,0.00046014209808146274,0.0007985025669000634,0.010033565930623187,0.14209040121885474,0.14334149403854923,0.1462541999023131,0.013585081187535073,-2.3657181853933795e-05,0.0007682159239884529,-5.4266951073179716e-05,3.0433947199576773e-05,0.015540968332133639,0.010682461045139221,0.00015147963818991258
3700,0.03730390868140949,0.7828729162250401,0.005957837799342024,0.023419037348737747,0.0030049954442205947,0.0026742832475975804,0.0013947888332773634,0.002140461798797602,0.0007078439142760793,0.0007040649123626746,0.010030529241264467,0.1450162831863507,0.1480194501198557,0.14935234844966921,0.013662857371204177,6.840329343886899e-05,0.001312643446412695,-3.391982997987128e-05,5.3867322946945354e-05,0.015551601604854158,0.010590826025645381,0.0001775960021117638
3800,0.036993401720842825,0.7948477327250217,0.00591855662364536,0.023657888269330525,0.003078004862762539,0.002743125387795593,0.001361033133448699,0.0019899546101954354,0.00046881435128328817,0.0009126942911562488,0.010025393672148662,0.14853025548891538,0.14895809078481959,0.15473749352888896,0.014062079726802186,-5.1240334573434743e-05,0.0011744129740977613,-2.917132467523293e-05,-2.4130894050870132e-05,0.015556906320809857,0.010506056614127929,0.0001807327745959293
3900,0.036203900163118634,0.8315817923299226,0.005901915994344878,0.02373023879439036,0.0030231335084577155,0.0028328356949272417,0.0014124633643424294,0.0018883434522267424,0.0007077583198310674,0.0006657123165531738,0.010021676041045223,0.1522306483223432,0.15376500464083917,0.15880144143657463,0.013856682831477469,-2.4904560574707216e-05,0.000686345977406244,2.0541999722661194e-05,-4.391179835561203e-06,0.015552995956489906,0.010460244156301165,6.898729347628239e-05
4000,0.035415000138467996,0.8292398018846717,0.005906893958489253,0.02371301965580442,0.0030999307521881528,0.003037732919850546,0.0014491535865201598,0.0016410475595693013,0.0004958181414538163,0.0008900752083374713,0.010018232516480822,0.15545044415826378,0.15731360942541145,0.1598885358186575,0.014145615436853835,2.0988479934079133e-06,0.0013635294362783824,-5.383518507437013e-05,1.6860779099197318e-05,0.01545792798824368,0.010449655185099837,0.00017493832641689771
4100,0.03406429006120424,0.8663235866161008,0.005819516092221026,0.02377385962354024,0.00314548044262977,0.0030119750535658723,0.0015174492037558487,0.0015605322972321643,0.0006598913966590586,0.0008309218389104455,0.010011850856483375,0.16287414126142885,0.15571459332424298,0.16591900632892123,0.014149857437734916,-4.143852102800815e-05,0.0009168547923135164,-1.033455309344271e-05,-1.6103196375616155e-05,0.01546195672148313,0.010374599149909723,8.048423355177798e-05
4200,0.033289899739607845,0.8618349525529467,0.005830358750951635,0.023909515692216304,0.0033409369208122603,0.003087475455427595,0.0015017637584805814,0.001650874198238531,0.0005078480127423598,0.0009288164528150592,0.010008898408667302,0.16459499201556,0.16267505428513773,0.1701005187290408,0.014195999504060615,5.377178249677091e-05,0.0012860087865020112,-4.486044845942662e-05,7.736263472836259e-06,0.015442428946976863,0.010300201977459436,0.00017256402176322547
4300,0.03331703361678416,0.8907563013135558,0.0057757782621559745,0.023988801464020982,0.0033867107916115843,0.003101253211137687,0.0015394264963135456,0.0014343008024547573,0.0006597670515634669,0.0008505830609497176,0.010005468779137003,0.1673917680460529,0.16331048215952768,0.17475188676165443,0.014182511641882922,-4.240518325393919e-05,0.0006842499564541682,5.8991112571677116e-05,3.562166835573606e-06,0.015434063213285294,0.010240011972148428,0.00011301196973915326
4400,0.03224290127983051,0.8977358143335823,0.005819803161307339,0.024127442058846503,0.00342122554202918,0.0032602091007330842,0.0017072337222643205,0.001452229781408609,0.0004927880800777757,0.0009749429621416286,0.010000148835730452,0.1715030346681971,0.16572391049176177,0.17550040975221842,0.014175916741748212,-4.9967785462381156e-05,0.0013590220158318743,6.324286213858744e-05,5.4266843184846e-05,0.01538147136166044,0.010229097037041139,0.00016117334736655322
4500,0.031875883475688184,0.9381401267687725,0.005805773436819838,0.024260026151466108,0.0034372249114454447,0.0033656236169538616,0.0016449282484936837,0.0013314317182716604,0.0003782285164779996,0.0009627832323218812,0.009992976638062222,0.17503648084942794,0.16600653512144636,0.18052547135729022,0.01423049568249565,6.559118464313047e-05,0.0011881505021263125,1.8898489905658644e-05,-1.5031411891909112e-05,0.01534597850869691,0.01015280274647625,0.00010389811569304399
4600,0.031541620044635614,0.959474888520548,0.005740039146563343,0.024351870710297308,0.0035298901086490736,0.0034035079430757395,0.0017402856987664675,0.0014557419270007223,0.0005827578772487815,0.0007949301684865068,0.009989355213343522,0.17441405609675148,0.17030821011847855,0.18162346664530793,0.01421135361734672,-1.1238446973562432e-05,0.0008435216713258371,1.8954713317211005e-05,-4.098276009422104e-05,0.015301296677977602,0.010092211816450135,0.0001747362429512278
4700,0.03050047386563415,0.9559438589051196,0.005752409535958846,0.02447213869678646,0.003469016551642106,0.003491820578353351,0.0017525312322421653,0.0014637135575248632,0.0004033697691122301,0.0009677371688932335,0.00998384293729348,0.18159267926516587,0.17501110674710232,0.18420158007279197,0.014239998181510246,-6.599581605981752e-05,0.0012085735526001199,4.5845828148259135e-05,3.520960873021425e-05,0.015336147014654196,0.010011160587946658,8.248955716336765e-05
4800,0.02981991966380203,0.9953124327292558,0.005722230166961862,0.02437887858439409,0.003542244795900234,0.0035134317645367044,0.0018103465888857256,0.0012835513709541224,0.0003930578487832828,0.0009348748472305631,0.009978247404481997,0.18285498119870686,0.17672347978415434,0.18689013140229185,0.014483085502888451,6.821990055624492e-05,0.0008987103936002076,7.493575341666813e-06,5.293030962606785e-05,0.015234990689827792,0.009976834219526614,0.00016017898318227767
4900,0.029499486044548655,0.9978542540748165,0.005687386960419278,0.024586737146438394,0.0034975037324787377,0.003469818896698969,0.001783940072899623,0.0012512850723461833,0.000655130968636517,0.0008311347626745075,0.009974084567845782,0.18825177180327524,0.1768190314460476,0.191190994160574,0.01417799134707666,-8.639168800141784e-06,0.0008603020160827264,-4.424890061161301e-05,2.3332219892906966e-05,0.015258021977539326,0.009936196283612992,6.238094570557775e-05
5000,0.029250094965902758,1.0353223704953864,0.005650018276732061,0.024694303750615865,0.0035355065261477277,0.003535226552626866,0.001861346861210124,0.0012590317508726207,0.0005064844643217288,0.0010703988619189108,0.009967551348583327,0.18834741653017434,0.17939682767445833,0.19648218017946123,0.014523137202122257,-7.966111165409146e-06,0.0007762132426760372,3.6252833776784503e-05,-1.8499127143788418e-05,0.015252582494057353,0.009834758008786656,7.89360800510197e-05
