milliseconds,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y
1000,536.8680609366985,10.020017235412062,1.0051124085786538,0.0026025013690434665,6.20098462707887,21.694808458584365,0.6141327436484848,0.009947404483278183,9.109934460980666,164.0650007639935,0.0007420857091292431,1.1490056088452385,0.12150145415919374,0.1023869445829242,29.711034318611706,47.22052112955299
1100,533.6392106053958,10.800640307162105,1.114001132238107,0.003361592841843531,6.226639557173852,19.33057408406782,0.7092741610708677,0.011672870656050672,8.90048984594028,164.15192356534376,0.0009244221607096945,1.1899547878743375,0.13056771367131,0.10824689911825286,30.66222141982596,48.57751067332614
1200,530.8076235748847,11.569364421184238,1.2247010510726675,0.004248499154768306,6.249261811823252,17.3566757380757,0.8073861627933814,0.013496226736982898,8.727690512758496,164.2021652860727,0.0011247259127458334,1.2175870657385532,0.13850920947415438,0.11303329718534974,31.472660804109037,49.700409159547945
1300,528.3054708030437,12.328285273097663,1.336967091246531,0.005269988635323905,6.269315234680771,15.70667792493709,0.9080329572960654,0.015409972130798255,8.584943506451902,164.2222983296252,0.001342225793774849,1.2343973157816497,0.1454406234543429,0.11690307895544098,32.16623845015197,50.62900038096182
1400,526.0771618808976,13.078890539378175,1.45054245232485,0.006431929448981518,6.287195590758395,14.325831214878503,1.0108434064345264,0.017406783573305613,8.466842025600009,164.21771219381847,0.0015764411309509957,1.2426656354662442,0.1514867796046994,0.12001185406153803,32.76252398799126,51.39590408689594
1500,524.0769870231954,13.822243097743762,1.5651721936127252,0.007739294969696727,6.303230294296294,13.168911318807563,1.1154980290806913,0.019479484061532437,8.368953528921873,164.19283866382432,0.0018272215197561235,1.2444144226510245,0.15677489759660174,0.12250747147371065,33.27760263939711,52.02796202857828
1600,522.2672586691326,14.55911159998636,1.680612435530629,0.009196190691254116,6.317703329342305,12.198475569578205,1.2217202923173949,0.02162107342167528,8.28764216084767,164.15131314425562,0.002094757095984871,1.2413948110741322,0.16142915263767726,0.1245260038759345,33.72473868967605,52.547341016083635
1700,520.6168321438811,15.290058882763288,1.7966357677716667,0.01080590102412701,6.330849648601773,11.383483050413428,1.3292694871043795,0.023824757408231208,8.219927194204006,164.0961289128663,0.002379564640003842,1.2350958303419495,0.1655672689622471,0.12618979215111015,34.114893087580555,52.972391405927716
1800,519.0999241673286,16.015507948718117,1.9130350439861432,0.012570954080763006,6.3428718259039885,10.698166291783457,1.4379352556749763,0.026083986728834208,8.163364267797675,164.0297446640792,0.0026824530786171653,1.226760007543966,0.16929803773480454,0.1276063342507247,34.45714374088066,53.31834313474353
1900,517.6951472538489,16.735786773195485,2.029625053813065,0.014493193632555192,6.353939920225717,10.12111235783825,1.5475335737382117,0.02839250219918235,8.115949268992383,163.9541847350292,0.0030044809100243037,1.2174061798774933,0.17271999825363105,0.12886823541171583,34.75902375756067,53.59786499016417
2000,516.3847379416399,17.451159583772704,2.146242947231876,0.01657385783198302,6.364196664901773,9.634517669149492,1.657902875446893,0.030744357793633107,8.076039635007078,163.87111646703536,0.0033469060654290265,1.2078548122208046,0.17592085168157615,0.13005375600794147,35.02679299855182,53.82151300633985
2100,515.1539085260321,18.161849749783805,2.262748000040622,0.018813659717341537,6.3737635083869835,9.223556430763455,1.768901300101629,0.03313395273631471,8.042287657261031,163.78191358169883,0.0037111334675053436,1.1987528773842233,0.17897726858846774,0.13122762768645893,35.26566679496324,53.99810786716526
2200,513.9903301566117,18.868054082960462,2.3790205730003975,0.021212866454469476,6.382743224391391,8.87587445821322,1.8804044752761293,0.03555605520235038,8.013587499534799,163.68770874578013,0.004098663622953946,1.1905981817360531,0.18195518140824996,0.13244219963225362,35.479997347231894,54.135033968174916
2300,512.8837254340302,19.569950818044312,2.4949604920286776,0.02377137239200453,6.391223636007028,8.58118448406573,1.9923038272036695,0.0380058208843726,7.989033017297542,163.58943369879216,0.004511047467923634,1.1837622820855294,0.18491043410766209,0.13373878761196584,35.67341717093547,54.23847579374515
2400,511.82551557351263,20.26770588489064,2.6104853485333708,0.026488769017907907,6.399278208979308,8.330917370552449,2.1045046646626067,0.040478793132172515,7.967881969296325,163.48785636411438,0.004949844129388476,1.1785111070516172,0.18788951873099166,0.13514899170535044,35.848962237079036,54.31362093077032
2500,510.808522624059,20.961477367417935,2.725528747185588,0.029364408116548838,6.406968580173263,8.117924570183073,2.2169244700570196,0.04297089805483735,7.949525597686992,163.3836104542127,0.005416584455512344,1.1750233200712645,0.19093037447715597,0.13669596898296457,36.009176572195486,54.36483260965373
2600,509.8267306057028,21.651417524295233,2.8400384586626344,0.0323974558987015,6.414347406726845,7.936236641409926,2.32949163413851,0.045478440302991176,7.93346418717015,163.27721833184629,0.005912742427663034,1.1734065286014457,0.19406326881199668,0.1383956795398386,36.1561964658166,54.39578867341188
2700,508.8750943642437,22.337673206711166,2.9539745671177444,0.03558693914323039,6.421459517750273,7.780869563043022,2.442144400932119,0.04799809407666504,7.919287872681032,163.16911011474468,0.00643971361080176,1.1737113175060134,0.19731171200557854,0.14025806590470957,36.29181743311731,54.409592194831916
2800,507.9493784534717,23.020386017075214,3.067307746767099,0.03893178614698009,6.428342544891063,7.647661462147358,2.5548297643347166,0.0505268859121839,7.906660694070993,163.05964011097583,0.0069987978396835095,1.1759432621142931,0.2006933280461486,0.14228811303949115,36.4175504739732,54.408864562859115
2900,507.04602103426856,23.69969240595404,3.1800176960804456,0.04243086155478558,6.435028419537617,7.533133581897628,2.6675024427850156,0.05306217491370294,7.895307085732271,162.94909987721618,0.007591186600795678,1.1800730574545557,0.2042206600606471,0.14448677997951928,36.5346699225193,54.39582481150683
3000,506.16202139300344,24.375723404500338,3.2920916882955935,0.0460829935514006,6.441544470928053,7.434375012000168,2.7801240245421823,0.05560163311449109,7.885000857378208,162.83772901422188,0.008217956461174047,1.1860450580046242,0.20790192784152894,0.14685183008817815,36.64425295604136,54.372355259582264
3100,505.2948478737223,25.048604170201354,3.4035232530635975,0.04988699497717288,6.447913813454034,7.348948482087841,2.8926621770197323,0.058143223255388905,7.875556395287502,162.72572439116817,0.00888006708488132,1.1937843834369424,0.2117417289473493,0.14937855975480227,36.74721173390463,54.34005504480288
3200,504.4423618556587,25.718453634375702,3.5143110268437963,0.05384168073583167,6.454156029264922,7.274812171926631,3.0050899107352063,0.06068517534988564,7.866821429918182,162.61324745491663,0.009578361455185019,1.2032026917718124,0.21574166033464118,0.1520604123847445,36.844320048083986,54.30028465406232
3300,503.602753439456,26.385384262683576,3.624457752987587,0.05794588178872293,6.460287884984998,7.210253455508456,3.1173849324322367,0.06322596418398352,7.858670964297135,162.50043025428647,0.010313568034130931,1.2142028830220288,0.21990086632807163,0.15488949424482018,36.93623592499131,54.254203807890484
3400,502.7744881412539,27.049501903567208,3.7339694187017227,0.062198455008296544,6.46632370161235,7.15383422049633,3.2295290528804625,0.06576428671820185,7.851002365001643,162.38738059397213,0.011086305495344038,1.2266828338373927,0.22421651890288244,0.15785700216573736,37.02352027560468,54.202802843516935
3500,501.95626315259454,27.710905713972895,3.8428545183823237,0.06659828967102788,6.472275653185953,7.104346025012317,3.3415076464076288,0.0682990398302452,7.8437314062772865,162.27418625448368,0.011897089261682316,1.240538323319553,0.22868423398747842,0.16095357352770182,37.10665219089278,54.146928564017806
3600,501.1469702464181,28.369688167586027,3.951123422998306,0.07114431262070521,6.478154151675323,7.060772001525328,3.453309171633168,0.07082929935504048,7.836788939107834,162.16091843841343,0.012746338165398309,1.2556653615657107,0.233298432868247,0.16416957365343576,37.18604196259608,54.087306329645116
3700,500.3456658899663,29.025935025170952,4.058787825901398,0.07583548771653223,6.483968140526281,7.022256091806388,3.564924757415147,0.07335430069266982,7.83011825729449,162.0476345442562,0.013634385261418441,1.271961996502559,0.23805266207202497,0.167495334871574,37.26204157024459,54.024557959260775
3800,499.55153917948746,29.679725704065703,4.1658602957222035,0.08067082496435117,6.489725307204553,6.988070700612695,3.676347763060203,0.0758734189569229,7.823672287063799,161.93438122389932,0.014561479199520597,1.2893298938498974,0.2429398595212537,0.17092134748991972,37.33495589765305,53.959220821693
3900,498.76389706587736,30.331133701851368,4.27235405999599,0.08564938095374809,6.495432288023118,6.957601924232894,3.787573493360606,0.07838615279879951,7.817412423633151,161.8211956423691,0.015527790715363721,1.3076745400393477,0.2479524980521051,0.17443831314187636,37.40504794467345,53.891756989164286
4000,497.98214739286186,30.980226135027895,4.378282490654552,0.09077024065147897,6.501094755737963,6.930331507035441,3.8985989052397914,0.08089210893605334,7.811307115185361,161.70810711508562,0.016533437684254297,1.3269065513229834,0.2530828751565904,0.17803735565591144,37.47254474515586,53.82256352800829
4100,497.2057815692633,31.627064669602756,4.483659049067261,0.09603253126238573,6.506717602844828,6.905820219928533,4.009422319425238,0.08339098716754868,7.805330437946004,161.59513865280115,0.01757847764998696,1.3469416031498878,0.25832317046057957,0.1817100054953386,37.53764346425415,53.75198305908085
4200,496.4343617817738,32.27170567663799,4.588497042667438,0.10143541712541315,6.512305058923636,6.883694862858695,4.120043185884664,0.0858825670640125,7.79946108049263,161.48230810781985,0.018662918456673033,1.3677008055084887,0.2636655950158158,0.18544827462995828,37.60051589013626,53.68031165341344
4300,495.6675103966782,32.91420084290663,4.692809585919706,0.10697810466329638,6.517860795368384,6.863638138377063,4.230461894376767,0.0883666970874068,7.793681518166103,161.36962909518616,0.019786717426964823,1.3891104925281688,0.26910243136292333,0.1892446356669561,37.661312169638244,53.60780541501899
4400,494.90490008509164,33.5545973285127,4.79660942040148,0.11265983614509104,6.523387995103544,6.845378678624947,4.340679592127713,0.09084328401381593,7.787977251732915,161.25711187720682,0.020949791786747822,1.411102429963522,0.2746261441534769,0.193092072916192,37.72016427429568,53.53468660827873
4500,494.14624709793367,34.19293803243088,4.899908818736425,0.11847988416851785,6.528889419219407,6.8286844176276595,4.450698030414027,0.0933122835117799,7.782336330041089,161.14476393699852,0.022152027273959634,1.4336137034109928,0.28022944505236896,0.19698409111305928,37.77718837002962,53.46114794551164
4600,493.3913040155368,34.82926194042151,5.002719519555598,0.12443754980150998,6.534367477623668,6.813355551269335,4.560519422252008,0.09577369139861752,7.776748815791664,161.03259059311884,0.023393283008142106,1.456586563944377,0.2859053409154405,0.20091471126635735,37.83248737598921,53.38735717362645
4700,492.6398564820088,35.4636043916405,5.105052705257121,0.13053215755970446,6.539824269186053,6.799221470857641,4.670146349930707,0.09822753714786128,7.77120660293679,160.9205952409834,0.0246733980929278,1.4799681036033103,0.2916471546634705,0.20487844833335633,37.88615212721999,53.31345929724862
4800,491.8917175711512,36.09599754515432,5.206919023359229,0.1367630584469216,6.545261632184731,6.786135569504541,4.77958166439157,0.10067387742255111,7.765703009756953,160.80877981642902,0.025992190544442587,1.5037099008494337,0.29744852466072547,0.20887027060183405,37.938263369988285,53.23958017387005
4900,491.1467238314254,36.72647066198352,5.308328575092096,0.14312962764741355,6.550681170128692,6.773971529597298,4.888828402561002,0.10311279061551615,7.760232520933101,160.6971451159465,0.027349461048249337,1.527767763179961,0.3033034179165284,0.21288557933609972,37.98889316084634,53.16582908809483
5000,490.40473248060414,37.355050355524845,5.409290921630152,0.1496312622036424,6.556084285064472,6.762620738475836,4.997889729617248,0.1055443727201563,7.754790617430576,160.58569099535237,0.02874499617687408,1.5521014472992996,0.3092061315265563,0.21692018379064226,38.038105869846355,53.092300632903736
