milliseconds,GnRH_Pit,LH_Pit,LH_Bld,GnRH_Hyp,FSH_Pit,FSH_Bld,Foll,CL,E2,P4,Inh,OT,Enz,PGF,IOF,species_1
0,0.2217822935133161,2.251601611575783,0.006329675703315289,0.740465752965423,-0.01173962505789515,0.024689614017573067,0.02335356745279276,0.31284552313306496,0.1648450473322495,0.12248182454724144,0.4929884901209685,0.11261073891110784,7.523428070264093e-05,0.0003654830017191818,0.13254633488114356,-0.003084856328268961
100,0.18944196853403358,2.2699319357095784,0.004379841043605133,0.751347012647516,0.007785962600136783,0.004647515349729061,0.02814988695680631,0.319387775992152,0.143055101749107,0.1223535731261435,0.4682651814562783,0.11315285065394759,0.0002405113524735737,0.0003181996450192112,0.12967865409570548,2.3753437830565978
200,0.1604869641755328,2.285173028852382,0.0034389015834466073,0.7523589321037617,0.03696874154590418,0.0016561447382234772,0.027924004724041936,0.3192046190787973,0.12885684946229614,0.1325046510329416,0.4452257580403956,0.11375262446782673,-7.78839277064146e-05,0.00028461587101764023,0.12600755159654817,1.387427871023022
300,0.13326390632879936,2.301074491606173,0.0030301046890795964,0.7607097171870796,0.019683636539963197,0.017623054826940952,0.021494843900326435,0.3244523473840424,0.11438317540277312,0.13437303661828484,0.43424390892555387,0.11253941799128482,0.0001846509712962282,0.00024985700365177466,0.12338248574841033,0.7864454597234696
400,0.11464733375813718,2.311662321857012,0.0028541061285477063,0.7608822955297337,0.023892776833214023,0.020046751824005442,0.02296720864034813,0.32632331430159334,0.10060604621189684,0.1417357379315382,0.4138154326414762,0.11180749410744445,0.00022599327766231297,0.000223408925930419,0.11831473420323178,0.4431940530914741
500,0.09911677945430862,2.3230556598051253,0.0027744256786743117,0.764462081645463,0.021850397730930837,-0.005116360467178061,0.026402500488828497,0.33026307197943805,0.08874374992210368,0.14665965178075596,0.3865019434013068,0.11127473240502019,0.00028409348296711256,0.00019310640419660535,0.1137892357031194,0.28024590828865786
600,0.08238433403820708,2.3344908757381075,0.002780677916487304,0.7690274704778173,-0.019133493673768005,0.011593907877491727,0.013539601871008734,0.334410352126953,0.07906094251707628,0.14989388513349433,0.3707906749114423,0.10807072016120911,3.7793300819730395e-05,0.00017652178306187095,0.11204101924741382,0.15141867866161057
700,0.0697589508004756,2.3424473446431247,0.0027638710377510577,0.77489454053982,-0.025749440553044487,0.007541807421198627,0.018459115455561066,0.33557264958414407,0.0684247359722548,0.15272789859895702,0.35061891131029727,0.10600977379148253,0.00031981115956058515,0.00015000095140113042,0.10830961906048168,0.0950107763883135
800,0.05750352874793952,2.351045407650174,0.00277422554122039,0.7776768743894065,0.03386152706495715,0.011494789053687353,0.019810035137353722,0.3400807125024865,0.06293348923761716,0.15543412449819266,0.3356611487695654,0.10070211968595909,0.00038666191702039436,0.00013329648684283645,0.10523118170407145,0.0568515998270673
900,0.0503387287586019,2.3568402521084457,0.0027796741593170997,0.7837361998097316,0.024015278174626023,0.010334510079569304,0.015904668527264725,0.34217706874843745,0.05381480751362168,0.1623146046484532,0.3208772562867821,0.09831505333117493,0.00047544350724048104,0.00011989075635575016,0.10183945764913907,0.038099028660470796
1000,0.0450294877883476,2.3620591600707064,0.0027821846002962472,0.7795246787868824,-0.014521229035424597,0.015396855625676775,0.019847538799046133,0.3489692941869623,0.046345042862034905,0.16622413031744943,0.3112749053633325,0.09382817691223702,0.0004421358975026595,0.00010350285759486247,0.09940239522276953,0.03348244315597374
1100,0.036238469092132214,2.3668350702600485,0.0027938528310362115,0.7804697030415839,0.031011511009779634,0.0031737625402568624,0.014900816157591285,0.3496322177451322,0.04492326434282266,0.1696010028805428,0.28934065015999627,0.0884326785914701,0.0004590116907252729,9.0666941993616e-05,0.09493036463696013,0.018097207953469696
1200,0.029455145983620555,2.3693887382605916,0.0027969632674546413,0.7831261647506561,0.017643952502346225,-0.00223409505763079,0.009463719820405826,0.3514983480523791,0.03707320070176931,0.17289584529477,0.2836982448561458,0.08495096778873114,0.0004921000250009608,7.989889527736644e-05,0.09375237910743978,0.014631774995121133
1300,0.024763572783245574,2.3738140270331898,0.002788397246950637,0.7891394288813256,0.017443728214682236,-0.010593632258005622,0.01511380044084272,0.35732104923601476,0.034293619666418446,0.17338711216569885,0.2647614989275933,0.08123597616365227,0.0005800806385993292,6.917517165416824e-05,0.09115763361344657,0.014345665614460906
1400,0.020900426712553002,2.3763837733501396,0.002793969381943592,0.7907761782517194,0.030796253051954593,0.010239985954625408,0.008616038720372355,0.36142492952195204,0.029107863774834312,0.1805729552885343,0.251558034149862,0.07764845589489684,0.00040478566070182816,6.707496625930987e-05,0.08758068714293543,-0.0011022222305724185
1500,0.017420235214720654,2.3823151722693545,0.0027951434401255384,0.795303600646853,0.061049347187871215,0.011439688788274704,0.00528866072072271,0.36285647329841486,0.027421784531846537,0.18457643844873753,0.23696921743569033,0.07404189187808866,0.0008071820594621871,5.4767589271459874e-05,0.08495847190952908,0.017492061700565154
1600,0.01834069599847236,2.382333835918642,0.0027891563100739206,0.7964848266598481,0.06316084540235309,0.008962698732862333,0.0033446626250094712,0.3659572047645973,0.024375319752737015,0.18952156202365533,0.22614370743918843,0.06908946997747786,0.000860555468662833,5.18655170898508e-05,0.08173029000941753,-0.013362315890320699
