miliseconds,GnRH_Pit,LH_Pit,LH_Bld,GnRH_Hyp,FSH_Pit,FSH_Bld,Foll,CL,E2,P4,Inh,OT,Enz,PGF,IOF,species_1
0,0.21934911814392924,2.2503714412248756,0.006355897317919938,0.7418011529620477,0.017508455566164483,0.028266263038646176,0.0242026412929186,0.31647974761271114,0.16412890111800402,0.11925518691500511,0.4937676000340932,0.11223565977750304,-6.475217837931217e-05,0.00035898168641542864,0.13376775764884208,0.01095793858108939
100,0.18577484597581675,2.2681092042092486,0.004360730814595456,0.7446925125840914,-0.01347179640386206,0.004185393421885697,0.029391769819167916,0.3193733239909458,0.143196138991152,0.12783197850199596,0.4656255574179755,0.11376782421614415,7.511980705574406e-05,0.00031822446513677424,0.129874524695082,2.3875998167655226
200,0.15872397652804224,2.287418818858408,0.00345023342464335,0.7574853403906324,-0.02253962280747083,0.0024018720164882164,0.030835560070685664,0.3207539769237526,0.12785805080086662,0.12766911690251007,0.4505847609994803,0.11459968031107869,0.00019370258143829055,0.0002797998049899786,0.12477564502207683,1.39067457504282
300,0.13364819121320698,2.3015794325961525,0.0030542789625223905,0.7622240168204117,0.0076183097962053085,0.010296670932959422,0.020607951421695674,0.3244404133725509,0.11173188852534545,0.13356645986383556,0.4240538651950268,0.11382314870335858,0.00026074744604592467,0.00025381257790206465,0.12213205448171903,0.7963287219007058
400,0.1124380565926829,2.312426894605392,0.002845816757698241,0.7601692870054002,0.007045181578179564,-0.0010544941416071197,0.023205139620642284,0.3257691535250557,0.0992247850953801,0.14105110017216424,0.4121117810296892,0.11040875452734615,0.0003122303824434533,0.00021999296163360642,0.11951972900421486,0.4442674361496186
500,0.09610455027305724,2.3241856698604546,0.002766217906678299,0.768841049338106,0.005255368718660452,-0.007550913288165743,0.01892866768093468,0.3300316932695218,0.08972385634812188,0.14589889353999544,0.3886639884122094,0.10982468037518293,0.00019960431910041347,0.0001936767138370045,0.11365222296619021,0.2666466544077089
600,0.08402237763871687,2.333291464272732,0.0027438213608842878,0.7757773054578158,-0.017096212757943114,0.023711073362632694,0.02364146169995061,0.3325336207355692,0.07984718874744244,0.14592850822503248,0.3760880273155127,0.1088622412253362,0.00037589412605483605,0.00017481601064160105,0.11125469942343748,0.17159343302529778
700,0.07219415753065186,2.3429315972488114,0.002782726499635145,0.7741175762342691,-0.012066261004950321,0.008865324493965637,0.01225471646158854,0.3364684621879738,0.07011574418788415,0.1520719363846842,0.3519615802897265,0.10436223962642167,0.0002497370365870692,0.00015730610389756507,0.10974129741251454,0.10354632789449691
800,0.05735292842544925,2.351135496708988,0.0027540916550999506,0.7768572626151388,0.03860589167000497,0.010475928108730288,0.013668730952373668,0.3396910160697154,0.06061255409721725,0.15350580847792564,0.3332614430826009,0.10176814266792586,0.00036624455041499223,0.00013707098689202853,0.10514974065277839,0.06572657694696818
900,0.053216841058951796,2.3546014716476673,0.0027668118900026936,0.7788523089506125,-0.011607823035872194,-0.0051875795105917515,0.011568912285681972,0.3434467690847359,0.056516473139471425,0.15966991012728132,0.3186833260042596,0.09764460544626558,0.00018041964489516165,0.00012290252028241674,0.10330895519742414,0.04246278621903094
1000,0.044055198140785526,2.3616051205072357,0.002750564551760545,0.7784784692966912,-0.007560886180975503,0.0017049107045990085,0.017437111428699175,0.34755455241178285,0.0495604912784533,0.16423863138999012,0.3071439093940063,0.09203335808995756,0.00025469877077370016,0.00010238108903970627,0.09965996424466203,0.0058720796648465325
1100,0.03758235684155306,2.3671190536583415,0.0027720644852718885,0.7852938720355186,0.043577844785068126,-0.004121346770303556,0.012995467145608374,0.3476480595108596,0.04266881639338785,0.16816730696345467,0.2939399341201141,0.09065022588682309,0.0003837958718951002,9.640411007510908e-05,0.0957786171770633,0.013474313897224024
1200,0.02891314163462461,2.369390098755637,0.002791733204417012,0.7832028377834233,-0.01884068286735583,0.022720097195662856,0.018065134485388518,0.35338954590293475,0.03820307431852535,0.1737549382413257,0.2802508581222011,0.08640354113707953,0.0005040625902612453,8.057482404723766e-05,0.09412207046698344,0.013266284009087038
1300,0.024078475797679896,2.3751129808355245,0.0027597530804736765,0.7878342289194232,0.0332392117558889,-0.004720915211514805,0.016331776521184574,0.35534750382482283,0.033969594749817235,0.17335365076067988,0.26530632934716303,0.08244851720405429,0.0007090092919836935,7.523549304833951e-05,0.09207449820248485,-0.0036998901496882197
1400,0.022900995515029225,2.377630808557,0.002772232711148167,0.7883854941252251,0.023483400931559668,-0.0014195953432634967,0.011680997214609723,0.35904949759625476,0.031178944112847475,0.18234463807628937,0.2558341929839147,0.07673089446499398,0.00047620658215036563,6.754728552451894e-05,0.0882062230044149,0.01807246618768338
1500,0.019127435557791943,2.38159510408861,0.00279011178130777,0.7886876757400483,0.02137571950402594,0.024880891838983888,0.007806897625854553,0.3610395666010498,0.027289031718842307,0.1817592161006366,0.2389158719191626,0.07159212863295418,0.0005319133728272888,5.514258307054336e-05,0.08421107766686421,0.008187535805470884
1600,0.017174986068975617,2.3835467875700678,0.002821632845992502,0.7936153591183225,0.031235081555957465,0.003580977134184163,0.00766449083675627,0.3646100720463506,0.021157341019670605,0.1857124018287836,0.22601861845210128,0.06981587992506819,0.0006193203529816729,5.510504675756151e-05,0.08267061874926451,0.011511052255449376
1700,0.011376068848568318,2.386434234653711,0.002777825655909795,0.7941567023859394,0.05814314205197188,0.013387218900569535,0.0045846889694604424,0.36779274594326733,0.0225035166740121,0.19339906455216557,0.2218422429031602,0.06651688106964268,0.0007059726190607027,4.854723696902557e-05,0.08122617958754387,0.002799338979167632
1800,0.010083647249055323,2.388466980928359,0.0028026660506772195,0.8031782533814957,0.07311640083319099,0.015668286297163835,0.005475334832174885,0.37141602783412303,0.019744184768037406,0.19436279238242915,0.21508962258664358,0.06169635280923502,0.0011131389191927758,4.2583220437703974e-05,0.0785831534461693,-0.01690947976045066
1900,0.00924049492630489,2.3889684728077225,0.00282289068662457,0.8009572097053608,0.059468111592130626,0.03647614680968459,0.00533869353609797,0.37583555472841557,0.014720658033044088,0.19871013114635105,0.1981133004678235,0.05730959892515525,0.0008444322428910391,3.7971170004745015e-05,0.07599274868635021,0.014401347950338395
2000,0.007243579138921764,2.389387055573429,0.002792929553249542,0.8064191574762547,0.06811998179775967,0.02641301946651213,0.011605993342852098,0.3775773489087055,0.012259018050642353,0.20098661554385952,0.1898303189826654,0.054420535336124315,0.0010587936660598055,3.431393323596882e-05,0.07242347171761508,-0.0028278730073551164
2100,0.006409949923344907,2.3907583854609484,0.0028236309789650776,0.8129999068755112,0.143353851426568,0.04194842016876163,0.009117881140635956,0.3833463685378735,0.01105696063696575,0.20892956372995952,0.1830663519310788,0.05228669285610837,0.0012382627572514147,2.392177230501537e-05,0.07167952099884313,0.0069930160407733625
2200,0.004152252044669822,2.3935158840929054,0.002833924645505882,0.8103757827373337,0.1639331938632963,0.0567695373382079,-0.0007184291310756204,0.38408081142038086,0.011537040930984507,0.2085502800622247,0.17119290662965195,0.047104080377717066,0.0014851469639674663,2.4887190936705443e-05,0.07076462829596075,0.0008230985320505033
2300,0.0031594494370642853,2.3933529054217906,0.002791283719812441,0.8178527949234744,0.20128831818505719,0.06334596416068777,0.002308674517777577,0.3880541073369906,0.00832746129172369,0.21588013382093243,0.1650223638704772,0.04506766689544714,0.0013622248442619277,2.274688404468071e-05,0.0676795691312848,0.016241845506680178
2400,0.004945786737788728,2.3956218332284234,0.0028288890737531037,0.8164543912578942,0.188980351202541,0.06176613463014549,0.008901704404794956,0.39445433467050167,0.01064842571917015,0.22103936399443522,0.15496613806587212,0.04404699266004629,0.0015439908916381245,1.640134248834393e-05,0.06443982432633429,0.016927968644928206
2500,0.004597841868432053,2.3948547383354315,0.0027990376255704395,0.8271707993078901,0.24490047546754737,0.09188442412038271,0.008111852800198747,0.3979536195645553,0.008408098994275165,0.22132686302496213,0.1534449941933402,0.039998284984329,0.0018716322306312795,1.720216500399979e-05,0.06442081211372729,0.014293663646358772
2600,0.004429106643502816,2.3959521700542092,0.0028132763783737763,0.8279287465030958,0.3471060304054914,0.11609510283046615,0.011316846366695905,0.3991579905941365,0.006013035703966766,0.22755460203821848,0.14507772704557437,0.0363649000100552,0.001972193994757439,1.6299469000569102e-05,0.06295676887285397,-0.01823358688964014
2700,0.0018084112415648248,2.395827983180493,0.002836122563878513,0.8338374898148875,0.37764705573573365,0.1358360201649214,0.012032860424604597,0.4026163507373648,0.008312798271614822,0.23099187315578154,0.13401710465497196,0.03570094606150924,0.0021325734590090513,1.4124211464083248e-05,0.05818626208907171,-0.012500486724369497
2800,0.004543463236630797,2.3955982268285583,0.002794996909450048,0.836408994858982,0.4422136212876651,0.1633005399737385,0.007231282938930633,0.40556335308808134,0.005052743695494561,0.23661972993168165,0.13528625692847962,0.033224555779771923,0.0025336805588483057,7.569157648577585e-06,0.05722528749154996,0.002420224076803115
2900,-0.0004667357255691729,2.397255563163238,0.0027950127466399508,0.84271690276099,0.5785061791751972,0.18072639923385048,0.009470139241979094,0.4107812804639652,0.005230223921656403,0.2360726191935484,0.12483062098412172,0.029472020135993312,0.0025116072634640044,1.116942002524363e-05,0.05486344208840118,-0.00029886798873699156
3000,-0.0009029566575160402,2.39642541433087,0.0028293909414882227,0.8402814802631726,0.6506715915783413,0.24109951392594944,0.020799002104078854,0.41270389214830205,0.006106828967487569,0.24504842630005075,0.11670973379248373,0.029435153084456767,0.0027366504028020966,8.571855177591987e-06,0.053405689889740426,-0.010670895887815795
3100,0.0027505915854303493,2.398227542002104,0.0028387231838771,0.8478095908185262,0.7573147648185083,0.26489347991087375,0.024075106646807454,0.4184043724858127,0.0029390446168613077,0.24556401185752452,0.11195061703914817,0.02862740703983964,0.0031296461197609874,3.637926892692291e-06,0.051995234418133696,-0.007669949767495138
3200,0.00010274998662864582,2.395621567720388,0.002820106568759324,0.8500380945435991,0.8414876206990966,0.3061309891930763,0.030382289036830854,0.4209155099984085,0.0031570487813024073,0.250820889440709,0.10285601758865855,0.024469154292659247,0.0032080104630281664,1.001978390395265e-05,0.05079693579577289,0.002284973912363809
3300,-0.0008000296592334801,2.3962303319471423,0.0028127573517853937,0.8558272128212189,0.9647086734574182,0.35707239865784074,0.045864879295344066,0.42181733677009703,0.0018371449223450922,0.2575625382926914,0.10843807951288961,0.02375869181220208,0.003624226803325978,2.0240541215276843e-06,0.048812964102296366,0.004359932400515876
3400,-0.0015098551903885414,2.395354091987646,0.002801521361431224,0.8602008321627227,1.1294433753581685,0.41405169914606405,0.06433874347349078,0.42572057785523154,0.003031809078221037,0.2621900525445008,0.10178797132302075,0.02222583106351532,0.004086871411710139,2.370518772686415e-06,0.04805768385951901,-0.004543409513171657
3500,-0.0001371025901740745,2.394833522564141,0.0028005105108015503,0.8652555360211793,1.2563966746125779,0.47663561820900746,0.08360300607344348,0.4275289626012332,0.005427626008015097,0.26145186892004746,0.09383286325468157,0.022083733151091814,0.00448757752629287,6.09228376304543e-06,0.04655277043862721,0.017430914716899233
3600,0.002840846729212512,2.3934089301935955,0.002831741271089999,0.8665714312551239,1.3586750626551451,0.540920293319719,0.1021131135406831,0.43185953081940204,0.007650184473041596,0.26873466995548034,0.09437525680258015,0.020914526359975573,0.00471358469778873,6.8916970863465214e-06,0.04594973370740052,0.0023030946607336704
3700,-0.0006427244079445655,2.395715163616842,0.00280535141500362,0.8709963635531742,1.4672220015706303,0.6217399079248573,0.12472516695821824,0.4350347645054758,0.005992183935828063,0.27387667578963965,0.09445220648448326,0.019962258659114333,0.00530313190940799,5.782582694633726e-06,0.04369448815866547,-0.013574288163603246
3800,0.0019484414081294816,2.3923955479240795,0.002813814860008645,0.880394277584829,1.5784014515802485,0.6567055893811985,0.14375741261722932,0.4404250275240322,0.011258353132591312,0.2783230007703254,0.08274878368604115,0.01802477346694402,0.00576166548752084,5.242720974136909e-06,0.04358831252148947,0.011372640576716775
3900,0.002503659640163034,2.3917393325193212,0.002828089027002361,0.8823201901313558,1.6213191349883085,0.7258487071602486,0.17014138514978763,0.44089994718075803,0.016551330816516368,0.2800554161940449,0.09069935577368839,0.01817580506333117,0.006066121008168501,3.4768607031703777e-06,0.042682272306681215,-0.0042922336895656246
4000,0.0028347570072254566,2.3930913069611925,0.0028180622408989025,0.8906761875126731,1.745483671855987,0.7883349647452601,0.19719879279516622,0.44418324518114477,0.017856258353691493,0.28460691729110915,0.0861106985305257,0.016962455914736184,0.006449235527156063,3.290901687140609e-07,0.041890192523888106,0.0050098723461603
4100,0.0002159710008339858,2.391269765682886,0.002789311096942887,0.8979782188688689,1.7701891777874361,0.8655251021666112,0.2247253150868517,0.45002188183885056,0.028440684513941408,0.2884928039117417,0.09168132440444773,0.017298766209373033,0.00714683313169008,2.2451279766064148e-06,0.03993947750247074,-0.0042486406239985825
4200,0.0012827416001493165,2.389383369573256,0.0027919816037010876,0.9079522046693639,1.8643380397822022,0.8871091762774469,0.24616669683703513,0.4547784289032907,0.033620455167749724,0.2930606126779733,0.09100217636184352,0.015271703071866382,0.007651262266136933,4.1881283537864595e-06,0.037666494382658476,-8.116252240276297e-05
4300,0.0006275986194239014,2.390225545277956,0.0028191183279645963,0.9178300480153364,1.857734536615773,0.9422821550844132,0.2785340334367978,0.4565117584111585,0.04520990180022321,0.29793758141046106,0.0984062982512969,0.018068200858285,0.008462768308118953,-1.0831140722793606e-06,0.03672106281485959,0.0044766585328438815
4400,0.0012850600749253398,2.3910489839568814,0.0027987548597499935,0.9352093382302304,1.8334204711880797,0.9511968356611112,0.302159594765542,0.4584126121605801,0.05778855197764891,0.3011381576147974,0.10081201476514817,0.02144649624851687,0.008919878882561941,4.960850793029851e-07,0.036484248491302065,-0.0037605666030980024
4500,0.0006061996502633513,2.3939189167481443,0.0028284120999969085,0.9467140984576652,1.8300333917537974,0.9820592328589324,0.31475649131157063,0.4652468944948285,0.07240470926023393,0.3111818979696956,0.11808973769612911,0.025139776980549984,0.009765518513078967,5.634914165187505e-06,0.03562713668473735,-0.00014320669781942743
4600,0.0012286844698753598,2.3932560308862096,0.0027995613665367054,0.9715635900155001,1.7530906986949277,0.9753425932653633,0.3343605606914079,0.468072276066638,0.08683831646106292,0.3133820421459705,0.12010002821773619,0.029784689547714054,0.010736227663015324,2.4365849154268615e-07,0.03285910425333307,-0.002132837445818339
4700,-0.002264876613965374,2.3977632747219944,0.0027999746889473586,0.9995066603162639,1.6099537218979072,0.9901900200575118,0.35227452767797157,0.4693892078315569,0.09850105639458073,0.3190501833637915,0.13118081520181116,0.03728467876603406,0.011358889507336064,-8.374474352851109e-07,0.03381503879847537,-0.004654161518000194
4800,-0.00028945659498234714,2.403792480504558,0.002821564253327473,1.0282082765363285,1.495490153499993,0.9792116263548802,0.37555111368130023,0.4707386014749964,0.11345576112453871,0.3202523943499814,0.14921710035028116,0.0471180870867644,0.012399677082089177,-1.7069133832543965e-06,0.03305149181627071,-0.010489416111322494
4900,0.002409360393603551,2.408921176718511,0.0028427712794132044,1.0592399712042602,1.3676430889987328,0.9148540953635177,0.3846539704457242,0.4764317500713068,0.1320544598216077,0.33064531758639243,0.1640229449494206,0.06079134630810381,0.013086251325941772,-3.131973921656845e-06,0.031135656024477223,-0.014502984665889672
5000,0.0019985251629638366,2.415087115315216,0.002845110787395956,1.0845646012513404,1.2449647028193518,0.8834091732227058,0.39687135272968027,0.4797050686254785,0.14982329452662385,0.330054397742548,0.1745283793021626,0.07243682934475684,0.01414021939862708,-1.1304458403249505e-06,0.03003554794609948,-0.0019583343811695165
