milliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
0,1.0,0.25,0.1,0.1,0.001,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
100,2.751490911650902,0.0037240015821417053,8.194516475927741e-06,0.4027775934354174,0.00039613848980483025,0.07945682539942774,0.0214649842954095,0.012081395036183527,0.0032014014299204113,0.016578958037215034,0.01232583870571586,0.00236772692900987,0.01678199797219469,0.004674914228884061,0.1862305905626351,0.009265671575895713,0.08045799522046733,0.13864075485470692,0.008244953001424405,0.021952651359547753,0.002063917232485051,0.008378179737884333,1.2152214821439802,0.011047877326716918,0.0003296279189630103,0.18845893509114528,0.11419029757344375,0.06315600040554191,0.04757818677120936,0.022553378280612282,0.0032112682632261186,0.007516153672292535,0.16517563090721873,0.0021655980138617307,0.2038258212850063,0.05458909484663559,0.10237534987189333,0.07489399270902032,0.008057996911980154,0.0008084431494518408,0.010270342244173893,0.03235860626956207,0.007914667260119022,1.3718916012622355,0.0
200,4.061822010910295,0.004182162934756095,1.3360155495573104e-05,0.605731954130458,0.0008508481020650841,0.14043061029405093,0.009233544158675014,0.02371736974618054,0.0037247289571748243,0.018085321144142352,0.017534429771218964,0.0014895800135238222,0.012103138409149915,0.006735653751409491,0.22047983576108585,0.010592612045691768,0.12040941508975884,0.2676833549038476,0.0076657951063228355,0.022841308614947296,0.0032326671310834287,0.007711211791771186,1.6767566880926712,0.017522041795960952,0.0005038631334410461,0.3306728019619014,0.2045794205982515,0.09981015778040717,0.05738926164200292,0.028602587599262184,0.004513231617699453,0.006369315200281561,0.2798067161766399,0.003789666337493521,0.2990918199994944,0.0666549546028213,0.13419459293053862,0.09570612615189328,0.006279941225117949,0.0010459506461538907,0.009908448201692665,0.043282931821937105,0.006297897135718396,2.427243871539645,0.0
300,5.315446598426712,0.005353003324897973,1.7713578534193277e-05,0.7511050876019901,0.0014038924119035743,0.2502603678636524,0.004041986891916648,0.034536716221937644,0.004557746358163907,0.02183247890630176,0.024893024748011833,0.0014113445353544282,0.008700787814255316,0.007033915498639649,0.1991318850740238,0.012892674765463906,0.14568164670247627,0.3873811429145742,0.007404763818521029,0.023136472382484494,0.003939853828447188,0.007747937269454397,1.9221763457401582,0.019946779296365496,0.0006260544336647715,0.45065556851811656,0.28175234966714346,0.12444492427265505,0.058991154836029826,0.0339250736982009,0.005493766110882627,0.0061233341100813896,0.37036597089044543,0.005059047886763201,0.3698509929770709,0.07358689911486795,0.15990663550496564,0.11156178087120788,0.005077311474752495,0.0010594082326873975,0.00920747893795748,0.047300515577584676,0.005036405444416099,3.245053756858337,0.0
400,6.536408349328646,0.007131497859773793,2.1844817985320367e-05,0.8632982223121163,0.0018670491239053083,0.38894365471390674,0.0018758925303659754,0.044316084454823865,0.0055250930250134766,0.02687928222431673,0.03496035693520332,0.001419262887841725,0.006449773755675276,0.0066107058195911195,0.1718425277440629,0.015223183664396994,0.16261888933990618,0.49558529420770303,0.0072366842920826855,0.023115709593220134,0.0043725436337545345,0.008218324426147122,2.136650318766054,0.020230016828985516,0.0007095592154503037,0.5518845567127976,0.34541366716532435,0.141999331452609,0.05754062143582387,0.0380062218076828,0.006190488765541173,0.00643019578358018,0.4419541544524876,0.00599946671840492,0.4213627268838397,0.07817489619971954,0.18062901729421751,0.12373934338945893,0.0041966012166853375,0.000978022080098095,0.00834959636151505,0.047160580531951844,0.0040462136345732385,3.8787881293543744,0.0
500,7.736981511111954,0.009473497370899529,2.5813998989446753e-05,0.9548985511228408,0.0022295406135041107,0.545892932144558,0.0010233265297876796,0.052932615926913125,0.0064428949444175826,0.032085296674281436,0.048441642481197464,0.0014204096172837286,0.004964805200069994,0.006002730268955164,0.15261724672917706,0.017290176315450875,0.1742255412113961,0.5924594749170841,0.007087073445213103,0.02287925173354838,0.004635795076239222,0.008992583259656427,2.3803865962069133,0.01949137427524878,0.0007648165884963747,0.6372924142191416,0.3968318292020302,0.15521926890527185,0.054992400619949096,0.040846616909209224,0.006662308046140104,0.007104200182792926,0.4985639047247275,0.006664877658090216,0.45853255003591387,0.0814915788175833,0.1973031389514928,0.13315037247836306,0.003515590776220454,0.0008754639179798675,0.007443978155486868,0.044608453827465144,0.0032645735380883653,4.369879350125178,0.0
600,8.923402858877727,0.012358025452721966,2.9567791304194343e-05,1.032402905647908,0.002507524439931574,0.7155561357647215,0.0007549431149750046,0.06035608969263586,0.007193807983931461,0.03654046868629185,0.06573655798339481,0.001394168953176824,0.0039555833562366655,0.005405095952481967,0.14087758043872253,0.019071188278803528,0.18220661116621978,0.6788190193987605,0.0069292741267484755,0.022467688003606726,0.004785475417995511,0.010008682186811871,2.6624916208167293,0.018288267781953763,0.0007991377829264989,0.7093534401005208,0.4378341569833802,0.1656180661157462,0.05218615238269561,0.042608766258431234,0.006962225925741786,0.008043191706708037,0.5433361376079893,0.007111596686656409,0.48524072699457116,0.08401416573836107,0.21070699535132462,0.14045875186915027,0.0029738568232073057,0.0007785471920746494,0.0065551824755948505,0.04077262985153797,0.002644266113480724,4.750434058929451,0.0
700,10.099097469724583,0.01577295260168421,3.3045421345645324e-05,1.0994577208077172,0.0027159007898491343,0.8947667261790132,0.0007606287394070875,0.06662961571638748,0.007733287052883556,0.03974808984509517,0.08678655102910027,0.0013484980045786249,0.0032444336387736847,0.004873512932300935,0.13365347177465442,0.020607631793586153,0.1876855369483061,0.7555943016593761,0.006753727404156069,0.021911158550266607,0.004853014580264506,0.011222958756453188,2.9769554717228384,0.01695380701435829,0.0008177206985639443,0.7701551223791429,0.4702919148183752,0.17404039904987792,0.04949064153000274,0.043503803897266345,0.007133024658093822,0.0091772165856304,0.5787485672237818,0.007389206672190582,0.5043957643494769,0.08598408883108014,0.22147658316225,0.1461558093070149,0.002536859441106045,0.00069419489539675,0.005719804092966896,0.036381329359945966,0.0021495280214786634,5.045332184762565,0.0
800,11.266163618132044,0.019710850526889014,3.622267127775881e-05,1.1583554485930958,0.0028660827720006585,1.0815026434907034,0.0009090073506239954,0.07184622565744708,0.008069523155999738,0.04162641349157213,0.11111709057993646,0.0012944765824835893,0.002727274576098673,0.0044178985816075555,0.12892284192985695,0.021943665562511667,0.1914425667346669,0.8237009479191223,0.006558546431652098,0.02124228273112208,0.004858573433869755,0.012591930984147336,3.314732395578105,0.015667353714330902,0.0008244742994097229,0.8214583753413306,0.49589272231427295,0.18097536521336055,0.04705704359049208,0.043742745727172544,0.007208499940338508,0.010448316473087357,0.606757992411208,0.007539096818968487,0.5181274283304956,0.08753959068742617,0.2301281336940414,0.15060998747589305,0.002181759652006594,0.0006229421381943717,0.0049566549457787205,0.031894660160081446,0.0017531036918696746,5.273853556234067,0.0
900,12.42601000391724,0.0241687660308198,3.911654905928899e-05,1.2106790728204753,0.002967524123441384,1.2743513654070493,0.001144848273119962,0.07612643457058693,0.008238966965858983,0.042380559237324686,0.13800352673087635,0.0012388205484433678,0.0023417427878227575,0.004034072729503661,0.12562015854789071,0.02311557559326717,0.19402290273497547,0.8840084189670256,0.006346068838346937,0.02049653322778329,0.004817233032646029,0.014068903018914574,3.6670702308633647,0.014506323558765634,0.0008225020965628378,0.864748476841186,0.516063706395299,0.18672559533275426,0.044932288079799494,0.043514034772777835,0.007215367498930649,0.011805067336014012,0.6289106067329886,0.00759515330470921,0.5279763148475839,0.08877020371892179,0.23707860835062766,0.1541006224576782,0.0018920162648848075,0.0005635460760293109,0.004273290943489867,0.027590829552757302,0.0014340931525293368,5.450938543349117,0.0
1000,13.579638879875368,0.02914924061554386,4.1766575396495085e-05,1.257590054199881,0.0030288412209203775,1.4722688331515565,0.0014454221299887474,0.079600413604488,0.00828672199363612,0.04233552661463385,0.16666258400631828,0.0011846473904886983,0.002048496306709683,0.0037135562453465415,0.12319996520009624,0.024152518339206095,0.19580564418163376,0.9373283890068843,0.006121056649899851,0.019709322425713268,0.0047415783474617414,0.015606147214053774,4.026341870753933,0.01349335053055852,0.0008143452322867334,0.9012781414327581,0.5319673373537863,0.19149682076972244,0.043113622805296424,0.04297464990575263,0.007174758670344512,0.013202374937851875,0.6464285817849902,0.007584767193791472,0.53504882967573,0.08974061725625786,0.24266363376367392,0.156841389024064,0.0016550198497468113,0.0005143426868210806,0.003670299855457817,0.023624991475397424,0.001176371952318886,5.588164641662285,0.0
1100,14.727786828003863,0.034661573886711365,4.42195305365843e-05,1.299972971449819,0.0030581989870031114,1.6744552357258353,0.0018019613411624832,0.08239613753231426,0.00825428944024943,0.04180717426122398,0.196392721691736,0.0011331926347407939,0.0018216837546443235,0.0034466573076637834,0.12136590474094555,0.025078178309451162,0.19705249242968262,0.9844095881992779,0.0058894223003555495,0.018912884662785904,0.004642532651658216,0.01715860080760025,4.386221868511811,0.012624364763260577,0.0008020894323794296,0.9321039374929729,0.5445287556496327,0.1954440212367236,0.041576035482726724,0.04224854070675741,0.007103245768547184,0.014602534224261438,0.6602783760464628,0.007529708492243234,0.5401361225900854,0.09050138999886496,0.24715276399047295,0.15899687955533334,0.0014608515764403748,0.00047365448231508593,0.0031441353367728567,0.020070474298779964,0.0009674243579597338,5.694503410734793,0.0
1200,15.871004049885833,0.04072288439125908,4.651512913490864e-05,1.3385184564905979,0.003063237534027887,1.880281603927138,0.0022118593064429154,0.08463110049542258,0.008174068822215656,0.0410386252821602,0.22663826545652063,0.0010848355342357723,0.0016435093978262227,0.0032242386049934203,0.11994301453331112,0.025911782389382774,0.1979424575578369,1.02593650322709,0.005657242867666965,0.018133997609711305,0.0045294432819104205,0.018687204663358336,4.7416684443018555,0.011884357095774133,0.0007874107681021999,0.958117049220729,0.5544738202952446,0.19869399667118118,0.040286233732325524,0.041428960119225325,0.0070135721267737365,0.015976019442687055,0.671224641630336,0.007446866546052701,0.5438026099465754,0.0910937585816183,0.25076221691858747,0.16069453938436215,0.0013015478044097145,0.0004399561959161409,0.0026889779974939264,0.016947864416919596,0.000797477539551416,5.776907128174854,0.0
1300,17.00970337680428,0.04735890251940779,4.868571907502858e-05,1.3737760026530779,0.0030508231703502624,2.089242263416062,0.0026754320934769464,0.08640883971795353,0.008068633620272563,0.04018979642291518,0.25699346995809724,0.0010395805961339376,0.0015015586956587418,0.0030382060938349293,0.11882011381172274,0.026668773365573682,0.19859652723137097,1.0625306450836547,0.0054300387177914,0.017392849112553527,0.004409964388539138,0.020161033834728934,5.088811495855994,0.011255198932953186,0.0007716064365307828,0.9800692716758839,0.56236767457997,0.20135557833810744,0.039209680396757825,0.04058271131772807,0.006915249292868779,0.017301512221025703,0.6798727565342934,0.0073489418956230075,0.546450716921242,0.09155185457351041,0.25366535640894217,0.16203342796478548,0.0011706409927564631,0.0004119424802845008,0.002297941737180226,0.01424538773717553,0.0006588552310986914,5.840763936559216,0.0
1400,18.14419201638243,0.05460458175818423,5.075581261577845e-05,1.4061896971699637,0.0030268173992139776,2.3009227267994286,0.003194610323313171,0.08781782696074775,0.007952440965289171,0.03935340390747293,0.28717677612388365,0.0009972739579778456,0.001386989699794362,0.002881810844316768,0.11792251181685685,0.027361407357430506,0.19909527520574796,1.094753172028164,0.00521232410142762,0.016702968502539422,0.004289997916378566,0.021558020452686778,5.424796106544327,0.01071940941747471,0.000755631615594784,0.9985948151856257,0.568648933346957,0.2035238020123938,0.038313944698924116,0.03975505356831515,0.006815101194429142,0.018565191063868298,0.6867021390805629,0.007245127473945703,0.5483673802162383,0.09190386787506202,0.2560011652517727,0.16309072672594555,0.001062855792904263,0.0003885359842487282,0.0019638355396751767,0.011932859814547333,0.0005454954948733067,5.890248834201951,0.0
1500,19.274692580140517,0.06250476938913034,5.2743902676484205e-05,1.4361234704027825,0.0029959526938240252,2.514977365476026,0.0037724431469174356,0.0889318176427491,0.007834178576180035,0.0385768619879099,0.3169985291071021,0.0009577002465043118,0.0012934354491433134,0.0027495720879600954,0.11719787238167764,0.027999356243604372,0.19949153919502777,1.1231081580525741,0.005007404295349054,0.016071928199307965,0.004173775217763056,0.022864499755282854,5.747612374003753,0.010261609068239998,0.0007401471133423269,1.0142285795420032,0.5736579738005589,0.20528151754998855,0.037570098426534,0.03897451562608385,0.006717779889018049,0.019759525219778418,0.6920923533988168,0.007141774240226881,0.5497572280444966,0.09217283385669364,0.25788102807844127,0.16392666026129227,0.0009738908301292465,0.0003688679105287632,0.001679630425831774,0.009971004054134584,0.00045258857658663165,5.928594573185359,0.0
1600,20.401357399703837,0.07111484951690444,5.466372561797433e-05,1.463879682726193,0.0029618387586744775,2.7311133780750465,0.004412939317073768,0.08981141933451427,0.00771883648569941,0.03788089744554561,0.34633260911104435,0.0009206291376395117,0.0012162239875283638,0.0026371189887357182,0.11660819741713153,0.028590259339259662,0.19981953501242963,1.1480466437212713,0.00481736868817392,0.01550249227270745,0.0040640647746663615,0.024073969670639333,6.055929436319262,0.009868916668127893,0.0007255750836556135,1.0274220230889153,0.5776601775250699,0.2067001906942199,0.036953129816250395,0.038257335309997684,0.006626256223300179,0.020881830658760942,0.696344334574253,0.007043032887818073,0.5507669576882608,0.09237735394730484,0.2593943703425989,0.16458835704988603,0.0009002425674080935,0.0003522460422418286,0.0014387403085126768,0.008317671430004125,0.00037629348799979675,5.958308380022336,0.0
1700,21.524277447153683,0.0805017860409542,5.6526867447332505e-05,1.4897124977124379,0.002927074544198336,2.9490794951736885,0.005121077744134742,0.09050573476143087,0.007609157698470092,0.03727164848388714,0.3750962482275438,0.0008858338923040232,0.0011519150888640599,0.002540936014624432,0.11612528202866083,0.029140198806179546,0.2001010520279031,1.1699707898646214,0.004643234343566656,0.014993906747302168,0.003962456646288873,0.025185456979710828,6.3489505280332645,0.009530594362195744,0.0007121549995539714,1.0385561781836774,0.5808632282463133,0.2078406816172704,0.03644178647919382,0.03761107831963142,0.0065422481215331365,0.021932857353938896,0.699696586113576,0.006951410933582943,0.5515018482631793,0.0925322655638204,0.2606129990543606,0.16511274474408918,0.0008390662645762881,0.00033811751891673177,0.0012351561298880574,0.006931422504546752,0.00031352988905973826,5.981334057443272,0.0
1800,22.643487500862204,0.09074558195900309,5.8339865723468036e-05,1.5138376348985085,0.002893412983407467,3.1686578350652113,0.005902888243095627,0.09105412957444302,0.007506495943508285,0.03674739836816627,0.4032369059751063,0.0008530982420472546,0.0010978872904790615,0.002458278127903549,0.11572777518198275,0.029654031548483895,0.20034972174958346,1.189238021628694,0.004485149503621774,0.01454304937462443,0.0038696514289394504,0.026201938638544447,6.626295793532944,0.009238042255258237,0.0006999931374297069,1.0479524962762645,0.5834302244680193,0.20875414939852074,0.03601822810971991,0.037037430468148023,0.006466570416575509,0.022915609110628964,0.7023379016499249,0.006868229012176752,0.5520374818637457,0.09264926819088197,0.26159454780661306,0.1655287729423051,0.0007880580303159945,0.00032604728887266916,0.0010635016606172333,0.005773582283142558,0.0002618190582931018,5.999176883085659,0.0
