milliseconds,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s21,s19,s23,s25,s26,s27,s29,s31,s33,s35,s36,s37,s38
0,1.0,14.084462814704438,103.3988250942711,108.01161567247242,1.7926013726006826,25.16522171594554,68.76949765874268,0.9986917332351799,17.75799134150186,0.03297565887155569,1.0,0.7603697971153316,0.13270314699742422,-0.1181091305923713,-0.17967638886291204,-0.0023291896194684737,0.0019984952250370965,0.14122462740146938,0.05230201192444374,37.949494661206955,-2.313490525291821,860.8355840745376,-0.013278976161317235,0.007332412762575588,0.004029575061232155,0.0009291506987875463,0.04339978491391852,-2.3262409394183305,-0.0007340718955828321,0.10261354818142526
100,1.0,14.328055410884753,104.30781803898236,108.60090888982259,1.7946736954960405,25.195796990144636,68.75549568119492,1.0025099429465902,17.80251589432336,0.2078691456233049,1.0,0.75860933001534,0.33234975998919825,0.12751760617633798,-1.4823858887969097,0.003964175531759033,0.0011972164069396626,-0.2349579599168616,-0.030034076009554028,19.068868288054603,25.794157655412384,831.5365184162162,28.414682356492317,0.06564082768702784,0.003838588406529731,0.0010274774332636818,0.043392105304689205,2.8577081281916272,0.0008744390422945267,0.03861079248692622
200,1.0,14.220916341500065,105.42818727512821,109.11753699381222,1.785570870106138,24.86543301048724,68.41887471191983,1.0064377556671877,17.817285908076027,0.17641082847601117,1.0,0.7582300793866773,0.4883344158970248,0.1317104351663499,-0.7359827094118498,0.011831794775096003,-0.007252011446784458,-0.21511887595769852,-0.028579079856093016,12.699568298661507,27.455807168779288,793.6525675910328,58.787056156358595,0.11735237952101765,0.004470759589106355,0.0009442039343394804,0.04335724478924404,0.6358094139135909,0.0018061209920656805,-0.0032756228889546726
300,1.0,14.414992444219013,106.41496787358605,110.99287033612015,1.7836899913863162,24.650629041078236,68.44741292548937,1.0127557395250837,17.89809324760414,0.1276278284802569,1.0,0.7587433126028189,0.359459377590656,0.35360995488503816,-1.1849350512910053,0.006661427979284892,-0.004907305810665002,-0.5857808023567037,-0.15137388302680244,8.819366684535245,40.55099395121709,770.0488751839193,80.70157748354069,0.12133480529424698,0.003078657797316752,0.0009625226586783968,0.04339128364853991,1.144314187965528,0.002378205841443118,0.15126372882442904
400,1.0,14.468142695554727,106.40742042029906,111.56270168362273,1.7772874690027274,24.506050687764844,68.42367943762879,1.0080814881389177,17.86844570646508,0.3103826066865084,1.0,0.758661222437222,0.5370656483265563,0.664838670147142,-3.715466050238232,0.012835723065413352,-0.011102685193894664,-0.5431175015515327,-0.16487435815135632,8.997917397274136,37.97331051139747,750.6429014681498,102.4588320972735,0.18787056458321266,0.003707439703897768,0.0010305379754435749,0.04330148736410921,0.29134666706459544,0.0035800241196326937,0.17740107324562898
500,1.0,14.742438293296658,107.20195578550037,112.8225364781747,1.7775823558368546,24.457119984661055,68.1556813715856,1.0117111796230418,17.955276636955567,0.3985036227657738,1.0,0.7595243445932588,0.6512683736150479,0.8478091240047008,-4.391958050775674,0.024118145977770934,-0.010284902960114698,-0.8718717472660136,-0.16081876867352038,7.914520385818953,39.61644288704682,722.5188178141339,118.69383674630086,0.19982893339440072,0.007171863328628684,0.0009432525957270073,0.043401872915108365,3.334202051160101,0.0037159594252241224,0.19923399722016072
600,1.0,14.846156678013315,107.19030364354641,112.65751670095655,1.7742482477462171,24.342419907901537,68.06330315696826,1.0139300354080394,17.941430313260877,0.65675083200126,1.0,0.7585755388673439,0.7394405459715775,1.0136383161217495,-4.895918365587906,0.02252194294280703,-0.01799185437107067,-0.6947860635845986,-0.19932990300740944,8.67026002403315,43.6223795709292,710.1306208933004,132.6698263277831,0.1886409260200224,0.005964097129662519,0.0010135368543888188,0.043401060125528725,5.671482700635648,0.00464219729489247,0.06818346862166268
700,1.0,15.165796895167523,108.77271506545597,113.7630008742275,1.7675361176134465,24.259686021531397,67.71108486544581,1.0206858703384374,17.94681487433376,0.7237599804650364,1.0,0.7603835019893807,0.9866949105134686,0.8697818425557935,-5.615056410875993,0.031118812099601177,-0.019405907826382126,-0.7566887766472958,-0.2853886952274534,9.18981905241113,45.71289162595592,675.0287544793922,153.03483467391456,0.23472461283135893,0.005774009508806457,0.0009945766668811892,0.043408565938548596,6.98777117351801,0.005980376730414976,0.32356306916454036
800,1.0,15.198260148685357,108.12460956378942,115.19599001340111,1.7666074541656251,24.09677319179682,67.55994829075631,1.0254609071358172,18.079014324109853,0.6993085998673432,1.0,0.7601434924672994,1.2975965122362063,1.0601254870353467,-6.3504438853648395,0.034234807784144096,-0.020168568876460832,-0.9261355282963633,-0.2663956210204813,9.409034609998436,48.422578200742926,669.7579990023149,166.7171842748725,0.24602427486342499,0.007708192873726806,0.0010681863324508143,0.04341587963192595,5.204624857932713,0.006696776436791238,0.1953437007813258
900,1.0,15.460604853245059,109.86024680484192,115.9881279466563,1.7548968429469285,24.044041795899716,67.33076605987677,1.0240690139026056,18.060020489605993,0.8543189810215986,1.0,0.7588316606152211,1.302128130216791,1.1230703998727622,-6.053666862848383,0.037106275747815665,-0.028503022835018908,-1.173432546990248,-0.2981517600907868,10.747662210971628,55.57427546191708,644.5717608254378,173.07067366246943,0.2394682547788531,0.00766360474543794,0.0009865128303693275,0.043396942553559296,6.056494999139732,0.006443210999314838,0.3534906837812947
1000,1.0,15.314174244810118,110.33131942308007,114.8995883986612,1.751335528798843,23.849692671062655,67.56691002101415,1.0309536454192245,18.128770485338592,0.8356525027912758,1.0,0.7584558057230519,1.5772932564819364,1.1902702405887335,-7.305959400093799,0.03786618236730449,-0.03222565668954818,-1.3701917889937356,-0.35801988054170714,12.487560556767882,57.554245299211125,646.6631586483056,184.89106043350438,0.27845279567677717,0.009006595275219773,0.001058655807886459,0.04334179352430885,8.523626643275822,0.006649581656478642,0.35771083304167306
1100,1.0,15.535479442091129,109.91922026343057,116.1171183472679,1.7474801011296486,23.751319686294114,67.24461382721103,1.02777111553761,18.16733069274353,0.8651164563478853,1.0,0.760443685104019,1.6709758350937434,1.5055352580213552,-7.279547491142935,0.04734485175496189,-0.030224373137592585,-1.5538693558624568,-0.3860455658289665,12.780930858907556,65.04170135368393,612.370836042004,188.3388974014114,0.2840563883318125,0.009390029501405496,0.0010411777530409724,0.043346415380213166,11.700996410496234,0.008056900614842542,0.3748390936765801
1200,1.0,15.59415816556182,110.50404070528322,117.6780668383981,1.74487792607435,23.484498625746163,67.19948529295627,1.0321584382281594,18.176614266178653,0.9172056123045957,1.0,0.7600690207374046,1.9586316521398397,1.6438780505989208,-8.684842650095504,0.05101037471735953,-0.03062474742389339,-1.4539915749395997,-0.45750760552299874,13.374350427218058,69.23077805767736,593.1655536997453,198.91477084849214,0.2896487224376134,0.010126440356419665,0.0010317141582053444,0.04337275410872437,15.879892947487441,0.00913492100545252,0.5300210066230661
1300,1.0,15.914774144519583,111.04928709450854,116.87989707987434,1.7475502967064083,23.62292097824477,66.7314533497021,1.0400164523027415,18.1973659974168,1.0888307620757327,1.0,0.760684819720239,1.7643576375078038,1.9663185168256163,-9.827030297351973,0.046065488375474146,-0.03669448748234226,-1.8896903305374182,-0.4793470221436719,14.673226908056995,68.87957138681601,586.5992041581288,197.75388768026428,0.35610555978443964,0.010790700789784067,0.0011041455685747428,0.04338708990880412,14.000500688505024,0.009850008304229548,0.48961091098915144
1400,1.0,16.084135460189717,112.42788179070402,117.66634996352582,1.7380738447890913,23.133675204650007,66.73412570947752,1.0414393307393472,18.283516374459513,1.207505824642603,1.0,0.759584280518218,2.1601605891173388,1.7464123182779068,-11.67015999517401,0.05468601220277374,-0.03634442051372483,-1.7510525162094048,-0.46298111962826005,15.753352047521913,79.40825685731676,565.5450760752798,211.1274856720152,0.34836319964982887,0.014561263976490296,0.0011284386350180044,0.043382133694819386,19.941379899062554,0.009054099129436593,0.3927038256518122
1500,1.0,16.037163007756348,112.07476038281433,119.00135706593841,1.7334840048872404,23.16639565105547,66.8126573301043,1.0457910750597532,18.2362817182984,1.4208334785773802,1.0,0.7589913101671684,2.2497940207846217,2.071730483083853,-12.285753774220808,0.06228509658321967,-0.04620087429261124,-1.9251793086582383,-0.5467195249148079,17.092674549455648,82.41619964459188,552.6848862083218,216.063303390475,0.35749307358463445,0.014923213647594472,0.0011613458818929914,0.04348622710978507,19.143699893170798,0.009819767104263515,0.7627427528686619
1600,1.0,16.088898589535937,113.30146036669967,120.52119286764528,1.7386104324845686,22.930382119682925,66.548812860412,1.0459518704686142,18.34519528964853,1.4207277802712106,1.0,0.759905919455301,2.297329634843459,2.0085338285237095,-13.05930689185746,0.059886161553019124,-0.04936688309412211,-2.195453036730265,-0.6141762756097018,17.766412015158473,94.70944991559632,560.1142949644623,219.49750148224007,0.4091673200314238,0.016256503988642347,0.0011358151896108527,0.04352131207110447,20.05119878168061,0.010532372707298213,0.5898972643307258
1700,1.0,16.257852500262665,113.42060654976585,121.8663525324347,1.734435650352215,22.908509930261907,66.2251299856752,1.051221305275674,18.374610636107704,1.644974196677242,1.0,0.759459888564325,2.6305582565305907,2.2183419371589683,-13.819242771711545,0.06905396853756757,-0.05331678465176255,-2.1332243469135346,-0.5555292514038533,17.14142161834481,98.65268442371502,536.4931161813261,216.17869934393525,0.43306741746698213,0.018182688451461024,0.0010962607010005225,0.04348295097641829,22.072209894558693,0.010819182609272273,0.8544018448271246
1800,1.0,16.679842632111658,113.75006649162829,122.07400032031916,1.7209486066727775,22.73462493573392,66.15590857791865,1.0489694582098479,18.374618720643316,1.5270804356684027,1.0,0.7615634005071187,2.664936035299759,2.535933375766612,-12.799847465216061,0.07142801993031872,-0.054676823281080644,-2.628411272980502,-0.5854154870675976,18.093880836820787,96.29003254221281,521.1881612481507,216.57856823220897,0.43098807707931003,0.017362908715982752,0.0011426305262325638,0.043542440839510616,25.158978429365238,0.011500357357458307,0.7531659591251478
1900,1.0,16.484853036402633,114.62209516782092,122.86477110704239,1.7268619266015677,22.721662345781002,66.22686105652988,1.0513726454921462,18.397610008440846,1.7760560050740957,1.0,0.7613023363765908,2.896594566645216,2.6814476604330246,-13.366945739743299,0.07294223635842173,-0.0522765987141328,-2.4960533977608836,-0.6169676542070133,20.119301187498746,98.36597159103684,532.2299195670718,224.42179457703548,0.44424897337000646,0.018170805425050104,0.0012753467120690594,0.04356449611297905,30.122788515476056,0.013056068004147294,0.8899200654811943
2000,1.0,16.748511404272875,115.24395390182565,124.0652682048873,1.7226328304173952,22.277452708759817,65.71796440521288,1.0563268675091266,18.47445638576298,1.8225215773209968,1.0,0.7606728933354919,3.180968019248824,2.611294851467178,-15.15399731509866,0.07898587250678207,-0.05761143411972284,-2.7945748415783482,-0.6533985129868464,20.48653676539639,107.25370818162732,526.4955755549248,220.0725740004056,0.4604241927121376,0.01990381149294754,0.0013081397299296942,0.04354803059149304,28.791460054524336,0.013134302081465698,1.130821095841017
2100,1.0,16.727882342826103,115.44315863611402,123.01468196572495,1.7149372214749112,22.280084643424967,65.77387134411137,1.0648114385488978,18.489732732148504,1.7598256517112785,1.0,0.761651319205009,2.960892068608136,2.7397468442752513,-16.739817263571606,0.07536264206406815,-0.057679956076260516,-2.984736196085364,-0.712392990435991,21.617019308472855,114.901005276074,516.6002807466616,220.49874602207242,0.5123220423518662,0.02201217592539175,0.0013250371937108,0.04360950421588656,33.15071924414245,0.012932912328838602,1.109132713943654
2200,1.0,17.039570182928,116.10608439494366,124.83006436099159,1.7085847618012184,22.13127352618703,65.72598818828479,1.0631521943650661,18.471706512666476,1.9508343294195196,1.0,0.7608259241670872,3.1773475826945643,2.860671663491423,-17.654398574540313,0.0846788494073799,-0.06457806912860671,-3.1005670674803314,-0.7794724958855729,23.01139591163162,118.45838940179455,498.6623114130293,228.23943125989624,0.5198865388740492,0.023176915015788606,0.0013226875274454152,0.04366077309596823,32.35645241309074,0.014469220584633713,1.137908594109658
2300,1.0,17.078100422780118,115.89891615888936,125.92962491244373,1.7103257016763918,21.90396643179972,65.20542787355708,1.0669320346554776,18.592301758301165,2.097157243458705,1.0,0.7620446329337746,3.4760967222258463,2.9452324440180737,-18.293687624561983,0.08951719769555541,-0.06474417075583455,-3.0499799757609627,-0.8198982342797034,24.315083822072886,128.64299607099454,479.075443505864,229.9543392462292,0.5495637051599929,0.02372578503312023,0.001354217490998654,0.0436754632447782,34.95163510297266,0.01384329734349472,1.2225816945080232
2400,1.0,17.50126831649552,116.51579084365454,127.00671981671566,1.7057283666727348,21.76679183143666,65.39493493781194,1.0698706590116986,18.558980594934393,2.0846196053456136,1.0,0.7625747723665658,3.6910354101354,3.082176817025565,-17.574744565426126,0.08829593211778552,-0.06912159693910302,-3.1467011308275783,-0.8824604085504566,23.93692282461825,130.90268205776653,479.6794034190274,223.60387394925212,0.554832572120908,0.024258240608396844,0.0014229708783376717,0.043648559861230535,38.3172741835368,0.014788905218591868,1.5035113472859347
