miliseconds,species_1,species_2,species_3
0,0.010791194681252891,0.007675281954232419,100.0
100,0.09793521619433816,0.09803127599055476,100.0
200,0.19232059589270573,0.17639384945372444,100.0
300,0.25960448651479046,0.25056273223180237,100.0
400,0.3269678995006525,0.33857353069665,100.0
500,0.39139066955955454,0.3836955115234059,100.0
600,0.4505600886150641,0.44530432858240665,100.0
700,0.5141039913667883,0.5123248766675139,100.0
800,0.5392230942768445,0.5455662346899799,100.0
900,0.6028088493965441,0.6044744565467358,100.0
1000,0.6372803710619567,0.6414266082720973,100.0
1100,0.6544186537940756,0.6707215911585551,100.0
1200,0.7068541535032123,0.7015795194634868,100.0
1300,0.729102494330688,0.7149313812049988,100.0
1400,0.7456432539615574,0.7537600932360401,100.0
1500,0.7770336468071422,0.788251977594205,100.0
1600,0.789751229358335,0.7870114575836616,100.0
1700,0.8233408984272459,0.8296523600054178,100.0
1800,0.8256284749040893,0.8339231321349603,100.0
1900,0.8442800423386908,0.8495568051825686,100.0
2000,0.8702965623596174,0.8572283202713278,100.0
2100,0.8865625730613853,0.884677240631656,100.0
2200,0.8861013617070203,0.9015798538789286,100.0
2300,0.9091381921731102,0.9116093034530836,100.0
2400,0.9100243578016736,0.9001108908734964,100.0
2500,0.9297795446750883,0.9062672315410831,100.0
2600,0.9155455246017192,0.9218625783034831,100.0
2700,0.9293590301937547,0.9404081438742236,100.0
2800,0.9506092431715282,0.9387262851120395,100.0
2900,0.9336076260800634,0.9535324046737773,100.0
3000,0.9592405465159295,0.9486997449208368,100.0
3100,0.9678645943909187,0.9471315681830729,100.0
3200,0.963015503297951,0.9497964831806877,100.0
3300,0.9736877481900911,0.9734449947750895,100.0
3400,0.9597141244189208,0.954995221817925,100.0
3500,0.9622254239626851,0.9755191037372658,100.0
3600,0.9742939258848886,0.9670441124453845,100.0
3700,0.9823775042046675,0.9676407119967294,100.0
3800,0.9736642221435179,0.9871469380140033,100.0
3900,0.9826451497794275,0.9719741220761123,100.0
4000,0.97130939914313,0.99183717238198,100.0
4100,0.9829556181030018,0.9847726668500967,100.0
4200,0.9966557248641613,0.9956027240171391,100.0
4300,0.9937373089536181,0.9823408201938928,100.0
4400,0.9812118723144597,0.9897645838875982,100.0
4500,0.9873786458769666,0.9772660210693221,100.0
4600,0.9825311353216069,0.9930476301139727,100.0
4700,0.9867390324520093,0.9953769843871156,100.0
4800,0.989858004129461,0.980483411587165,100.0
4900,1.0017235677713319,0.9985656081878103,100.0
5000,1.0041164275345211,0.9827850808971862,100.0
